# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '23' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-82-23.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '81' '-var' 'INIT_I' '10.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "461978273"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99865,4,8,0,120,0,3,0,228,95,4,1,0,778,10114,249
2.,99746,5,13,0,233,0,3,0,464,194,9,2,0,2687,20170,518
3.,98213,3,17,0,1764,0,2,1,637,245,8,3,0,4136,30217,738
4.,95147,5,17,0,4825,0,5,1,821,231,11,3,0,4680,40246,986
5.,92283,8,17,0,7685,0,6,1,962,207,11,4,0,5655,50182,1181
6.,90167,14,16,1,9794,0,7,1,1095,259,12,8,0,7264,60039,1377
7.,86532,15,15,2,13424,2,9,1,1206,239,8,12,3,7335,70013,1573
8.,81098,11,22,2,18853,3,10,1,1313,142,9,10,5,4916,79958,1725
9.,77656,16,23,3,22285,2,14,1,1379,139,18,9,6,4061,89807,1879
10.,75156,17,25,4,24777,2,18,1,1428,159,16,14,5,3674,99855,2001
11.,72560,22,22,5,27364,1,23,3,1497,118,16,14,7,3050,109700,2131
12.,69549,15,26,8,30371,3,25,3,1554,55,10,17,7,1486,119309,2248
13.,67900,15,25,10,32016,3,29,2,1594,50,10,17,5,1114,129016,2347
14.,66579,18,21,12,33330,0,35,5,1609,38,11,18,5,872,138756,2427
15.,65502,12,33,16,34400,1,28,8,1635,37,11,17,9,821,148640,2507
16.,64624,15,28,15,35267,3,36,12,1694,31,15,15,9,674,158369,2584
17.,64086,15,32,16,35799,2,32,18,1686,27,15,18,9,621,168087,2645
18.,63568,13,31,21,36314,3,32,18,1700,28,15,12,13,696,177921,2664
19.,62952,19,27,25,36920,1,34,22,1754,31,18,11,13,628,187705,2724
20.,62600,19,34,26,37262,2,33,24,1770,25,19,19,10,565,197500,2775
21.,62104,18,30,29,37751,2,40,26,1762,19,20,20,8,404,207159,2839
22.,61774,18,36,29,38072,2,39,30,1787,31,16,21,12,460,217175,2896
23.,61444,18,37,33,38396,0,36,36,1813,20,13,21,11,390,226982,2954
24.,61215,16,37,35,38618,1,38,40,1812,21,13,23,10,397,236665,2990
25.,60950,18,36,37,38875,1,37,46,1811,23,17,17,14,341,246353,3026
26.,60714,18,32,39,39107,2,40,48,1833,14,11,17,16,337,256160,3076
27.,60551,19,36,42,39259,3,42,48,1833,16,14,16,16,335,265850,3103
28.,60353,20,35,50,39450,2,39,51,1834,23,8,19,19,403,275388,3128
29.,60258,22,34,55,39533,3,40,55,1848,26,11,17,17,312,284941,3128
30.,60220,23,31,58,39564,1,44,59,1842,23,12,17,18,324,294716,3147
31.,60197,19,37,62,39580,2,39,64,1838,17,14,17,16,375,304503,3170
32.,60193,25,43,61,39569,2,36,71,1794,20,22,20,14,334,314285,3167
33.,60204,30,27,70,39551,2,43,73,1806,13,16,22,16,303,324025,3186
34.,60214,30,32,69,39526,5,41,83,1779,21,19,26,12,333,333767,3185
35.,60300,24,39,75,39430,2,47,83,1779,15,17,31,13,266,343476,3175
36.,60423,30,38,76,39295,2,43,93,1832,17,16,34,12,283,353279,3248
37.,60384,32,43,81,39318,2,45,95,1814,26,22,32,14,255,363172,3264
38.,60319,37,51,86,39364,1,49,93,1844,21,31,32,15,346,372925,3312
39.,60073,38,46,85,39599,3,52,104,1828,21,28,36,16,271,382520,3322
40.,59972,35,55,91,39686,5,47,109,1785,15,32,38,16,205,392353,3321
41.,59910,41,58,96,39730,4,51,110,1826,30,34,36,18,231,402102,3377
42.,59929,37,58,101,39701,6,53,115,1829,19,30,35,19,189,411868,3394
43.,59718,36,56,107,39902,7,56,118,1842,16,27,34,22,175,421769,3419
44.,59622,37,60,111,39985,4,57,124,1832,17,22,40,23,187,431699,3403
45.,59610,39,64,119,39980,4,59,125,1789,21,27,44,22,195,441434,3357
46.,59600,32,52,122,39981,9,75,129,1811,14,22,51,18,161,451159,3381
47.,59685,34,56,130,39878,10,77,130,1848,23,24,47,22,160,460651,3398
48.,59569,29,56,136,39983,12,74,141,1855,15,26,44,19,152,470464,3390
49.,59536,31,53,143,40005,8,83,141,1867,10,21,38,21,148,480335,3389
50.,59547,30,48,150,39983,7,87,148,1861,14,23,30,19,154,490252,3389
51.,59543,33,47,156,39977,2,86,156,1858,16,26,26,18,150,500008,3382
52.,59493,32,47,164,40019,4,82,159,1873,8,18,32,14,167,509686,3364
53.,59485,36,52,170,40008,5,74,170,1868,18,23,28,16,178,519397,3368
54.,59418,35,51,178,40060,6,74,178,1859,11,31,28,16,145,529167,3350
55.,59436,33,47,183,40029,4,82,186,1874,13,27,29,19,143,538873,3364
56.,59341,34,54,178,40106,6,82,199,1861,19,32,31,18,146,548520,3392
57.,59283,32,61,178,40151,3,79,213,1898,12,29,36,18,176,558505,3414
58.,59286,32,62,178,40130,4,81,227,1896,20,33,37,21,163,568334,3413
59.,59096,33,51,189,40305,4,88,234,1891,11,32,40,18,149,578128,3412
60.,59239,40,43,204,40150,4,87,233,1873,11,32,42,13,137,587855,3390
61.,59296,42,47,201,40079,2,75,258,1841,10,29,49,16,147,597699,3413
62.,59265,40,47,221,40096,5,79,247,1852,10,35,37,22,126,607576,3423
63.,59228,38,54,215,40121,4,73,267,1872,8,34,37,23,141,617456,3489
64.,59068,36,54,229,40264,6,73,270,1907,19,37,34,25,168,626972,3501
65.,59060,34,50,245,40260,4,81,266,1895,12,30,35,22,132,636686,3504
66.,59004,37,48,246,40306,5,75,279,1924,17,30,36,20,157,646419,3499
67.,59064,35,41,256,40239,6,72,287,1904,11,25,40,20,121,656220,3474
68.,58981,36,49,254,40305,8,69,298,1913,15,27,41,15,149,666039,3486
69.,58928,35,54,266,40341,10,68,298,1942,9,31,35,14,144,675720,3492
70.,58960,31,52,283,40300,6,76,292,1938,7,26,39,16,150,685474,3487
71.,58884,30,55,299,40360,5,79,288,1926,16,26,36,15,151,695361,3538
72.,58934,29,53,314,40301,6,79,284,1925,11,26,30,17,163,705152,3543
73.,59048,32,50,331,40174,3,86,276,1928,9,27,26,20,134,714779,3533
74.,59149,30,46,334,40064,4,79,294,1925,11,25,25,19,151,724699,3543
75.,59131,31,48,340,40070,2,80,298,1958,6,31,29,15,129,734458,3527
76.,59115,25,55,361,40076,4,71,293,1915,17,28,25,16,149,744306,3504
77.,59113,22,52,362,40072,4,73,302,1934,16,25,24,16,160,754120,3497
78.,59056,34,48,361,40110,3,74,314,1922,19,35,23,16,143,763669,3486
79.,59033,35,47,369,40123,4,74,315,1908,10,27,29,18,162,773347,3511
80.,59170,37,49,386,39969,5,75,309,1905,11,27,27,22,124,782979,3510
81.,59300,35,49,388,39828,3,75,322,1930,15,24,32,22,144,792714,3509
82.,59484,43,48,393,39625,3,76,328,1940,7,32,32,21,150,802485,3546
83.,59490,39,53,410,39603,6,69,330,1900,12,30,35,20,155,812192,3531
84.,59376,31,54,411,39705,5,71,347,1907,14,31,33,18,134,821872,3527
85.,59343,33,57,430,39723,3,72,339,1901,13,34,29,20,133,831460,3513
86.,59354,39,56,429,39689,3,78,352,1896,7,39,34,17,129,841157,3540
87.,59273,41,49,435,39756,5,81,360,1889,7,41,33,15,129,850850,3538
88.,59243,37,55,433,39769,5,83,375,1863,8,39,36,12,106,860460,3532
89.,59295,36,54,445,39702,5,85,378,1859,10,38,33,14,107,870227,3535
90.,59194,39,47,455,39790,5,88,382,1899,10,35,31,20,104,879834,3562
91.,59170,41,54,455,39796,6,86,392,1896,13,36,27,19,104,889748,3602
92.,59149,43,54,453,39802,5,90,404,1887,14,29,28,20,120,899442,3598
93.,59094,42,58,465,39843,7,86,405,1874,12,26,31,15,122,909332,3594
94.,59093,37,65,461,39836,7,77,424,1824,21,21,33,16,116,919061,3569
95.,59194,39,59,470,39722,5,79,432,1858,11,27,30,17,100,928959,3516
96.,59263,40,52,481,39644,7,76,437,1872,12,24,28,14,130,938834,3509
97.,59162,36,50,485,39731,9,77,450,1877,10,29,26,13,139,948522,3524
98.,59030,40,57,503,39838,7,70,455,1868,15,40,27,8,118,958358,3541
99.,59072,35,60,515,39782,9,70,457,1860,12,33,37,9,149,967981,3520
