# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '19' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-50-19.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '49' '-var' 'INIT_I' '100.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "114544707"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99720,45,98,0,128,0,9,0,233,1130,41,10,2,728,10040,265
2.,98246,65,109,0,1557,2,21,0,466,1492,65,21,4,1973,19878,548
3.,94793,87,131,1,4962,3,23,0,666,1305,82,38,5,2649,29703,782
4.,88876,89,152,6,10831,7,38,1,799,599,75,73,7,1492,39452,986
5.,83533,105,165,9,16120,8,59,1,946,208,94,84,15,597,49342,1193
6.,79392,112,180,15,20197,13,81,10,1046,120,97,97,32,280,59160,1353
7.,75811,128,180,19,23718,16,107,21,1180,74,101,105,40,231,69123,1530
8.,72851,146,185,26,26608,18,140,26,1298,67,121,103,46,172,79056,1709
9.,70127,155,193,35,29262,20,172,36,1336,45,127,107,59,111,89000,1823
10.,67944,150,205,46,31381,22,198,54,1393,48,129,106,62,111,98837,1958
11.,65902,148,214,56,33355,27,219,79,1448,41,133,96,60,95,108779,2075
12.,64105,147,224,66,35098,29,233,98,1505,35,122,87,58,85,118740,2176
13.,62581,144,224,80,36555,35,261,120,1573,23,122,99,59,71,128489,2280
14.,61179,127,222,89,37898,47,283,155,1615,16,99,102,61,73,138363,2407
15.,60232,127,220,98,38788,38,307,190,1639,22,101,82,59,67,148274,2477
16.,59291,139,208,118,39675,36,316,217,1670,17,105,75,51,54,158187,2585
17.,58627,137,217,135,40273,42,327,242,1739,19,112,65,46,58,167768,2705
18.,58006,132,217,151,40838,38,348,270,1782,19,97,60,32,69,177638,2780
19.,57379,126,206,170,41414,44,375,286,1817,11,92,61,27,56,187434,2835
20.,56949,122,210,200,41794,47,363,315,1828,26,91,54,19,50,197136,2897
21.,56553,126,213,218,42126,44,365,355,1818,21,104,52,13,51,206955,2917
22.,56264,130,212,239,42359,42,365,389,1811,13,98,58,13,48,216743,2970
23.,56136,127,215,258,42434,49,361,420,1842,11,92,45,15,50,226400,3027
24.,55842,134,221,279,42668,33,359,464,1850,16,100,45,14,42,236134,3096
25.,55618,143,212,313,42834,39,367,474,1873,22,95,51,16,46,245964,3126
26.,55539,141,200,346,42873,42,365,494,1848,14,84,39,13,40,255530,3158
27.,55481,131,216,360,42873,46,357,536,1839,20,96,38,11,48,265216,3185
28.,55410,120,218,397,42895,45,365,550,1835,18,84,38,11,38,275218,3197
29.,55289,118,215,419,42969,42,372,576,1865,13,84,41,10,44,285041,3233
30.,55229,117,213,446,42978,35,389,593,1871,12,84,47,17,35,294719,3273
31.,55078,113,208,470,43077,40,389,625,1881,13,70,38,20,29,304686,3314
32.,55001,106,209,511,43114,39,372,648,1893,14,76,34,13,31,314328,3339
33.,54811,110,207,525,43248,37,364,698,1921,14,82,42,17,38,323943,3363
34.,54809,108,203,561,43197,38,361,723,1941,9,78,39,9,34,333816,3433
35.,54851,101,209,578,43117,38,354,752,1959,13,76,33,18,46,343744,3432
36.,54577,110,210,589,43341,34,359,780,1926,13,82,41,14,29,353440,3447
37.,54527,99,210,612,43348,35,354,815,1915,13,89,30,13,38,363286,3472
38.,54587,91,203,630,43250,39,368,832,1913,9,72,30,19,50,373080,3492
39.,54569,98,188,658,43237,24,375,851,1896,8,56,40,16,39,382791,3509
40.,54605,103,192,682,43150,20,367,881,1904,8,66,36,15,45,392631,3486
41.,54628,98,205,685,43078,25,352,929,1951,16,73,34,8,49,402316,3522
42.,54626,107,210,731,43025,27,350,924,1946,17,88,32,13,37,412092,3514
43.,54631,113,207,761,42961,31,343,953,1953,17,105,27,15,43,421872,3534
44.,54545,117,198,780,42994,36,343,987,1939,7,99,39,12,41,431665,3550
45.,54497,116,189,811,42998,43,325,1021,1930,14,84,41,8,38,441226,3544
46.,54445,110,212,839,42997,44,315,1038,1960,11,89,42,8,36,450861,3520
47.,54484,101,206,868,42913,43,330,1055,1924,12,77,40,15,43,460501,3535
48.,54499,104,201,882,42854,46,328,1086,1912,19,66,43,9,35,470389,3531
49.,54599,115,191,931,42705,36,321,1102,1934,15,75,43,15,46,480081,3537
50.,54713,107,178,960,42551,33,329,1129,1927,10,69,32,17,32,489701,3528
51.,54687,107,182,1012,42529,39,325,1119,1935,14,71,30,13,36,499265,3512
52.,54615,94,194,1042,42566,33,327,1129,1920,9,76,29,12,55,509064,3528
53.,54563,97,207,1057,42565,32,334,1145,1911,7,84,30,15,36,518602,3528
54.,54396,96,209,1092,42686,29,339,1153,1909,15,71,47,16,41,528549,3500
55.,54418,107,221,1129,42607,33,335,1150,1885,18,92,41,11,48,538232,3521
56.,54165,106,229,1150,42806,31,335,1178,1906,14,99,45,14,45,548025,3499
57.,54218,110,226,1181,42690,34,345,1196,1931,11,99,53,5,43,557787,3520
58.,54122,115,220,1208,42727,39,350,1219,1899,7,101,52,14,46,567391,3537
59.,54032,118,222,1216,42757,38,349,1268,1877,10,96,58,17,38,577140,3533
60.,53949,117,221,1244,42794,33,346,1296,1881,16,97,48,9,43,587051,3540
61.,53790,111,209,1270,42908,28,361,1323,1913,19,87,42,12,56,596778,3536
62.,53678,113,203,1294,42966,29,361,1356,1935,21,95,44,16,38,606638,3549
63.,53639,129,195,1338,42947,29,356,1367,1969,20,104,46,15,46,616309,3531
64.,53703,109,187,1371,42845,31,370,1384,1961,8,86,39,15,33,626058,3521
65.,53709,113,179,1409,42794,35,365,1396,1951,12,82,28,14,53,635776,3558
66.,53764,105,192,1435,42688,30,368,1418,1926,17,75,34,9,41,645462,3534
67.,53866,104,191,1452,42534,41,359,1453,1920,17,76,21,17,31,655083,3552
68.,54001,95,201,1478,42360,35,348,1482,1901,18,70,21,12,47,664815,3517
69.,54021,101,186,1512,42303,26,347,1504,1951,13,66,34,6,45,674702,3534
70.,54032,94,190,1535,42252,20,345,1532,1955,20,64,35,12,30,684429,3531
71.,54157,101,191,1552,42077,18,337,1567,1933,5,76,30,10,39,694233,3502
72.,54101,100,185,1587,42095,24,329,1579,1960,10,74,33,10,44,703873,3517
73.,54024,104,182,1618,42125,25,313,1609,1976,17,80,38,12,38,713793,3530
74.,54133,101,195,1654,41974,24,302,1617,1975,17,79,38,14,37,723592,3503
75.,54057,114,189,1677,41998,27,312,1626,1979,13,76,35,14,43,733158,3528
76.,53862,119,197,1692,42133,25,323,1649,1938,15,99,38,11,50,743018,3521
77.,53997,104,210,1723,41955,26,328,1657,1938,11,91,43,12,45,752755,3497
78.,53961,107,200,1759,41946,26,331,1670,1901,12,82,38,15,42,762468,3472
79.,54109,105,197,1771,41751,31,329,1707,1881,18,75,37,10,49,772383,3447
80.,54164,120,203,1808,41642,27,332,1704,1856,20,91,32,11,33,782174,3448
81.,54119,116,194,1863,41640,28,336,1704,1876,15,87,35,15,54,791983,3477
82.,54148,108,189,1901,41570,34,332,1718,1863,7,87,27,13,25,801798,3474
83.,54255,110,186,1913,41426,23,327,1760,1860,12,81,29,23,49,811510,3429
84.,54249,123,200,1912,41372,32,320,1792,1879,13,101,39,11,54,821175,3457
85.,54189,112,208,1952,41393,33,303,1810,1900,13,82,50,18,40,830916,3469
86.,54113,119,193,1939,41417,28,336,1855,1897,9,76,46,16,32,840765,3485
87.,54100,120,202,1984,41370,36,335,1853,1894,10,93,29,18,46,850536,3469
88.,54078,113,203,1999,41353,41,336,1877,1904,12,84,32,21,35,860266,3462
89.,53994,115,190,2034,41383,45,352,1887,1918,12,84,35,14,39,870109,3478
90.,54056,107,191,2074,41275,41,354,1902,1916,15,81,41,15,39,879915,3516
91.,53865,104,191,2131,41413,35,365,1896,1907,9,82,37,10,37,889628,3492
92.,53870,112,201,2183,41360,26,361,1887,1924,17,77,37,11,37,899270,3518
93.,53808,108,197,2204,41377,35,351,1920,1877,15,76,26,9,44,908746,3505
94.,53664,96,202,2250,41473,32,366,1917,1885,13,87,32,7,44,918551,3526
95.,53551,96,193,2254,41543,26,378,1959,1869,18,79,42,10,38,928400,3507
96.,53616,96,185,2302,41433,24,373,1971,1844,16,86,36,9,43,938340,3540
97.,53824,92,179,2319,41190,24,376,1996,1857,7,67,38,20,42,947942,3546
98.,53821,95,167,2350,41158,24,374,2011,1868,14,66,33,8,33,957633,3536
99.,53977,105,176,2399,40949,28,350,2016,1850,16,85,34,12,49,967400,3492
100.,53947,112,176,2417,40933,29,339,2047,1872,19,83,43,11,41,977092,3510
101.,53843,110,174,2469,40999,28,333,2044,1898,11,75,49,22,44,986888,3511
102.,53891,113,159,2456,40908,26,339,2108,1902,13,72,45,14,57,996573,3517
103.,53871,96,172,2460,40895,30,334,2142,1906,11,67,47,14,53,1006476,3538
104.,53863,100,165,2499,40867,23,332,2151,1920,19,62,37,14,43,1016299,3555
105.,53739,110,166,2503,40948,21,330,2183,1949,11,67,35,12,57,1026030,3592
106.,53747,90,181,2547,40908,22,329,2176,1955,19,59,36,13,48,1035812,3570
107.,53623,88,176,2539,40990,25,337,2222,1927,19,68,36,14,51,1045599,3560
108.,53509,94,171,2519,41063,18,342,2284,1898,21,78,43,7,49,1055329,3535
109.,53591,92,164,2593,40950,22,328,2260,1904,13,68,40,13,46,1065161,3544
110.,53617,86,168,2627,40890,28,312,2272,1915,12,63,45,14,53,1074921,3573
111.,53759,85,159,2654,40713,30,308,2292,1910,10,63,41,11,43,1084817,3581
112.,53727,86,163,2658,40707,30,308,2321,1925,14,67,49,9,34,1094568,3607
113.,53833,101,147,2679,40555,28,313,2344,1937,12,73,41,11,37,1104307,3631
114.,53874,110,156,2711,40465,31,304,2349,1936,10,76,41,8,46,1113986,3590
115.,53879,97,162,2727,40425,35,303,2372,1915,9,64,36,12,58,1123874,3568
116.,53879,94,159,2768,40389,28,313,2370,1902,12,60,40,14,54,1133868,3570
117.,53860,96,155,2809,40360,32,311,2377,1887,11,71,40,14,48,1143697,3579
118.,53944,106,159,2836,40235,29,306,2385,1846,16,78,41,13,40,1153453,3574
119.,53930,97,154,2857,40214,27,320,2401,1849,9,64,47,10,58,1163227,3577
120.,54024,97,164,2907,40081,24,320,2383,1815,15,71,47,11,36,1172907,3524
121.,54008,103,163,2942,40052,20,320,2392,1814,16,79,45,15,48,1182580,3528
122.,54094,100,161,2981,39926,27,308,2403,1815,15,71,46,8,39,1192283,3538
123.,54046,89,156,3017,39947,28,312,2405,1840,8,59,43,7,47,1202040,3557
124.,54123,76,158,3048,39841,29,309,2416,1851,21,56,32,12,49,1211824,3523
125.,53981,76,158,3028,39947,26,310,2474,1890,16,54,38,9,40,1221658,3531
126.,53894,82,157,3038,39994,22,301,2512,1866,18,62,39,15,51,1231306,3517
127.,53815,82,158,3073,40036,20,308,2508,1865,12,58,36,14,57,1240878,3515
128.,53655,87,159,3102,40158,16,307,2516,1889,8,73,36,7,49,1250575,3531
129.,53575,93,157,3101,40198,16,314,2546,1894,15,71,42,14,54,1260163,3521
130.,53627,90,152,3141,40109,24,310,2547,1859,12,64,39,15,63,1269847,3500
131.,53561,98,158,3191,40133,22,299,2538,1855,10,64,41,15,43,1279667,3505
132.,53523,90,163,3226,40132,27,302,2537,1872,12,58,44,17,52,1289557,3483
133.,53502,106,161,3257,40109,21,300,2544,1868,12,70,42,8,44,1299266,3514
134.,53330,99,160,3269,40251,17,307,2567,1914,14,65,40,10,56,1308881,3534
135.,53157,99,168,3278,40384,17,294,2603,1915,17,75,44,14,41,1318579,3523
136.,53086,94,170,3284,40407,30,293,2636,1906,12,72,45,9,58,1328393,3514
137.,53127,82,166,3248,40335,27,313,2702,1901,13,67,38,18,47,1338198,3522
138.,53023,92,167,3259,40399,19,318,2723,1889,14,69,34,9,39,1348012,3551
139.,53217,92,164,3263,40168,24,310,2762,1840,12,71,39,13,40,1357791,3528
140.,53275,86,151,3323,40078,26,314,2747,1831,6,57,37,15,54,1367518,3525
141.,53363,89,154,3347,39950,24,319,2754,1828,9,60,39,17,38,1377305,3536
142.,53336,89,157,3364,39931,27,317,2779,1842,10,76,40,15,50,1386996,3554
143.,53352,93,157,3384,39885,18,310,2801,1867,8,66,42,12,42,1396805,3567
144.,53289,87,168,3405,39920,14,303,2814,1880,11,58,48,12,54,1406391,3553
145.,53300,90,172,3408,39865,15,309,2841,1844,13,73,37,14,49,1416316,3538
