# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '18' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-68-18.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '67' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "534203198"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99746,4,11,0,236,1,2,0,267,118,7,0,0,378,9910,285
2.,99557,6,12,0,420,0,5,0,496,252,7,3,0,1332,19968,561
3.,99053,7,11,1,920,0,8,0,653,335,8,3,1,2397,30083,1191
4.,97415,8,16,1,2553,0,7,0,819,258,6,6,1,2668,39994,3414
5.,96038,9,16,1,3923,1,12,0,1000,219,10,4,3,2990,49559,6212
6.,93871,9,18,1,6088,1,12,0,1105,111,8,8,1,2225,58971,10509
7.,92590,15,17,1,7361,1,14,1,1216,90,12,11,0,1809,68154,14648
8.,92063,15,21,1,7883,3,11,3,1333,99,11,14,1,1819,77053,18359
9.,91605,20,21,2,8331,3,15,3,1429,86,17,14,2,2150,85515,21882
10.,90599,19,28,5,9330,3,12,4,1464,54,18,15,6,1327,93699,26156
11.,90307,23,34,5,9609,1,16,5,1566,99,18,20,9,1352,101741,29797
12.,89819,33,31,7,10082,1,16,11,1610,57,20,20,11,1029,109704,33631
13.,90013,42,37,9,9870,1,17,11,1618,75,30,20,13,1283,117043,36616
14.,90007,37,43,15,9864,1,23,10,1650,72,30,22,15,1071,124134,39454
15.,90034,39,51,19,9820,1,27,9,1674,84,32,25,16,1002,131187,42012
16.,89871,46,56,22,9957,2,33,13,1710,58,41,33,18,878,138091,44522
17.,89853,58,65,24,9939,4,40,17,1742,67,54,37,19,671,144801,46684
18.,89754,63,73,31,10015,4,45,15,1758,56,50,42,25,571,151588,48767
19.,89810,72,75,36,9925,5,56,21,1778,45,54,50,27,451,157858,50576
20.,89840,82,89,47,9862,5,48,27,1794,49,56,65,31,471,164093,52194
21.,89906,82,91,58,9764,5,62,32,1805,39,49,65,42,321,170221,53662
22.,90033,92,81,72,9610,3,76,33,1803,26,48,62,44,321,176278,54922
23.,90060,88,109,82,9553,3,71,34,1820,41,62,55,46,242,182122,55953
24.,90035,96,107,90,9536,6,86,44,1826,38,68,58,48,246,187983,56933
25.,89930,97,112,102,9604,7,95,53,1879,31,74,56,52,240,193771,57983
26.,89987,115,124,117,9490,6,100,61,1879,40,87,72,47,233,199485,58803
27.,89952,102,152,134,9478,8,111,63,1878,43,86,85,47,202,205269,59729
28.,89735,116,162,146,9639,11,125,66,1859,40,99,87,44,196,211035,60733
29.,89751,140,162,165,9566,8,140,68,1841,32,113,92,42,150,216696,61431
30.,89840,148,179,180,9405,11,155,82,1844,34,124,97,45,146,222280,61876
31.,89677,166,214,191,9485,15,152,100,1842,41,133,120,41,148,227766,62518
32.,89630,188,225,220,9441,17,175,104,1842,29,150,116,42,144,233310,63013
33.,89451,208,254,242,9527,15,187,116,1841,42,165,106,48,110,238815,63566
34.,89329,236,280,276,9538,16,201,124,1848,34,161,120,41,122,244499,64256
35.,89058,248,307,313,9689,25,228,132,1845,36,167,104,44,107,249710,64755
36.,89023,290,319,360,9586,23,267,132,1856,37,181,93,45,72,254814,65283
37.,88645,294,348,385,9835,43,289,161,1857,34,175,85,48,68,260279,65969
38.,88516,338,363,426,9829,37,307,184,1877,28,177,76,47,64,265623,66504
39.,88277,352,392,474,9922,44,343,196,1866,34,160,58,37,59,270903,67109
40.,88025,387,426,519,9998,45,381,219,1883,26,150,64,34,51,275979,67743
41.,87857,390,468,572,10002,46,411,254,1841,27,161,56,28,46,281217,68450
42.,87532,415,521,655,10119,63,423,272,1828,39,178,69,32,50,286336,69066
43.,87111,463,542,719,10324,66,460,315,1858,24,189,34,15,44,291471,69768
44.,87039,479,582,790,10180,87,502,341,1872,27,164,32,26,37,296469,70242
45.,86538,489,641,883,10469,92,531,357,1869,20,138,31,25,38,301357,70847
46.,86029,552,689,953,10701,93,578,405,1914,29,145,35,30,29,306326,71523
47.,85666,565,754,1035,10801,106,616,457,1936,26,144,30,21,38,311002,72248
48.,85291,605,791,1157,10908,105,677,466,1950,34,131,27,25,22,315850,72953
49.,84841,637,879,1245,11040,114,725,519,1946,33,132,25,20,28,320465,73578
50.,84384,710,933,1358,11157,133,750,575,1960,36,135,25,25,38,325031,74391
51.,84055,773,955,1495,11164,126,795,637,1941,33,121,13,21,16,329829,75034
52.,83548,809,1024,1645,11302,133,862,677,1936,27,99,17,28,26,334414,75682
53.,82913,855,1134,1761,11539,147,910,741,1946,32,127,31,21,23,339007,76520
54.,82686,935,1181,1920,11351,164,985,778,1902,28,105,16,30,28,343696,77225
55.,82122,1004,1293,2078,11464,159,1038,842,1880,28,101,22,22,25,348190,77808
56.,81424,1029,1372,2265,11694,189,1130,897,1916,25,105,13,29,14,352375,78536
57.,80940,1117,1431,2435,11729,176,1193,979,1931,32,104,15,22,15,356725,79262
58.,80111,1208,1555,2625,11972,210,1269,1050,1922,33,96,16,24,14,360859,80086
59.,79573,1317,1611,2861,11945,199,1376,1118,1949,30,87,17,20,11,364779,80700
60.,79019,1385,1759,3076,11891,243,1421,1206,1952,33,75,16,20,8,369180,81337
61.,78289,1425,1867,3265,12010,246,1577,1321,1945,25,80,22,25,13,373344,82028
62.,77539,1474,2004,3522,12137,261,1657,1406,1963,17,101,21,19,6,377691,82679
63.,76717,1562,2165,3796,12224,280,1720,1536,1934,24,78,17,21,13,381315,83102
64.,75922,1670,2240,4085,12246,298,1861,1678,1931,31,79,17,29,11,385412,84050
65.,75244,1786,2322,4461,12140,316,1974,1757,1927,26,60,16,31,8,389422,84661
66.,74590,1865,2456,4814,11982,337,2114,1842,1925,33,57,14,38,8,393377,85280
67.,73652,1937,2598,5129,12094,344,2233,2013,1914,32,58,16,21,7,397173,85684
68.,72789,2022,2747,5544,12094,352,2334,2118,1930,30,70,16,17,10,400837,86091
69.,71803,2076,2880,5908,12210,359,2471,2293,1894,30,45,13,20,4,404702,86731
70.,70951,2076,3061,6326,12185,380,2536,2485,1885,38,63,24,25,5,408309,87012
71.,70259,2197,3156,6735,11918,385,2666,2684,1848,29,46,18,23,5,412165,87503
