# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '10' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-11-10.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '10' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '0.5' '-var' 'm' '500.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "552654417"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98228,345,870,0,362,0,195,0,271,10507,320,177,9,341,497,461
2.,96794,559,897,5,1426,3,316,0,476,18233,525,367,27,929,916,912
3.,91543,741,994,14,6282,6,415,5,699,21778,718,554,90,1589,1334,1333
4.,83019,856,1140,29,14412,15,513,16,843,21177,851,788,134,1790,1749,1749
5.,75200,930,1330,51,21826,17,608,38,991,20423,955,1064,213,1732,2139,2139
6.,66923,1038,1457,98,29665,21,733,65,1083,17682,1103,1327,316,1379,2455,2455
7.,59295,1089,1590,150,36861,37,864,114,1190,13468,1233,1595,445,934,2739,2739
8.,53110,1124,1704,227,42637,46,980,172,1258,8885,1298,1884,583,519,3008,3007
9.,49346,1053,1821,324,46036,59,1118,243,1350,6747,1299,2120,794,337,3300,3300
10.,46800,1053,1867,398,48180,81,1297,324,1454,5517,1310,2300,1042,221,3549,3548
11.,45114,1069,1863,526,49474,81,1452,421,1512,5098,1323,2431,1235,242,3763,3763
12.,43668,1037,1887,634,50539,94,1604,537,1556,4542,1322,2504,1417,171,4016,4015
13.,42320,999,1905,752,51530,108,1732,654,1578,3645,1247,2485,1619,149,4243,4242
14.,41617,962,1907,866,51875,94,1886,793,1605,3490,1241,2493,1697,140,4441,4440
15.,41198,964,1857,996,51923,89,2026,947,1646,3289,1291,2464,1856,124,4642,4642
16.,40875,966,1866,1109,51902,89,2044,1149,1654,3353,1227,2454,2020,128,4824,4824
17.,40520,932,1802,1248,51934,95,2167,1302,1679,2846,1178,2355,2102,108,4948,4946
18.,40183,907,1747,1350,51967,95,2229,1522,1727,2353,1077,2214,2173,104,5053,5052
19.,40072,883,1673,1479,51780,97,2298,1718,1765,2003,1006,2037,2135,113,5221,5220
20.,40210,868,1609,1606,51349,92,2331,1935,1769,2039,946,1897,2085,89,5329,5329
21.,40439,855,1588,1730,50817,87,2364,2120,1815,1872,941,1809,2011,73,5478,5476
22.,40660,842,1550,1813,50309,85,2386,2355,1831,1785,931,1677,1873,96,5578,5578
23.,40682,798,1557,1885,50011,94,2397,2576,1841,1666,900,1509,1731,103,5642,5641
24.,40645,764,1573,2016,49755,90,2396,2761,1862,1529,878,1498,1613,77,5746,5746
25.,40752,718,1556,2194,49372,100,2385,2923,1839,1473,829,1451,1531,71,5758,5757
26.,40751,701,1526,2311,49099,92,2389,3131,1828,1351,863,1334,1431,91,5860,5858
27.,40688,688,1508,2454,48894,99,2370,3299,1871,1290,834,1237,1371,74,5915,5914
28.,40810,683,1471,2604,48511,107,2341,3473,1869,1218,790,1172,1294,72,5999,5998
29.,40988,692,1433,2790,48071,113,2328,3585,1863,1265,754,1162,1168,86,6040,6039
30.,41135,664,1426,2912,47679,107,2326,3751,1884,1175,694,1106,1138,82,6084,6084
31.,41032,657,1383,3092,47544,113,2259,3920,1889,1111,675,996,1096,73,6155,6155
32.,41143,627,1380,3230,47211,95,2225,4089,1871,1091,664,980,1020,69,6149,6149
33.,41249,652,1386,3374,46842,94,2188,4215,1849,1055,675,1026,1019,52,6202,6202
34.,41482,654,1338,3530,46363,104,2208,4321,1823,1048,673,956,1035,67,6304,6304
35.,41536,664,1315,3710,46081,90,2180,4424,1816,964,665,931,1006,55,6363,6359
36.,41538,670,1318,3839,45826,85,2126,4598,1861,929,673,890,935,63,6380,6379
37.,41555,653,1306,3978,45575,88,2118,4727,1880,898,651,840,907,55,6427,6425
38.,41763,660,1287,4111,45110,73,2092,4904,1898,912,682,803,906,66,6515,6513
39.,41753,652,1276,4247,44875,82,2103,5012,1886,979,677,851,916,58,6532,6531
40.,41841,658,1258,4393,44534,95,2096,5125,1902,892,655,823,890,75,6569,6569
41.,41998,659,1275,4530,44133,97,2081,5227,1876,860,630,806,859,62,6647,6647
42.,42040,625,1271,4655,43896,89,2059,5365,1876,889,600,796,897,50,6705,6704
43.,42053,595,1266,4802,43678,86,2031,5489,1852,925,601,772,873,88,6708,6707
44.,42011,615,1280,4901,43494,80,1989,5630,1838,972,615,810,835,72,6715,6714
45.,41857,612,1280,5107,43410,86,1993,5655,1872,931,633,763,905,71,6710,6709
46.,41705,633,1276,5258,43311,79,2017,5721,1884,964,660,761,908,73,6711,6711
47.,41659,646,1288,5413,43106,89,1983,5816,1823,1042,646,794,905,73,6750,6749
48.,41646,648,1257,5562,42878,88,1986,5935,1848,966,642,812,891,70,6756,6753
49.,41621,606,1244,5695,42691,82,2010,6051,1878,925,597,773,890,79,6829,6829
50.,41583,585,1239,5847,42510,86,2003,6147,1851,965,600,786,936,87,6835,6835
51.,41609,595,1228,5926,42265,79,2015,6283,1824,954,580,816,947,87,6849,6848
52.,41627,596,1198,6120,42033,89,1987,6350,1831,846,577,778,904,87,6844,6844
53.,41478,589,1190,6214,41964,88,2003,6474,1868,930,596,735,890,85,6845,6844
54.,41397,576,1185,6364,41822,96,1981,6579,1897,889,590,753,896,79,6828,6827
55.,41358,588,1189,6424,41620,92,1969,6760,1902,854,600,733,888,84,6911,6910
56.,41299,549,1203,6474,41479,84,1967,6945,1876,849,575,682,816,75,6857,6856
57.,41052,554,1227,6605,41509,66,1937,7050,1901,863,580,711,800,74,6843,6841
58.,40931,519,1207,6776,41426,78,1921,7142,1901,814,585,713,836,76,6794,6794
59.,40935,563,1191,6931,41205,69,1892,7214,1890,828,602,704,858,70,6787,6787
60.,40854,551,1188,7097,41070,75,1909,7256,1857,857,596,672,840,74,6799,6799
61.,40678,537,1198,7226,41041,82,1871,7367,1852,913,558,743,852,88,6832,6831
62.,40579,538,1181,7387,40932,82,1871,7430,1829,893,564,735,885,77,6770,6769
63.,40550,554,1167,7475,40734,81,1863,7576,1790,956,590,746,904,73,6755,6754
64.,40496,560,1172,7660,40576,78,1848,7610,1776,898,567,741,947,94,6772,6769
65.,40428,580,1183,7758,40400,84,1850,7717,1773,959,581,731,1015,89,6794,6793
66.,40447,575,1184,7802,40183,70,1854,7885,1791,1120,571,748,1076,109,6845,6843
67.,40376,551,1199,7941,40054,64,1833,7982,1839,1163,550,798,1115,122,6867,6865
68.,40432,546,1192,8120,39797,67,1791,8055,1852,1233,546,827,1209,113,6897,6897
69.,40310,573,1208,8195,39708,59,1762,8185,1842,1210,557,889,1203,86,6919,6919
70.,40090,582,1231,8239,39710,57,1740,8351,1803,1178,576,877,1188,109,6965,6965
71.,39932,607,1224,8350,39611,62,1753,8461,1772,1037,629,868,1161,92,6926,6926
72.,39821,636,1216,8462,39494,60,1722,8589,1776,1064,617,912,1150,108,6949,6947
73.,39681,618,1207,8554,39432,71,1734,8703,1792,1137,595,904,1087,104,6976,6975
74.,39658,589,1212,8744,39252,77,1745,8723,1775,1144,588,897,1143,97,7003,7000
75.,39511,587,1208,8857,39183,85,1743,8826,1768,1167,573,904,1085,85,7014,7014
76.,39378,604,1178,8925,39097,80,1782,8956,1777,1078,597,867,1118,103,6985,6985
77.,39195,622,1191,8985,39036,72,1787,9112,1788,1032,619,855,1057,72,6985,6984
78.,39044,588,1208,9135,38987,84,1787,9167,1796,1027,601,815,1003,93,6975,6974
79.,38944,579,1207,9286,38885,72,1812,9215,1847,1039,589,772,1006,109,7010,7006
80.,38879,555,1199,9370,38773,67,1801,9356,1859,1019,564,770,1038,93,6978,6978
81.,38846,542,1176,9481,38625,65,1799,9466,1841,1054,551,779,1082,89,6969,6968
82.,38919,509,1187,9613,38377,62,1798,9535,1838,1076,518,806,1128,101,6938,6937
83.,38878,532,1178,9685,38226,58,1759,9684,1846,1071,549,799,1136,109,6905,6904
84.,38864,521,1204,9809,38049,58,1718,9777,1842,1214,540,817,1182,108,6898,6897
85.,38693,526,1189,9958,37998,61,1719,9856,1874,1287,571,844,1199,122,6942,6940
86.,38494,517,1186,10052,38008,53,1733,9957,1909,1214,565,860,1297,122,6952,6950
87.,38451,510,1175,10106,37858,52,1740,10108,1901,1157,571,840,1250,117,6963,6962
88.,38541,526,1148,10248,37571,51,1732,10183,1926,1110,562,847,1201,100,6945,6945
89.,38450,550,1149,10354,37453,52,1718,10274,1944,1114,552,813,1182,108,6971,6969
90.,38400,550,1143,10478,37296,58,1710,10365,1940,1100,552,832,1233,107,6951,6950
91.,38371,562,1147,10604,37117,64,1711,10424,1933,1184,549,839,1126,104,6953,6952
92.,38360,548,1150,10740,36951,62,1712,10477,1924,1110,510,843,1083,98,6939,6937
93.,38274,539,1172,10806,36843,59,1689,10618,1894,1069,520,824,1116,110,7011,7009
94.,38054,561,1171,10998,36838,55,1666,10657,1889,1073,541,850,1130,118,7032,7031
95.,37988,545,1175,11099,36705,65,1664,10759,1909,1086,517,819,1111,107,7030,7029
96.,37694,538,1194,11177,36808,68,1667,10854,1943,1095,539,792,1081,95,7043,7043
97.,37609,542,1178,11227,36680,61,1673,11030,1904,1073,554,816,1066,90,7064,7062
98.,37464,519,1172,11278,36652,59,1686,11170,1953,1100,513,797,1115,111,7101,7100
99.,37230,538,1171,11370,36685,56,1685,11265,1955,1084,555,770,1091,88,7083,7082
100.,37222,534,1146,11482,36508,54,1698,11356,1931,1042,524,801,1035,125,7022,7020
101.,37123,530,1160,11577,36421,51,1698,11440,1874,1078,519,836,1091,93,6992,6992
102.,37068,540,1160,11614,36275,51,1677,11615,1890,1114,542,847,1068,107,6988,6988
103.,36825,532,1166,11736,36319,51,1677,11694,1895,1084,550,840,1151,125,6968,6968
104.,36833,517,1213,11810,36106,59,1645,11817,1899,1185,542,848,1134,123,6995,6995
105.,36737,524,1215,11942,36008,59,1634,11881,1868,1316,548,875,1239,122,7050,7046
106.,36526,528,1217,12022,36048,60,1613,11986,1831,1247,535,875,1303,122,7094,7094
107.,36424,512,1203,12134,35979,51,1601,12096,1834,1270,536,819,1238,135,7121,7119
108.,36417,511,1199,12186,35808,53,1596,12230,1828,1311,543,857,1347,129,7110,7110
109.,36277,505,1199,12339,35750,54,1607,12269,1823,1334,523,878,1375,146,7059,7058
110.,36130,517,1204,12443,35710,51,1608,12337,1855,1357,541,859,1344,132,7064,7064
111.,35999,536,1172,12525,35637,47,1631,12453,1854,1341,565,866,1337,126,7079,7078
112.,35898,535,1154,12648,35546,46,1642,12531,1847,1304,580,860,1396,166,7090,7089
