# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '20' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-22-20.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '21' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "779042502"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,88088,309,933,0,10547,5,118,0,246,683,305,159,10,78,9993,428
2.,78873,472,892,5,19419,62,277,0,479,172,458,270,32,39,19839,788
3.,72197,444,810,9,25801,185,545,9,660,67,383,214,54,18,29620,1062
4.,67211,392,784,14,30556,261,750,32,803,46,258,96,57,12,39556,1270
5.,63336,358,768,31,34220,291,929,67,974,20,144,42,50,5,49444,1481
6.,60007,314,819,43,37332,318,1058,109,1077,21,118,19,41,11,59508,1647
7.,57485,323,814,61,39654,310,1191,162,1142,22,92,15,28,9,69309,1750
8.,55164,327,824,87,41769,318,1277,234,1237,12,76,12,14,5,79218,1874
9.,53445,316,849,117,43288,311,1369,305,1336,9,47,15,4,6,89032,1981
10.,51965,312,880,155,44558,306,1425,399,1426,9,64,12,5,4,98917,2091
11.,50707,297,882,190,45625,321,1477,501,1486,5,45,6,2,2,108803,2187
12.,49467,312,890,232,46667,316,1530,586,1518,5,31,6,4,5,118699,2261
13.,48621,339,892,286,47296,294,1571,701,1549,5,33,2,3,3,128507,2326
14.,47905,313,893,343,47838,284,1618,806,1604,3,40,5,4,3,138361,2375
15.,47315,314,867,399,48233,285,1655,932,1662,7,32,3,0,2,148207,2448
16.,46864,316,901,448,48476,296,1643,1056,1698,4,35,2,3,0,158026,2514
17.,46338,313,901,505,48802,295,1669,1177,1713,4,21,1,5,0,167869,2571
18.,45894,299,893,556,49048,277,1734,1299,1737,0,23,2,1,3,177956,2605
19.,45544,292,883,616,49220,277,1765,1403,1714,2,22,2,2,2,187797,2644
20.,45314,304,886,700,49262,266,1736,1532,1725,1,23,0,1,1,197506,2687
21.,45087,295,895,757,49300,286,1729,1651,1672,2,24,3,1,2,207419,2692
22.,44972,288,903,824,49261,267,1723,1762,1715,5,14,1,0,1,217338,2722
23.,44656,284,915,876,49381,276,1732,1880,1731,4,19,3,0,0,227278,2752
24.,44625,270,901,929,49232,275,1768,2000,1760,2,18,4,2,0,237030,2763
25.,44499,258,928,1008,49204,262,1752,2089,1735,2,15,2,1,2,246824,2756
26.,44285,264,912,1067,49232,258,1751,2231,1770,1,20,3,1,1,256614,2765
27.,44224,266,888,1115,49104,271,1774,2358,1763,4,18,2,2,0,266445,2773
28.,44131,264,886,1174,49033,267,1780,2465,1788,0,16,2,4,0,276106,2794
29.,44064,268,885,1258,48939,252,1762,2572,1777,1,9,2,0,0,285944,2791
30.,44054,263,874,1358,48769,248,1769,2665,1773,3,12,1,2,1,295669,2783
31.,43942,262,870,1411,48701,239,1785,2790,1812,2,12,1,3,1,305500,2774
32.,43770,260,889,1461,48692,246,1775,2907,1839,3,19,1,2,0,315490,2778
33.,43710,265,872,1491,48582,253,1760,3067,1841,1,15,1,2,1,325402,2785
34.,43554,268,869,1556,48576,245,1740,3192,1852,0,13,3,1,0,335148,2780
35.,43468,259,832,1674,48493,265,1758,3251,1896,2,8,3,2,0,344701,2772
36.,43516,276,846,1718,48276,265,1707,3396,1906,4,13,2,1,3,354625,2755
37.,43429,283,831,1757,48206,254,1721,3519,1903,0,6,0,0,0,364539,2786
38.,43526,269,805,1826,47960,256,1721,3637,1867,0,7,3,3,1,374168,2771
39.,43638,251,793,1913,47696,252,1719,3738,1854,2,8,1,1,0,384028,2794
40.,43527,263,823,1982,47642,222,1710,3831,1843,2,14,2,2,1,393818,2806
41.,43441,252,827,2040,47565,240,1687,3948,1874,0,16,5,2,0,403572,2808
42.,43348,244,821,2100,47514,235,1686,4052,1857,3,8,0,0,1,413337,2806
43.,43280,242,826,2139,47420,237,1666,4190,1844,0,14,2,1,0,423131,2777
44.,43137,247,829,2187,47395,256,1654,4295,1837,2,9,1,0,3,432989,2764
45.,43172,266,806,2251,47206,236,1667,4396,1858,4,12,0,3,1,442730,2782
46.,42975,246,804,2321,47265,245,1644,4500,1892,3,6,1,4,0,452327,2798
47.,42764,252,778,2387,47316,247,1665,4591,1871,3,11,2,1,0,462092,2812
48.,42723,239,771,2447,47228,247,1623,4722,1880,2,9,2,0,1,471881,2841
49.,42722,239,787,2529,47066,241,1616,4800,1865,0,16,0,0,1,481739,2833
50.,42587,235,766,2638,47041,240,1656,4837,1872,1,15,1,2,2,491663,2807
51.,42655,230,792,2706,46819,234,1649,4915,1835,2,3,1,1,0,501413,2795
52.,42645,248,750,2749,46693,214,1675,5026,1830,0,7,0,2,0,511273,2772
53.,42573,217,794,2818,46618,214,1661,5105,1830,0,5,1,0,0,520860,2778
54.,42536,220,785,2879,46523,200,1649,5208,1840,0,8,0,0,1,530683,2780
55.,42408,217,761,2940,46497,208,1648,5321,1828,1,8,0,1,1,540484,2746
56.,42347,209,764,3039,46415,190,1656,5380,1822,0,9,1,0,0,550371,2742
57.,42359,217,749,3110,46243,203,1637,5482,1847,2,13,2,0,1,560260,2771
58.,42301,211,744,3187,46139,235,1619,5564,1830,2,8,0,1,0,570176,2757
59.,42334,230,721,3266,45947,242,1630,5630,1818,0,7,1,0,1,580156,2746
60.,42338,234,738,3298,45795,234,1624,5739,1828,1,8,0,0,0,589947,2740
61.,42338,233,757,3337,45645,226,1650,5814,1868,1,8,0,2,0,599861,2755
62.,42224,253,746,3387,45597,228,1643,5922,1880,1,9,1,0,0,609575,2749
63.,42072,232,764,3453,45609,234,1640,5996,1879,0,4,0,1,1,619300,2716
64.,41910,234,769,3510,45627,219,1635,6096,1892,0,11,1,2,0,629141,2720
65.,41779,231,764,3554,45611,208,1640,6213,1889,0,10,0,3,1,638695,2716
66.,41734,234,740,3586,45513,209,1663,6321,1885,1,5,1,0,1,648594,2714
67.,41647,219,747,3664,45456,222,1628,6417,1878,2,8,1,1,2,658449,2721
68.,41623,221,746,3682,45331,228,1630,6539,1921,1,6,0,1,1,668307,2726
69.,41571,232,729,3764,45245,215,1641,6603,1872,0,8,1,0,0,678087,2750
70.,41468,222,720,3832,45197,232,1622,6707,1894,1,11,0,1,0,687870,2778
71.,41475,218,726,3901,45070,220,1624,6766,1892,1,7,1,0,0,697707,2786
72.,41340,216,743,3947,45068,212,1602,6872,1917,0,4,1,1,0,707425,2775
73.,41181,225,732,3984,45085,208,1600,6985,1896,0,9,1,1,0,717321,2754
74.,41060,203,740,4020,45070,217,1601,7089,1857,0,9,0,1,0,727215,2739
75.,41015,205,713,4090,44983,219,1611,7164,1877,0,6,0,1,0,737038,2756
76.,40975,203,704,4169,44895,201,1611,7242,1874,3,5,0,0,0,746930,2729
77.,40877,190,711,4255,44876,197,1606,7288,1888,0,8,0,1,0,756686,2709
78.,40868,201,702,4314,44752,185,1611,7367,1891,1,10,2,0,0,766455,2692
79.,40897,216,697,4368,44600,178,1582,7462,1888,1,8,0,2,0,776381,2686
80.,40847,204,690,4394,44524,183,1577,7581,1873,1,6,1,0,0,786016,2669
81.,40743,208,699,4453,44489,191,1551,7666,1844,0,5,1,0,1,795774,2664
82.,40756,208,690,4531,44328,208,1570,7709,1864,1,6,1,0,0,805643,2709
83.,40752,194,676,4596,44221,203,1577,7781,1877,0,4,0,0,0,815547,2691
84.,40682,207,693,4638,44162,184,1565,7869,1902,2,4,1,1,0,825302,2706
85.,40564,188,683,4703,44174,177,1541,7970,1912,2,4,1,1,0,835169,2707
86.,40497,192,668,4744,44117,178,1551,8053,1889,0,4,1,1,0,844916,2670
87.,40424,182,672,4801,44082,172,1544,8123,1849,1,3,1,2,0,854669,2629
88.,40299,176,687,4901,44086,166,1519,8166,1863,0,6,0,0,0,864457,2611
89.,40180,172,691,4961,44093,163,1503,8237,1864,0,7,0,0,1,874198,2604
90.,39997,168,691,5001,44160,157,1519,8307,1843,0,5,1,4,0,884103,2606
91.,39991,167,676,5063,44053,159,1498,8393,1826,0,6,0,0,1,893932,2601
92.,39941,156,658,5081,43991,169,1494,8510,1813,0,3,1,0,0,903722,2608
93.,39959,150,650,5158,43867,179,1474,8563,1825,1,3,2,0,1,913532,2615
94.,39910,164,646,5208,43800,164,1453,8655,1844,0,2,1,0,0,923288,2608
95.,39901,164,638,5287,43704,165,1449,8692,1797,0,5,0,0,0,933083,2587
96.,39976,177,617,5331,43523,168,1447,8761,1818,0,2,0,3,2,942941,2582
97.,39982,169,612,5409,43420,148,1462,8798,1812,2,5,0,1,0,952590,2559
98.,40030,174,611,5409,43260,156,1440,8920,1845,0,2,0,0,0,962264,2586
99.,39997,170,602,5445,43187,162,1436,9001,1831,2,1,0,0,1,972047,2581
100.,39854,163,612,5483,43224,152,1447,9065,1816,2,5,0,1,1,981791,2583
101.,39749,166,610,5533,43217,156,1436,9133,1832,0,6,1,1,0,991553,2608
102.,39770,167,603,5569,43100,152,1435,9204,1841,1,2,0,0,0,1001337,2577
103.,39571,159,596,5615,43190,148,1451,9270,1827,0,2,0,2,0,1011376,2614
104.,39571,165,577,5651,43091,147,1451,9347,1843,0,3,1,1,2,1021152,2630
105.,39523,158,589,5758,43025,145,1442,9360,1848,1,6,0,0,1,1030760,2620
106.,39467,155,581,5776,42991,137,1431,9462,1871,0,8,0,0,0,1040626,2624
107.,39358,150,599,5786,42994,135,1426,9552,1862,0,4,0,0,0,1050432,2622
108.,39147,156,589,5804,43102,133,1408,9661,1874,0,7,0,0,0,1060236,2605
109.,39212,151,592,5834,42946,136,1412,9717,1849,0,3,0,0,2,1070141,2586
110.,39089,150,574,5903,42975,135,1416,9758,1827,2,5,1,1,1,1080094,2552
111.,39048,150,582,5953,42914,131,1399,9823,1850,2,4,0,0,0,1089832,2546
112.,39114,146,592,6050,42750,125,1398,9825,1829,0,8,0,0,0,1099807,2525
113.,39018,146,585,6092,42741,137,1401,9880,1851,0,5,0,0,0,1109712,2493
114.,38866,147,582,6141,42788,139,1395,9942,1870,1,5,1,1,0,1119404,2494
115.,38643,151,595,6156,42914,134,1375,10032,1900,0,5,0,1,0,1129132,2473
116.,38601,151,597,6203,42865,129,1364,10090,1942,0,7,0,0,0,1138853,2515
117.,38544,156,568,6281,42815,142,1358,10136,1946,0,5,0,0,0,1148712,2517
118.,38459,149,580,6361,42824,138,1343,10146,1947,2,7,0,0,0,1158565,2491
119.,38513,149,580,6379,42671,146,1330,10232,1947,0,6,0,1,0,1168539,2485
120.,38555,151,583,6470,42514,129,1353,10245,1932,1,6,0,2,1,1178246,2482
121.,38586,154,552,6511,42400,115,1380,10302,1909,0,6,1,1,1,1187905,2480
122.,38621,152,530,6560,42295,117,1366,10359,1874,0,4,0,0,0,1197698,2466
123.,38602,147,522,6621,42233,120,1352,10403,1940,1,2,1,0,0,1207565,2471
124.,38711,142,529,6620,42042,121,1331,10504,1952,0,4,0,0,0,1217435,2488
125.,38684,129,537,6683,41999,117,1316,10535,1946,0,4,0,0,0,1227293,2473
126.,38605,129,536,6720,41991,123,1297,10599,1929,1,5,0,0,0,1237419,2455
127.,38573,125,560,6774,41923,130,1266,10649,1932,0,7,0,0,0,1246934,2440
128.,38376,129,561,6801,42025,131,1260,10717,1954,1,4,0,0,0,1256525,2449
129.,38264,133,568,6822,42044,126,1267,10776,1943,0,4,0,0,0,1266303,2455
130.,38033,132,576,6868,42177,129,1275,10810,1935,0,9,0,1,1,1276151,2455
131.,38019,136,578,6878,42092,132,1281,10884,1946,1,2,0,1,1,1285941,2464
132.,37757,148,574,6903,42258,129,1283,10948,1919,0,5,0,1,0,1295692,2438
133.,37725,146,566,6927,42191,137,1303,11005,1907,0,2,0,0,0,1305442,2442
134.,37725,161,550,6939,42092,138,1312,11083,1916,0,4,0,1,0,1315165,2425
135.,37641,146,557,7004,42091,128,1326,11107,1930,1,2,0,0,0,1325052,2424
