# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '17' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-90-17.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '89' '-var' 'INIT_I' '10.0' '-var' 'k_result' '12' '-var' 'm' '500.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "659103525"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99844,1,8,0,145,0,2,0,245,93,1,0,0,638,504,228
2.,99746,4,8,0,239,0,3,0,444,179,4,1,0,2541,977,473
3.,99632,3,7,0,352,0,6,0,646,236,4,1,0,5214,1410,725
4.,99491,3,12,0,491,0,3,0,807,310,5,2,0,8607,1842,947
5.,93123,7,9,0,6854,0,7,0,954,185,7,4,0,5904,2225,1150
6.,88306,8,9,0,11668,0,9,0,1116,124,8,4,0,4814,2692,1386
7.,85122,7,10,0,14850,1,9,1,1221,105,4,7,1,5139,3083,1537
8.,82103,7,14,0,17864,1,10,1,1325,97,7,8,2,5237,3467,1695
9.,77891,9,16,0,22070,0,13,1,1418,77,8,10,2,3567,3814,1844
10.,74779,7,13,0,25177,3,19,2,1472,78,8,7,2,2671,4206,1982
11.,72413,6,19,0,27539,5,15,3,1510,65,8,9,2,2123,4604,2071
12.,70533,9,19,0,29415,2,19,3,1583,56,10,10,2,2014,4957,2190
13.,69079,11,19,1,30865,0,21,4,1636,67,9,9,5,2129,5306,2297
14.,67495,9,21,4,32445,0,20,6,1684,51,6,11,3,1622,5639,2390
15.,66094,9,23,4,33839,3,20,8,1731,47,9,9,5,1383,5977,2475
16.,64736,11,22,5,35188,4,24,10,1750,28,13,13,4,825,6367,2585
17.,63909,13,22,4,36010,3,25,14,1756,34,11,15,4,756,6706,2644
18.,63296,14,25,8,36616,1,23,17,1745,24,9,15,6,780,6976,2673
19.,62697,17,23,9,37207,1,23,23,1757,25,12,17,7,651,7305,2753
20.,62260,16,24,12,37639,3,22,24,1781,27,9,21,5,623,7598,2804
21.,61925,21,27,14,37963,2,24,24,1767,23,15,20,5,532,7875,2843
22.,61764,21,27,14,38117,3,28,26,1742,19,18,15,8,501,8214,2881
23.,61503,25,27,17,38364,2,31,31,1762,24,22,19,8,480,8476,2935
24.,61411,25,28,16,38447,2,35,36,1785,13,20,17,11,397,8732,2959
25.,61285,25,31,19,38563,2,39,36,1761,11,21,16,14,349,8960,3017
26.,61115,23,32,25,38727,2,35,41,1796,21,16,20,13,335,9248,3060
27.,60847,23,36,26,38983,3,34,48,1814,17,21,24,14,390,9518,3054
28.,60610,24,30,33,39210,3,42,48,1820,21,21,24,14,300,9855,3109
29.,60478,25,32,41,39332,3,40,49,1874,13,19,26,11,305,10136,3159
30.,60083,25,33,43,39716,6,37,57,1883,18,22,25,12,289,10412,3215
31.,59909,22,34,44,39883,5,41,62,1889,25,22,21,16,296,10732,3238
32.,59851,24,35,43,39931,5,43,68,1875,17,25,18,19,249,11038,3236
33.,59885,25,33,46,39888,2,50,71,1879,15,27,18,17,255,11280,3229
34.,59784,28,38,48,39978,3,46,75,1843,18,25,24,16,261,11593,3271
35.,59853,26,41,51,39899,4,48,78,1862,15,20,25,20,307,11887,3283
36.,59901,25,36,58,39841,5,46,88,1881,11,20,24,18,280,12102,3314
37.,59975,21,39,63,39757,5,48,92,1930,11,22,28,18,271,12364,3354
38.,59885,31,39,69,39832,4,50,90,1903,18,26,27,19,248,12667,3374
39.,59717,32,37,74,39991,5,53,91,1875,16,27,27,21,195,12947,3370
40.,59600,27,37,79,40101,4,57,95,1859,8,26,23,21,188,13220,3406
41.,59580,26,44,79,40108,2,60,101,1850,14,30,22,21,194,13461,3394
42.,59610,26,36,87,40071,3,57,110,1885,15,28,23,18,201,13712,3407
43.,59633,28,41,89,40033,3,55,118,1842,23,30,25,19,229,13985,3376
44.,59658,26,41,99,40001,3,55,117,1845,11,27,26,17,204,14192,3366
45.,59436,29,40,103,40211,3,53,125,1888,17,27,27,17,232,14422,3379
46.,59331,33,48,109,40301,3,44,131,1914,15,26,37,17,195,14690,3360
47.,59322,34,38,110,40301,3,55,137,1921,12,24,37,15,193,14968,3401
48.,59391,28,38,117,40225,6,53,142,1930,10,21,32,18,202,15257,3440
49.,59398,25,39,127,40211,5,53,142,1923,9,17,30,21,182,15465,3433
50.,59269,27,43,134,40331,4,52,140,1921,12,22,24,21,178,15745,3460
51.,59193,30,43,139,40393,2,57,143,1888,12,28,28,20,174,16003,3470
52.,59049,34,44,144,40524,3,56,146,1902,17,27,28,20,179,16175,3513
53.,59070,32,49,144,40493,3,52,157,1883,8,21,31,22,183,16385,3492
54.,59105,36,50,155,40440,3,51,160,1881,15,29,31,21,202,16615,3507
55.,59058,43,49,159,40466,3,55,167,1853,12,30,34,24,169,16835,3510
56.,59000,36,50,168,40515,3,64,164,1852,8,29,30,23,164,17061,3547
57.,59004,30,52,171,40498,8,63,174,1888,11,24,35,22,148,17328,3569
58.,59024,30,50,181,40468,6,65,176,1857,11,23,32,18,174,17579,3577
59.,59076,26,54,184,40410,7,61,182,1845,8,16,34,20,147,17805,3565
60.,59036,28,55,194,40438,3,61,185,1839,13,18,34,19,136,18066,3566
61.,58880,39,51,196,40577,3,62,192,1871,17,25,37,20,148,18303,3563
62.,59039,40,60,197,40394,5,68,197,1890,22,38,30,18,175,18496,3572
63.,58938,38,58,204,40484,7,71,200,1877,21,35,33,21,166,18720,3546
64.,58899,42,57,212,40502,8,76,204,1855,13,28,46,15,144,18998,3558
65.,58962,43,57,214,40425,8,82,209,1838,16,33,45,11,148,19276,3534
66.,59111,38,55,219,40267,6,85,219,1898,10,34,38,18,186,19552,3538
67.,59076,38,56,236,40287,8,80,219,1886,15,28,38,17,162,19806,3543
68.,58961,32,62,240,40390,5,82,228,1949,15,32,34,18,175,20075,3588
69.,58861,35,62,250,40473,4,76,239,1934,13,35,34,15,167,20341,3584
70.,58732,38,47,264,40590,5,72,252,1925,12,29,36,16,175,20593,3588
71.,58657,35,43,271,40655,6,73,260,1947,11,26,31,16,166,20838,3609
72.,58382,33,45,276,40916,6,72,270,1985,10,27,32,16,159,21061,3635
73.,58308,37,46,275,40976,6,64,288,1965,11,31,30,18,180,21313,3618
74.,58323,41,50,279,40943,5,65,294,1930,15,36,29,22,173,21504,3594
75.,58336,28,51,293,40925,8,63,296,1952,17,24,30,19,161,21759,3608
76.,58231,29,51,297,41016,9,66,301,1947,21,28,30,17,172,21977,3638
77.,58211,40,51,307,41016,4,70,301,1960,11,31,34,15,167,22246,3621
78.,58153,46,58,305,41051,5,71,311,1962,15,38,41,10,172,22483,3631
79.,58155,46,56,315,41039,6,68,315,1901,21,34,43,10,139,22743,3617
80.,58270,48,53,331,40910,6,75,307,1856,6,36,42,9,136,22992,3619
81.,58330,42,46,342,40841,7,79,313,1865,8,30,42,12,143,23248,3614
82.,58423,39,51,343,40735,7,78,324,1884,5,32,37,11,144,23467,3606
83.,58492,41,55,355,40646,5,76,330,1866,15,31,39,14,128,23694,3579
84.,58657,36,53,367,40470,9,84,324,1878,3,30,36,9,123,23920,3584
85.,58775,41,45,366,40337,6,94,336,1902,6,25,36,9,142,24107,3579
86.,58778,38,45,370,40324,6,93,346,1898,11,28,31,13,141,24342,3567
87.,58932,32,46,374,40165,6,88,357,1871,6,28,26,14,106,24585,3580
88.,59046,35,54,391,40034,2,80,358,1890,14,34,27,19,158,24796,3552
89.,59164,39,57,399,39901,2,79,359,1877,9,29,36,19,131,25053,3535
90.,59307,43,52,403,39737,9,76,373,1874,8,37,32,20,137,25306,3516
91.,59368,45,55,409,39659,11,74,379,1890,15,41,31,14,143,25584,3540
92.,59217,50,58,407,39790,9,79,390,1901,12,45,34,14,134,25839,3578
93.,59139,45,67,426,39850,9,80,384,1906,13,39,35,13,133,26065,3598
94.,58965,63,65,432,39994,4,86,391,1935,16,43,36,16,140,26231,3571
95.,58871,51,72,440,40080,4,87,395,1913,20,35,40,14,132,26554,3562
96.,58754,49,73,458,40174,3,96,393,1928,11,42,34,17,129,26793,3552
97.,58605,51,73,476,40298,5,95,397,1919,19,44,35,15,108,27035,3535
98.,58542,41,76,470,40349,6,98,418,1932,14,31,39,16,113,27280,3530
99.,58349,37,78,480,40523,8,101,424,1962,10,38,35,16,101,27530,3555
100.,58276,49,71,487,40576,7,99,435,1958,12,38,42,15,113,27833,3556
101.,58223,50,76,486,40607,8,90,460,1945,19,39,45,19,125,28159,3589
102.,58091,52,68,491,40721,6,96,475,1994,7,38,44,16,105,28393,3600
103.,58093,46,65,505,40702,7,102,480,1996,7,40,48,14,91,28639,3616
104.,58061,56,64,511,40713,5,105,485,1990,7,43,48,20,82,28897,3615
105.,58043,57,74,526,40706,7,95,492,1997,14,51,44,22,102,29084,3636
106.,57842,52,70,530,40891,10,100,505,2011,12,48,40,22,122,29303,3657
107.,57780,52,66,541,40936,10,102,513,1998,9,46,41,17,107,29569,3648
108.,57737,50,73,565,40960,11,102,502,1990,13,44,48,21,146,29826,3651
109.,57667,47,79,566,41013,12,101,515,1963,10,42,49,18,105,30069,3637
110.,57741,57,80,569,40915,5,105,528,1956,11,42,54,18,91,30285,3641
111.,57627,58,86,577,41010,7,101,534,1900,21,41,43,14,128,30516,3627
112.,57607,64,86,597,41008,9,96,533,1879,10,43,45,20,98,30778,3604
113.,57659,67,83,604,40937,9,98,543,1872,6,42,47,19,111,30962,3560
114.,57781,59,81,616,40798,8,100,557,1857,18,46,40,19,104,31185,3519
115.,57804,61,82,621,40753,7,109,563,1864,14,46,50,19,115,31427,3524
116.,57878,62,82,644,40660,5,114,555,1867,13,38,43,24,125,31655,3510
