# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '24' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-92-24.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '91' '-var' 'INIT_I' '10.0' '-var' 'k_result' '12' '-var' 'm' '500.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "685297630"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99868,1,11,0,120,0,0,0,247,120,2,0,0,781,477,260
2.,99379,5,9,0,605,0,2,0,488,161,5,0,1,2418,927,919
3.,98150,4,12,0,1832,0,2,0,670,196,4,0,1,3667,1339,1338
4.,96623,5,15,0,3354,0,3,0,823,209,7,1,1,4365,1727,1726
5.,94243,7,16,1,5728,1,4,0,966,212,10,2,2,3781,2090,2090
6.,92008,10,11,2,7958,1,10,0,1030,190,14,2,0,3057,2458,2456
7.,90077,14,15,2,9881,0,11,0,1131,130,15,5,3,2164,2743,2742
8.,88594,11,18,4,11359,1,11,2,1244,124,16,5,5,1784,3044,3043
9.,87501,11,20,6,12446,1,13,2,1319,136,11,7,4,1592,3305,3305
10.,86901,15,21,6,13038,1,13,5,1421,166,13,9,3,1712,3539,3538
11.,86242,19,20,6,13689,1,17,6,1486,161,12,9,5,1755,3773,3772
12.,85500,20,20,7,14424,1,19,9,1586,148,14,13,4,1601,4027,4026
13.,84360,20,21,10,15556,2,23,8,1661,111,17,16,4,1038,4215,4215
14.,83836,21,24,9,16071,2,28,9,1704,125,16,18,6,1043,4484,4484
15.,83490,24,25,13,16408,2,27,11,1702,141,17,19,7,1050,4688,4687
16.,83311,26,25,16,16576,2,32,12,1743,177,18,22,9,1281,4868,4866
17.,82813,27,30,18,17063,1,34,14,1760,160,19,26,12,1084,4990,4988
18.,82743,30,36,22,17117,1,34,17,1772,241,19,29,13,1210,5111,5111
19.,82548,36,38,29,17298,0,33,18,1779,263,25,29,12,1282,5252,5252
20.,82297,46,43,32,17530,0,30,22,1770,286,35,31,10,1191,5373,5371
21.,81933,51,57,36,17868,1,31,23,1820,296,40,40,13,973,5473,5473
22.,81408,57,60,45,18368,1,36,25,1832,225,49,42,18,691,5577,5576
23.,81007,50,68,50,18749,2,43,31,1839,166,46,48,24,416,5691,5691
24.,80623,60,72,54,19104,2,44,41,1867,160,50,53,30,404,5808,5808
25.,80279,66,83,61,19422,2,43,44,1887,167,60,53,33,318,5875,5873
26.,79989,69,76,67,19692,3,48,56,1867,150,58,55,34,312,5953,5953
27.,79845,66,79,80,19813,3,52,62,1879,164,55,63,33,325,6052,6048
28.,79514,72,88,86,20109,2,60,69,1873,201,65,65,37,310,6117,6117
29.,79214,73,88,97,20384,6,63,75,1845,193,54,70,43,269,6183,6182
30.,78934,77,95,101,20640,3,69,81,1891,176,51,75,49,276,6209,6209
31.,78757,86,87,119,20785,2,76,88,1854,156,58,68,56,270,6270,6269
32.,78512,82,107,127,20993,7,71,101,1818,136,65,74,53,231,6312,6311
33.,78210,83,108,144,21265,7,82,101,1829,154,55,88,47,214,6347,6346
34.,77945,94,115,161,21491,8,86,100,1774,121,67,80,46,161,6407,6406
35.,77626,107,119,170,21770,8,96,104,1805,130,68,91,46,156,6449,6447
36.,77335,109,139,182,22012,6,98,119,1832,121,77,104,50,145,6467,6467
37.,76859,113,157,191,22430,7,113,130,1852,161,94,117,51,152,6520,6520
38.,76361,126,158,215,22867,5,132,136,1881,146,118,105,65,155,6534,6533
39.,75791,134,173,231,23378,5,137,151,1902,168,116,123,72,137,6529,6529
40.,75267,145,182,259,23836,7,143,161,1914,142,124,126,77,169,6563,6563
41.,74804,153,192,278,24244,7,148,174,1887,181,124,129,84,135,6601,6601
42.,74532,151,188,290,24463,12,172,192,1897,206,114,136,84,160,6562,6562
43.,74029,159,199,321,24908,6,180,198,1928,146,123,134,93,136,6594,6593
44.,73567,166,215,340,25300,9,181,222,1927,147,130,138,96,133,6633,6633
45.,73184,172,229,362,25614,10,188,241,1922,160,149,150,98,111,6690,6690
46.,72816,188,238,382,25901,14,206,255,1891,164,154,156,102,101,6672,6670
47.,72383,209,249,423,26252,17,208,259,1894,163,158,168,113,95,6687,6686
48.,71825,215,266,465,26720,16,216,277,1919,161,173,186,109,100,6679,6675
49.,71290,206,283,495,27180,20,229,297,1922,159,171,174,130,98,6690,6688
50.,70797,208,292,529,27598,23,243,310,1906,135,162,185,124,66,6730,6728
51.,70333,223,310,554,27975,21,260,324,1883,120,164,196,118,67,6730,6729
52.,69817,236,318,591,28391,29,270,348,1878,136,186,204,124,73,6785,6785
53.,69250,256,332,616,28853,27,286,380,1862,134,201,210,133,64,6834,6832
54.,68702,251,335,637,29315,23,313,424,1867,149,189,200,126,65,6857,6857
