# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '5' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-43-5.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '42' '-var' 'INIT_I' '100.0' '-var' 'k_result' '0.5' '-var' 'm' '500.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "481249486"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99623,38,86,0,232,0,21,0,263,1091,30,11,1,380,462,264
2.,99319,60,94,0,492,0,35,0,464,1885,61,18,1,1085,917,625
3.,98767,82,109,0,994,0,48,0,658,2536,71,41,3,2209,1384,1311
4.,97336,100,127,2,2381,2,52,0,824,2768,91,51,10,3211,1783,1781
5.,95630,111,153,7,4026,5,66,2,958,3092,105,74,14,3972,2109,2107
6.,94079,148,165,9,5504,4,84,7,1094,3586,125,92,23,4691,2445,2444
7.,92035,182,181,16,7467,3,103,13,1170,3971,141,119,35,4900,2811,2811
8.,89171,204,205,28,10246,5,124,17,1275,3791,159,134,49,4480,3097,3096
9.,85793,213,243,37,13544,4,133,33,1354,3515,175,158,62,3459,3328,3327
10.,82320,227,272,46,16936,5,147,47,1431,2948,175,185,73,2416,3557,3557
11.,80062,245,315,65,19085,5,167,56,1473,2872,202,207,91,1734,3817,3817
12.,78021,269,318,94,21015,6,197,80,1505,2798,218,237,111,1482,4034,4034
13.,76381,283,342,114,22545,10,225,100,1585,2777,227,264,129,1297,4213,4211
14.,74932,297,375,144,23873,9,248,122,1644,2838,257,297,128,1179,4417,4416
15.,73202,346,400,172,25456,10,271,143,1681,2693,285,341,144,1009,4607,4606
16.,71689,383,427,200,26829,10,287,175,1712,2634,311,354,168,871,4771,4770
17.,70352,387,463,245,28037,12,303,201,1713,2744,312,368,187,790,4912,4910
18.,68916,395,505,291,29331,10,336,216,1717,2669,331,398,225,672,5050,5050
19.,67625,397,569,333,30466,14,352,244,1733,2525,337,437,243,574,5227,5226
20.,66121,415,614,377,31780,19,388,286,1725,2526,363,490,275,452,5388,5387
21.,64733,445,668,433,32990,23,394,314,1731,2364,406,516,325,430,5510,5508
22.,63524,487,696,497,34000,19,423,354,1761,2519,429,573,382,382,5596,5596
23.,62103,495,753,559,35237,15,444,394,1809,2507,447,611,441,319,5692,5690
24.,60987,520,779,640,36136,26,460,452,1810,2573,457,689,476,348,5780,5779
25.,59888,540,781,728,37040,22,522,479,1844,2706,486,711,562,324,5860,5860
26.,58854,551,833,806,37863,15,558,520,1864,2622,540,755,607,307,5899,5899
27.,57659,568,877,893,38835,20,581,567,1911,2327,575,810,664,294,5950,5949
28.,56623,583,888,988,39650,26,624,618,1928,2233,581,858,742,277,6054,6054
29.,55792,609,926,1080,40240,22,650,681,1899,2315,606,911,811,252,6062,6061
30.,55009,613,967,1175,40792,33,690,721,1898,2531,618,943,905,331,6134,6133
31.,53964,623,966,1266,41625,33,730,793,1907,2171,632,946,954,224,6154,6152
32.,53362,635,976,1353,42006,39,770,859,1932,2127,606,990,1003,249,6222,6222
33.,52618,638,989,1450,42508,35,824,938,1899,2044,608,1017,1044,212,6287,6284
34.,52041,621,1005,1526,42867,42,857,1041,1880,1842,586,1030,1123,181,6322,6321
35.,51604,633,983,1596,43064,52,906,1162,1874,1562,602,1018,1120,164,6400,6399
36.,51171,612,1018,1696,43254,47,934,1268,1909,1585,622,1014,1145,115,6419,6419
37.,50839,634,1008,1785,43342,52,958,1382,1939,1652,622,1012,1212,154,6488,6487
38.,50690,637,969,1873,43284,48,982,1517,1934,1496,606,997,1248,161,6496,6495
39.,50447,647,995,1963,43300,40,1012,1596,1909,1566,622,1006,1260,190,6566,6566
40.,50250,622,1018,2052,43294,49,1023,1692,1912,1630,588,1016,1256,171,6581,6579
41.,49961,609,1025,2141,43374,46,1026,1818,1898,1689,598,1012,1207,153,6604,6604
42.,49608,617,1029,2223,43493,42,1064,1924,1867,1607,635,989,1208,169,6629,6629
43.,49276,609,1054,2320,43584,52,1068,2037,1852,1548,647,999,1233,145,6608,6607
44.,48840,616,1037,2400,43784,55,1093,2175,1843,1381,626,1018,1235,126,6619,6619
45.,48716,601,1042,2484,43669,52,1123,2313,1837,1388,643,1032,1207,137,6646,6644
