# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '8' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-72-8.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '71' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "491469053"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99414,2,9,0,574,0,1,0,254,2,2,0,0,17,9930,691
2.,98555,6,8,0,1428,0,3,0,494,0,5,2,0,8,19968,1902
3.,97736,5,12,0,2242,0,5,0,703,1,5,5,0,4,29751,3383
4.,96841,8,13,0,3131,1,6,0,887,2,8,3,0,7,39240,5326
5.,96000,11,13,0,3966,0,9,1,1024,1,8,5,1,5,48728,7477
6.,95352,16,11,0,4608,1,11,1,1126,3,9,3,4,3,58147,9609
7.,94926,13,14,0,5032,2,11,2,1215,0,8,6,3,5,67393,11743
8.,94400,14,15,1,5553,1,13,3,1305,0,8,3,4,5,76498,13939
9.,93942,18,20,1,5999,2,14,4,1399,0,15,5,4,2,85302,16012
10.,93528,20,19,1,6408,3,16,5,1457,0,15,7,5,4,94215,18130
11.,93102,19,24,3,6828,3,16,5,1534,1,14,10,4,1,103181,20247
12.,92672,17,28,4,7250,4,21,4,1565,0,14,10,5,4,111779,22356
13.,92433,23,23,5,7478,4,28,6,1654,0,19,10,3,8,120076,24386
14.,92233,22,22,8,7670,5,33,7,1675,0,14,11,5,4,128317,26337
15.,92091,20,26,11,7807,3,34,8,1661,0,9,8,4,7,136338,28087
16.,92100,32,25,15,7782,5,33,8,1713,1,17,5,2,10,144236,29614
17.,91866,31,32,19,8006,3,33,10,1746,1,13,8,3,5,152009,31220
18.,91642,27,36,21,8221,2,37,14,1743,0,9,7,2,4,159694,32710
19.,91387,27,47,23,8461,2,38,15,1776,0,9,8,1,4,167174,34190
20.,91374,32,52,24,8455,4,39,20,1804,0,18,4,2,9,174841,35639
21.,91112,40,56,29,8701,3,36,23,1833,3,19,6,2,3,182121,37204
22.,90805,44,68,33,8985,6,31,28,1872,0,22,10,2,8,189437,38611
23.,90773,46,66,40,8996,8,42,29,1893,0,20,9,1,8,196634,40030
24.,90711,62,60,50,9021,13,54,29,1886,0,25,11,0,6,203729,41053
25.,90817,64,65,56,8888,14,62,34,1882,2,26,9,2,4,210842,42168
26.,90754,65,63,60,8931,13,72,42,1880,0,15,7,1,4,217877,43108
27.,90689,68,66,72,8970,8,81,46,1848,1,20,6,0,2,224644,44025
28.,90722,78,66,79,8913,6,84,52,1858,1,16,8,1,5,231292,44971
29.,90583,81,79,84,9017,8,84,64,1859,0,28,7,4,5,238029,45726
30.,90409,69,93,89,9166,12,89,73,1889,3,26,4,0,4,244637,46483
31.,90397,69,88,102,9151,14,101,78,1918,1,20,4,1,4,250924,47146
32.,90305,77,83,116,9213,13,110,83,1943,0,15,4,2,6,257480,47932
33.,90155,85,87,135,9324,12,114,88,1923,1,22,7,2,5,263928,48648
34.,89940,85,106,150,9497,16,117,89,1933,0,26,6,2,4,270437,49397
35.,89791,80,116,167,9605,24,122,95,1924,2,24,3,2,5,276839,50124
36.,89760,99,118,185,9597,14,124,103,1908,1,25,6,0,4,283179,50786
37.,89788,99,130,190,9521,16,138,118,1932,0,30,3,0,10,289487,51471
38.,89651,105,139,206,9613,19,151,116,1921,0,17,2,1,6,295714,51988
39.,89520,119,159,231,9680,14,154,123,1932,5,36,4,0,3,301924,52618
40.,89429,119,166,250,9709,25,171,131,1945,0,28,4,4,2,307933,53227
41.,89228,149,175,272,9830,29,176,141,1936,5,38,8,0,6,313967,53763
42.,89100,146,198,293,9894,32,184,153,1970,3,28,3,0,7,320155,54410
43.,88849,164,204,328,10069,40,186,160,1950,1,23,3,0,6,326222,55153
44.,88630,177,221,356,10199,36,215,166,1944,3,32,4,3,3,332473,55852
45.,88466,220,222,390,10256,37,238,171,1927,2,43,3,4,7,338495,56502
46.,88275,217,265,404,10352,44,242,201,1882,3,28,6,1,8,344586,57208
47.,88095,226,277,439,10429,51,257,226,1877,4,44,1,1,6,350593,57923
48.,87934,247,302,480,10471,48,275,243,1905,2,30,7,1,9,356294,58581
49.,87792,275,309,523,10497,54,287,263,1927,3,26,5,0,3,362337,59228
50.,87550,269,360,583,10610,46,314,268,1901,2,36,3,4,4,368126,59831
51.,87220,280,393,628,10808,57,331,283,1893,0,36,1,1,6,374023,60586
52.,87113,308,416,682,10764,58,345,314,1891,2,36,4,5,3,379622,61299
53.,86868,349,448,740,10824,70,374,327,1886,0,31,3,3,2,385123,61711
54.,86537,356,505,799,10978,79,393,353,1893,5,34,3,8,5,390731,62505
55.,86189,390,531,867,11134,77,439,373,1915,4,38,4,3,8,396159,63131
56.,85785,439,566,931,11305,88,484,402,1909,6,37,0,6,4,401721,63954
57.,85367,470,615,1007,11500,88,516,437,1962,8,30,1,4,3,406951,64732
58.,84920,479,685,1082,11723,101,551,459,1961,4,21,4,2,8,412241,65716
59.,84330,524,702,1162,12064,102,596,520,1945,3,37,2,7,3,417423,66768
60.,84086,555,797,1237,12022,114,611,578,1923,4,37,3,4,6,422447,67660
61.,83649,590,845,1359,12183,124,642,608,1931,5,28,7,9,5,427608,68683
62.,83203,653,897,1468,12311,119,699,650,1928,8,39,8,4,3,432471,69682
63.,82661,733,964,1576,12493,134,741,698,1897,6,29,5,10,3,437675,70806
64.,82370,781,1019,1732,12421,147,813,717,1899,5,29,7,8,2,442616,71631
65.,81856,864,1062,1862,12534,140,891,791,1902,10,33,6,6,6,447498,72625
66.,81446,904,1171,1972,12529,180,925,873,1906,16,28,8,8,2,452415,73529
67.,80783,984,1201,2142,12747,179,1041,923,1870,5,50,4,7,2,456947,74472
68.,80223,999,1329,2314,12866,191,1107,971,1889,10,33,3,6,5,461483,75329
69.,79644,1097,1405,2479,12948,187,1170,1070,1924,14,30,8,7,4,465976,76358
70.,79087,1138,1482,2658,13016,200,1268,1151,1891,13,36,8,6,1,470564,77316
71.,78543,1183,1601,2843,13028,214,1331,1257,1899,11,31,7,10,1,475100,77975
72.,78002,1303,1692,3050,12994,211,1398,1350,1881,8,24,13,8,1,479613,78768
73.,77221,1403,1811,3267,13136,237,1483,1442,1856,11,28,9,12,1,483845,79602
74.,76593,1456,1912,3521,13162,249,1583,1524,1843,11,28,5,17,6,488298,80444
75.,75753,1551,2044,3725,13309,274,1676,1668,1818,7,30,7,12,3,492636,81310
76.,74977,1588,2202,4010,13415,286,1765,1757,1838,11,25,6,14,1,496785,82058
77.,74125,1650,2292,4260,13526,282,1954,1911,1808,10,42,6,9,3,501087,82866
78.,73396,1738,2440,4612,13455,329,2043,1987,1846,10,33,10,12,4,505076,83707
79.,72654,1912,2551,4901,13357,332,2165,2128,1828,21,31,9,11,6,509190,84352
80.,71826,2021,2685,5234,13265,385,2294,2290,1837,6,34,13,13,2,513131,85065
81.,71025,2107,2813,5640,13215,367,2392,2441,1798,13,25,4,14,6,516903,85582
82.,70352,2193,2951,6023,13021,351,2535,2574,1824,13,35,5,7,2,520794,86130
83.,69311,2222,3089,6401,13157,382,2702,2736,1834,14,31,8,8,2,524717,86605
84.,68275,2304,3291,6791,13230,376,2797,2936,1851,20,45,6,9,3,528396,87139
85.,67314,2355,3382,7217,13207,415,2966,3144,1847,16,39,6,14,2,532179,87619
86.,66382,2386,3557,7697,13121,448,3080,3329,1870,17,28,11,13,3,535916,88102
87.,65531,2521,3607,8211,12913,426,3283,3508,1892,9,28,13,13,0,539648,88431
88.,64477,2598,3794,8684,12897,407,3376,3767,1876,21,34,9,13,1,543352,88693
89.,63433,2625,3968,9208,12838,473,3455,4000,1850,13,18,6,14,1,546975,89095
90.,62427,2649,4152,9633,12742,462,3595,4340,1855,16,25,7,12,2,550713,89408
91.,61481,2718,4198,10243,12572,516,3717,4555,1893,11,28,7,10,4,554310,89683
92.,60440,2784,4328,10792,12451,508,3854,4843,1907,13,33,11,13,1,557658,89930
93.,59342,2766,4437,11432,12423,509,3934,5157,1900,21,26,14,13,4,561320,90281
94.,58434,2754,4515,12116,12199,533,4098,5351,1905,21,18,5,12,1,564786,90592
