# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '7' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-95-7.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '94' '-var' 'INIT_I' '10.0' '-var' 'k_result' '12' '-var' 'm' '500.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "428845272"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99478,4,11,0,505,0,2,0,237,8,5,2,0,36,478,466
2.,98566,7,5,0,1413,0,9,0,447,0,6,3,0,15,949,946
3.,97505,7,10,0,2470,0,8,0,679,0,7,4,0,7,1350,1348
4.,96514,13,11,0,3454,0,8,0,820,1,13,4,1,5,1758,1758
5.,95579,10,12,2,4387,1,9,0,986,0,10,5,2,3,2157,2154
6.,94817,12,14,2,5142,2,11,0,1059,0,13,6,2,2,2512,2511
7.,94149,11,10,4,5806,3,16,1,1140,0,14,5,2,4,2847,2845
8.,93529,13,10,6,6419,3,15,5,1226,1,14,6,3,3,3152,3151
9.,93068,13,8,6,6876,4,18,7,1329,0,12,4,2,0,3431,3431
10.,92584,13,9,8,7354,4,21,7,1381,0,11,8,2,0,3644,3644
11.,92149,15,12,10,7782,2,23,7,1448,1,10,7,4,1,3885,3883
12.,91712,12,11,11,8215,3,26,10,1526,0,8,3,5,2,4072,4072
13.,91417,10,11,13,8506,3,26,14,1590,1,7,4,5,3,4265,4263
14.,91037,9,11,16,8884,3,25,15,1664,0,4,3,7,1,4500,4493
15.,90644,13,13,13,9270,2,23,22,1682,0,6,3,5,0,4701,4700
16.,90316,11,13,14,9596,2,27,21,1700,0,5,4,2,3,4876,4874
17.,90009,12,14,18,9898,2,26,21,1754,0,8,1,3,0,5003,5001
18.,89677,13,14,20,10223,1,30,22,1759,0,10,2,2,1,5117,5117
19.,89574,14,12,21,10321,3,33,22,1759,0,10,1,1,0,5316,5315
20.,89336,16,16,20,10554,3,29,26,1760,0,8,2,0,1,5429,5427
21.,89139,13,15,24,10745,2,36,26,1799,0,8,2,0,0,5594,5592
22.,88860,13,20,23,11018,2,29,35,1819,0,11,2,0,0,5688,5687
23.,88538,13,27,26,11328,3,30,35,1850,0,12,7,0,0,5848,5847
24.,88292,16,21,33,11564,6,31,37,1823,1,13,1,1,0,5876,5875
25.,88016,18,19,34,11831,7,34,41,1851,0,12,2,0,0,5921,5920
26.,87626,19,19,38,12211,7,39,41,1888,1,10,2,0,0,5945,5943
27.,87286,18,16,39,12547,5,43,46,1858,0,8,0,0,0,6041,6039
28.,86910,16,19,41,12918,6,39,51,1887,0,7,1,0,0,6139,6137
29.,86632,18,20,43,13191,5,39,52,1917,0,7,2,0,0,6184,6180
30.,86388,21,18,46,13428,6,37,56,1873,0,4,2,1,0,6218,6215
31.,86138,20,26,48,13667,5,39,57,1886,0,12,0,0,0,6319,6318
32.,85832,15,27,50,13967,6,41,62,1893,0,5,2,0,0,6368,6367
33.,85524,17,28,55,14268,7,35,66,1851,0,4,0,0,0,6395,6392
34.,85369,20,27,60,14413,7,38,66,1841,0,10,1,0,0,6463,6461
35.,85103,17,30,60,14670,10,41,69,1856,0,7,3,0,1,6534,6533
36.,84844,21,31,63,14919,4,47,71,1872,0,12,0,0,0,6575,6575
37.,84594,16,36,68,15158,8,43,77,1852,0,9,4,0,0,6578,6575
38.,84302,18,38,70,15439,7,47,79,1845,0,8,1,0,0,6596,6593
39.,83973,20,39,70,15754,14,47,83,1857,0,9,0,0,0,6616,6615
40.,83673,24,41,73,16040,12,49,88,1833,0,9,1,0,0,6654,6654
41.,83309,23,45,76,16390,16,51,90,1824,0,8,1,1,1,6711,6709
42.,83002,25,49,83,16679,14,51,97,1843,0,10,1,0,0,6677,6676
43.,82657,28,47,87,17008,11,58,104,1841,0,6,2,0,1,6695,6692
44.,82456,34,45,96,17186,11,69,103,1847,0,8,0,0,1,6733,6733
45.,82118,33,53,99,17510,11,70,106,1883,0,10,0,0,0,6750,6749
