# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '14' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-72-14.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '71' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "494433222"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99352,1,8,0,636,0,3,0,258,1,1,1,0,15,9884,757
2.,98631,7,5,0,1351,0,6,0,488,2,6,2,0,13,19927,1829
3.,97831,6,6,0,2148,0,9,0,680,0,7,1,0,6,29791,3260
4.,97122,8,7,0,2855,0,8,0,823,0,7,0,0,7,39416,4872
5.,96379,5,9,2,3597,0,8,0,984,1,6,1,0,2,49100,6719
6.,95801,9,10,2,4170,0,8,0,1111,0,10,1,0,7,58611,8638
7.,95077,10,13,2,4887,1,10,0,1231,2,12,4,0,8,67903,10741
8.,94509,7,12,4,5454,3,10,1,1312,0,8,7,0,4,77092,12922
9.,94154,9,13,5,5804,2,11,2,1389,0,6,11,0,10,85832,14935
10.,93670,11,14,5,6284,2,12,2,1441,0,7,9,2,3,94556,17097
11.,93286,14,16,5,6661,0,16,2,1528,0,10,8,3,5,103115,19228
12.,92991,17,15,5,6948,0,20,4,1590,0,11,9,3,5,111566,21213
13.,92745,16,16,6,7190,2,18,7,1606,0,6,9,5,8,120063,23200
14.,92442,14,17,7,7487,2,24,7,1648,0,7,6,5,1,128110,25245
15.,92249,16,19,11,7672,1,26,6,1726,0,11,5,4,3,136317,27131
16.,91964,15,20,13,7955,1,26,6,1749,0,6,5,6,4,144242,28974
17.,91739,21,21,16,8171,0,25,7,1755,1,10,5,4,7,152199,30686
18.,91589,22,24,20,8308,3,28,6,1818,0,15,4,5,4,159683,32380
19.,91363,25,27,22,8523,4,31,5,1835,1,16,8,5,5,167263,33978
20.,91415,18,32,21,8465,5,37,7,1815,0,11,6,3,4,174798,35312
