# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '23' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-44-23.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '43' '-var' 'INIT_I' '100.0' '-var' 'k_result' '0.5' '-var' 'm' '500.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "800438813"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99613,34,91,0,247,0,15,0,281,1102,26,11,0,399,498,321
2.,99324,64,89,0,494,0,29,0,505,1876,56,19,3,1256,954,652
3.,99160,95,100,0,613,0,32,0,686,2793,71,38,4,2767,1410,957
4.,96689,112,115,4,3034,4,42,0,856,2553,86,62,9,3591,1776,1772
5.,93567,124,128,10,6105,4,61,1,975,2284,97,70,14,3634,2083,2082
6.,87152,133,166,15,12448,10,72,4,1091,673,120,88,16,1090,2372,2372
7.,84189,157,190,17,15333,11,88,15,1178,508,141,106,21,602,2727,2724
8.,81965,171,215,28,17470,16,115,20,1264,524,169,133,24,574,3046,3045
9.,80061,212,233,33,19271,17,148,25,1337,438,188,140,41,386,3316,3315
10.,78518,237,257,46,20720,11,166,45,1399,425,200,158,57,283,3569,3569
11.,76793,240,282,62,22353,15,195,60,1478,428,203,168,77,231,3796,3796
12.,75212,280,328,77,23798,14,215,76,1535,385,242,213,89,158,4020,4019
13.,73808,292,355,99,25085,22,239,100,1557,392,248,237,106,158,4274,4274
14.,72248,306,407,126,26518,21,259,115,1584,347,258,266,118,110,4436,4436
15.,70866,338,423,167,27746,22,304,134,1623,340,277,294,138,113,4622,4621
16.,69598,352,450,200,28874,21,344,161,1656,348,277,314,164,73,4827,4827
17.,68455,362,459,228,29874,32,386,204,1686,377,268,341,173,102,4942,4942
18.,67441,367,489,273,30747,28,407,248,1702,385,295,335,202,104,5114,5113
19.,66314,377,496,317,31737,31,435,293,1742,347,298,339,221,63,5278,5277
20.,65359,380,523,373,32541,33,462,329,1765,304,321,322,236,62,5343,5343
21.,64411,377,528,428,33346,45,502,363,1808,320,313,329,238,59,5480,5480
22.,63694,379,520,479,33914,55,538,421,1826,278,317,327,240,64,5599,5595
23.,62978,387,533,540,34487,54,553,468,1883,263,310,351,253,62,5674,5673
24.,62518,400,509,590,34804,52,591,536,1873,258,308,319,247,64,5763,5761
25.,62222,409,516,658,34950,52,612,581,1836,312,322,323,256,69,5873,5872
26.,61821,425,527,716,35199,47,637,628,1836,310,338,313,271,60,5986,5985
27.,61331,384,560,784,35571,41,647,682,1827,300,315,292,256,58,6062,6061
28.,60852,399,541,841,35893,48,677,749,1794,259,323,309,242,52,6097,6096
29.,60314,410,572,903,36283,47,664,807,1798,259,336,306,246,44,6145,6145
30.,60053,415,553,982,36389,61,682,865,1789,216,346,302,227,49,6244,6243
31.,59722,408,584,1046,36538,68,712,922,1818,244,387,300,194,63,6300,6298
32.,59297,379,595,1118,36818,80,718,995,1826,216,356,302,203,45,6309,6308
33.,59049,388,603,1180,36907,67,741,1065,1824,191,338,306,203,35,6378,6377
34.,58747,395,583,1236,37059,70,764,1146,1818,217,331,312,193,34,6427,6425
35.,58601,394,562,1330,37062,61,807,1183,1833,164,305,305,183,38,6443,6443
36.,58423,392,567,1415,37078,69,829,1227,1839,187,310,264,192,39,6493,6491
37.,58061,362,599,1444,37287,87,839,1321,1869,169,310,244,176,25,6507,6506
38.,57797,361,588,1530,37413,84,851,1376,1857,142,294,243,150,24,6537,6537
39.,57702,347,581,1604,37371,86,863,1446,1872,139,263,228,126,19,6537,6535
40.,57670,373,564,1684,37223,85,894,1507,1859,130,286,221,138,26,6655,6651
41.,57720,350,579,1776,37034,95,882,1564,1871,144,273,203,124,15,6652,6651
42.,57488,368,578,1869,37107,99,868,1623,1891,121,273,188,145,33,6678,6675
43.,57427,364,584,1956,37017,95,884,1673,1845,148,276,184,138,21,6689,6688
44.,57324,370,584,2045,36962,97,875,1743,1842,133,286,192,134,26,6724,6723
45.,57262,344,597,2130,36898,81,883,1805,1836,110,276,186,123,19,6735,6732
46.,57126,363,583,2194,36875,74,876,1909,1842,120,281,190,101,22,6762,6760
47.,57030,350,583,2303,36839,73,882,1940,1848,132,287,181,102,16,6789,6787
48.,56821,344,589,2385,36902,84,875,2000,1863,101,278,168,115,17,6776,6775
49.,56551,352,566,2449,37030,83,893,2076,1890,89,277,151,92,27,6767,6767
50.,56538,339,583,2538,36895,98,874,2135,1859,105,259,157,95,18,6803,6801
51.,56412,348,571,2639,36849,94,919,2168,1860,111,275,119,94,15,6828,6827
52.,56288,340,580,2693,36832,95,923,2249,1890,102,281,128,90,20,6859,6858
53.,56291,345,561,2767,36685,92,931,2328,1869,92,267,137,93,20,6860,6859
54.,56299,327,536,2876,36564,85,942,2371,1898,83,232,136,87,22,6862,6862
55.,56311,334,548,2980,36414,90,920,2403,1888,84,231,152,74,25,6836,6833
56.,56252,336,530,3061,36359,88,903,2471,1904,81,217,133,85,16,6809,6809
57.,56313,325,541,3152,36164,97,866,2542,1862,95,228,130,81,16,6789,6786
