# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '16' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-72-16.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '71' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "693581364"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99376,3,10,0,610,0,1,0,262,7,4,0,0,15,9974,700
2.,98637,4,9,0,1346,0,4,0,504,2,6,0,0,7,19772,1794
3.,97855,1,12,0,2126,0,6,0,699,0,6,1,0,5,29776,3193
4.,97182,6,12,0,2793,0,7,0,823,0,8,4,0,8,39509,4752
5.,96389,6,14,0,3582,0,7,2,983,0,9,6,0,3,49129,6689
6.,95618,5,11,4,4351,1,9,1,1126,1,8,7,0,8,58577,8831
7.,94906,8,10,4,5058,1,12,1,1234,0,8,7,1,6,67927,11000
8.,94419,11,11,5,5541,1,10,2,1319,0,7,9,1,5,77121,13144
9.,93969,11,16,5,5985,0,12,2,1401,1,10,7,3,5,86079,15219
10.,93644,18,15,5,6301,0,15,2,1444,0,12,12,3,1,95093,17391
11.,93375,19,18,5,6563,1,15,4,1498,0,14,11,5,4,103594,19362
12.,93046,19,20,6,6887,0,16,6,1540,0,11,12,6,6,112150,21404
13.,92647,19,18,6,7277,1,25,7,1589,0,11,12,5,8,120403,23462
14.,92499,19,18,10,7421,0,26,7,1663,0,10,9,6,5,128452,25319
15.,92278,20,15,14,7639,1,24,9,1686,0,9,6,7,3,136574,27235
16.,92079,17,19,18,7831,3,24,9,1737,0,10,7,6,4,144548,28957
17.,91723,18,21,19,8179,3,26,11,1810,0,13,7,6,4,152315,30746
18.,91630,21,24,18,8266,2,25,14,1763,0,8,7,4,3,160101,32341
19.,91437,22,28,19,8445,3,31,15,1787,0,13,6,2,2,167715,33781
20.,91391,24,32,25,8477,7,31,13,1814,0,17,1,1,3,175460,35145
21.,91380,28,34,29,8473,4,35,17,1803,1,17,6,0,7,182910,36478
22.,91240,27,35,35,8607,2,39,15,1802,2,15,4,0,3,190269,37751
23.,91051,32,36,42,8780,3,36,20,1832,1,16,6,1,5,197338,38987
24.,90965,31,34,50,8847,7,46,20,1847,0,20,4,2,6,204536,40231
25.,90890,30,41,51,8912,6,46,24,1862,0,16,5,1,6,211539,41257
26.,90865,30,47,56,8920,5,51,26,1855,0,15,7,2,3,218717,42374
27.,90769,33,49,57,8998,8,53,33,1886,2,17,6,1,9,225625,43364
28.,90623,39,65,59,9129,4,43,38,1888,0,21,3,1,7,232552,44408
29.,90509,42,64,59,9222,10,47,47,1898,0,23,6,0,3,239403,45395
30.,90605,50,56,66,9097,16,55,55,1868,0,26,4,1,5,246127,46039
31.,90621,59,65,73,9058,11,59,54,1876,0,25,9,0,4,253058,46698
32.,90543,62,63,79,9117,8,70,58,1871,0,21,8,0,4,259670,47326
33.,90533,66,65,89,9103,9,76,59,1824,2,16,6,0,4,266129,47986
34.,90357,63,79,105,9252,7,79,58,1831,1,18,8,0,5,272931,48687
35.,90419,67,75,117,9159,14,79,70,1820,0,15,4,3,9,279550,49270
36.,90441,85,74,126,9102,10,85,77,1856,1,21,2,0,1,286083,49739
37.,90485,74,79,141,9041,13,89,78,1869,2,11,3,0,4,292575,50200
38.,90354,76,84,152,9144,13,96,81,1883,1,20,4,0,2,298810,50597
39.,90138,74,103,157,9326,13,97,92,1874,1,20,4,1,3,305194,51073
40.,89963,93,115,168,9443,16,102,100,1889,0,24,2,3,3,311268,51655
41.,89807,94,120,187,9557,21,110,104,1874,0,20,2,1,13,317312,52065
42.,89794,107,132,200,9522,16,111,118,1861,3,33,3,2,7,323647,52576
43.,89740,111,133,216,9529,20,125,126,1860,1,29,1,1,8,329858,53104
44.,89774,120,150,233,9441,17,132,133,1851,3,36,8,0,6,336267,53449
45.,89612,149,149,261,9528,21,150,130,1898,2,30,2,0,7,342443,53923
46.,89368,148,180,284,9707,24,156,133,1886,1,32,7,6,6,348471,54397
47.,89252,166,182,318,9740,29,173,140,1902,2,35,3,6,5,354524,54932
