# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '15' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-53-15.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '52' '-var' 'INIT_I' '100.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "825614142"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98270,34,93,0,1588,1,14,0,288,20,31,8,0,4,10063,0
2.,96776,57,86,0,3041,4,36,0,485,2,50,20,0,4,20108,0
3.,95431,68,89,1,4349,10,51,1,644,1,57,23,2,1,30257,0
4.,94098,71,96,4,5641,17,72,1,827,1,62,18,5,1,40041,0
5.,92851,72,99,5,6853,25,92,3,952,2,50,13,8,0,50086,0
6.,91674,69,106,9,7988,38,105,11,1072,1,39,10,8,0,59982,0
7.,90526,83,112,15,9080,39,128,17,1136,1,41,16,7,0,69945,0
8.,89261,81,127,17,10296,42,152,24,1260,0,40,6,5,2,80046,0
9.,88129,86,130,25,11371,52,172,35,1319,1,36,3,5,0,90198,0
10.,86895,93,143,32,12550,55,183,49,1422,1,37,3,4,0,100215,0
11.,85804,96,142,37,13586,62,202,71,1493,2,23,3,0,0,110318,0
12.,84693,90,153,49,14642,70,226,77,1545,3,27,3,0,0,120324,0
13.,83634,98,150,61,15649,73,243,92,1627,2,24,0,1,1,130320,0
14.,82706,90,166,70,16524,71,252,121,1684,4,21,0,1,0,140336,0
15.,81715,106,175,85,17445,69,270,135,1756,0,23,1,0,0,150202,0
16.,80838,105,179,100,18268,69,284,157,1781,0,19,0,0,0,160331,0
17.,79953,107,183,122,19084,77,292,182,1776,1,20,4,1,0,170230,0
18.,79069,99,193,129,19897,87,314,212,1766,0,17,1,0,0,180290,0
19.,78163,112,199,153,20716,79,348,230,1804,1,14,2,1,0,190312,0
20.,77379,101,211,171,21439,88,359,252,1812,2,15,1,1,0,200374,0
21.,76494,105,223,189,22249,100,363,277,1845,0,12,1,0,0,210452,0
22.,75772,111,224,213,22893,105,370,312,1818,0,19,1,0,0,220456,0
23.,74900,120,227,235,23682,102,388,346,1836,0,8,2,0,0,230391,0
24.,74054,123,234,253,24440,107,414,375,1869,2,9,3,1,0,240467,0
25.,73327,117,261,269,25095,99,425,407,1875,0,11,1,0,0,250693,0
26.,72524,123,259,290,25820,99,441,444,1872,0,19,0,2,0,260719,0
27.,71848,131,259,321,26415,101,450,475,1862,4,12,2,0,0,270813,0
28.,71318,138,254,358,26852,108,472,500,1867,0,12,0,0,0,280834,0
29.,70580,139,277,378,27498,112,466,550,1848,2,7,1,2,0,290814,0
30.,69785,139,288,401,28205,111,487,584,1848,1,16,0,0,0,301095,0
31.,69136,138,296,422,28777,110,498,623,1845,1,8,1,1,0,311215,0
32.,68524,142,295,448,29286,129,495,681,1869,0,11,2,0,0,321231,0
33.,67992,148,294,472,29740,121,505,728,1890,1,9,0,0,0,331254,0
34.,67432,153,302,496,30215,117,516,769,1887,1,7,0,3,0,341278,0
35.,66883,150,305,514,30668,122,532,826,1888,1,4,0,0,0,351283,0
36.,66373,140,315,547,31089,120,548,868,1910,1,11,1,2,0,361251,0
37.,65850,144,313,584,31526,118,545,920,1892,1,9,0,0,0,371228,0
38.,65376,141,317,629,31908,126,543,960,1843,0,10,1,0,0,381176,0
39.,64986,154,302,663,32198,128,543,1026,1862,1,7,0,2,0,391226,0
40.,64678,136,305,699,32420,134,547,1081,1892,0,6,0,0,0,401090,0
41.,64326,127,292,731,32695,133,564,1132,1910,1,5,0,0,0,411246,0
42.,64099,121,298,762,32845,128,566,1181,1890,0,7,0,0,0,421280,0
43.,63793,120,308,792,33084,114,562,1227,1860,0,5,1,0,0,431037,0
44.,63436,130,304,821,33350,109,569,1281,1880,0,4,1,3,0,441070,0
45.,63174,137,311,848,33530,102,569,1329,1883,0,9,0,0,0,451232,0
46.,62832,138,315,883,33782,102,584,1364,1877,0,11,1,0,0,461329,0
47.,62459,116,319,907,34073,115,570,1441,1923,1,2,0,1,0,471302,0
48.,62188,140,306,948,34254,103,568,1493,1908,0,12,0,2,0,481265,0
49.,62007,126,318,980,34364,104,560,1541,1892,0,5,0,0,0,491426,0
50.,61738,119,320,1025,34542,122,544,1590,1923,0,6,1,0,0,501465,0
51.,61514,134,313,1049,34686,102,530,1672,1910,0,10,0,0,0,511532,0
52.,61268,120,309,1087,34846,122,518,1730,1895,1,8,0,1,0,521552,0
53.,61084,130,317,1101,34938,120,516,1794,1898,0,8,0,1,0,531560,0
54.,60839,131,321,1135,35095,127,517,1835,1918,0,5,1,0,0,541538,0
55.,60692,138,327,1169,35159,125,521,1869,1934,0,5,1,0,0,551440,0
56.,60436,135,309,1214,35328,124,541,1913,1937,2,7,1,0,0,561501,0
57.,60374,138,309,1250,35317,109,537,1966,1916,0,4,0,0,0,571465,0
58.,60304,127,313,1291,35299,110,557,1999,1904,0,6,0,0,0,581208,0
59.,59984,138,320,1306,35519,114,563,2056,1904,1,7,2,0,0,591132,0
60.,59836,139,321,1344,35591,111,562,2096,1902,1,2,0,1,1,600999,0
61.,59619,145,308,1363,35730,106,556,2173,1917,0,9,3,0,0,610904,0
62.,59468,133,320,1390,35802,115,545,2227,1935,0,1,0,0,0,620837,0
63.,59205,144,313,1416,35971,129,544,2278,1886,0,2,0,1,0,630672,0
64.,59065,129,336,1453,36039,126,529,2323,1895,0,6,1,0,0,640719,0
65.,58720,130,326,1486,36298,111,558,2371,1863,1,7,0,0,0,650678,0
66.,58562,128,323,1517,36383,114,556,2417,1854,0,5,0,0,0,660715,0
67.,58195,122,336,1569,36654,129,549,2446,1890,1,3,1,0,0,670706,0
68.,57899,131,326,1610,36852,138,538,2506,1873,0,7,0,0,0,680722,0
69.,57644,153,324,1649,37010,123,545,2552,1881,0,7,0,0,0,690690,0
70.,57355,154,339,1670,37196,130,556,2600,1900,1,3,0,0,0,700589,0
71.,57152,150,328,1706,37333,115,564,2652,1902,0,5,1,1,0,710474,0
72.,56925,141,317,1731,37488,112,569,2717,1909,1,0,0,0,0,720235,0
73.,56755,136,321,1779,37575,102,594,2738,1891,2,3,0,0,0,730389,0
74.,56679,137,315,1791,37569,108,596,2805,1875,0,4,0,0,0,740454,0
75.,56584,119,309,1840,37592,123,582,2851,1847,1,5,0,0,0,750579,0
76.,56502,126,308,1886,37589,121,584,2884,1883,0,8,0,0,0,760609,0
77.,56424,127,306,1927,37587,112,594,2923,1895,0,7,0,0,0,770652,0
78.,56268,110,302,1973,37675,109,582,2981,1876,0,1,0,0,0,780634,0
79.,56159,118,291,2018,37708,94,582,3030,1908,0,5,0,0,0,790659,0
80.,56113,110,301,2030,37692,88,575,3091,1893,0,4,0,0,0,800537,0
81.,56008,107,297,2070,37723,96,559,3140,1891,0,4,0,0,0,810521,0
82.,55931,112,296,2101,37726,90,557,3187,1900,0,6,0,0,0,820611,0
83.,56000,114,272,2143,37584,94,557,3236,1854,0,5,0,0,0,830566,0
84.,55940,122,272,2161,37571,92,534,3308,1891,0,5,0,0,0,840717,0
85.,55872,130,271,2177,37564,92,517,3377,1904,0,6,0,1,0,850762,0
86.,55823,111,276,2188,37562,99,503,3438,1907,1,1,1,0,0,860696,0
87.,55884,117,274,2216,37430,97,504,3478,1892,0,2,0,0,0,870845,0
88.,55862,113,278,2220,37389,98,480,3560,1871,1,1,0,0,0,880764,0
89.,55728,103,298,2274,37444,105,461,3587,1857,0,3,0,0,0,890852,0
90.,55532,100,290,2288,37580,106,463,3641,1869,0,1,0,0,0,900835,0
91.,55341,95,286,2323,37707,113,456,3679,1841,0,0,0,0,0,910872,0
92.,55292,100,285,2356,37686,112,458,3711,1829,0,4,0,0,0,920922,0
93.,55116,118,279,2387,37781,107,476,3736,1848,0,5,0,0,0,931014,0
94.,54965,97,289,2404,37870,95,487,3793,1837,0,1,1,0,0,940985,0
95.,54813,97,281,2429,37955,96,490,3839,1834,1,7,0,0,0,950955,0
96.,54666,115,273,2475,38023,100,468,3880,1848,1,6,0,0,0,960946,0
97.,54522,105,287,2487,38103,82,484,3930,1898,0,1,0,0,0,970917,0
98.,54395,93,282,2511,38171,81,480,3987,1911,0,1,0,0,1,980878,0
99.,54297,96,266,2540,38215,76,473,4037,1915,0,2,1,0,0,990763,0
100.,54204,102,259,2562,38246,88,460,4079,1927,0,3,1,0,0,1000982,0
101.,54084,96,257,2579,38298,94,464,4128,1911,0,0,0,0,0,1010859,0
102.,54009,112,244,2595,38305,85,478,4172,1940,0,2,0,0,0,1020698,0
103.,53946,107,254,2625,38299,87,468,4214,1905,0,5,0,0,0,1030786,0
104.,53970,104,257,2643,38223,80,457,4266,1920,1,2,0,0,0,1040770,0
105.,53768,90,261,2685,38377,84,451,4284,1967,1,4,0,0,0,1050886,0
106.,53747,92,256,2719,38331,92,446,4317,1947,0,0,0,0,1,1060873,0
107.,53663,93,256,2743,38366,79,445,4355,1931,0,2,0,0,0,1070876,0
108.,53620,97,253,2771,38349,83,434,4393,1893,0,3,0,0,0,1080883,0
109.,53523,106,254,2795,38377,78,429,4438,1893,0,5,0,0,0,1090765,0
110.,53479,107,240,2830,38359,86,420,4479,1881,0,5,0,0,0,1100872,0
111.,53405,95,242,2859,38386,84,422,4507,1880,0,1,0,0,0,1110912,0
112.,53339,101,237,2902,38397,81,424,4519,1898,0,2,0,0,0,1120818,0
