# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '5' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-45-5.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '44' '-var' 'INIT_I' '100.0' '-var' 'k_result' '0.5' '-var' 'm' '500.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "682606952"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98286,29,88,0,1573,1,23,0,263,31,35,4,0,10,540,0
2.,96909,46,90,0,2916,3,36,0,450,7,52,11,2,3,1043,0
3.,95478,66,98,0,4301,8,49,0,670,5,69,20,2,1,1584,0
4.,94153,76,95,3,5590,12,70,1,809,3,61,23,3,0,2040,0
5.,92948,76,98,3,6757,21,95,2,939,1,49,17,6,1,2533,0
6.,91612,72,116,3,8049,25,115,8,1063,3,56,14,4,0,2983,0
7.,90433,73,115,9,9183,33,138,16,1167,1,43,8,2,0,3506,0
8.,89359,68,127,12,10215,45,151,23,1247,1,33,4,4,1,4035,0
9.,88227,80,121,20,11298,45,174,35,1312,0,30,5,4,0,4518,0
10.,87264,87,116,26,12222,44,190,51,1391,0,27,4,2,0,5016,0
11.,86386,85,134,34,13054,49,197,61,1437,1,28,3,1,0,5579,0
12.,85256,75,149,42,14140,48,211,79,1543,0,23,2,0,0,6050,0
13.,84245,77,146,60,15100,61,225,86,1602,1,24,4,1,0,6602,0
14.,83295,81,151,63,16001,57,245,107,1619,0,30,1,0,0,7117,0
15.,82459,74,159,78,16790,59,260,121,1628,1,20,1,2,0,7596,0
16.,81590,77,167,92,17589,72,278,135,1645,1,22,0,1,0,8109,0
17.,80721,82,176,105,18396,82,286,152,1628,1,15,1,0,0,8634,0
18.,79855,95,180,113,19195,82,294,186,1689,2,16,1,0,0,9121,0
19.,79027,101,193,118,19953,79,320,209,1684,1,15,0,0,0,9628,0
20.,78161,117,197,136,20751,77,329,232,1703,1,17,0,0,0,10156,0
21.,77334,124,209,156,21511,82,328,256,1721,2,13,1,1,0,10695,0
22.,76519,118,215,170,22263,79,340,296,1757,1,16,0,0,0,11213,0
23.,75773,118,234,183,22926,94,338,334,1773,3,12,1,0,0,11694,0
24.,74812,136,255,190,23799,95,344,369,1770,0,10,0,1,0,12218,0
25.,73862,142,259,210,24655,103,379,390,1779,1,12,1,1,0,12670,0
26.,73055,139,252,252,25393,101,386,422,1779,1,16,1,0,0,13161,0
27.,72287,135,270,272,26074,109,391,462,1792,0,11,1,0,0,13625,0
28.,71491,133,272,299,26775,133,399,498,1791,1,8,0,0,0,14125,0
29.,70692,129,279,321,27491,134,411,543,1781,1,11,0,0,0,14656,0
30.,69930,137,300,346,28166,116,423,582,1762,1,11,5,1,0,15173,0
31.,69258,138,311,370,28736,133,430,624,1754,1,10,0,0,0,15661,0
32.,68334,147,315,392,29562,139,437,674,1776,1,15,1,0,0,16221,0
33.,67698,146,306,426,30112,120,485,707,1793,0,7,2,0,0,16735,0
34.,67042,141,310,464,30663,130,508,742,1780,0,5,0,0,0,17193,0
35.,66487,146,308,493,31132,123,523,788,1846,0,10,1,1,0,17668,0
36.,65970,159,324,519,31562,116,505,845,1862,2,12,1,0,0,18177,0
37.,65448,154,327,548,31994,121,518,890,1876,1,9,0,0,0,18712,0
38.,64948,151,338,576,32391,114,541,941,1877,0,11,0,0,0,19196,0
39.,64452,150,338,615,32799,123,540,983,1852,2,8,2,0,0,19672,0
40.,64002,169,322,655,33149,130,532,1041,1849,1,10,0,1,0,20179,0
41.,63662,161,326,690,33403,119,550,1089,1812,1,13,0,1,1,20667,0
42.,63350,146,346,724,33611,141,542,1140,1821,1,11,1,1,0,21217,0
43.,62915,151,339,763,33957,125,568,1182,1818,2,8,1,1,0,21732,0
44.,62592,157,338,798,34187,126,575,1227,1818,4,5,0,0,0,22217,0
45.,62192,160,340,843,34483,139,590,1253,1868,0,3,0,0,0,22710,0
46.,61698,163,352,867,34869,137,600,1314,1881,0,12,0,0,0,23238,0
47.,61361,158,367,889,35101,137,613,1374,1857,0,4,0,0,0,23740,0
48.,60965,160,369,919,35396,142,612,1437,1857,0,13,1,1,0,24208,0
49.,60627,149,361,964,35659,131,626,1483,1856,1,6,0,0,0,24706,0
50.,60393,137,360,990,35805,139,619,1557,1878,0,4,1,1,0,25212,0
51.,60134,152,349,1021,35977,134,625,1608,1882,1,11,0,0,1,25699,0
52.,59822,140,370,1052,36199,143,619,1655,1906,1,3,1,1,0,26182,0
53.,59495,151,360,1094,36438,132,601,1729,1882,0,5,0,1,0,26663,0
54.,59266,162,367,1117,36550,136,609,1793,1867,0,8,0,0,1,27148,0
55.,58963,154,388,1151,36751,135,620,1838,1857,0,2,1,0,0,27654,0
56.,58653,153,389,1186,36961,140,625,1893,1831,0,3,0,1,0,28127,0
57.,58311,142,406,1222,37209,137,616,1957,1872,2,2,0,0,0,28615,0
58.,57990,145,394,1268,37440,131,613,2019,1865,0,5,0,0,0,29089,0
59.,57849,134,391,1310,37497,142,586,2091,1879,0,3,0,1,0,29592,0
60.,57598,137,365,1345,37656,146,588,2165,1864,0,3,0,1,0,30081,0
61.,57463,146,351,1393,37711,129,596,2211,1908,1,5,0,0,0,30551,0
62.,57461,148,346,1436,37602,151,588,2268,1878,0,3,1,0,0,31028,0
63.,57260,141,347,1474,37716,143,592,2327,1928,0,8,1,1,0,31540,0
64.,57181,137,354,1506,37701,155,588,2378,1905,0,6,0,1,0,32076,0
65.,57115,141,353,1541,37688,149,597,2416,1907,0,5,1,0,0,32567,0
66.,57062,150,357,1588,37652,135,598,2458,1895,1,9,0,0,0,33079,0
67.,57009,142,346,1623,37610,144,599,2527,1880,0,3,0,0,0,33574,0
68.,56907,139,338,1653,37620,135,619,2589,1873,0,2,0,1,0,34056,0
69.,56721,135,348,1695,37719,133,618,2631,1869,0,3,0,0,0,34550,0
70.,56582,151,343,1725,37753,145,618,2683,1870,0,8,0,0,0,35026,0
71.,56548,138,326,1771,37719,131,614,2753,1861,0,1,0,1,0,35524,0
72.,56423,124,333,1789,37761,118,629,2823,1836,0,8,1,0,0,36034,0
73.,56303,131,331,1825,37807,112,609,2882,1849,1,4,0,1,0,36561,0
74.,56267,136,336,1867,37755,122,580,2937,1877,0,2,0,0,0,37064,0
75.,56141,136,339,1911,37796,128,566,2983,1877,0,1,0,0,0,37530,0
76.,55876,129,352,1946,37969,136,566,3026,1850,0,2,0,1,0,38031,0
77.,55763,142,337,1988,38004,128,571,3067,1872,1,5,0,0,0,38514,0
78.,55548,144,338,2030,38135,114,580,3111,1839,0,5,1,0,0,39019,0
