# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '3' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-28-3.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '27' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '12' '-var' 'm' '500.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "423765896"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,96637,370,931,0,1947,2,112,1,256,9094,362,159,6,629,481,478
2.,86276,584,935,2,11935,14,253,1,466,8163,576,353,34,810,922,922
3.,78171,727,1012,6,19665,17,396,6,657,7237,701,601,77,710,1338,1337
4.,70667,796,1114,20,26831,33,518,21,801,5109,822,803,127,435,1710,1710
5.,64219,791,1196,48,32955,48,703,40,912,2439,839,958,205,160,2105,2105
6.,59888,778,1234,77,36990,68,881,84,1049,1337,823,1066,289,83,2429,2429
7.,56644,772,1238,123,39930,90,1067,136,1165,901,795,1104,362,66,2743,2743
8.,54385,781,1248,183,41844,117,1251,191,1285,770,797,1047,441,53,2994,2993
9.,52621,766,1227,228,43301,140,1437,280,1346,517,763,914,513,49,3326,3325
10.,51460,696,1218,289,44196,163,1587,391,1410,413,705,757,505,30,3576,3576
11.,50625,686,1135,343,44770,178,1747,516,1491,341,641,590,468,30,3823,3823
12.,49905,661,1125,405,45198,203,1849,654,1533,277,596,487,419,14,4019,4018
13.,49262,623,1113,485,45594,210,1948,765,1581,232,529,360,367,14,4224,4223
14.,49101,584,1121,566,45525,214,1987,902,1592,245,492,318,272,19,4421,4421
15.,48736,553,1113,668,45649,215,2050,1016,1611,186,456,246,233,9,4637,4637
16.,48505,556,1113,758,45621,220,2073,1154,1640,166,457,212,176,8,4808,4805
17.,48278,503,1101,874,45630,248,2080,1286,1685,164,399,197,170,15,4964,4964
18.,48220,508,1066,984,45482,210,2103,1427,1711,155,398,170,159,12,5110,5108
19.,48142,518,1087,1100,45309,211,2073,1560,1709,161,404,161,135,18,5159,5159
20.,48127,495,1073,1226,45105,218,2073,1683,1716,131,372,156,136,10,5223,5222
21.,48083,486,1075,1360,44900,202,2120,1774,1736,136,405,155,121,12,5339,5339
22.,48104,481,1065,1497,44644,217,2109,1883,1730,108,361,131,91,10,5470,5468
23.,47995,465,1053,1617,44546,194,2124,2006,1767,112,369,126,108,12,5608,5607
24.,47936,450,1059,1760,44377,225,2089,2104,1760,119,344,141,111,8,5725,5724
25.,47843,483,1045,1870,44212,218,2088,2241,1771,131,331,130,113,11,5843,5843
26.,47789,506,1027,2007,44032,202,2065,2372,1779,111,339,107,96,10,5924,5923
27.,47628,478,1059,2136,43985,202,2028,2484,1795,94,317,113,113,4,6026,6026
28.,47498,446,1080,2251,43881,210,2040,2594,1825,109,316,101,98,7,6061,6059
29.,47395,450,1097,2345,43761,209,2031,2712,1814,93,312,109,104,12,6150,6150
30.,47277,471,1095,2489,43639,207,2034,2788,1830,92,305,110,96,6,6257,6255
31.,47114,478,1056,2631,43574,216,2042,2889,1811,91,288,113,103,12,6286,6286
32.,47212,478,1038,2757,43271,207,2027,3010,1820,109,295,98,106,7,6328,6328
33.,47010,444,1062,2846,43276,220,2002,3140,1821,93,286,99,92,13,6345,6345
34.,46837,451,1038,2960,43223,236,2008,3247,1863,90,282,103,86,10,6383,6382
35.,46789,421,1060,3071,43092,208,2008,3351,1840,95,246,80,97,4,6383,6382
36.,46805,421,1024,3199,42886,210,1984,3471,1824,89,231,91,91,14,6479,6478
37.,46792,443,1043,3337,42681,187,1942,3575,1807,103,280,106,97,8,6479,6478
38.,46603,458,1049,3471,42647,198,1910,3664,1824,110,292,106,80,12,6505,6504
39.,46706,460,1024,3573,42326,198,1935,3778,1860,86,287,119,81,4,6565,6564
40.,46681,445,1024,3696,42135,175,1966,3878,1821,84,301,80,64,11,6552,6550
41.,46557,434,1025,3827,42047,192,1965,3953,1840,101,278,83,85,8,6559,6558
42.,46470,463,991,3926,41914,187,1998,4051,1841,72,296,89,94,8,6582,6581
43.,46341,465,1022,4055,41825,200,1962,4130,1852,94,293,88,90,11,6637,6635
44.,46155,460,1002,4180,41809,212,1966,4216,1832,61,283,84,80,9,6662,6662
45.,46269,462,988,4263,41479,222,1968,4349,1832,99,287,90,83,9,6708,6707
46.,46140,446,1012,4391,41403,230,1948,4430,1843,94,265,86,101,18,6763,6762
47.,45962,447,1023,4489,41383,210,1939,4547,1875,86,242,91,62,11,6778,6777
48.,45917,436,1003,4566,41220,218,1954,4686,1881,79,266,85,77,10,6799,6799
49.,46015,446,1007,4677,40919,211,1955,4770,1888,90,279,93,93,8,6823,6821
50.,45874,419,995,4782,40878,196,1990,4866,1869,69,251,76,85,14,6796,6795
51.,45808,433,1011,4899,40716,198,1979,4956,1883,77,305,81,85,17,6812,6811
52.,45656,447,991,5046,40637,216,1984,5023,1859,74,287,84,79,12,6856,6856
53.,45658,447,999,5143,40424,213,1969,5147,1865,104,275,89,71,11,6847,6845
54.,45729,475,1001,5283,40151,207,1898,5256,1838,90,283,98,79,13,6931,6929
55.,45574,440,1047,5417,40089,216,1891,5326,1806,77,258,76,82,7,6940,6938
56.,45393,417,1036,5567,40084,185,1930,5388,1807,74,268,83,94,15,6912,6912
57.,45177,418,1021,5638,40096,204,1923,5523,1840,85,262,91,72,9,6936,6934
58.,45022,439,1003,5708,40038,187,1949,5654,1853,70,267,97,75,6,6954,6952
59.,44963,413,1012,5867,39898,192,1926,5729,1835,84,253,77,83,8,6985,6982
60.,44925,413,1012,5987,39729,200,1924,5810,1825,76,266,67,73,6,7006,7005
61.,44824,414,1020,6098,39636,198,1913,5897,1811,78,244,101,86,17,7012,7012
62.,44726,407,979,6267,39542,195,1937,5947,1822,67,237,86,68,9,6961,6960
63.,44644,411,1014,6357,39418,189,1919,6048,1846,88,257,75,74,6,6942,6941
64.,44451,402,1011,6512,39432,185,1906,6101,1862,78,261,82,83,6,6925,6923
65.,44284,373,997,6627,39428,194,1908,6189,1901,75,238,90,75,14,6902,6901
66.,44284,393,1003,6700,39241,180,1887,6312,1870,90,240,81,87,12,6973,6971
67.,44199,398,980,6817,39136,179,1877,6414,1936,92,248,82,88,10,6969,6968
68.,44031,410,1003,6899,39100,163,1868,6526,1916,77,268,81,83,15,6956,6955
69.,43811,407,992,7011,39110,180,1883,6606,1933,92,273,77,73,9,6912,6910
70.,43685,408,997,7198,39029,177,1860,6646,1940,86,276,84,82,13,6929,6928
71.,43657,383,1018,7335,38857,187,1837,6726,1906,75,271,82,85,16,6953,6951
72.,43535,386,1007,7465,38792,157,1874,6784,1903,94,256,102,92,9,6950,6950
73.,43478,363,1011,7564,38667,174,1860,6883,1884,88,246,98,91,13,6932,6930
74.,43532,373,980,7595,38433,164,1897,7026,1875,79,245,84,83,7,6932,6930
75.,43526,405,974,7763,38237,164,1865,7066,1879,91,264,88,77,10,7007,7007
76.,43457,418,993,7856,38111,161,1854,7150,1856,78,275,94,84,7,7008,7008
77.,43349,391,1030,7927,38027,169,1844,7263,1851,86,267,90,95,10,7058,7058
78.,43145,387,990,7973,38038,181,1869,7417,1868,97,239,89,87,7,7060,7060
79.,43046,416,985,8117,37934,166,1867,7469,1880,76,247,74,88,9,7085,7085
80.,42995,404,994,8138,37786,172,1878,7633,1859,81,242,83,101,14,7077,7074
