# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '19' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-91-19.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '90' '-var' 'INIT_I' '10.0' '-var' 'k_result' '12' '-var' 'm' '500.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "309086939"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99852,3,11,0,134,0,0,0,239,113,4,0,0,673,494,223
2.,99730,5,12,0,253,0,0,0,467,221,4,3,0,2611,960,504
3.,99617,9,10,0,362,0,2,0,676,315,6,5,0,5684,1389,784
4.,99529,11,13,0,445,0,2,0,860,392,7,7,0,9442,1862,1052
5.,99440,15,16,1,524,0,4,0,1015,527,13,8,1,13841,2290,1312
6.,98204,21,16,1,1749,0,9,0,1137,572,14,13,3,16346,2608,2606
7.,93745,25,22,1,6194,1,11,1,1253,577,21,16,3,15064,2890,2890
8.,90651,29,25,1,9275,0,18,1,1350,615,23,19,7,14043,3131,3131
9.,87790,37,30,3,12117,0,20,3,1428,661,28,24,9,12437,3386,3385
10.,85520,36,35,5,14372,1,26,5,1498,665,33,28,10,10774,3649,3647
11.,83102,31,49,3,16778,0,27,10,1517,712,29,31,12,8252,3887,3887
12.,81445,39,43,10,18417,2,34,10,1584,717,34,29,14,6495,4094,4094
13.,80803,45,50,14,19035,1,39,13,1571,794,41,38,15,5535,4263,4261
14.,80020,46,58,20,19793,3,43,17,1622,827,39,48,16,4415,4430,4429
15.,79379,48,60,27,20414,3,45,24,1652,754,37,55,21,3305,4606,4605
16.,79278,53,64,31,20494,2,49,29,1686,799,43,54,23,2810,4771,4770
17.,79146,64,69,34,20601,1,54,31,1717,825,46,61,27,2501,4899,4899
18.,79173,71,75,40,20547,0,60,34,1722,888,47,73,28,2275,5064,5062
19.,79363,77,77,48,20333,1,59,42,1725,973,49,79,22,2177,5193,5193
20.,79512,76,88,49,20160,1,62,52,1719,1053,45,79,26,2111,5289,5287
21.,79483,85,93,67,20150,3,72,47,1793,1129,67,74,31,2037,5373,5372
22.,79846,95,101,80,19751,2,69,56,1754,1281,71,69,34,2382,5520,5520
23.,79960,81,119,93,19614,2,74,57,1780,1485,58,81,35,2314,5615,5614
