# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '17' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-68-17.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '67' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "613270441"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99758,4,8,0,227,0,3,0,259,103,3,1,0,353,10064,281
2.,99534,11,10,0,442,0,3,0,519,210,9,4,0,1201,19993,585
3.,99378,12,15,0,591,0,4,0,701,347,14,4,0,2693,30095,846
4.,98164,15,16,0,1798,1,5,1,875,370,14,6,0,3676,39985,2389
5.,96928,16,19,1,3029,1,5,1,1022,330,14,8,0,4615,49889,4553
6.,94667,12,20,3,5285,0,12,1,1105,290,8,15,0,4053,59232,8525
7.,92498,16,28,3,7441,0,12,2,1203,171,14,16,1,2798,68295,13342
8.,90961,22,27,3,8967,1,14,5,1315,107,15,19,1,1824,77361,18310
9.,90460,27,25,5,9457,3,18,5,1381,55,20,18,3,1250,85860,22574
10.,90114,26,30,7,9793,5,21,4,1459,64,18,21,8,1081,94029,26610
11.,90019,27,39,9,9876,4,22,4,1549,76,23,25,9,1106,102028,30250
12.,89832,29,43,12,10048,4,27,5,1605,60,28,26,10,823,109589,33709
13.,89848,29,46,18,10023,1,28,7,1625,45,21,29,13,705,117212,36797
14.,89713,37,38,21,10138,3,38,12,1651,33,32,33,13,585,124490,39746
15.,89948,41,44,23,9886,3,37,18,1639,39,32,34,17,529,131551,42148
16.,90259,43,50,30,9560,2,39,17,1653,34,35,35,20,451,138466,44264
17.,90287,49,49,37,9512,3,41,22,1643,32,39,38,20,421,145168,46198
18.,90273,55,58,40,9505,4,38,27,1694,31,43,39,22,385,151737,48051
19.,90242,63,70,46,9504,3,36,36,1738,47,47,49,19,438,158319,49786
20.,90072,76,74,47,9646,0,44,41,1772,42,54,57,20,383,164778,51480
21.,90013,87,80,62,9666,6,47,39,1777,32,62,67,24,327,171197,53104
22.,89936,104,78,68,9705,2,63,44,1808,22,68,74,29,299,177195,54402
23.,89959,102,99,81,9639,6,70,44,1860,36,73,77,31,289,183341,55552
24.,89940,105,111,89,9610,12,77,56,1816,34,83,84,34,248,189325,56678
25.,89888,110,125,105,9618,16,86,52,1841,34,87,82,41,237,195027,57832
26.,89945,120,132,119,9515,13,101,55,1855,31,84,84,34,197,200824,58722
27.,89713,129,145,134,9696,13,107,63,1886,35,88,93,39,222,206573,59733
28.,89594,137,175,158,9751,10,101,74,1910,43,95,104,43,202,212255,60632
29.,89466,153,173,195,9807,12,119,75,1916,33,111,99,54,171,218002,61478
30.,89495,154,194,212,9711,19,128,87,1883,41,111,104,58,171,223543,62121
31.,89410,179,199,227,9712,21,158,94,1894,33,132,107,55,156,229027,62946
32.,89253,191,223,254,9786,25,165,103,1872,39,129,114,47,116,234510,63543
33.,89457,219,226,294,9494,24,178,108,1874,32,131,112,50,109,239874,63944
34.,89410,234,252,321,9443,26,186,128,1880,33,148,103,42,100,245282,64522
35.,89172,248,253,359,9574,33,213,148,1859,27,154,99,41,86,250706,65071
36.,89174,285,274,396,9456,29,228,158,1868,22,146,104,34,88,255930,65334
37.,88963,296,311,418,9544,29,247,192,1841,17,158,91,31,84,261210,65704
38.,88679,305,352,461,9706,40,267,190,1845,41,175,64,42,63,266571,66176
39.,88544,316,382,497,9705,50,298,208,1845,51,152,66,40,79,271926,66749
40.,88415,355,402,531,9683,39,336,239,1841,29,157,69,33,60,277301,67192
41.,88066,391,439,600,9848,55,351,250,1828,35,193,53,30,49,282389,67726
42.,87827,414,463,655,9920,54,386,281,1864,30,147,58,32,48,287615,68314
43.,87360,405,505,738,10205,63,432,292,1891,26,151,48,19,46,292724,68976
44.,87200,445,546,799,10157,64,464,325,1902,28,164,37,25,46,297828,69439
45.,86795,467,569,875,10354,89,507,344,1909,36,136,43,24,40,302646,70005
46.,86426,542,613,955,10496,66,539,363,1891,31,138,41,26,30,307362,70566
47.,86138,566,655,1023,10541,75,591,411,1892,28,130,30,12,31,312366,71166
48.,85889,620,712,1114,10493,97,637,438,1854,29,146,38,30,28,317237,71777
49.,85450,643,763,1206,10658,115,676,489,1852,29,120,34,22,21,322211,72464
50.,85042,701,836,1324,10753,116,717,511,1862,30,142,21,23,26,326973,73157
51.,84549,721,926,1428,10948,109,764,555,1876,31,124,33,28,24,331627,73915
52.,83955,767,1011,1579,11147,139,812,590,1870,24,138,23,12,30,336206,74745
53.,83457,849,1093,1711,11252,156,861,621,1863,39,140,30,21,20,340834,75547
54.,82831,883,1188,1809,11483,154,952,700,1890,36,105,28,39,16,345322,76476
55.,81996,951,1268,1973,11869,178,1010,755,1915,30,120,31,34,12,349777,77516
56.,81521,1074,1329,2128,11831,181,1067,869,1919,34,104,25,25,17,354233,78152
57.,80955,1091,1437,2320,11925,190,1151,931,1919,28,98,26,29,24,358737,79037
58.,80386,1157,1569,2529,11956,209,1195,999,1889,35,113,29,15,14,363025,79752
