# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '12' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-56-12.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '55' '-var' 'INIT_I' '100.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "611610011"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99315,31,93,0,549,0,12,0,233,136,29,8,0,157,9819,1730
2.,98996,57,95,0,831,0,21,0,449,59,47,16,2,125,19494,5018
3.,98701,80,106,2,1076,3,32,0,612,41,67,25,2,109,28872,9092
4.,98394,105,114,6,1334,2,44,1,770,45,78,46,7,88,38122,13474
5.,98130,112,135,6,1558,3,50,6,923,24,75,54,13,87,46974,18195
6.,97819,143,156,11,1796,2,66,7,1063,25,104,74,16,88,55437,22979
7.,97586,167,192,13,1947,5,78,12,1174,32,128,76,18,69,63533,28051
8.,97420,194,206,23,2016,7,115,19,1257,26,137,85,20,96,71424,32956
9.,97171,207,244,34,2172,5,140,27,1311,28,134,86,28,63,78944,37613
10.,96959,235,259,51,2279,10,173,34,1422,37,144,72,25,73,86080,41897
11.,96630,288,282,69,2474,9,205,43,1505,29,151,72,26,72,93178,46070
12.,96441,292,311,84,2548,18,246,60,1570,18,146,50,28,38,99614,49850
13.,96175,333,356,111,2664,13,277,71,1643,22,144,54,29,51,105759,53254
14.,95915,393,393,137,2760,14,294,94,1698,26,163,48,22,49,111713,56332
15.,95840,397,442,169,2677,26,330,119,1718,20,136,40,17,44,117633,59009
16.,95445,449,503,217,2869,19,350,148,1733,18,139,38,13,40,123355,61561
17.,95196,503,549,264,2894,39,385,170,1777,23,135,33,13,33,128820,63771
18.,94894,564,609,324,2952,32,428,197,1782,26,124,30,7,38,134020,65762
19.,94435,611,700,395,3133,33,467,226,1805,19,128,24,13,41,139203,67672
20.,94037,730,799,460,3168,40,510,256,1814,36,139,32,25,29,144224,69535
21.,93536,822,928,545,3293,54,533,289,1799,30,132,22,24,23,149240,71205
22.,93069,916,1048,643,3339,66,593,326,1755,35,134,29,18,31,154098,72759
23.,92507,1010,1160,758,3464,68,648,385,1774,28,108,22,24,22,158791,74417
24.,91912,1119,1292,904,3571,71,730,401,1765,30,112,26,24,25,163444,75813
25.,91114,1271,1442,1056,3788,81,814,434,1797,40,112,33,27,14,168150,77274
26.,90561,1394,1636,1217,3709,104,883,496,1807,28,117,24,23,18,172688,78716
27.,89707,1511,1795,1406,3950,106,981,544,1840,44,91,24,34,18,176984,80116
28.,88972,1658,1980,1615,4001,100,1077,597,1819,34,100,23,36,10,181192,81292
29.,88031,1834,2117,1851,4156,125,1220,666,1811,29,108,34,33,14,185553,82535
30.,87125,1960,2401,2096,4193,161,1323,741,1803,38,95,32,25,16,189582,83551
31.,86118,2126,2651,2373,4285,188,1438,821,1792,39,85,29,34,7,193430,84591
32.,84914,2410,2807,2688,4440,192,1611,938,1806,31,85,33,31,14,197300,85736
33.,83650,2569,3043,3081,4625,202,1785,1045,1839,42,76,36,28,8,201209,86635
34.,82255,2718,3409,3457,4829,240,1966,1126,1802,23,69,13,27,8,205027,87441
35.,80696,2953,3722,3787,5130,222,2198,1292,1829,44,65,26,30,11,208693,88266
36.,79225,3115,4028,4232,5243,290,2436,1431,1830,35,47,28,30,6,212357,89140
37.,77725,3392,4324,4689,5293,312,2667,1598,1823,37,61,35,22,6,215989,89836
38.,75926,3686,4564,5227,5507,369,2941,1780,1838,34,56,31,32,9,219493,90355
39.,74291,3912,4980,5776,5537,380,3189,1935,1873,39,58,24,30,10,222865,91003
40.,72640,4052,5297,6333,5556,418,3508,2196,1848,26,51,20,27,4,226597,91607
41.,70666,4188,5620,7015,5845,479,3756,2431,1890,26,56,17,25,7,230156,92088
42.,68943,4417,6005,7761,5763,461,3992,2658,1881,36,57,23,26,5,233482,92471
43.,66960,4563,6235,8568,5896,512,4357,2909,1892,26,43,20,28,3,236851,92809
44.,64981,4659,6684,9400,5993,536,4512,3235,1862,37,54,17,28,4,240362,93201
45.,63285,4854,6937,10249,5745,570,4833,3527,1834,27,47,29,19,3,243653,93464
46.,61182,5056,7176,11100,5852,563,5138,3933,1848,24,30,16,22,4,246728,93501
47.,59353,5024,7498,12097,5742,606,5497,4183,1854,21,37,13,23,4,249923,93815
48.,57245,5060,7852,13019,5893,614,5688,4629,1854,20,32,18,23,0,253330,94176
49.,55543,5131,7948,14145,5660,565,6078,4930,1859,22,28,15,30,2,256526,94425
50.,53594,5120,8054,15209,5691,623,6377,5332,1886,22,41,21,20,4,259890,94587
51.,51874,5169,8208,16442,5505,601,6573,5628,1880,27,26,17,21,4,263116,94539
52.,50030,5075,8459,17526,5398,616,6788,6108,1918,23,25,12,20,1,266510,94791
53.,48391,4954,8519,18823,5229,640,6941,6503,1948,22,23,11,16,6,269966,94927
54.,46745,4883,8559,20123,5024,700,7132,6834,1916,24,29,12,26,2,273057,94845
55.,45140,4902,8564,21388,4906,604,7206,7290,1898,22,26,10,24,2,276203,94819
56.,43727,4732,8476,22768,4681,627,7401,7588,1869,30,24,9,16,3,279166,94893
57.,42322,4587,8466,24065,4521,548,7448,8043,1852,16,26,11,14,4,282377,94806
58.,40924,4496,8366,25417,4348,558,7476,8415,1856,24,20,13,11,1,285614,94796
59.,39638,4411,8230,26775,4126,501,7558,8761,1882,16,30,8,17,3,288680,94658
60.,38301,4232,8127,28208,4027,497,7476,9132,1895,13,26,13,13,1,292007,94645
61.,37136,4037,7983,29574,3855,505,7427,9483,1882,19,18,8,14,0,295067,94598
62.,36080,3868,7754,31043,3661,440,7421,9733,1873,17,20,5,13,1,298280,94393
63.,35219,3595,7531,32573,3398,452,7339,9893,1900,19,16,8,19,1,301632,94284
64.,34096,3482,7347,33838,3336,417,7171,10313,1916,16,20,5,13,3,304996,94239
65.,33258,3328,7032,35349,3157,348,7108,10420,1915,20,18,9,5,4,308530,94080
66.,32381,3126,6883,36598,3015,349,6899,10749,1928,18,14,4,9,1,311935,94072
67.,31562,2989,6589,38032,2849,323,6745,10911,1901,9,18,2,9,3,315177,93849
68.,30814,2844,6365,39377,2672,288,6562,11078,1900,11,16,4,12,0,318552,93624
69.,30020,2673,6069,40670,2628,314,6411,11215,1938,11,19,3,10,0,321971,93510
70.,29387,2560,5879,41940,2458,260,6150,11366,1969,19,19,3,13,2,325454,93281
71.,28775,2403,5592,43338,2339,237,5952,11364,2008,5,14,2,13,1,328897,93079
72.,28164,2232,5449,44516,2240,209,5698,11492,1999,7,12,6,7,2,332049,92731
73.,27631,2076,5141,45915,2114,204,5574,11345,1997,8,16,7,8,3,335326,92626
74.,27153,1986,4841,47214,1981,187,5345,11293,1985,6,15,5,10,0,338783,92395
75.,26747,1832,4611,48376,1852,156,5141,11285,1979,9,10,7,9,3,342157,92066
76.,26231,1734,4429,49472,1826,139,4903,11266,1991,7,18,5,7,2,345682,91673
77.,25817,1610,4168,50798,1751,144,4700,11012,2007,9,14,5,3,5,349095,91346
78.,25458,1554,3941,51805,1619,115,4525,10983,1997,14,15,3,6,1,352682,91033
79.,25074,1448,3730,52982,1588,122,4318,10738,2004,11,15,8,12,2,356171,90612
80.,24722,1314,3489,53799,1565,120,4171,10820,2058,9,8,2,9,2,359757,90422
81.,24498,1245,3317,54890,1428,95,3933,10594,2060,12,9,7,3,3,363385,90045
82.,24160,1166,3133,55753,1402,105,3718,10563,2056,10,12,2,10,1,366825,89730
83.,23923,1134,2890,56939,1303,95,3536,10180,2082,10,17,2,7,2,370578,89258
84.,23592,1113,2697,57798,1321,65,3320,10094,2119,7,11,3,4,1,374182,88844
85.,23431,981,2559,58668,1211,71,3207,9872,2104,7,16,3,5,3,377783,88384
86.,23236,902,2384,59553,1155,55,3093,9622,2097,9,12,3,6,2,381599,87890
87.,23042,851,2279,60325,1093,60,2889,9461,2106,4,13,2,8,3,385319,87400
88.,22846,764,2173,61163,1060,65,2733,9196,2084,9,15,1,9,1,388775,86816
89.,22582,722,2070,61828,1092,45,2631,9030,2074,6,16,2,6,2,392424,86559
90.,22477,684,1934,62643,1002,36,2478,8746,2108,7,12,3,2,3,396373,86287
