# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '15' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-87-15.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '86' '-var' 'INIT_I' '10.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "858028981"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99651,3,9,0,336,0,1,0,242,6,3,0,0,94,10139,915
2.,99323,5,9,0,662,0,1,0,455,4,4,0,0,77,20019,3035
3.,98994,7,11,0,986,0,2,0,623,5,9,0,0,58,29771,6034
4.,98826,8,11,0,1150,0,5,0,768,1,5,4,1,58,39178,9354
5.,98567,9,15,1,1404,0,4,0,926,1,4,7,3,54,48524,13414
6.,98449,11,12,1,1518,0,8,1,1029,1,4,6,4,43,57620,17232
7.,98282,14,17,1,1678,0,6,2,1169,3,7,7,2,54,66436,21378
8.,98098,18,15,2,1855,0,10,2,1265,2,10,8,2,58,74680,25185
9.,97973,13,23,2,1976,1,8,4,1348,3,8,8,3,55,82594,29003
10.,97838,21,21,5,2101,0,10,4,1454,1,14,11,1,44,90449,32650
11.,97744,25,20,6,2186,0,14,5,1518,0,19,13,1,48,97970,36095
12.,97640,30,28,6,2276,0,12,8,1593,2,25,12,4,36,105238,39389
13.,97579,23,34,9,2330,2,13,10,1646,1,20,17,4,48,112356,42199
14.,97592,23,38,11,2307,2,16,11,1665,1,20,18,5,36,119133,44625
15.,97482,29,36,12,2404,0,22,15,1715,1,19,17,10,39,125772,46882
16.,97304,40,44,16,2560,1,20,15,1784,0,33,19,10,47,132439,49079
17.,97270,41,46,20,2578,1,28,16,1781,1,31,18,13,46,138695,51112
18.,97236,47,57,23,2589,1,30,17,1777,2,34,26,11,36,144841,52804
19.,97163,57,65,32,2632,2,30,19,1801,2,46,22,10,43,151063,54156
20.,97133,62,74,41,2634,0,38,18,1808,3,42,28,12,40,157001,55296
21.,97117,70,80,46,2616,4,48,19,1831,7,47,26,15,45,163283,56465
22.,96972,82,87,57,2724,1,52,25,1832,6,51,31,12,38,169187,57604
23.,96862,92,91,64,2803,1,61,26,1863,1,51,36,8,37,175038,58633
24.,96872,106,100,75,2746,4,68,29,1845,4,57,30,14,23,180808,59296
25.,96703,104,121,89,2877,4,69,33,1815,8,45,24,9,33,186589,60005
26.,96749,133,121,101,2776,3,76,41,1814,4,56,22,9,35,192459,60653
27.,96725,132,139,119,2748,5,86,46,1821,3,62,15,3,29,197997,61167
28.,96609,142,167,136,2798,12,93,43,1815,7,67,20,3,17,203596,61830
29.,96450,161,183,147,2879,6,123,51,1820,2,72,21,3,32,208981,62424
30.,96367,182,207,168,2869,15,138,54,1784,6,82,19,6,29,214584,62902
31.,96243,208,236,193,2905,4,140,71,1765,2,76,24,6,23,219883,63317
32.,96013,227,257,222,3025,6,167,83,1791,10,87,21,4,25,225302,63803
33.,95871,242,294,258,3064,12,166,93,1819,7,74,19,7,33,230712,64359
34.,95748,292,321,284,3055,14,179,107,1802,7,82,19,2,23,236069,64796
35.,95439,330,353,331,3225,14,197,111,1829,11,85,11,11,23,241410,65542
36.,95279,357,414,372,3209,21,222,126,1817,12,101,19,9,24,246727,66320
37.,95136,393,454,418,3173,29,256,141,1842,13,86,14,9,21,252119,67033
38.,94741,454,513,471,3357,34,281,149,1891,20,86,15,7,19,257267,67759
39.,94400,526,569,527,3475,28,302,173,1875,12,87,18,4,28,262357,68619
40.,94056,577,637,599,3561,37,338,195,1891,16,72,11,11,21,267660,69691
41.,93679,638,711,695,3668,41,363,205,1887,20,83,7,13,13,272468,70516
42.,93378,746,799,779,3639,48,387,224,1889,27,84,11,16,17,277433,71469
43.,92832,852,896,874,3807,46,436,257,1904,23,82,19,13,29,282105,72379
44.,92321,918,991,988,3908,62,520,292,1909,22,80,21,8,19,286903,73612
45.,91708,999,1143,1084,4047,92,598,329,1910,14,72,24,12,20,291611,74669
46.,91126,1139,1276,1229,4099,88,686,357,1914,16,93,16,14,11,296266,75979
47.,90433,1230,1412,1379,4297,78,774,397,1928,22,71,18,23,18,300888,77269
48.,89720,1375,1618,1521,4371,84,861,450,1918,20,73,23,17,9,305151,78460
49.,88853,1569,1772,1687,4506,118,978,517,1922,27,63,21,13,12,309320,79681
50.,88015,1668,1951,1918,4674,101,1093,580,1890,30,68,14,15,10,313542,80954
51.,87062,1845,2196,2105,4775,133,1224,660,1882,22,66,19,21,10,317677,82011
52.,85931,2068,2439,2370,4960,154,1336,742,1901,20,65,13,21,8,321760,83016
53.,84821,2186,2680,2623,5144,194,1520,832,1891,26,58,15,23,12,325809,83997
54.,83754,2383,2887,2933,5206,205,1707,925,1853,27,61,29,26,7,329514,85030
55.,82526,2536,3172,3247,5325,237,1873,1084,1829,24,57,11,17,8,333329,85971
56.,81136,2776,3428,3687,5478,230,2078,1187,1840,37,47,20,23,6,337119,86748
57.,79868,2981,3706,4068,5469,287,2274,1347,1783,26,45,22,23,5,340942,87504
58.,78206,3212,3942,4508,5763,307,2559,1503,1804,22,47,18,22,5,344722,88277
59.,76812,3405,4285,5046,5766,310,2735,1641,1826,21,48,21,22,7,348392,88877
60.,75177,3599,4590,5487,5981,315,2958,1893,1787,31,50,20,26,6,352060,89189
61.,73691,3753,4795,6106,5969,343,3255,2088,1782,17,52,13,16,5,355802,89773
62.,71862,3906,5214,6716,6129,413,3433,2327,1776,24,41,23,25,3,359397,90451
63.,69998,4100,5506,7394,6259,451,3738,2554,1782,24,48,19,16,4,363153,91015
64.,68245,4286,5876,8090,6260,455,3962,2826,1769,20,38,22,21,3,366732,91286
65.,66419,4446,6131,8870,6305,461,4271,3097,1754,31,29,19,25,3,370241,91736
66.,64654,4515,6492,9672,6304,483,4511,3369,1783,31,41,11,19,6,373662,92048
67.,62745,4614,6798,10498,6354,554,4790,3647,1827,31,37,15,34,2,377085,92325
68.,60871,4734,7019,11390,6377,520,5093,3996,1816,20,33,19,19,4,380588,92656
69.,59024,4755,7248,12350,6333,584,5379,4327,1834,30,36,18,19,2,383784,92781
70.,57304,4872,7383,13445,6151,575,5689,4581,1807,22,28,7,15,1,387150,93008
71.,55376,5035,7600,14500,6176,559,5871,4883,1848,18,46,15,21,0,390517,93081
72.,53683,4995,7797,15573,6007,588,6078,5279,1830,20,37,15,23,2,394137,93231
73.,51853,5016,7969,16634,5983,609,6283,5653,1817,19,32,9,14,1,397365,93143
74.,50233,4902,8115,17709,5813,597,6564,6067,1814,19,26,17,18,3,400820,93293
75.,48563,4783,8253,18943,5694,597,6720,6447,1817,18,34,21,19,1,404139,93318
76.,46950,4843,8263,20172,5541,569,6799,6863,1819,26,31,13,21,1,407381,93409
77.,45379,4664,8303,21408,5431,616,6959,7240,1813,12,23,15,26,2,410507,93516
78.,43926,4602,8311,22623,5262,547,7118,7611,1839,17,32,7,11,2,413834,93537
79.,42429,4531,8195,23953,5166,559,7294,7873,1860,17,20,14,17,0,417142,93444
80.,41098,4396,8264,25178,4953,543,7259,8309,1844,14,19,12,15,3,420390,93459
81.,39887,4219,8125,26402,4725,528,7388,8726,1851,25,26,8,7,2,423799,93538
82.,38499,4056,8059,27731,4700,507,7402,9046,1845,11,22,12,20,5,427132,93465
83.,37303,3992,7917,29205,4511,454,7319,9299,1852,15,9,11,8,3,430523,93496
84.,36251,3799,7749,30511,4297,447,7316,9630,1883,10,16,13,15,1,433840,93349
85.,35208,3648,7561,31901,4123,415,7286,9858,1915,10,13,11,14,3,437263,93234
86.,34235,3440,7297,33292,3992,407,7218,10119,1940,10,15,3,15,1,440413,93031
87.,33330,3304,7102,34544,3820,361,7076,10463,1910,15,18,7,11,0,443881,92738
88.,32422,3055,6847,35967,3764,370,6977,10598,1901,13,19,9,10,0,447372,92588
89.,31567,2991,6594,37353,3612,317,6804,10762,1884,10,14,3,8,2,450848,92473
90.,30935,2835,6340,38614,3372,289,6605,11010,1871,10,12,10,9,2,454253,92225
91.,30219,2733,6033,39998,3241,254,6424,11098,1865,7,12,8,5,0,457728,91913
92.,29484,2620,5742,41365,3176,242,6205,11166,1879,9,18,7,7,1,461218,91748
93.,28872,2392,5517,42665,3069,230,5998,11257,1870,14,16,8,7,3,464546,91445
94.,28245,2212,5368,43911,3018,207,5706,11333,1884,12,19,4,8,4,468086,91362
95.,27713,2106,5052,45262,2900,189,5566,11212,1899,9,18,5,7,1,471429,90986
