# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '8' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-80-8.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '79' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '500.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "645219658"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99234,4,8,0,752,0,2,0,296,2,3,1,0,13,465,459
2.,98476,9,9,0,1505,0,1,0,491,0,8,1,0,12,905,904
3.,97671,8,10,0,2308,0,3,0,670,1,5,1,0,5,1307,1304
4.,96836,6,13,1,3141,0,3,0,805,2,5,2,0,5,1661,1660
5.,96119,10,15,1,3851,0,4,0,958,1,10,3,0,6,2004,2003
6.,95389,9,17,2,4575,0,8,0,1084,0,8,6,0,2,2344,2342
7.,94755,11,16,2,5206,0,10,0,1183,3,8,4,1,0,2701,2701
8.,94209,12,19,2,5747,0,11,0,1276,0,7,7,1,0,3002,3001
9.,93708,14,21,3,6240,0,13,1,1353,0,11,8,1,2,3271,3271
10.,93159,16,19,3,6782,2,16,3,1430,0,12,10,2,2,3503,3500
11.,92680,16,17,5,7256,4,18,4,1482,0,11,7,3,0,3771,3771
12.,92123,19,20,5,7803,4,19,7,1538,0,11,7,3,2,3991,3991
13.,91640,24,22,5,8280,2,16,11,1590,1,9,9,5,0,4123,4121
14.,91226,21,23,8,8688,4,20,10,1613,0,10,6,2,0,4286,4285
15.,90707,21,23,9,9199,3,25,13,1661,0,9,4,2,0,4439,4439
16.,90425,22,25,11,9469,6,26,16,1675,1,11,3,1,3,4622,4622
17.,90012,22,28,13,9871,9,27,18,1719,0,15,1,1,0,4832,4832
18.,89646,23,31,15,10224,12,30,19,1744,0,12,5,0,1,4991,4991
19.,89241,22,28,17,10619,15,34,24,1802,0,4,6,1,1,5117,5116
20.,88928,28,30,19,10918,12,37,28,1800,0,9,2,0,0,5265,5265
21.,88623,31,31,20,11207,14,39,35,1820,0,9,4,0,0,5399,5398
22.,88369,28,38,22,11448,17,43,35,1843,0,10,2,0,0,5485,5484
23.,87907,21,43,27,11896,17,50,39,1849,1,7,2,1,0,5605,5598
24.,87521,19,40,32,12270,15,55,48,1867,0,8,2,0,0,5730,5730
25.,87124,22,44,36,12650,14,58,52,1874,0,7,6,0,1,5859,5856
26.,86682,36,58,38,13059,15,53,59,1893,1,22,2,0,0,5908,5907
27.,86307,28,64,46,13412,25,62,56,1893,0,14,0,0,1,5980,5978
28.,85759,31,60,57,13941,18,72,62,1886,0,14,1,0,0,6058,6057
29.,85327,35,62,61,14349,22,77,67,1866,0,10,1,0,0,6075,6074
30.,84899,40,61,65,14757,18,85,75,1881,0,9,1,0,0,6107,6107
31.,84496,42,58,72,15139,24,88,81,1873,1,7,0,0,0,6210,6208
32.,84156,45,59,75,15459,22,94,90,1876,0,11,0,0,1,6299,6299
33.,83802,46,53,82,15791,26,99,101,1880,0,9,1,0,0,6343,6341
34.,83553,48,59,96,16019,25,89,111,1912,1,11,0,0,0,6429,6427
35.,83304,35,72,107,16248,26,91,117,1919,0,12,1,0,1,6469,6466
36.,82979,39,78,115,16546,30,87,126,1902,0,9,3,0,1,6526,6525
37.,82503,37,75,129,17000,34,94,128,1926,0,1,0,0,0,6593,6593
38.,82231,40,80,141,17237,34,101,136,1922,0,10,0,0,0,6618,6616
39.,81806,43,76,153,17636,34,112,140,1932,0,4,1,0,1,6618,6616
40.,81456,44,87,161,17959,27,113,153,1899,0,9,2,0,0,6665,6665
41.,81053,44,86,174,18335,31,113,164,1928,0,10,0,0,0,6664,6662
42.,80659,54,86,183,18691,34,121,172,1918,0,11,0,0,0,6678,6678
43.,80354,56,89,188,18967,33,128,185,1929,0,6,0,0,0,6729,6728
44.,79994,58,86,200,19304,34,129,195,1898,1,9,1,0,0,6747,6745
45.,79727,56,90,211,19545,31,140,200,1858,0,9,0,0,0,6767,6766
46.,79399,55,99,219,19845,35,138,210,1871,0,9,0,0,0,6765,6764
47.,79003,62,106,236,20199,35,139,220,1898,0,12,0,0,0,6794,6791
48.,78546,51,104,247,20621,46,145,240,1863,1,7,0,0,0,6833,6833
49.,78193,53,101,263,20947,45,150,248,1880,0,4,0,0,0,6856,6853
50.,77929,60,93,268,21188,35,155,272,1868,1,6,0,0,0,6838,6837
51.,77644,67,94,278,21444,29,154,290,1914,0,9,0,0,0,6848,6845
52.,77290,56,115,285,21761,38,153,302,1914,0,13,0,0,0,6812,6811
53.,76870,62,109,302,22132,54,163,308,1915,0,2,0,0,0,6824,6822
54.,76477,64,113,310,22491,46,163,336,1952,0,9,0,0,0,6861,6858
55.,76060,68,119,331,22865,48,162,347,1996,0,7,0,0,0,6878,6877
56.,75719,69,128,345,23166,53,153,367,1974,0,13,0,0,0,6894,6894
57.,75389,69,131,358,23450,56,162,385,1963,0,6,1,0,0,6894,6892
58.,74813,68,136,378,23986,59,168,392,1977,0,5,0,0,1,6897,6895
59.,74500,70,137,392,24261,51,187,402,1983,0,8,0,0,0,6857,6856
60.,74029,75,136,414,24686,54,191,415,1953,0,6,1,0,0,6860,6860
61.,73684,70,153,423,24986,57,192,435,1990,0,5,0,0,0,6828,6828
62.,73267,63,153,439,25363,56,199,460,1969,0,4,0,0,1,6789,6787
63.,72805,72,161,446,25771,56,198,491,1953,0,7,0,0,0,6800,6800
64.,72454,75,148,476,26077,55,217,498,1979,0,3,1,0,0,6825,6825
65.,72288,83,155,485,26200,60,203,526,1999,1,4,0,0,0,6832,6831
66.,72044,83,161,506,26392,64,198,552,1957,0,4,0,0,0,6817,6814
67.,71751,88,162,529,26632,61,215,562,1988,1,10,0,0,0,6811,6808
68.,71497,73,174,546,26840,66,222,582,1985,0,5,0,1,1,6803,6801
69.,71108,83,186,555,27162,68,231,607,1976,0,8,0,0,0,6845,6845
70.,70634,86,177,580,27573,72,247,631,1962,1,7,0,0,0,6812,6811
71.,70254,94,171,601,27898,64,254,664,1939,0,6,0,0,0,6822,6821
72.,69914,91,162,622,28189,71,265,686,1977,0,2,0,0,0,6842,6840
73.,69666,96,166,638,28381,81,261,711,1960,0,5,0,0,1,6860,6857
74.,69357,93,169,668,28642,72,266,733,1972,0,4,0,0,0,6864,6863
75.,69112,86,180,688,28845,61,266,762,1952,1,6,0,0,0,6879,6878
76.,68730,100,184,718,29160,70,256,782,1963,1,6,0,0,0,6866,6863
77.,68392,98,194,743,29437,67,258,811,1968,0,5,0,0,0,6856,6854
78.,68139,94,196,755,29644,62,268,842,1967,0,6,0,0,0,6855,6851
79.,67802,96,208,781,29914,71,262,866,1926,0,3,0,0,1,6859,6857
80.,67543,93,216,800,30117,75,259,897,1939,0,8,0,0,0,6925,6924
81.,67148,91,223,827,30444,73,266,928,1920,0,6,0,0,0,6960,6959
82.,66838,101,227,850,30675,76,287,946,1894,0,6,0,1,0,6982,6982
83.,66430,109,233,870,31010,81,299,968,1883,0,6,0,0,0,6974,6973
84.,66038,114,236,901,31325,81,318,987,1881,0,4,1,0,0,6982,6982
85.,65715,115,229,921,31588,82,325,1025,1897,0,3,1,0,0,6972,6970
86.,65358,119,237,952,31885,79,323,1047,1938,0,9,0,1,0,7027,7027
87.,64961,114,248,973,32218,85,320,1081,1940,0,4,0,1,0,7035,7034
88.,64634,116,243,993,32464,86,349,1115,1960,1,6,0,1,0,7020,7016
89.,64164,94,249,1016,32874,97,352,1154,1959,1,3,0,0,0,6972,6970
90.,63856,119,251,1045,33107,97,353,1172,1939,0,4,1,0,0,6961,6959
91.,63535,122,248,1067,33362,94,366,1206,1930,0,5,0,0,0,6940,6937
92.,63185,119,244,1093,33645,103,371,1240,1902,0,8,0,0,0,6924,6922
93.,62886,120,253,1116,33863,99,389,1274,1883,0,4,0,1,0,6929,6929
94.,62654,127,256,1131,34026,93,381,1332,1884,0,4,1,0,0,6932,6931
95.,62343,109,263,1149,34275,87,397,1377,1895,0,0,1,0,0,6903,6900
96.,62110,120,252,1184,34444,85,400,1405,1900,0,4,0,1,0,6928,6927
97.,61846,112,254,1205,34645,86,406,1446,1886,0,3,0,0,0,6910,6910
98.,61635,115,254,1218,34789,89,394,1506,1876,0,3,0,0,0,6897,6895
99.,61472,120,261,1258,34874,94,386,1535,1899,0,4,0,0,0,6909,6909
100.,61311,113,269,1283,34970,90,388,1576,1868,0,1,0,0,0,6984,6983
101.,61062,118,272,1308,35137,100,388,1615,1875,0,5,0,0,0,7060,7060
102.,60927,123,263,1354,35193,99,390,1651,1873,1,7,0,0,0,7034,7034
103.,60712,129,264,1378,35331,108,393,1685,1865,0,1,0,1,1,7044,7043
104.,60596,130,244,1409,35371,107,421,1722,1875,1,4,0,0,0,7090,7088
105.,60488,122,253,1462,35399,113,412,1751,1920,1,7,0,0,0,7067,7065
106.,60329,130,246,1491,35494,101,418,1791,1920,0,1,0,0,1,7053,7050
107.,60156,125,249,1512,35596,97,425,1840,1932,0,4,0,0,0,7071,7070
108.,60003,129,255,1548,35682,97,411,1875,1935,0,4,0,0,0,7030,7030
109.,59880,119,250,1581,35740,95,413,1922,1942,1,3,1,0,0,7003,7002
110.,59715,126,245,1614,35839,90,406,1965,1934,0,5,0,0,0,7002,7000
111.,59523,119,253,1635,35961,102,394,2013,1974,0,3,0,0,0,6975,6973
112.,59292,119,252,1669,36131,84,403,2050,1955,0,4,1,1,0,6992,6989
113.,59234,115,250,1703,36133,74,415,2076,1942,0,3,0,0,0,6955,6955
114.,59040,115,255,1749,36253,78,415,2095,1939,0,4,0,0,0,6971,6969
115.,58866,109,264,1790,36354,85,401,2131,1915,0,1,0,0,0,6983,6981
116.,58823,118,254,1818,36338,77,398,2174,1930,0,5,0,0,0,7000,6999
117.,58628,116,251,1853,36473,76,397,2206,1905,1,1,0,0,0,6947,6945
118.,58489,103,257,1894,36568,67,395,2227,1909,0,3,0,0,0,6902,6901
119.,58293,106,246,1906,36698,71,389,2291,1916,0,5,0,0,0,6915,6913
120.,58134,104,243,1924,36795,74,388,2338,1941,0,3,0,0,0,6927,6925
121.,58009,117,240,1958,36853,70,369,2384,1909,0,4,0,0,1,6940,6939
122.,57957,104,245,2012,36838,84,363,2397,1910,0,2,1,0,0,6927,6927
123.,57846,112,240,2016,36876,84,361,2465,1871,0,6,0,0,0,6933,6932
124.,57749,110,240,2048,36930,77,357,2489,1889,1,2,1,0,0,6934,6932
125.,57671,105,247,2086,36955,68,359,2509,1838,0,2,0,0,0,7007,7004
126.,57607,112,232,2125,36965,66,352,2541,1872,0,5,0,0,0,7017,7017
127.,57506,96,243,2137,37008,70,350,2590,1825,0,3,0,0,0,6986,6986
128.,57429,92,231,2171,37028,70,356,2623,1860,1,7,1,0,0,7000,6999
129.,57371,94,222,2201,37032,70,342,2668,1867,0,5,1,0,0,6967,6967
130.,57279,95,226,2221,37065,72,343,2699,1877,0,2,0,0,0,6952,6948
131.,57284,108,225,2248,36988,76,334,2737,1842,0,1,0,0,0,6912,6910
132.,57276,106,215,2281,36938,82,336,2766,1853,0,2,0,0,0,6918,6918
133.,57137,96,220,2323,37021,76,335,2792,1862,0,3,0,0,0,6900,6898
134.,57069,99,226,2337,37034,63,340,2832,1824,0,2,0,0,0,6913,6912
135.,56946,96,217,2366,37107,57,355,2856,1831,0,5,0,0,0,6925,6925
136.,56992,100,211,2418,37008,54,343,2874,1830,0,4,0,0,0,6872,6871
137.,56889,92,222,2426,37056,66,333,2916,1840,0,5,0,0,0,6888,6886
138.,56761,94,224,2475,37117,73,322,2934,1873,0,1,0,0,0,6861,6858
139.,56548,104,232,2486,37263,63,334,2970,1862,0,5,0,0,0,6875,6874
140.,56410,97,233,2509,37343,67,335,3006,1839,1,4,0,0,0,6894,6893
141.,56378,105,220,2544,37316,78,331,3028,1829,0,2,1,0,0,6879,6876
142.,56303,102,210,2587,37321,81,347,3049,1833,2,3,0,0,0,6932,6932
143.,56234,94,207,2614,37349,73,363,3066,1797,0,3,0,0,1,6992,6989
144.,56216,95,212,2649,37306,80,351,3091,1777,0,4,0,1,0,7037,7035
145.,56107,109,205,2651,37349,74,367,3138,1793,1,4,0,0,0,7050,7047
146.,56070,108,219,2665,37324,76,362,3176,1834,0,1,0,0,0,7010,7010
147.,55943,104,230,2686,37395,67,368,3207,1817,0,3,0,0,0,7008,7008
148.,55840,107,236,2731,37428,70,343,3245,1781,0,1,0,0,0,7044,7043
149.,55660,105,244,2768,37550,64,342,3267,1819,1,0,1,0,0,7048,7046
150.,55487,100,251,2801,37654,74,335,3298,1848,0,5,1,0,0,7102,7102
151.,55267,94,256,2821,37827,65,344,3326,1858,0,4,0,0,0,7114,7110
152.,55064,114,248,2830,37963,66,350,3365,1883,0,2,0,0,0,7136,7134
153.,54860,106,235,2846,38116,69,342,3426,1878,0,1,0,0,0,7140,7139
154.,54699,102,236,2872,38217,77,346,3451,1922,0,3,0,0,0,7149,7148
155.,54523,97,245,2916,38327,74,339,3479,1891,0,1,0,0,0,7116,7115
156.,54334,117,225,2959,38447,71,346,3501,1881,0,5,0,1,0,7085,7083
157.,54171,105,224,2960,38555,70,362,3553,1858,0,1,0,0,0,7141,7141
158.,54082,100,207,2984,38607,70,354,3596,1874,0,0,0,0,0,7114,7111
159.,54022,102,214,3004,38616,62,330,3650,1897,1,8,0,0,0,7100,7099
160.,54010,91,214,3023,38585,62,329,3686,1912,0,5,0,0,0,7120,7115
161.,53889,91,217,3062,38649,60,338,3694,1906,0,6,0,0,0,7067,7065
162.,53754,85,212,3079,38740,58,337,3735,1893,0,2,0,1,0,7080,7080
163.,53708,85,208,3093,38739,57,327,3783,1883,0,5,0,0,0,7052,7049
164.,53569,85,196,3135,38829,60,329,3797,1898,0,3,0,0,0,7045,7045
165.,53543,89,201,3181,38788,66,322,3810,1909,0,1,0,0,0,7025,7020
166.,53531,89,193,3228,38755,61,315,3828,1877,0,5,0,0,0,6987,6984
167.,53462,100,192,3238,38764,66,304,3874,1892,0,3,0,0,0,6967,6966
168.,53428,91,195,3263,38750,71,293,3909,1884,0,1,0,0,0,6960,6960
169.,53362,79,204,3284,38771,67,293,3940,1885,0,3,0,0,0,7002,7000
170.,53219,89,205,3303,38849,77,287,3971,1933,0,3,0,1,0,7049,7048
171.,53211,80,209,3336,38823,62,282,3997,1920,0,2,0,0,0,7074,7072
172.,53166,83,194,3340,38820,59,278,4060,1904,0,2,0,1,0,7017,7017
173.,53119,89,194,3355,38814,54,280,4095,1896,0,1,0,0,0,7064,7063
174.,53090,92,175,3413,38801,53,285,4091,1868,0,2,0,0,0,7078,7075
175.,53100,95,179,3439,38737,58,278,4114,1851,0,2,0,0,0,7066,7063
176.,53101,96,178,3437,38691,54,286,4157,1843,0,4,0,0,0,7049,7048
177.,53083,86,174,3472,38671,50,294,4170,1823,0,1,0,0,0,7021,7021
178.,52947,79,176,3509,38764,51,286,4188,1827,0,1,0,0,0,7058,7056
179.,52882,75,176,3503,38789,44,289,4242,1830,0,3,0,0,0,7101,7101
180.,52832,70,182,3526,38796,52,281,4261,1811,0,0,0,0,0,7129,7129
181.,52751,79,177,3520,38831,49,276,4317,1834,0,4,0,0,0,7148,7148
182.,52661,73,179,3535,38894,39,273,4346,1868,0,1,0,0,0,7168,7167
183.,52449,73,184,3536,39066,39,271,4382,1875,0,0,0,0,0,7104,7102
184.,52312,75,177,3551,39169,45,264,4407,1917,0,2,0,0,0,7114,7112
185.,52200,79,163,3578,39233,45,270,4432,1941,0,4,0,0,0,7159,7158
186.,52105,80,170,3594,39282,49,261,4459,1989,0,0,1,0,0,7179,7178
187.,52050,81,177,3595,39296,43,260,4498,1999,0,3,0,0,0,7132,7131
188.,51945,80,179,3615,39361,44,257,4519,2004,0,2,0,0,0,7111,7111
189.,51894,65,175,3673,39376,56,248,4513,1991,0,3,1,0,0,7152,7149
190.,51837,64,176,3697,39391,53,243,4539,2019,1,1,0,0,0,7142,7141
191.,51755,66,176,3744,39432,52,247,4528,1977,0,1,0,0,1,7131,7130
192.,51577,71,176,3773,39564,51,246,4542,1988,1,1,0,0,0,7050,7048
193.,51445,69,181,3771,39659,41,261,4573,1970,0,1,0,0,0,7090,7089
194.,51393,62,171,3797,39673,52,259,4593,1960,0,0,0,1,0,7059,7056
195.,51280,65,169,3807,39749,45,256,4629,1943,0,2,0,0,0,7080,7080
196.,51123,60,173,3782,39867,48,260,4687,1954,0,2,0,0,0,7068,7067
197.,50992,70,166,3799,39957,46,253,4717,1941,0,3,0,0,0,7076,7074
198.,50935,69,155,3838,39966,55,261,4721,1926,0,2,0,0,0,7055,7054
199.,50899,72,147,3873,39970,47,262,4730,1925,0,1,0,0,0,7059,7059
200.,50896,71,148,3905,39940,34,255,4751,1921,0,4,0,0,0,7042,7042
201.,50882,65,145,3952,39928,35,253,4740,1890,0,1,0,0,0,7005,7002
202.,50868,57,152,3944,39913,31,243,4792,1928,0,1,0,0,0,7003,7001
203.,50780,58,137,3959,39972,30,242,4822,1957,0,1,0,0,0,6999,6996
204.,50754,53,148,3983,39973,30,223,4836,1950,0,2,0,0,0,7006,7004
205.,50626,50,145,4000,40067,34,220,4858,1986,1,1,0,0,0,6993,6991
206.,50536,45,143,4012,40133,34,218,4879,1991,0,1,0,0,0,6993,6993
207.,50406,42,143,4031,40239,22,227,4890,2002,0,1,0,0,0,6967,6965
208.,50272,45,136,4049,40347,29,208,4914,1984,0,3,0,0,0,7033,7032
209.,50223,51,123,4080,40362,32,212,4917,2004,0,5,0,0,0,7091,7089
210.,50136,51,131,4082,40421,30,197,4952,1982,0,3,0,0,0,7086,7085
211.,50093,48,137,4095,40431,36,190,4970,1934,0,2,0,0,0,7076,7074
212.,50061,47,131,4121,40442,33,186,4979,1954,0,2,1,0,0,7114,7114
213.,50046,41,124,4136,40428,35,189,5001,1944,1,1,1,0,0,7110,7108
214.,49968,50,115,4149,40476,33,190,5019,1927,0,0,1,0,0,7114,7111
215.,49967,41,118,4171,40458,30,191,5024,1888,0,3,0,0,0,7146,7145
216.,49964,42,130,4181,40431,29,180,5043,1899,0,4,0,0,0,7176,7176
217.,49948,41,121,4203,40422,28,185,5052,1916,0,1,0,0,0,7137,7134
218.,49919,39,110,4249,40424,28,185,5046,1944,0,2,0,0,0,7080,7076
219.,49977,38,111,4239,40348,21,176,5090,1973,0,3,0,0,0,7056,7056
220.,49858,43,108,4267,40443,22,175,5084,1952,0,0,0,0,0,7044,7042
221.,49907,32,110,4280,40377,23,174,5097,1940,0,2,0,0,0,7075,7072
222.,49863,39,102,4267,40403,20,165,5141,1915,1,1,0,0,0,7024,7022
223.,49880,34,107,4302,40368,20,157,5132,1929,0,1,0,0,0,7024,7021
224.,49913,35,105,4331,40316,16,159,5125,1941,0,2,0,0,0,7065,7063
225.,49860,36,108,4336,40344,24,153,5139,1959,0,3,1,0,0,7040,7039
226.,49838,37,108,4332,40349,21,145,5170,1936,0,2,0,0,0,7069,7069
227.,49869,36,97,4350,40304,14,156,5174,1932,0,1,0,0,0,7107,7104
228.,49836,35,89,4362,40316,14,153,5195,1941,0,2,0,1,0,7105,7104
229.,49822,34,83,4376,40310,21,152,5202,1943,0,4,0,0,0,7155,7152
230.,49746,42,82,4391,40360,19,155,5205,1972,1,6,0,0,0,7160,7155
