# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '5' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-3-5.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '2' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "788433221"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98391,339,882,0,217,0,171,0,255,10776,330,151,15,318,10001,427
2.,96520,568,931,1,1699,1,280,0,486,18076,561,344,35,1021,19746,2316
3.,84198,716,1020,13,13650,14,384,5,680,11241,704,539,80,1075,28935,17747
4.,78189,873,1137,30,19255,34,465,17,858,4503,842,751,134,807,37018,31631
5.,77106,976,1292,53,19878,64,589,42,1019,2031,965,955,200,483,44281,41404
6.,77218,1032,1379,103,19304,117,775,72,1127,1125,1015,1091,279,285,51056,49203
7.,77562,1057,1391,165,18480,173,1058,114,1236,708,996,995,333,196,57346,55870
8.,78218,1024,1480,227,17330,232,1315,174,1334,495,916,703,384,157,63155,61267
9.,78233,1094,1548,319,16784,236,1551,235,1406,340,823,486,393,119,68559,65928
10.,78383,1156,1672,401,16079,254,1719,336,1463,286,724,299,343,90,73523,69862
11.,78152,1225,1791,507,15738,278,1838,471,1500,248,584,233,271,87,78520,73311
12.,77946,1359,1970,660,15262,285,1921,597,1512,203,584,196,196,62,83327,76113
13.,77777,1546,2099,831,14704,277,2065,701,1589,245,545,179,178,78,87717,78236
14.,77295,1671,2291,1024,14421,301,2156,841,1624,225,547,160,148,71,92189,80383
15.,76617,1802,2517,1255,14265,317,2265,962,1625,228,533,170,153,76,96328,82250
16.,76001,1915,2698,1509,14007,353,2415,1102,1660,239,456,167,162,69,100392,83708
17.,75156,2054,2891,1750,13905,392,2609,1243,1678,212,494,158,170,50,104613,84981
18.,74129,2263,3198,2044,13872,378,2723,1393,1669,226,465,175,151,48,108470,86301
19.,73058,2412,3419,2436,13796,454,2874,1551,1727,229,454,146,160,42,112267,87343
20.,72103,2545,3703,2792,13649,450,2991,1767,1790,226,414,155,183,42,115875,88173
21.,71009,2702,3901,3173,13504,496,3255,1960,1781,251,461,159,186,37,119575,88893
22.,69708,2888,4228,3624,13508,484,3440,2120,1816,244,421,167,166,32,123194,89609
23.,68430,2953,4530,4098,13467,527,3703,2292,1833,264,406,186,185,33,126744,90188
24.,67277,3062,4726,4567,13226,573,4013,2556,1801,195,400,149,188,31,130310,90732
25.,65958,3257,5006,5115,13081,610,4177,2796,1820,208,364,150,159,30,133728,91225
26.,64730,3363,5224,5758,12874,620,4422,3009,1834,203,381,130,180,32,137325,91746
27.,63386,3444,5514,6378,12742,636,4589,3311,1847,230,330,147,179,33,140769,91982
28.,61818,3576,5738,6980,12722,700,4853,3613,1885,195,361,153,187,29,144212,92358
29.,60722,3719,5975,7675,12269,686,5003,3951,1886,219,304,139,157,31,147722,92469
30.,58823,3812,6154,8384,12511,734,5324,4258,1877,215,312,143,194,25,151354,92881
31.,57561,3853,6390,9107,12207,712,5550,4620,1837,162,298,117,184,21,154835,93044
32.,55974,3895,6586,9933,12170,744,5700,4998,1873,216,317,131,172,25,158063,93293
33.,54604,3884,6799,10817,11884,755,5904,5353,1841,169,290,134,174,30,161400,93533
34.,53261,4007,6893,11770,11577,776,6083,5633,1840,169,272,127,155,25,164745,93551
35.,51880,3996,7055,12591,11365,749,6313,6051,1815,173,293,128,191,26,168219,93818
36.,50574,4100,7132,13505,11023,752,6380,6534,1847,186,274,105,156,20,171281,93907
37.,49250,4165,7135,14500,10701,769,6587,6893,1857,172,246,141,121,11,174361,93941
38.,47833,4089,7253,15575,10543,811,6692,7204,1846,174,253,117,140,14,177541,93954
39.,46493,4063,7324,16583,10302,769,6849,7617,1893,174,224,101,139,15,180843,93878
40.,45121,3950,7441,17517,10151,763,6945,8112,1885,152,222,82,147,15,184213,94069
41.,44001,3789,7445,18520,9793,785,7125,8542,1913,148,182,104,132,15,187396,94102
42.,42814,3772,7360,19707,9551,741,7167,8888,1915,148,230,104,109,15,190517,94126
43.,41547,3716,7398,20776,9388,696,7202,9277,1905,153,173,95,141,10,193615,94069
44.,40765,3583,7335,21818,8884,724,7181,9710,1902,144,185,102,114,17,196771,94028
45.,39668,3495,7142,22845,8677,718,7337,10118,1946,143,207,85,127,17,199903,94010
46.,38604,3383,7094,24012,8454,721,7206,10526,1931,138,170,73,130,13,203281,93938
47.,37684,3363,6950,25339,8123,643,7228,10670,1971,150,170,87,105,12,206581,93906
48.,36813,3309,6764,26548,7876,621,7143,10926,1961,110,162,72,116,13,209724,93782
49.,35797,3183,6573,27676,7805,590,7117,11259,1987,106,161,74,127,15,212881,93835
50.,35003,3050,6511,28674,7511,595,6979,11677,1981,118,163,72,105,15,216202,93721
51.,34243,2937,6460,29786,7241,525,6929,11879,1965,122,149,63,86,17,219655,93667
52.,33565,2759,6369,30768,6970,529,6769,12271,1940,127,154,84,93,8,222946,93637
53.,32812,2624,6147,31868,6823,469,6717,12540,1959,117,155,62,105,16,226106,93400
54.,32131,2461,6004,33067,6675,468,6514,12680,2008,100,142,63,86,6,229546,93217
55.,31539,2357,5785,34101,6421,449,6394,12954,1986,116,160,66,86,15,232883,93122
56.,30985,2269,5581,35205,6200,415,6251,13094,1948,109,141,53,78,19,236166,92986
57.,30399,2176,5378,36333,6048,368,6142,13156,1967,96,148,60,84,14,239808,92774
58.,29980,2018,5297,37370,5812,334,5862,13327,1967,103,149,62,86,14,243438,92535
59.,29549,1901,5092,38342,5601,313,5711,13491,1990,91,141,57,110,17,246866,92441
60.,29100,1818,4889,39317,5390,325,5506,13655,1978,100,144,49,88,13,250058,92167
61.,28705,1746,4627,40267,5225,274,5413,13743,1981,77,138,40,80,16,253469,91939
62.,28317,1658,4401,41352,5050,279,5253,13690,1943,79,121,49,80,19,256806,91727
63.,27923,1575,4297,42290,4898,276,4996,13745,1942,83,117,44,67,18,260222,91469
64.,27481,1487,4149,43108,4816,264,4822,13873,1955,61,133,46,69,12,263594,91277
65.,27082,1427,4048,43962,4713,234,4612,13922,1973,88,154,49,57,23,267091,91093
66.,26709,1417,3868,44866,4598,205,4516,13821,2012,60,136,46,82,18,270382,90786
67.,26236,1365,3728,45761,4597,209,4360,13744,2023,75,126,51,59,14,273965,90492
68.,25973,1269,3623,46546,4442,181,4191,13775,1987,73,151,51,80,18,277495,90229
69.,25634,1258,3458,47447,4364,169,4049,13621,2002,78,149,43,77,21,281009,89955
70.,25395,1168,3406,48020,4197,184,3845,13785,2019,74,164,38,71,13,284504,89770
71.,25026,1114,3319,48831,4161,199,3664,13686,2034,81,140,42,80,21,287896,89355
