# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '1' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-64-1.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '63' '-var' 'INIT_I' '100.0' '-var' 'k_result' '12' '-var' 'm' '500.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "965362718"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98202,41,100,0,1646,0,11,0,278,58,37,13,0,41,511,510
2.,96194,62,102,1,3614,2,24,1,468,20,55,24,2,13,974,973
3.,94275,79,109,2,5488,5,41,1,683,6,69,37,7,1,1402,1401
4.,92591,74,113,4,7132,16,68,2,874,5,65,41,9,6,1732,1731
5.,91010,73,116,7,8666,32,90,6,1044,4,74,28,10,6,2088,2088
6.,89644,79,117,10,9980,34,127,9,1150,2,56,17,13,1,2405,2404
7.,88477,83,127,12,11103,40,140,18,1260,2,43,10,11,1,2735,2733
8.,87237,90,125,17,12293,45,169,24,1390,4,42,4,11,1,2998,2998
9.,86308,83,138,28,13170,44,188,41,1439,1,39,7,9,1,3284,3282
10.,85276,77,132,36,14171,47,207,54,1511,0,22,2,6,1,3535,3535
11.,84538,86,139,42,14867,40,214,74,1540,3,26,1,2,1,3764,3764
12.,83540,79,155,58,15814,46,220,88,1593,1,27,2,0,2,3983,3981
13.,82713,83,162,72,16586,51,228,105,1630,0,23,2,0,0,4193,4192
14.,81885,92,170,84,17362,51,235,121,1662,1,20,1,1,0,4403,4401
15.,81032,94,182,94,18156,62,230,150,1663,3,25,3,1,0,4534,4532
16.,80164,88,186,102,18961,67,260,172,1700,2,20,2,1,0,4704,4703
17.,79528,98,170,119,19530,89,267,199,1748,1,21,0,0,1,4864,4862
18.,78866,96,192,135,20133,78,286,214,1762,0,12,0,0,0,5009,5009
19.,78113,120,199,150,20806,74,299,239,1788,1,23,2,1,0,5158,5155
20.,77459,119,209,178,21381,89,302,263,1785,1,19,0,0,0,5319,5317
21.,76761,128,225,198,21997,87,313,291,1802,1,25,0,0,0,5453,5452
22.,76078,114,232,222,22620,87,331,316,1815,0,15,2,1,0,5506,5505
23.,75451,124,240,243,23161,88,346,347,1843,0,14,0,0,1,5632,5631
24.,74929,138,236,265,23595,102,359,376,1845,0,13,2,1,0,5733,5731
25.,74290,145,245,287,24132,107,386,408,1868,2,21,2,1,0,5859,5858
26.,73798,147,249,307,24545,101,419,434,1877,0,7,0,1,0,5896,5895
27.,73155,140,276,323,25095,106,422,483,1851,2,9,0,1,0,6011,6010
28.,72413,151,287,336,25746,105,443,519,1895,1,18,4,1,0,6048,6048
29.,71646,147,292,364,26435,104,442,570,1929,0,7,1,0,1,6097,6094
30.,71084,141,309,401,26899,107,451,608,1896,1,7,0,1,0,6148,6148
31.,70475,151,300,432,27419,101,471,651,1917,1,11,0,2,0,6185,6183
32.,70073,149,303,480,27720,118,479,678,1904,1,13,0,0,1,6247,6244
33.,69468,149,320,497,28224,128,482,732,1886,1,8,1,1,0,6255,6254
34.,68880,154,335,522,28719,110,486,794,1913,3,19,1,0,0,6362,6362
35.,68309,149,335,559,29192,112,500,844,1951,1,10,2,1,0,6387,6387
36.,67733,162,338,597,29656,108,527,879,1940,1,11,1,1,0,6425,6425
37.,67237,155,341,629,30056,123,521,938,1934,0,8,0,0,0,6429,6428
38.,66808,173,339,665,30380,123,524,988,1946,0,10,0,1,0,6443,6441
39.,66479,184,338,703,30611,117,527,1041,1940,0,6,1,0,0,6458,6458
40.,66056,188,337,741,30924,131,532,1091,1961,0,5,0,0,0,6480,6479
41.,65642,174,357,780,31245,136,527,1139,1961,0,8,0,0,0,6477,6477
42.,65275,161,366,815,31510,139,551,1183,1939,0,5,2,1,0,6513,6512
43.,64926,177,362,866,31748,148,547,1226,1935,1,12,1,0,0,6552,6550
44.,64632,190,356,899,31938,136,553,1296,1923,1,5,0,0,0,6573,6572
45.,64326,189,373,918,32151,133,555,1355,1906,1,10,0,1,0,6652,6652
46.,64023,195,371,944,32354,135,570,1408,1914,0,6,0,0,0,6688,6688
47.,63734,198,354,1000,32537,137,588,1452,1924,1,4,0,1,0,6745,6743
48.,63455,198,373,1042,32708,139,580,1505,1910,2,5,0,0,0,6741,6738
49.,63205,202,385,1088,32840,136,589,1555,1918,1,6,0,0,0,6765,6763
50.,62830,206,384,1127,33103,141,603,1606,1929,0,7,0,1,0,6765,6762
51.,62419,192,394,1171,33409,141,612,1662,1928,0,1,1,1,0,6841,6840
52.,62252,188,385,1231,33484,130,602,1728,1907,1,3,0,0,1,6811,6809
