# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '12' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-71-12.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '70' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "135900006"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99380,5,9,0,605,0,1,0,251,4,4,0,0,15,9980,672
2.,98753,7,7,0,1230,0,3,0,452,2,4,0,0,8,19762,1633
3.,97963,8,10,0,2016,0,3,0,655,1,8,0,0,6,29645,2930
4.,97252,8,9,1,2722,1,7,0,840,1,8,0,1,5,39325,4479
5.,96400,11,9,2,3567,2,8,1,996,0,11,3,1,6,48897,6342
6.,95690,10,9,3,4275,1,11,1,1152,0,10,4,2,6,58509,8375
7.,95171,13,8,2,4791,0,12,3,1253,2,8,7,2,4,67734,10302
8.,94719,14,11,3,5236,1,11,5,1328,0,8,8,5,4,76856,12288
9.,94353,16,12,5,5595,1,13,5,1417,0,8,11,5,4,85738,14132
10.,93807,17,17,5,6135,0,14,5,1496,0,14,9,5,5,94763,16218
11.,93430,19,19,4,6505,1,16,6,1525,1,17,6,5,4,103519,18255
12.,93033,21,22,6,6895,3,15,5,1583,0,13,9,6,3,112034,20300
13.,92811,20,19,5,7110,6,21,8,1648,0,6,9,5,7,120237,22183
14.,92441,26,21,7,7472,2,24,7,1674,1,10,8,5,2,128585,24030
15.,92209,27,26,8,7697,0,25,8,1748,0,13,8,5,1,136892,25881
16.,91984,27,28,12,7909,3,29,8,1743,0,12,8,5,6,145112,27553
17.,91831,39,27,11,8043,3,35,11,1744,0,20,7,4,3,153086,29151
