# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '23' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-79-23.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '78' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '500.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "444561192"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99336,5,9,0,648,0,2,0,275,4,6,0,0,13,476,457
2.,98649,8,8,0,1331,0,4,0,487,1,8,1,0,3,919,913
3.,97866,8,11,0,2111,0,4,0,704,0,8,3,0,3,1354,1350
4.,97093,10,9,0,2882,0,6,0,843,0,7,5,0,2,1805,1802
5.,96336,15,9,0,3631,1,8,0,984,0,10,8,0,1,2145,2144
6.,95697,16,9,0,4267,2,8,1,1104,1,8,6,1,2,2530,2529
7.,95067,20,14,0,4887,1,9,2,1241,0,9,9,1,4,2862,2861
8.,94395,22,14,2,5549,3,12,3,1325,0,13,7,1,1,3123,3122
9.,93830,23,13,2,6109,4,16,3,1384,0,8,11,3,0,3373,3373
10.,93331,15,21,2,6602,7,18,4,1448,0,6,10,4,1,3624,3621
11.,92805,18,23,2,7120,4,22,6,1506,1,13,5,2,3,3841,3839
12.,92356,24,19,4,7559,3,28,7,1533,0,13,6,1,0,4034,4034
13.,92001,22,20,7,7907,5,28,10,1560,0,11,3,1,0,4230,4229
14.,91467,16,24,9,8436,5,31,12,1606,0,7,3,1,2,4422,4419
15.,91228,16,25,13,8667,3,35,13,1597,0,9,3,2,0,4590,4590
16.,90804,21,23,12,9078,2,43,17,1630,0,13,4,1,0,4750,4748
17.,90492,19,24,13,9383,4,46,19,1657,0,12,3,0,1,4879,4878
18.,90211,19,25,17,9653,7,47,21,1659,0,14,2,0,0,5035,5034
19.,89876,20,24,20,9980,9,50,21,1684,0,7,2,0,0,5177,5176
20.,89587,13,28,22,10261,9,52,28,1668,0,5,2,0,0,5267,5266
21.,89360,19,29,24,10474,8,55,31,1691,0,8,2,0,1,5363,5361
22.,89057,17,29,28,10766,9,59,35,1735,0,9,2,0,0,5497,5495
23.,88783,26,32,33,11022,8,57,39,1756,0,15,2,1,1,5596,5596
24.,88488,24,33,36,11302,11,61,45,1789,0,10,1,1,1,5648,5648
25.,88113,21,40,37,11662,15,53,59,1786,1,16,2,0,0,5711,5711
26.,87746,24,41,37,12008,20,57,67,1830,0,19,1,1,0,5860,5858
27.,87352,28,45,41,12385,21,57,71,1849,0,15,1,0,2,5937,5935
28.,86898,24,50,49,12827,15,64,73,1828,0,9,0,1,0,6023,6021
29.,86428,35,51,57,13275,13,65,76,1833,1,9,4,0,0,6074,6074
30.,85926,39,56,61,13753,17,73,75,1852,0,13,2,0,1,6178,6175
31.,85592,39,61,64,14061,25,73,85,1837,0,8,4,0,0,6198,6197
32.,85078,43,62,70,14552,22,76,97,1892,0,8,1,0,0,6247,6246
33.,84618,44,68,77,14984,27,80,102,1912,0,10,2,0,0,6284,6284
34.,84234,41,65,84,15347,29,94,106,1915,0,6,0,0,0,6339,6337
35.,83749,45,75,95,15803,25,97,111,1935,2,12,1,1,0,6360,6357
36.,83216,47,79,102,16309,26,100,121,1949,0,11,0,0,1,6410,6410
37.,82728,53,80,112,16772,28,95,132,1951,0,9,0,0,0,6466,6464
38.,82283,57,78,117,17189,28,100,148,1958,0,8,1,0,0,6498,6498
39.,81886,60,90,122,17559,30,97,156,1929,0,12,0,0,0,6513,6512
40.,81281,52,93,132,18134,34,115,159,1940,1,10,0,0,0,6530,6529
41.,80758,58,92,145,18622,38,115,172,1968,0,10,0,0,0,6502,6501
42.,80354,55,85,156,19003,31,132,184,1941,0,5,1,0,1,6477,6477
43.,80024,55,94,162,19299,31,136,199,1918,0,3,0,0,0,6524,6523
44.,79632,55,102,168,19665,31,135,212,1914,0,6,0,0,0,6598,6597
45.,79218,58,108,179,20027,55,140,215,1901,0,9,0,0,0,6599,6598
46.,78781,65,111,192,20424,51,152,224,1862,2,11,1,0,0,6603,6602
47.,78309,69,113,205,20860,53,163,228,1879,0,11,0,0,0,6593,6592
48.,77913,73,113,211,21217,51,172,250,1854,0,3,0,0,2,6645,6643
49.,77551,80,123,220,21539,45,176,266,1831,0,6,0,0,0,6654,6653
50.,77140,79,122,240,21908,37,185,289,1839,0,10,0,0,0,6643,6643
51.,76693,67,140,260,22317,44,177,302,1835,0,6,0,0,1,6665,6664
52.,76265,64,139,277,22707,37,190,321,1832,0,11,0,1,0,6677,6677
53.,75846,73,145,294,23069,48,181,344,1834,0,12,0,1,0,6725,6725
54.,75411,77,155,314,23433,67,177,366,1856,0,7,0,0,0,6754,6753
55.,75019,83,146,333,23770,66,195,388,1862,0,12,0,0,1,6782,6781
56.,74507,90,152,346,24228,64,213,400,1883,0,9,0,0,0,6771,6771
57.,74131,92,168,363,24551,59,222,414,1863,0,7,0,0,0,6751,6749
58.,73685,94,169,389,24943,59,230,431,1855,0,4,0,1,0,6752,6752
59.,73243,93,166,405,25327,62,238,466,1866,0,9,0,0,0,6739,6737
60.,72761,86,180,428,25747,73,250,475,1894,2,6,1,0,0,6725,6723
61.,72218,94,176,449,26236,60,275,492,1910,1,5,0,0,0,6744,6743
62.,71833,81,192,462,26559,74,273,526,1902,0,7,0,0,0,6826,6825
63.,71308,88,184,487,27027,83,276,547,1951,0,5,0,1,0,6785,6785
64.,70975,94,189,508,27310,72,269,583,1939,0,6,0,0,0,6764,6764
65.,70692,92,191,521,27541,71,274,618,1909,0,3,0,0,0,6781,6779
66.,70292,95,194,538,27885,58,284,654,1859,0,7,0,1,0,6791,6791
67.,69949,100,184,568,28154,71,292,682,1844,0,5,0,0,0,6807,6806
68.,69798,107,172,595,28252,72,304,700,1860,0,5,0,0,0,6856,6854
69.,69644,91,173,617,28361,70,322,722,1889,0,3,0,0,0,6908,6907
70.,69411,86,179,630,28533,74,319,768,1929,1,5,0,0,0,6946,6943
71.,69155,87,175,656,28740,73,317,797,1919,0,6,0,0,0,6979,6978
72.,68848,89,194,681,28985,79,300,824,1956,0,5,0,0,0,6919,6918
73.,68491,92,200,692,29283,75,313,854,1958,0,4,0,0,0,6956,6954
74.,68238,91,188,716,29483,74,327,883,1933,0,2,0,0,0,6980,6979
75.,67994,99,193,747,29670,67,315,915,1923,0,8,0,0,1,7063,7061
76.,67730,95,194,765,29879,69,318,950,1952,1,5,0,0,0,7084,7084
77.,67580,102,179,795,29979,68,321,976,1955,0,3,1,0,0,7101,7101
78.,67372,99,192,818,30138,62,325,994,1949,0,7,0,0,0,7095,7094
79.,67194,95,195,828,30268,62,318,1040,1927,0,5,0,1,0,7087,7087
80.,66958,93,192,854,30448,67,313,1075,1918,1,3,0,0,0,7102,7101
81.,66881,93,195,883,30477,62,305,1104,1901,0,3,0,0,0,7144,7142
82.,66668,95,191,908,30629,72,293,1144,1896,0,5,0,1,1,7128,7125
83.,66621,93,194,919,30624,74,291,1184,1851,0,4,0,0,0,7130,7129
84.,66445,92,191,954,30756,61,311,1190,1884,1,7,0,0,0,7098,7097
85.,66185,91,202,964,30960,59,314,1225,1875,0,3,0,2,0,7126,7125
86.,65954,98,209,972,31126,53,319,1269,1893,0,8,0,0,0,7132,7131
87.,65733,103,189,1010,31285,67,323,1290,1900,0,8,1,0,0,7148,7147
88.,65653,99,199,1043,31317,59,323,1307,1879,0,2,0,0,0,7120,7120
89.,65437,97,200,1063,31468,76,321,1338,1821,0,7,0,0,1,7076,7075
90.,65304,102,195,1088,31547,74,323,1367,1833,0,3,0,0,0,7064,7062
91.,65049,88,202,1124,31756,69,332,1380,1836,0,1,0,0,0,7042,7042
92.,64796,95,194,1140,31954,64,330,1427,1835,0,5,0,1,0,7011,7010
93.,64627,97,194,1165,32066,69,325,1457,1833,0,4,0,0,1,7045,7042
94.,64382,91,190,1188,32263,68,316,1502,1813,0,1,0,0,0,7076,7076
95.,64185,97,204,1222,32402,61,293,1536,1842,0,3,0,0,0,7087,7086
96.,63978,103,198,1230,32543,69,294,1585,1834,0,2,0,0,0,7036,7035
97.,63767,98,215,1264,32684,73,311,1588,1848,0,3,0,0,0,6977,6974
98.,63587,102,212,1290,32817,64,325,1603,1845,1,5,0,0,0,6986,6984
99.,63428,105,214,1316,32919,65,310,1643,1828,0,4,1,1,0,6963,6963
