# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '16' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-55-16.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '54' '-var' 'INIT_I' '100.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "352729109"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99333,35,96,0,525,0,11,0,216,98,36,5,0,117,9873,1790
2.,98961,68,109,0,845,0,17,0,434,51,67,19,3,76,19682,4858
3.,98679,92,115,0,1080,1,33,0,618,24,79,33,5,69,29064,8707
4.,98324,112,135,3,1383,0,41,2,790,25,80,45,12,57,38401,13158
5.,98078,137,152,4,1568,2,53,6,944,21,93,48,19,69,47413,17991
6.,97744,158,180,8,1831,3,68,8,1080,20,101,65,22,59,55921,22836
7.,97536,171,187,18,1964,10,101,13,1146,15,98,57,27,41,64051,27650
8.,97284,202,210,24,2128,4,123,25,1275,11,109,61,28,43,71736,32279
9.,97033,231,268,37,2263,9,127,32,1353,22,120,63,31,48,79322,36724
10.,96750,241,297,57,2444,11,161,39,1449,10,132,53,22,33,86673,41096
11.,96568,305,295,73,2492,13,201,53,1507,19,128,47,25,38,93516,45110
12.,96203,347,342,88,2718,11,216,75,1565,16,126,39,29,42,100083,48799
13.,96107,372,408,118,2651,20,230,94,1589,24,118,36,17,31,106289,52205
14.,95762,405,464,154,2810,25,271,109,1612,25,130,30,19,29,112477,55566
15.,95453,483,531,186,2896,19,294,138,1664,24,135,26,14,34,118308,58322
16.,95056,555,581,242,3042,29,351,144,1679,21,111,26,11,24,123895,60768
17.,94820,594,649,298,3038,32,400,169,1737,18,99,12,11,29,129387,63185
18.,94343,660,724,364,3221,41,447,200,1738,12,99,13,8,22,134862,65340
19.,94017,732,825,445,3206,55,491,229,1717,19,114,18,21,30,140037,67443
20.,93412,829,919,539,3456,45,535,265,1754,26,94,18,14,15,145242,69331
21.,92899,932,1052,630,3523,74,598,292,1756,23,110,15,14,19,150317,71424
22.,92372,1041,1174,740,3596,61,688,328,1747,36,92,20,13,19,155092,73148
23.,91666,1164,1313,870,3783,74,757,373,1736,31,97,17,11,11,159740,74800
24.,90871,1326,1481,1000,3982,88,837,415,1781,23,94,29,12,14,164381,76279
25.,90271,1436,1655,1132,3947,117,959,483,1773,28,79,18,21,16,168750,77751
26.,89357,1600,1849,1313,4183,94,1064,540,1786,28,76,27,25,14,173052,79094
27.,88330,1781,2033,1513,4423,115,1194,611,1818,28,79,20,27,15,177279,80535
28.,87210,1919,2310,1739,4707,155,1273,687,1836,34,77,18,25,10,181431,81967
29.,86315,2098,2486,1985,4707,146,1474,789,1870,41,70,25,24,13,185478,83323
30.,85328,2226,2739,2298,4743,191,1604,871,1857,23,73,25,31,8,189434,84555
31.,84006,2426,3037,2622,4960,211,1744,994,1857,21,71,21,23,10,193385,85610
32.,82678,2536,3323,2972,5163,238,1971,1119,1846,30,62,20,29,7,197271,86633
33.,81187,2778,3582,3398,5431,232,2189,1203,1867,28,72,16,25,2,200913,87456
34.,79867,2931,3855,3795,5518,250,2412,1372,1821,38,55,22,27,5,204652,88096
35.,78300,3208,4135,4259,5672,258,2642,1526,1837,28,55,26,31,5,208224,88949
36.,76908,3413,4383,4784,5601,311,2923,1677,1847,35,63,15,35,4,212086,89682
37.,75100,3665,4724,5388,5846,320,3103,1854,1842,34,40,24,17,4,215760,90144
38.,73516,3804,5034,5960,5827,379,3378,2102,1860,34,44,19,23,9,219176,90580
39.,71668,4029,5433,6574,5999,384,3588,2325,1861,29,39,20,25,4,222739,91045
40.,69762,4234,5673,7288,6143,416,3931,2553,1861,31,38,15,17,5,226315,91458
41.,67936,4333,6050,7986,6158,490,4233,2814,1840,27,49,13,21,2,229568,91725
42.,65931,4544,6425,8771,6257,520,4471,3081,1854,32,44,15,24,0,233105,92335
43.,64137,4632,6708,9567,6198,547,4851,3360,1875,40,43,18,19,3,236564,92605
44.,62158,4743,7035,10440,6274,541,5121,3688,1863,30,40,17,22,2,239938,92896
