# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '22' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-50-22.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '49' '-var' 'INIT_I' '100.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "711173994"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99739,36,93,0,124,0,8,0,211,1080,29,8,0,623,9950,242
2.,99047,60,104,0,773,0,16,0,424,1810,52,19,3,2136,19962,498
3.,93621,86,121,0,6146,0,26,0,618,749,77,36,3,1551,30040,760
4.,87953,104,125,2,11760,4,49,3,782,175,86,59,5,534,39928,983
5.,83875,120,154,4,15775,6,56,10,937,127,103,82,8,377,49649,1194
6.,79674,142,164,10,19913,7,78,12,1083,93,115,97,15,264,59550,1376
7.,75984,142,188,12,23546,13,95,20,1219,74,113,98,28,215,69577,1553
8.,72654,159,186,21,26803,17,135,25,1286,76,120,104,40,172,79315,1683
9.,69971,166,191,28,29419,20,174,31,1339,48,125,117,52,165,89082,1825
10.,67727,154,197,39,31611,28,193,51,1404,46,118,125,55,119,98930,1958
11.,65672,152,202,50,33607,28,225,64,1508,29,112,110,62,87,108747,2081
12.,63913,172,201,60,35304,22,242,86,1557,30,118,96,65,95,118578,2191
13.,62451,165,211,63,36701,30,266,113,1619,19,126,89,49,83,128415,2314
14.,61266,148,230,69,37831,38,273,145,1660,25,119,93,43,73,138075,2418
15.,60277,142,211,86,38761,42,310,171,1688,34,103,78,51,65,147850,2505
16.,59367,132,217,98,39626,33,335,192,1709,18,95,72,45,59,157806,2584
17.,58862,119,225,111,40076,39,335,233,1745,29,99,59,38,60,167740,2649
18.,58231,130,222,134,40639,47,326,271,1750,24,111,65,32,51,177633,2703
19.,57674,116,225,153,41152,51,342,287,1771,19,97,53,26,48,187162,2776
20.,57232,116,225,169,41539,46,351,322,1769,22,104,45,28,62,196965,2828
21.,56971,124,226,201,41736,49,360,333,1769,19,93,46,21,53,206694,2864
22.,56622,121,211,236,42038,45,362,365,1762,13,83,53,21,46,216553,2893
23.,56322,125,216,248,42286,41,365,397,1767,20,87,50,15,41,226251,2941
24.,56149,127,206,276,42406,43,366,427,1760,11,89,54,16,30,236105,2986
25.,56075,117,210,296,42438,42,364,458,1771,12,81,52,19,38,245800,2998
26.,55933,117,234,305,42524,41,350,496,1758,13,87,44,19,40,255521,3016
27.,55739,122,215,321,42660,43,374,526,1742,18,88,33,17,37,265252,3043
28.,55634,132,223,356,42702,47,365,541,1765,16,91,33,18,33,275234,3064
29.,55630,115,229,392,42664,50,357,563,1722,18,81,38,24,47,285088,3075
30.,55496,126,229,423,42735,49,361,581,1721,21,87,42,21,37,294963,3096
31.,55547,130,238,459,42621,42,357,606,1733,19,95,50,14,41,304729,3136
32.,55455,135,240,494,42643,45,366,622,1736,21,102,53,12,25,314529,3176
33.,55522,126,237,510,42526,39,382,658,1740,17,93,62,15,52,324252,3182
34.,55482,128,220,531,42521,30,404,684,1760,16,85,58,17,32,334048,3230
35.,55537,131,219,570,42408,32,402,701,1778,14,105,48,24,42,343861,3291
36.,55498,130,212,603,42389,39,416,713,1798,19,99,42,11,37,353880,3317
37.,55495,131,196,632,42344,36,415,751,1792,15,93,37,15,40,363707,3329
38.,55486,124,192,670,42307,36,400,785,1756,15,93,35,14,31,373462,3352
39.,55358,127,194,698,42384,39,384,816,1782,9,80,48,9,52,383119,3384
40.,55419,125,206,731,42281,31,370,837,1787,16,81,44,18,34,392996,3364
41.,55413,121,228,739,42233,33,363,870,1815,16,91,48,20,25,402642,3379
42.,55110,118,209,748,42479,44,376,916,1866,14,88,47,15,47,412418,3411
43.,55055,123,210,763,42477,45,381,946,1860,17,97,41,17,44,422255,3412
44.,55062,125,208,786,42411,49,380,979,1865,16,82,46,19,56,432010,3414
45.,54977,114,223,811,42448,41,382,1004,1861,13,76,41,13,33,441630,3438
