# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '13' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-52-13.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '51' '-var' 'INIT_I' '100.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "698881232"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99614,53,97,0,226,0,10,0,246,1041,48,6,0,687,10119,523
2.,98809,82,109,0,984,0,16,0,478,982,74,24,0,1461,19960,3285
3.,98338,102,130,1,1404,0,23,2,674,328,89,41,0,869,29420,8997
4.,98150,118,141,3,1540,0,46,2,829,184,96,58,7,439,38631,14620
5.,97904,124,160,10,1733,0,65,4,1001,98,96,72,12,309,47530,20241
6.,97737,145,174,12,1848,2,75,7,1127,88,95,84,20,245,55999,25577
7.,97418,173,197,17,2084,6,89,16,1225,60,129,86,28,211,63971,31061
8.,97176,196,217,22,2233,6,120,30,1366,64,160,93,35,209,71555,36289
9.,97001,227,257,37,2300,5,134,39,1437,53,173,108,37,158,78841,41247
10.,96847,253,272,52,2345,8,175,48,1481,40,183,112,30,113,85477,45628
11.,96729,281,316,69,2331,15,201,58,1507,40,190,118,34,122,92250,49359
12.,96447,323,326,103,2472,16,242,71,1576,28,195,92,41,74,98673,52935
13.,96222,360,386,126,2545,14,256,91,1595,40,194,90,37,81,104653,55947
14.,96059,393,440,153,2539,14,289,113,1606,42,186,74,33,58,110449,58645
15.,95769,402,504,186,2645,36,321,137,1617,57,177,68,31,73,116397,61254
16.,95510,508,549,232,2665,23,356,157,1659,33,179,62,28,58,122045,63685
17.,95135,541,612,301,2801,26,414,170,1694,32,168,56,20,42,127640,65765
18.,94877,604,661,353,2804,33,481,187,1719,39,172,45,23,48,132834,67585
19.,94439,677,781,415,2922,37,499,230,1717,47,178,36,21,49,137959,69532
20.,94082,739,822,511,2979,49,557,261,1778,34,155,36,25,38,143156,71210
21.,93580,827,924,596,3092,63,607,311,1799,22,143,39,25,25,148017,72660
22.,93020,960,1042,717,3223,54,639,345,1783,44,145,30,22,34,152660,74058
23.,92423,1055,1193,829,3340,71,705,384,1791,31,129,31,29,35,157389,75624
24.,91696,1186,1362,971,3503,95,783,404,1818,42,138,37,27,34,161933,77065
25.,91090,1312,1458,1123,3548,107,909,453,1794,37,116,30,26,23,166341,78490
26.,90342,1446,1658,1277,3682,99,977,519,1799,34,129,21,31,19,170743,79645
27.,89685,1548,1888,1449,3647,124,1083,576,1773,39,113,31,25,9,175041,80734
28.,88586,1725,2044,1664,3981,131,1212,657,1796,35,102,28,25,24,179295,81872
29.,87778,1937,2278,1898,3932,148,1305,724,1804,34,103,24,33,27,183418,83074
30.,86463,2145,2474,2191,4307,173,1444,803,1803,30,102,37,38,15,187441,84278
31.,85315,2319,2734,2480,4462,197,1577,916,1840,37,78,34,26,19,191501,85468
32.,84126,2519,2940,2804,4600,196,1771,1044,1859,39,68,31,32,11,195576,86396
33.,82826,2721,3264,3177,4749,224,1890,1149,1899,47,75,37,36,13,199219,87264
34.,81532,2884,3511,3621,4841,265,2090,1256,1860,46,63,22,32,10,202901,88037
35.,80084,3128,3852,3994,4940,277,2316,1409,1870,40,77,26,34,7,206493,88805
36.,78365,3272,4231,4477,5253,341,2517,1544,1878,40,69,24,34,11,210027,89615
37.,76785,3515,4618,4989,5327,349,2724,1693,1875,46,70,27,28,8,213712,90256
38.,75049,3804,4847,5576,5435,392,3050,1847,1870,39,61,17,25,9,217220,90951
39.,73336,3968,5250,6149,5473,406,3338,2080,1901,39,53,22,28,4,220659,91369
40.,71440,4103,5634,6816,5651,440,3588,2328,1885,35,43,27,24,6,224086,92015
41.,69597,4312,6006,7492,5694,459,3873,2567,1869,33,53,28,32,4,227434,92365
42.,67718,4540,6305,8256,5692,484,4211,2794,1869,28,54,26,29,6,230883,92872
43.,65623,4739,6626,9138,5850,518,4477,3029,1852,34,54,27,32,3,234352,93304
44.,63747,4851,6967,9928,5769,581,4778,3379,1874,43,51,22,19,2,237717,93554
45.,61714,4981,7181,10856,5869,552,5101,3746,1856,32,49,22,28,6,241286,93796
46.,59824,5103,7503,11875,5810,554,5276,4055,1863,31,46,22,22,6,244621,94044
47.,57936,5060,7682,12869,5782,629,5643,4399,1861,18,43,23,22,0,247869,94259
48.,56036,5084,7987,13903,5669,661,5917,4743,1854,28,36,22,17,7,251141,94318
49.,54216,5133,8146,14987,5579,625,6238,5076,1856,29,33,8,21,5,254275,94462
50.,52311,5054,8331,16174,5548,651,6485,5446,1878,32,37,21,19,3,257469,94565
51.,50695,5073,8430,17393,5312,636,6635,5826,1875,30,27,20,17,4,260559,94586
52.,49078,5149,8422,18560,5088,606,6863,6234,1877,13,32,14,20,2,263987,94802
53.,47529,5003,8523,19817,4871,626,6965,6666,1920,30,23,13,19,1,267113,94718
54.,45830,4809,8486,21085,4832,670,7249,7039,1935,24,31,15,14,3,270538,94876
55.,44213,4746,8563,22431,4734,592,7335,7386,1916,31,22,18,16,2,274062,95008
56.,42805,4597,8582,23724,4560,562,7370,7800,1931,13,27,13,19,3,277170,94777
57.,41407,4498,8489,25021,4318,568,7425,8274,1923,19,27,13,12,4,280397,94850
58.,39977,4408,8356,26390,4162,530,7558,8619,1903,15,23,14,12,2,283527,94883
