# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '21' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-76-21.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '75' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '500.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "1006673978"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99766,3,10,0,221,0,0,0,249,118,2,1,0,351,466,269
2.,99576,6,11,0,407,0,0,0,478,238,5,2,0,1229,939,544
3.,99259,6,12,0,722,0,1,0,671,322,3,5,0,2401,1352,939
4.,97425,10,13,0,2550,0,2,0,850,236,7,7,0,2680,1810,1807
5.,95211,8,19,1,4759,0,2,0,973,192,6,10,1,2663,2206,2204
6.,93225,11,20,1,6738,0,4,1,1103,220,11,8,1,2763,2554,2553
7.,91457,16,18,1,8497,1,9,1,1207,208,14,9,2,2666,2906,2904
8.,90007,16,24,1,9936,2,11,3,1296,240,21,8,4,2527,3175,3174
9.,88693,24,22,4,11239,3,12,3,1343,227,23,13,4,2370,3441,3441
10.,87719,27,26,4,12201,4,15,4,1382,258,25,19,4,2267,3679,3678
11.,86801,31,32,6,13105,4,16,5,1440,298,27,23,6,1986,3873,3873
12.,85631,29,40,10,14262,5,16,7,1484,272,30,23,6,1463,4102,4100
13.,84862,35,40,16,15015,2,21,9,1524,258,27,25,10,1228,4285,4283
14.,84124,31,46,20,15743,2,23,11,1598,227,25,26,12,871,4427,4426
15.,83672,34,49,26,16180,2,25,12,1644,196,28,29,14,818,4606,4606
16.,83064,31,50,30,16778,2,33,12,1676,196,26,28,16,620,4715,4714
17.,82645,29,58,31,17184,1,37,15,1719,167,28,30,16,504,4858,4857
18.,82313,38,54,37,17497,3,39,19,1737,147,38,30,17,468,5062,5062
19.,82031,41,60,44,17758,3,41,22,1747,188,42,32,14,468,5157,5155
20.,81790,51,69,47,17975,3,41,24,1744,255,49,34,15,500,5280,5279
21.,81546,67,61,61,18189,4,42,30,1759,212,49,47,17,533,5398,5398
22.,81151,66,74,62,18564,3,43,37,1788,183,38,53,20,394,5535,5534
23.,80995,72,91,69,18686,2,44,41,1816,295,41,62,22,432,5632,5632
24.,80790,71,100,77,18864,3,49,46,1840,330,48,56,27,481,5746,5746
25.,80330,77,99,91,19292,0,66,45,1859,342,51,67,31,424,5839,5838
26.,80032,76,118,97,19559,1,71,46,1845,457,52,76,35,431,5933,5932
27.,79486,89,126,104,20063,1,78,53,1872,396,76,74,36,483,5982,5980
28.,78986,94,146,117,20512,2,86,57,1842,445,82,89,38,380,6039,6038
29.,78366,101,161,133,21081,3,95,60,1870,387,102,89,53,336,6101,6101
30.,77822,115,171,149,21556,4,108,75,1874,423,117,106,57,365,6175,6175
31.,77115,134,183,172,22200,5,110,81,1894,417,130,111,60,302,6204,6201
32.,76454,160,184,193,22790,7,125,87,1900,404,142,126,66,290,6227,6226
33.,75755,173,192,217,23424,6,132,101,1890,351,146,134,69,216,6241,6241
34.,75260,168,209,250,23848,12,144,109,1860,283,160,134,75,200,6307,6304
35.,74550,177,230,270,24485,10,152,126,1824,290,167,156,80,194,6351,6348
36.,73800,187,252,293,25157,9,158,144,1827,281,180,181,92,169,6412,6411
37.,73146,213,267,320,25709,12,183,150,1862,277,203,192,109,140,6451,6450
38.,72530,231,271,346,26233,17,205,167,1869,286,195,217,125,142,6532,6531
39.,71874,223,292,381,26810,16,225,179,1865,231,194,211,137,123,6564,6563
40.,71160,240,315,400,27434,12,220,219,1896,294,196,221,142,117,6602,6600
41.,70469,249,313,430,28033,13,253,240,1915,272,187,226,152,127,6680,6679
42.,69813,241,315,469,28606,19,275,262,1907,230,187,241,158,88,6710,6710
43.,69351,238,303,513,28991,14,293,297,1870,186,182,222,162,72,6726,6726
44.,69002,229,328,549,29256,20,291,325,1897,186,182,219,163,72,6758,6758
45.,68411,241,344,577,29758,18,285,366,1879,199,178,224,159,54,6782,6782
46.,67982,248,348,614,30085,24,310,389,1836,194,216,204,149,63,6788,6784
47.,67536,270,354,660,30410,28,331,411,1808,192,210,226,162,44,6810,6808
48.,67242,271,368,708,30600,26,338,447,1793,191,226,237,174,64,6807,6806
49.,66803,290,388,733,30924,21,344,497,1802,216,227,252,171,70,6786,6784
50.,66299,312,399,759,31308,22,360,541,1833,199,245,267,179,61,6837,6837
51.,65757,320,418,809,31711,34,376,575,1864,249,258,301,163,67,6849,6848
52.,65310,312,422,880,32049,43,402,582,1884,182,242,295,212,59,6835,6834
53.,64902,309,423,911,32337,48,435,635,1922,189,246,258,210,48,6850,6850
54.,64537,288,437,963,32588,54,459,674,1876,201,237,243,215,44,6864,6864
55.,64039,296,443,991,32963,47,477,744,1897,175,236,239,189,42,6936,6935
56.,63700,289,462,1043,33189,49,484,784,1886,193,235,223,184,45,6953,6953
57.,63430,298,467,1088,33341,48,490,838,1881,171,247,231,168,38,6947,6947
58.,62945,320,474,1132,33678,47,519,885,1906,156,265,221,161,35,6944,6944
59.,62657,321,465,1204,33841,38,561,913,1897,150,265,219,165,30,6964,6962
60.,62299,318,481,1267,34078,36,563,958,1894,143,261,224,135,29,6968,6967
61.,61818,320,503,1313,34414,41,569,1022,1902,161,281,229,154,48,6981,6981
62.,61542,355,493,1382,34538,54,579,1057,1910,166,295,237,183,36,7013,7013
63.,61183,361,498,1458,34758,58,573,1111,1931,167,294,254,166,30,7049,7047
64.,60860,364,474,1530,34949,63,601,1159,1939,127,262,252,145,34,7062,7059
65.,60773,357,486,1605,34912,61,602,1204,1943,118,248,249,148,28,7071,7069
66.,60375,372,502,1671,35164,59,600,1257,1921,155,279,219,122,30,7064,7064
67.,60223,367,513,1765,35169,58,630,1275,1912,137,288,224,128,30,7007,7007
68.,60086,356,502,1839,35172,53,667,1325,1919,142,288,211,150,35,7006,7006
69.,59987,329,500,1908,35157,61,664,1394,1883,148,264,208,127,32,7021,7021
70.,59779,326,496,1958,35242,56,669,1474,1903,132,249,214,132,33,7061,7060
71.,59613,328,507,2016,35267,57,682,1530,1922,98,254,181,127,25,7031,7029
72.,59577,331,508,2101,35168,57,687,1571,1920,123,259,184,120,28,7019,7018
73.,59559,339,517,2155,35046,61,687,1636,1915,118,271,175,105,24,7038,7038
74.,59207,325,521,2243,35276,66,680,1682,1920,135,268,178,107,30,7030,7029
75.,59028,343,490,2314,35321,65,698,1741,1908,94,280,179,123,22,7017,7016
76.,59053,326,481,2417,35168,80,689,1786,1881,108,240,178,116,21,7017,7015
77.,59033,342,493,2486,35038,65,701,1842,1860,112,254,177,103,32,7015,7015
78.,58823,321,519,2568,35128,59,679,1903,1853,113,260,180,98,23,7026,7026
79.,58660,352,511,2642,35142,66,672,1955,1839,109,283,182,102,21,7009,7009
80.,58539,357,495,2698,35129,69,697,2016,1857,97,251,184,103,15,6992,6991
