# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '3' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-64-3.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '63' '-var' 'INIT_I' '100.0' '-var' 'k_result' '12' '-var' 'm' '500.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "415952679"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98379,33,87,0,1484,2,15,0,245,62,29,7,0,71,510,508
2.,96590,51,84,0,3240,1,34,0,434,16,46,12,0,19,949,948
3.,94944,61,95,0,4853,3,44,0,614,12,54,19,3,7,1366,1365
4.,93315,57,107,0,6451,11,57,2,777,3,50,21,4,5,1751,1749
5.,91787,78,106,3,7933,11,78,4,931,6,62,21,5,1,2058,2058
6.,90351,84,119,6,9315,22,98,5,1043,3,73,19,9,1,2329,2329
7.,89052,91,124,9,10555,35,120,14,1142,2,64,18,9,1,2641,2641
8.,87891,99,133,10,11656,48,140,23,1219,4,64,10,11,1,2902,2901
9.,86737,83,143,19,12759,56,162,41,1285,1,37,10,10,3,3206,3205
10.,85733,84,150,25,13717,52,186,53,1363,2,34,1,7,1,3406,3405
11.,84789,78,164,43,14606,61,195,64,1443,1,32,6,4,0,3612,3612
12.,83909,103,160,53,15416,65,222,72,1495,1,33,3,3,2,3816,3816
13.,82964,103,166,64,16303,67,236,97,1520,1,35,2,0,0,3994,3993
14.,82114,102,187,75,17094,69,245,114,1547,1,20,0,0,0,4232,4231
15.,81232,115,203,88,17905,67,261,129,1599,2,22,1,1,1,4464,4464
16.,80206,115,222,93,18861,81,260,162,1627,3,20,1,0,0,4599,4599
17.,79363,134,214,112,19620,91,290,176,1669,1,19,3,1,0,4775,4774
18.,78414,138,238,135,20481,90,297,207,1705,0,13,1,0,0,4914,4912
19.,77567,151,253,156,21224,88,332,229,1712,0,24,1,2,0,5046,5045
20.,76704,158,258,175,22001,95,351,258,1716,2,23,2,1,0,5164,5162
21.,75827,158,275,191,22777,108,372,292,1767,4,18,1,0,0,5305,5304
22.,74921,155,298,208,23603,98,388,329,1791,0,17,0,2,0,5400,5400
23.,73923,164,301,241,24509,106,410,346,1824,2,17,1,0,0,5528,5528
24.,73203,156,315,267,25128,113,451,367,1795,1,15,0,1,0,5708,5706
25.,72609,159,312,306,25622,111,471,410,1812,4,18,0,1,0,5755,5755
26.,71989,164,318,325,26135,123,478,468,1805,0,15,1,1,0,5831,5829
27.,71379,166,325,368,26634,149,474,505,1803,1,19,0,1,1,5926,5925
28.,70642,178,340,403,27267,137,488,545,1838,2,10,2,0,0,6011,6010
29.,69947,169,366,423,27855,130,511,599,1857,2,8,0,1,0,6095,6094
30.,69197,187,360,448,28493,122,533,660,1901,2,10,1,1,0,6184,6184
31.,68544,193,361,479,29037,129,551,706,1896,2,10,0,1,0,6207,6207
32.,67812,187,383,513,29661,130,576,738,1946,0,10,0,1,0,6279,6276
33.,67054,193,394,542,30305,136,587,789,1955,1,11,1,1,1,6312,6311
34.,66408,198,392,588,30836,127,613,838,1967,1,10,0,0,0,6339,6339
35.,65910,204,386,619,31220,126,628,907,1933,1,7,1,0,0,6360,6360
36.,65551,196,391,659,31481,130,645,947,1921,0,11,0,0,0,6398,6396
37.,65200,197,404,722,31726,134,625,992,1894,1,6,1,4,0,6478,6478
38.,64672,204,422,746,32138,128,633,1057,1871,2,12,1,0,0,6469,6469
39.,64024,215,437,780,32651,154,616,1123,1861,0,9,0,0,0,6470,6467
40.,63602,226,440,825,32934,156,638,1179,1836,1,8,1,0,0,6499,6498
41.,63132,217,455,865,33286,156,647,1242,1827,1,6,0,1,0,6528,6524
42.,62686,210,478,903,33601,157,656,1309,1818,2,6,0,0,0,6500,6500
43.,62202,226,474,951,33955,152,656,1384,1811,1,8,0,0,0,6514,6514
44.,61659,222,481,994,34369,154,667,1454,1819,1,9,0,1,0,6601,6600
45.,61229,214,475,1043,34662,170,701,1506,1834,0,4,0,0,0,6678,6676
46.,60742,221,479,1102,35007,168,724,1557,1849,1,7,1,1,0,6694,6691
47.,60276,206,484,1153,35343,166,738,1634,1864,1,10,1,0,0,6734,6731
48.,59725,213,486,1207,35769,155,739,1706,1899,0,9,2,1,0,6763,6762
49.,59410,213,494,1262,35948,163,722,1788,1906,0,8,0,0,0,6779,6779
50.,59214,207,489,1315,36027,158,727,1863,1913,2,8,0,0,0,6759,6757
51.,58944,211,488,1362,36183,149,736,1927,1946,0,6,0,0,0,6798,6796
52.,58794,208,497,1404,36219,154,717,2007,1942,1,10,0,1,0,6796,6795
53.,58418,220,482,1452,36463,156,733,2076,1965,1,7,0,1,0,6837,6837
54.,58390,223,477,1509,36362,168,734,2137,1956,2,8,2,0,0,6912,6912
55.,58159,195,475,1566,36479,172,733,2221,1908,1,7,1,1,0,6897,6895
