# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '12' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-1-12.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '0' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "193055441"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98335,335,883,0,245,1,201,0,253,10798,372,148,5,222,10061,0
2.,97738,548,881,5,484,3,338,3,469,19720,546,376,22,500,20129,0
3.,97094,738,969,14,716,5,457,7,636,27514,699,594,80,731,30139,0
4.,96337,949,1087,30,993,4,581,19,848,35358,882,842,156,987,40042,0
5.,95558,1127,1266,64,1246,6,694,39,991,43965,1092,1115,242,1244,50120,0
6.,94752,1321,1460,112,1461,6,821,67,1107,53274,1341,1446,332,1429,60267,0
7.,93864,1514,1709,170,1669,5,953,116,1203,63732,1572,1842,500,1569,70320,0
8.,92941,1739,1944,254,1858,8,1075,181,1267,75300,1928,2332,702,1689,80318,0
9.,91895,1993,2236,350,2037,10,1224,255,1343,87814,2293,2950,957,1790,90404,0
10.,90791,2221,2534,483,2221,6,1409,335,1375,101617,2699,3715,1295,1905,100344,0
11.,89591,2485,2872,660,2347,11,1593,441,1405,116556,3156,4610,1742,1969,110478,0
12.,88261,2797,3226,847,2497,8,1798,566,1465,132692,3773,5671,2283,2021,120422,0
13.,86768,3182,3608,1072,2635,14,2005,716,1522,150410,4492,7027,3018,2107,130463,0
14.,85226,3482,3972,1363,2792,15,2239,911,1566,168267,5272,8471,4024,2261,140392,0
15.,83533,3805,4482,1677,2938,15,2443,1107,1606,187492,5980,10320,5303,2331,150411,0
16.,81707,4245,4955,2043,3036,19,2663,1332,1630,208543,7105,12511,6783,2401,160584,0
