# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '3' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-72-3.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '71' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "540721212"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99302,4,9,0,684,0,1,0,276,7,3,1,0,7,10136,786
2.,98597,5,10,0,1386,0,2,0,491,0,3,2,0,8,20012,1883
3.,97775,7,11,0,2205,0,2,0,683,0,4,3,0,5,29767,3389
4.,96933,6,11,0,3045,0,5,0,832,0,5,3,0,13,39413,5221
5.,96078,12,11,0,3891,1,6,1,1006,1,12,5,0,9,48956,7311
6.,95410,18,15,1,4551,0,5,0,1128,1,12,9,1,6,58221,9416
7.,94881,16,20,1,5075,1,6,0,1209,1,12,12,1,5,67500,11627
8.,94181,16,18,3,5771,1,10,0,1330,1,12,11,1,4,76595,14030
9.,93724,20,18,4,6218,2,13,1,1466,0,14,15,2,4,85593,16255
10.,93255,25,23,3,6676,1,13,4,1534,1,17,17,3,2,94454,18570
11.,92893,20,30,4,7030,2,16,5,1569,1,16,10,5,5,103185,20823
12.,92585,29,31,4,7324,1,19,7,1627,0,17,7,4,2,111682,23034
13.,92204,39,35,6,7681,6,21,8,1676,1,24,9,5,5,120067,25076
14.,91959,44,39,10,7907,6,25,10,1733,0,27,17,4,5,128217,27112
15.,91697,42,43,10,8154,8,33,13,1750,1,22,11,6,4,136265,29133
16.,91459,39,41,20,8380,8,39,14,1776,0,14,7,4,7,143990,31015
