# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '16' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-68-16.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '67' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "736274153"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99749,11,10,0,229,0,1,0,262,108,9,3,0,365,9934,288
2.,99513,13,12,0,460,0,2,0,506,212,10,5,0,1302,19870,589
3.,98841,15,9,0,1127,0,7,1,677,224,11,8,0,2149,29911,1486
4.,97392,17,15,0,2569,0,4,3,828,171,11,13,0,2379,39710,3735
5.,96649,16,18,3,3306,0,7,1,995,215,9,12,1,3350,49360,5811
6.,95789,16,22,5,4160,0,7,1,1138,289,12,9,3,4687,58865,8077
7.,92784,19,19,6,7160,0,11,1,1233,174,11,11,3,2930,68097,13414
8.,91626,21,23,7,8310,0,12,1,1319,103,11,14,3,2196,77014,17790
9.,90954,25,20,8,8973,0,17,3,1422,70,13,15,5,1591,85493,22018
10.,90727,22,25,8,9195,1,18,4,1478,58,8,23,4,1461,93886,25754
11.,90377,22,29,9,9534,4,20,5,1540,77,13,23,5,1330,101984,29473
12.,90203,35,25,14,9695,2,19,7,1593,49,19,27,5,1154,109775,32977
13.,90211,31,30,19,9679,2,23,5,1631,43,20,25,5,1126,117339,36086
14.,90021,39,30,20,9854,2,28,6,1641,53,24,22,5,921,124736,39007
15.,90012,30,43,21,9853,1,33,7,1692,47,21,29,8,762,132169,41983
16.,89860,42,48,23,9984,1,34,8,1735,48,35,27,9,673,139217,44527
17.,89822,44,51,27,10002,2,40,12,1777,46,36,28,11,705,145878,46880
18.,89759,45,55,35,10045,1,47,13,1798,49,41,32,11,601,152402,49028
19.,89751,50,53,41,10034,2,49,20,1803,26,46,32,13,465,158911,50829
20.,89873,45,62,45,9892,4,55,24,1798,33,44,40,17,416,165150,52461
21.,90061,50,62,49,9684,4,56,34,1767,30,43,40,20,419,171342,53811
22.,90269,53,65,61,9456,2,58,36,1809,33,46,41,22,312,177468,54981
23.,90333,57,70,71,9371,7,58,33,1816,35,43,51,25,343,183525,56019
24.,90262,76,89,77,9393,9,56,38,1810,38,67,48,26,336,189326,56863
25.,90269,88,86,89,9353,6,68,41,1801,19,71,58,27,315,195127,57730
26.,90461,96,94,96,9123,3,81,46,1812,31,74,58,33,295,201099,58441
27.,90501,113,102,105,9039,3,81,56,1834,44,81,60,38,289,206889,59064
28.,90430,122,103,121,9064,7,98,55,1832,28,91,67,38,235,212872,59619
29.,90308,113,118,140,9148,11,103,59,1820,31,92,65,33,205,218411,60241
30.,90302,131,116,154,9109,7,113,68,1842,31,96,66,39,201,223949,60680
31.,90199,137,123,181,9167,9,118,66,1864,28,93,75,40,145,229537,61338
32.,90117,138,154,202,9178,19,121,71,1876,27,100,93,44,154,235201,61767
33.,90025,145,156,217,9211,15,141,90,1876,30,100,100,46,158,240722,62205
34.,89883,170,171,225,9286,11,150,104,1882,29,110,97,40,129,246251,62723
35.,89707,177,186,258,9391,20,155,106,1911,24,122,81,44,115,251840,63203
36.,89620,194,207,278,9383,18,181,119,1912,25,147,76,47,109,257458,63733
37.,89725,216,234,305,9188,21,188,123,1890,35,139,95,45,111,263034,64222
38.,89389,242,231,329,9428,19,213,149,1901,32,134,112,47,101,268271,64791
39.,89181,231,262,368,9558,17,224,159,1910,32,123,86,43,118,273651,65322
40.,88999,272,281,404,9608,19,251,166,1935,29,164,83,42,94,279026,65802
41.,88848,257,299,437,9657,41,281,180,1912,29,150,63,38,86,284194,66366
42.,88666,280,331,483,9712,35,291,202,1911,29,164,65,28,75,289476,66921
43.,88434,306,347,529,9799,41,329,215,1908,24,167,49,26,64,294721,67334
44.,88292,334,378,556,9798,45,352,245,1913,34,135,43,24,55,299721,67725
45.,88149,366,432,598,9776,42,364,273,1896,27,168,38,23,64,304863,68230
46.,87742,412,451,653,9994,59,402,287,1878,25,175,44,18,56,309714,68719
47.,87589,428,520,735,9944,71,427,286,1882,37,156,39,28,51,314768,69216
48.,87253,432,561,802,10103,71,458,320,1882,26,130,49,33,30,319785,69754
49.,86702,479,608,864,10428,82,481,356,1897,28,149,45,30,43,324882,70478
50.,86309,518,671,946,10581,78,512,385,1856,35,158,45,28,35,329844,71195
51.,86019,565,705,1054,10614,96,552,395,1829,25,148,37,24,30,334889,71931
52.,85627,609,757,1126,10732,103,594,452,1864,29,139,25,32,23,339581,72496
53.,85320,670,840,1213,10733,106,616,502,1869,26,134,29,29,19,344395,73156
54.,84849,701,894,1310,10871,137,671,567,1860,40,132,30,34,21,348975,73688
55.,84398,782,979,1422,10948,137,716,618,1833,39,144,33,25,33,353761,74391
56.,83933,828,1065,1565,11037,148,771,653,1811,31,147,21,29,24,358557,75216
57.,83488,867,1110,1719,11085,171,864,696,1806,36,93,27,26,26,363362,75935
58.,82903,958,1156,1866,11269,164,913,771,1796,36,99,19,33,25,368207,76561
59.,82292,1057,1238,2038,11383,185,997,810,1815,22,112,15,23,19,373040,77342
60.,81595,1148,1347,2214,11561,199,1063,873,1845,40,88,31,30,16,377471,78113
61.,80845,1196,1505,2375,11776,204,1163,936,1865,27,96,26,28,10,381956,78926
62.,80064,1281,1654,2552,12002,189,1256,1002,1857,34,87,25,28,17,386308,79804
63.,79296,1344,1804,2759,12148,230,1336,1083,1872,32,80,26,29,10,390650,80730
64.,78643,1443,1907,2986,12196,212,1425,1188,1877,26,83,24,25,24,394915,81602
65.,77900,1509,2003,3267,12232,278,1550,1261,1892,40,78,20,31,14,399044,82300
66.,77118,1603,2130,3513,12298,292,1634,1412,1848,31,72,21,36,12,403041,83057
67.,76405,1675,2256,3800,12276,289,1781,1518,1859,32,81,28,26,15,407042,83728
68.,75795,1724,2374,4103,12163,310,1922,1609,1830,44,66,18,27,8,411034,84321
69.,74918,1841,2552,4391,12227,298,2033,1740,1827,28,72,18,20,6,414924,84923
70.,74037,1906,2633,4760,12282,325,2191,1866,1873,26,71,25,24,12,418775,85619
71.,73178,2044,2770,5151,12219,370,2289,1979,1867,26,58,19,35,8,422644,86371
72.,72358,2140,2900,5518,12190,319,2467,2108,1845,32,71,15,26,9,426774,86841
73.,71237,2209,3067,5871,12348,377,2607,2284,1845,30,73,19,18,4,430646,87312
74.,70305,2306,3259,6267,12292,352,2732,2487,1845,39,51,20,24,8,434497,87884
75.,69310,2368,3401,6731,12268,395,2865,2662,1858,33,79,19,23,3,438019,88197
76.,68360,2487,3526,7210,12166,421,2963,2867,1869,21,43,18,17,6,441868,88536
77.,67425,2523,3626,7738,12067,443,3134,3044,1868,25,51,19,24,7,445552,88981
78.,66149,2588,3913,8259,12213,443,3196,3239,1876,36,55,14,25,0,449181,89379
79.,65207,2581,4001,8756,12063,479,3443,3470,1885,23,33,12,24,2,452699,89697
80.,64088,2670,4088,9289,12031,479,3617,3738,1909,25,43,16,15,6,456474,90143
81.,63009,2780,4260,9913,11919,466,3757,3896,1897,23,48,7,20,4,459948,90359
82.,62211,2835,4321,10542,11539,473,3960,4119,1887,24,45,16,20,2,463570,90616
83.,60996,2879,4481,11144,11563,497,4054,4386,1820,30,33,15,28,3,467149,90843
84.,59925,2934,4579,11767,11482,472,4175,4666,1821,20,43,12,19,1,470840,90934
85.,58970,2960,4638,12400,11243,510,4293,4986,1803,30,46,13,18,2,474404,91173
86.,57906,2987,4818,13096,11128,501,4325,5239,1804,19,45,20,21,2,477780,91248
87.,56829,2989,4867,13783,10962,536,4491,5543,1761,29,43,18,19,2,481173,91391
88.,55839,3083,4932,14542,10707,535,4611,5751,1797,21,45,18,18,3,484453,91480
89.,54679,3133,5013,15277,10601,569,4726,6002,1763,18,30,7,20,4,487827,91657
90.,53694,3052,5126,15945,10380,608,4850,6345,1809,25,43,13,20,3,491063,91724
91.,52500,3084,5175,16688,10364,593,4988,6608,1801,18,26,15,20,3,494526,91856
92.,51596,3017,5268,17551,10121,556,5007,6884,1765,30,25,13,15,5,497912,91997
93.,50668,3013,5182,18406,9929,509,5095,7198,1786,20,25,16,17,2,501532,92153
94.,49846,2951,5173,19192,9647,502,5171,7518,1821,24,22,12,21,3,505089,92223
95.,48755,2880,5197,20130,9622,491,5202,7723,1816,19,33,10,19,5,508528,92320
96.,47915,2905,5185,21018,9365,502,5126,7984,1851,18,29,13,21,2,511941,92031
97.,46994,2908,5132,21757,9178,506,5153,8372,1836,27,32,18,10,1,515375,92047
98.,46187,2893,5117,22557,8874,513,5204,8655,1866,15,33,4,13,1,518763,92045
99.,45309,2872,5081,23559,8675,485,5238,8781,1864,14,28,11,16,4,522010,92049
100.,44395,2774,5107,24421,8628,469,5130,9076,1878,16,40,16,10,1,525551,92135
