# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '4' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-44-4.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '43' '-var' 'INIT_I' '100.0' '-var' 'k_result' '0.5' '-var' 'm' '500.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "830837648"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99513,35,91,0,344,0,17,0,281,980,35,5,0,369,522,388
2.,98628,46,96,0,1203,0,26,1,496,1417,44,15,1,981,944,936
3.,97412,70,114,0,2374,0,29,1,677,1656,63,34,2,1799,1325,1325
4.,94518,93,120,4,5216,1,45,3,798,1292,80,53,5,1639,1690,1690
5.,91597,110,133,10,8091,0,52,7,927,1051,81,69,11,1327,2028,2028
6.,89064,123,157,15,10562,5,62,12,1046,899,97,86,16,963,2373,2373
7.,87288,136,175,22,12281,5,77,16,1147,1089,101,106,23,979,2709,2706
8.,85563,157,182,28,13938,4,110,18,1248,1222,114,116,37,1003,3033,3033
9.,84008,161,220,37,15420,7,119,28,1340,1330,130,141,41,940,3346,3345
10.,81826,178,246,54,17517,9,135,35,1413,1037,149,157,51,635,3623,3622
11.,79903,197,259,69,19363,5,159,45,1492,821,163,172,67,459,3845,3844
12.,78431,211,277,84,20748,4,186,59,1560,849,190,181,77,410,4065,4065
13.,76608,237,302,107,22461,10,197,78,1618,623,215,199,100,246,4293,4292
14.,75306,246,330,135,23671,7,217,88,1647,618,218,224,116,257,4473,4473
15.,73912,268,352,150,24958,11,235,114,1672,608,235,243,134,233,4692,4691
16.,72432,305,390,178,26302,10,249,134,1747,576,262,278,148,192,4827,4827
17.,71087,330,404,211,27525,12,279,152,1743,584,257,288,171,156,5014,5014
18.,69926,335,436,244,28559,14,306,180,1734,571,269,309,196,163,5187,5185
19.,68755,374,467,284,29575,17,330,198,1736,561,296,347,200,122,5320,5318
20.,67697,375,484,318,30507,20,360,239,1747,542,293,368,216,118,5459,5459
21.,66617,384,515,363,31448,26,375,272,1768,507,303,376,226,111,5537,5535
22.,65457,387,540,415,32453,32,411,305,1795,446,314,404,254,77,5699,5698
23.,64423,379,561,459,33335,38,457,348,1841,437,340,402,273,87,5792,5791
24.,63471,401,571,490,34116,49,488,414,1837,396,330,427,279,81,5916,5915
25.,62580,425,594,534,34814,65,525,463,1838,394,357,428,281,65,5986,5984
26.,61784,431,581,595,35450,64,583,512,1858,332,358,425,296,62,6028,6028
27.,61103,401,623,647,35980,69,593,584,1842,343,321,443,311,73,6091,6091
28.,60515,405,614,712,36410,70,636,638,1865,341,338,408,313,57,6205,6205
29.,59846,440,631,769,36896,62,651,705,1878,370,360,403,307,37,6267,6267
30.,59378,445,637,835,37195,67,680,763,1891,297,371,384,306,55,6345,6345
31.,58892,444,643,901,37512,64,705,839,1924,271,371,373,291,59,6381,6381
32.,58420,415,673,968,37827,69,740,888,1912,294,387,379,257,43,6454,6454
33.,57960,408,680,1033,38112,70,766,971,1888,309,385,390,272,49,6501,6499
34.,57569,436,654,1113,38328,64,795,1041,1886,307,406,366,287,50,6569,6568
35.,57247,469,645,1175,38468,70,797,1129,1862,261,405,369,291,35,6610,6610
36.,57156,450,649,1236,38404,74,813,1218,1859,240,363,356,262,28,6634,6633
37.,57023,430,631,1297,38399,71,839,1310,1840,233,322,351,244,26,6605,6604
38.,56925,431,598,1383,38343,76,888,1356,1853,183,320,308,226,31,6561,6560
39.,56794,440,608,1472,38291,74,887,1434,1878,185,332,268,199,30,6578,6576
40.,56702,427,653,1558,38201,79,881,1499,1850,170,358,264,179,31,6532,6532
41.,56589,424,643,1640,38130,98,896,1580,1873,196,371,269,169,25,6586,6586
42.,56403,418,660,1695,38154,107,877,1686,1877,173,339,259,162,31,6619,6617
43.,56088,406,651,1783,38329,102,894,1747,1858,177,329,248,168,33,6670,6670
44.,55989,402,657,1892,38282,90,894,1794,1830,177,318,247,166,30,6728,6727
45.,55887,375,634,1984,38244,93,916,1867,1841,155,302,215,157,15,6783,6783
46.,55862,391,626,2122,38112,82,906,1899,1847,149,312,204,145,16,6821,6821
47.,55865,388,631,2201,37957,84,906,1968,1851,141,315,200,117,24,6852,6850
48.,55793,395,616,2296,37862,102,887,2049,1832,132,327,218,117,24,6864,6861
49.,55706,396,626,2404,37795,94,900,2079,1815,142,302,221,134,37,6959,6959
50.,55532,403,625,2521,37804,86,917,2112,1823,153,312,183,127,39,6893,6889
51.,55436,380,640,2646,37747,89,910,2152,1810,151,310,183,158,20,6941,6937
52.,55229,379,638,2746,37806,86,904,2212,1839,116,308,196,150,27,6979,6977
53.,55076,384,640,2822,37802,97,891,2288,1848,135,290,227,131,25,7020,7019
54.,54945,386,661,2878,37766,87,898,2379,1854,156,301,200,127,17,6981,6981
55.,54828,376,632,2938,37738,94,918,2476,1886,135,277,170,126,16,6955,6954
56.,54856,364,645,3048,37565,88,905,2529,1904,136,292,174,119,24,6941,6941
57.,54775,362,615,3143,37496,92,925,2592,1939,117,285,175,109,25,6922,6921
58.,54777,335,619,3226,37353,97,907,2686,1959,109,283,174,118,27,6949,6948
59.,54669,339,610,3322,37307,97,908,2748,1936,97,308,145,105,22,6961,6960
60.,54633,330,575,3469,37208,107,901,2777,1954,94,260,148,96,23,6928,6928
61.,54482,313,591,3539,37215,116,871,2873,1947,95,245,152,89,18,6943,6943
62.,54354,317,586,3679,37203,106,881,2874,1968,92,254,137,85,17,6965,6965
63.,54494,322,558,3774,36938,102,884,2928,1920,110,240,150,107,19,6995,6995
