# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '22' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-90-22.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '89' '-var' 'INIT_I' '10.0' '-var' 'k_result' '12' '-var' 'm' '500.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "538999153"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99849,2,11,0,137,0,1,0,236,128,3,1,0,650,507,228
2.,99738,3,9,0,246,0,4,0,460,202,4,0,1,2474,972,483
3.,99649,4,11,0,332,0,4,0,631,300,6,1,0,5070,1425,711
4.,95828,6,12,0,4146,0,7,1,770,208,9,5,0,4727,1850,928
5.,91862,8,12,1,8108,1,7,1,897,159,9,3,2,4203,2234,1123
6.,88151,6,11,2,11818,1,10,1,995,107,7,5,2,3842,2625,1293
7.,84398,9,8,3,15567,0,13,2,1095,63,8,4,2,2954,3012,1432
8.,80993,8,9,3,18970,0,15,2,1213,47,6,6,2,2214,3417,1576
9.,78349,9,8,3,21611,0,16,4,1285,39,7,4,4,2210,3797,1727
10.,76006,10,9,3,23951,1,14,6,1394,44,7,5,5,2204,4129,1869
11.,73625,9,16,3,26327,1,12,7,1441,42,6,3,8,1930,4515,1988
12.,71702,8,15,3,28248,1,15,8,1475,33,6,4,7,1595,4867,2093
13.,69936,8,13,4,30012,0,19,8,1534,27,7,5,6,1320,5197,2178
14.,68370,7,14,5,31575,0,19,10,1589,20,7,5,7,1074,5536,2262
15.,67206,8,12,7,32735,1,22,9,1604,11,6,5,6,880,5893,2365
16.,66155,11,13,7,33781,0,22,11,1614,18,6,6,6,735,6219,2418
17.,65387,11,15,10,34545,1,16,15,1665,16,8,6,5,716,6542,2492
18.,64793,13,14,12,35135,1,16,16,1682,21,8,8,6,758,6859,2557
19.,64192,14,14,11,35734,1,15,19,1704,22,4,11,6,808,7152,2626
20.,63747,15,17,11,36175,1,15,19,1705,28,6,10,5,710,7467,2674
21.,63414,14,19,12,36504,2,12,23,1698,27,6,11,4,717,7763,2722
22.,63081,15,16,15,36834,2,15,22,1716,18,8,8,5,687,8024,2750
23.,62863,12,21,17,37047,2,16,22,1734,27,9,12,4,728,8313,2799
24.,62374,16,26,17,37525,2,15,25,1791,25,16,9,6,722,8610,2842
25.,62080,12,31,19,37816,0,18,24,1794,38,15,12,5,754,8906,2900
26.,61643,13,23,22,38249,0,24,26,1820,17,13,15,7,544,9190,2967
27.,61340,13,26,21,38546,2,23,29,1877,24,11,13,8,577,9466,3002
28.,61108,14,25,24,38773,1,28,27,1851,25,12,14,6,500,9777,3044
29.,60843,13,23,25,39034,1,30,31,1862,21,12,14,7,470,10036,3068
30.,60931,10,25,27,38942,2,30,33,1824,19,10,12,8,459,10318,3080
31.,60914,15,24,26,38953,0,30,38,1877,18,13,13,5,456,10641,3133
32.,60756,17,23,26,39105,0,30,43,1887,16,11,13,7,501,10882,3160
33.,60556,17,22,25,39299,1,33,47,1879,23,13,9,10,499,11197,3193
34.,60447,20,26,31,39398,0,32,46,1877,22,17,7,11,516,11465,3184
35.,60473,22,26,32,39364,1,27,55,1901,23,20,8,11,522,11739,3226
36.,60364,23,30,31,39461,3,27,61,1928,21,20,12,13,512,12013,3262
37.,60156,23,29,34,39664,3,30,61,1920,20,13,19,12,437,12297,3257
38.,60043,21,27,39,39773,3,35,59,1910,25,11,20,11,395,12542,3293
39.,60021,21,32,42,39787,4,31,62,1899,16,17,17,11,388,12751,3296
40.,60090,23,30,49,39710,7,29,62,1897,15,19,18,11,461,13009,3286
41.,59964,17,30,49,39834,3,38,65,1913,22,12,21,12,367,13246,3285
42.,60049,17,33,54,39741,3,36,67,1874,24,14,18,14,381,13545,3280
43.,60036,23,27,53,39745,4,36,76,1876,18,11,21,16,342,13785,3280
44.,60067,19,29,60,39707,3,40,75,1880,14,14,19,15,299,14059,3304
45.,59957,23,36,62,39807,3,35,77,1876,23,15,23,14,319,14333,3344
46.,59800,23,37,76,39953,3,35,73,1893,21,18,26,13,369,14616,3381
47.,59740,20,38,77,40003,3,41,78,1897,20,18,28,14,307,14858,3387
48.,59612,27,36,76,40114,4,43,88,1886,24,22,34,13,315,15097,3403
49.,59554,33,38,75,40155,4,45,96,1865,9,28,30,14,253,15369,3442
50.,59556,34,38,75,40142,6,47,102,1867,19,25,35,14,224,15620,3457
51.,59385,26,41,79,40307,4,51,107,1853,11,19,36,15,236,15900,3447
52.,59329,25,50,82,40353,2,49,110,1850,20,20,28,19,253,16176,3443
53.,59311,29,50,91,40357,1,48,113,1879,21,20,26,23,185,16457,3470
54.,59383,29,45,98,40276,1,56,112,1892,23,20,27,25,240,16628,3453
55.,59520,29,44,104,40130,1,55,117,1885,17,20,25,25,253,16847,3449
56.,59574,28,44,109,40071,0,51,123,1910,11,19,21,24,243,17046,3427
57.,59434,24,47,101,40202,2,51,139,1895,17,19,23,22,225,17313,3452
58.,59408,28,49,110,40213,4,47,141,1878,19,22,24,24,235,17533,3439
59.,59451,27,50,118,40162,4,45,143,1877,24,20,27,23,301,17768,3441
60.,59358,29,55,125,40241,4,43,145,1904,16,27,23,18,279,18046,3459
61.,59438,36,54,129,40142,7,37,157,1898,19,34,27,19,251,18324,3466
62.,59234,46,56,130,40324,6,38,166,1908,21,43,26,20,217,18585,3457
63.,59397,44,55,137,40145,5,50,167,1898,10,37,30,21,206,18880,3478
64.,59288,35,52,141,40244,9,60,171,1858,6,29,35,21,169,19129,3464
65.,59303,40,57,140,40209,6,59,186,1838,16,33,31,23,142,19368,3455
66.,59179,35,58,154,40316,7,65,186,1861,23,31,38,25,143,19659,3459
67.,59128,42,56,161,40348,8,66,191,1865,14,31,38,27,172,19903,3468
68.,59077,44,60,163,40381,3,68,204,1873,17,36,31,25,142,20153,3449
69.,59185,39,66,172,40254,7,72,205,1871,12,43,33,17,139,20420,3462
70.,59173,41,61,176,40250,10,75,214,1873,9,37,33,16,139,20673,3478
71.,59168,38,58,188,40242,13,76,217,1856,13,33,37,15,109,20916,3513
72.,59198,46,60,197,40193,9,75,222,1884,17,31,35,18,106,21181,3521
73.,59135,53,54,208,40240,6,78,226,1884,14,38,35,15,130,21395,3527
74.,59011,50,60,213,40352,8,70,236,1883,15,36,41,14,142,21637,3501
75.,59150,52,59,225,40197,6,71,240,1858,7,33,39,19,135,21890,3508
76.,59149,53,64,226,40175,8,70,255,1901,13,37,41,20,155,22133,3526
77.,59213,51,72,232,40090,11,74,257,1875,15,42,37,20,136,22342,3492
78.,59050,46,73,239,40241,11,80,260,1893,12,36,39,17,135,22566,3480
79.,58972,50,70,251,40299,9,79,270,1911,12,35,43,19,113,22833,3504
80.,59010,49,70,253,40248,4,87,279,1864,14,35,41,17,120,23092,3527
81.,58904,46,81,251,40337,2,86,293,1851,10,39,41,14,135,23329,3527
82.,58740,50,85,266,40479,1,85,294,1866,18,47,44,14,130,23543,3541
83.,58499,50,85,275,40700,2,90,299,1888,19,51,47,16,119,23758,3528
84.,58456,60,87,284,40712,4,89,308,1845,14,53,58,22,105,24020,3541
85.,58311,63,87,285,40834,6,93,321,1890,11,54,58,20,83,24305,3545
86.,58400,62,90,298,40716,9,95,330,1852,14,52,58,21,113,24568,3515
87.,58413,60,92,311,40678,8,104,334,1859,8,51,60,20,108,24847,3522
88.,58435,70,89,333,40627,9,105,332,1875,13,50,62,23,97,25105,3537
89.,58200,52,98,346,40841,11,108,344,1885,21,46,52,27,83,25326,3530
90.,58145,59,87,364,40870,9,114,352,1876,12,51,51,23,85,25582,3509
91.,58221,60,86,375,40772,15,114,357,1876,21,46,52,24,77,25833,3504
92.,58390,61,86,389,40580,14,119,361,1883,8,48,43,28,92,26101,3533
93.,58254,63,98,389,40683,13,123,377,1893,16,54,36,21,102,26377,3575
94.,58147,68,101,406,40764,10,126,378,1893,18,56,50,21,92,26622,3572
95.,58028,78,94,420,40852,8,127,393,1882,13,56,52,18,109,26860,3553
96.,58016,67,99,437,40846,10,124,401,1853,9,47,48,24,78,27109,3539
97.,58027,56,106,451,40814,11,125,410,1863,19,53,41,27,97,27357,3546
98.,57922,47,117,456,40893,15,120,430,1836,23,53,40,22,92,27663,3549
99.,57896,68,102,465,40887,15,131,436,1865,14,60,41,20,93,27920,3598
100.,57749,72,100,476,41011,12,133,447,1845,13,56,50,16,90,28169,3602
101.,57715,71,110,493,41020,14,129,448,1833,14,51,46,18,91,28363,3598
102.,57575,61,113,518,41140,15,134,444,1835,17,39,52,16,95,28595,3593
103.,57728,58,113,523,40963,15,138,462,1848,22,39,47,12,90,28852,3569
104.,57708,66,117,539,40954,10,138,468,1878,24,45,54,14,89,29091,3590
105.,57637,67,119,562,40992,12,140,471,1901,17,54,50,23,74,29371,3582
106.,57521,81,116,553,41071,11,135,512,1902,14,64,47,26,77,29617,3609
107.,57520,81,116,555,41048,11,137,532,1896,14,64,51,12,83,29866,3610
108.,57524,81,113,570,41015,13,139,545,1939,12,57,49,13,72,30053,3599
109.,57471,84,117,588,41036,10,139,555,1941,16,60,51,14,77,30293,3577
110.,57440,91,116,595,41037,8,140,573,1928,13,61,55,13,79,30542,3589
111.,57250,74,128,626,41200,10,139,573,1951,19,64,54,20,91,30765,3581
112.,57043,76,133,613,41371,11,147,606,1969,9,65,62,22,89,31032,3606
113.,56837,76,126,634,41550,13,144,620,1944,22,55,60,22,69,31280,3596
