# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '3' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-47-3.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '46' '-var' 'INIT_I' '100.0' '-var' 'k_result' '0.5' '-var' 'm' '500.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "1019724488"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98358,29,86,0,1507,0,20,0,226,39,29,8,0,13,449,447
2.,96967,56,90,0,2856,1,30,0,446,12,58,10,2,4,863,863
3.,95589,71,102,0,4189,5,44,0,657,7,58,26,3,3,1322,1318
4.,94230,75,103,4,5506,18,63,1,819,3,46,46,4,1,1742,1742
5.,93084,78,105,5,6613,24,85,6,964,1,49,28,9,1,2059,2059
6.,91805,91,115,7,7834,36,105,7,1087,3,47,20,6,0,2375,2375
7.,90575,97,114,11,9013,39,131,20,1176,4,48,11,4,1,2643,2642
8.,89427,100,123,14,10103,49,157,27,1277,4,39,9,2,0,2903,2901
9.,88364,89,138,23,11117,52,181,36,1377,1,29,4,3,1,3197,3196
10.,87261,94,157,30,12168,51,189,50,1444,2,27,3,2,0,3520,3519
11.,86142,121,156,38,13211,64,205,63,1497,0,38,5,2,0,3724,3724
12.,85204,118,165,53,14083,70,227,80,1566,1,26,4,1,0,3955,3955
13.,84233,121,173,72,14991,67,251,92,1607,3,23,1,3,2,4134,4133
14.,83238,108,189,94,15921,78,257,115,1666,1,17,2,1,1,4333,4330
15.,82142,114,191,116,16944,81,274,138,1747,1,23,1,1,0,4523,4522
16.,81245,116,192,132,17784,73,295,163,1781,4,22,1,0,0,4704,4703
17.,80479,122,187,161,18479,74,324,174,1794,0,24,3,0,0,4861,4860
18.,79800,128,199,172,19084,86,336,195,1792,1,21,1,0,0,4996,4993
19.,79006,119,227,192,19792,102,344,218,1775,1,13,2,1,1,5143,5142
20.,78192,119,227,205,20533,104,375,245,1784,0,14,0,0,1,5313,5313
21.,77358,133,230,224,21291,89,395,280,1801,1,19,0,1,0,5437,5435
22.,76674,129,224,245,21908,89,410,321,1822,2,13,1,0,1,5561,5560
23.,75900,122,247,262,22606,97,410,356,1805,3,17,0,1,0,5673,5672
24.,75272,131,259,284,23145,103,409,397,1838,1,16,2,1,1,5777,5776
25.,74475,139,273,306,23845,110,410,442,1860,2,16,0,1,2,5876,5875
26.,73641,135,294,331,24586,114,417,482,1900,0,15,1,0,0,5952,5950
27.,72881,139,299,354,25245,120,440,522,1868,0,16,1,0,0,5974,5970
28.,72159,141,302,385,25873,127,466,547,1896,0,11,0,0,0,6093,6091
29.,71517,146,304,409,26429,120,490,585,1879,0,13,0,0,0,6163,6162
30.,70831,150,302,455,27030,128,477,627,1904,1,9,2,0,0,6245,6245
31.,70137,159,306,494,27638,113,482,671,1861,0,10,2,0,0,6263,6263
32.,69601,178,316,525,28079,101,486,714,1859,2,17,1,0,0,6256,6254
33.,68939,167,332,551,28640,102,499,770,1843,1,8,0,0,0,6366,6365
34.,68374,173,319,586,29104,102,519,823,1826,1,15,1,1,1,6370,6370
35.,67929,177,317,626,29440,122,522,867,1842,1,4,0,2,0,6383,6383
36.,67382,175,332,663,29890,106,543,909,1833,1,12,0,0,0,6442,6441
37.,66887,173,355,690,30264,124,553,954,1829,1,9,1,0,0,6456,6456
38.,66246,189,360,740,30768,127,577,993,1850,0,11,0,0,0,6511,6510
39.,65775,175,372,763,31152,118,592,1053,1861,1,5,0,0,0,6543,6543
40.,65229,160,376,800,31602,121,595,1117,1864,0,4,0,1,0,6598,6595
41.,64781,173,379,855,31923,126,593,1170,1870,2,13,0,0,0,6640,6640
42.,64307,171,358,896,32294,133,615,1226,1863,1,5,0,0,0,6618,6616
43.,64024,181,365,921,32478,127,622,1282,1880,1,8,0,0,0,6649,6648
44.,63596,174,385,939,32801,136,601,1368,1891,1,4,1,0,0,6688,6688
45.,63379,164,381,984,32913,153,601,1425,1886,3,5,0,0,0,6642,6641
46.,62977,186,387,1020,33206,146,611,1467,1874,1,7,0,1,1,6656,6656
47.,62624,184,404,1066,33438,155,619,1510,1911,1,6,0,0,0,6698,6696
48.,62268,193,396,1113,33690,154,610,1576,1909,0,5,1,0,0,6673,6673
49.,61957,190,395,1170,33901,151,618,1618,1907,0,5,0,0,0,6729,6728
50.,61663,192,406,1206,34068,157,647,1661,1902,2,7,0,0,0,6781,6780
51.,61325,197,416,1252,34282,158,649,1721,1900,0,9,0,0,0,6833,6833
52.,61004,220,399,1287,34471,156,659,1804,1885,0,4,0,0,0,6835,6835
53.,60661,222,405,1315,34703,145,679,1870,1894,1,5,0,0,0,6835,6835
54.,60423,219,408,1359,34834,138,657,1962,1907,1,7,0,0,0,6883,6882
55.,60120,227,403,1421,35035,124,653,2017,1889,2,5,0,1,0,6902,6902
56.,59911,202,434,1441,35135,125,651,2101,1898,0,7,0,0,0,6893,6893
57.,59634,208,402,1494,35303,136,665,2158,1869,0,10,0,0,0,6930,6929
58.,59389,194,425,1539,35454,128,658,2213,1845,0,11,0,0,0,6920,6918
59.,59181,182,421,1577,35560,137,666,2276,1846,0,7,1,1,1,6922,6919
60.,59040,197,441,1593,35569,148,675,2337,1848,1,9,0,0,0,6946,6945
61.,58769,205,436,1659,35724,137,674,2396,1821,2,4,0,1,0,6932,6930
62.,58504,205,427,1699,35874,138,675,2478,1785,1,8,2,0,0,6953,6952
63.,58302,205,436,1736,35971,140,665,2545,1785,1,4,0,1,0,6936,6933
64.,57973,191,433,1790,36202,141,676,2594,1804,0,4,0,0,0,6938,6938
65.,57696,191,446,1840,36364,147,656,2660,1829,0,6,0,0,0,6943,6943
66.,57387,196,450,1882,36546,157,657,2725,1794,0,6,2,0,0,6906,6902
67.,57199,214,452,1939,36600,155,654,2787,1815,1,5,0,0,0,6914,6914
68.,56961,196,450,1982,36736,152,659,2864,1820,1,1,0,0,1,6924,6922
69.,56669,196,449,2029,36910,153,668,2926,1827,2,3,0,0,0,6944,6942
70.,56526,194,439,2079,36952,143,679,2988,1864,1,4,1,0,0,6909,6908
71.,56320,186,454,2121,37038,148,675,3058,1857,0,6,0,0,0,6931,6929
72.,56205,202,462,2142,37029,151,676,3133,1894,1,4,0,1,0,6849,6848
73.,55940,191,460,2205,37186,141,686,3191,1889,2,5,2,0,0,6828,6827
74.,55805,200,445,2248,37188,162,681,3271,1911,0,5,0,0,0,6820,6818
75.,55688,197,430,2313,37200,155,697,3320,1893,1,6,0,0,0,6818,6816
76.,55548,197,424,2379,37249,150,696,3357,1890,0,2,1,0,0,6817,6816
77.,55459,200,419,2423,37243,136,686,3434,1922,0,8,0,0,0,6840,6838
78.,55237,192,434,2455,37358,136,689,3499,1905,0,7,0,0,0,6823,6823
79.,55071,186,433,2497,37413,147,680,3573,1924,0,1,1,1,0,6803,6803
80.,54958,186,418,2544,37421,145,689,3639,1920,0,2,0,0,0,6802,6802
81.,54743,165,434,2600,37542,146,667,3703,1908,0,8,1,0,0,6850,6847
82.,54650,176,405,2652,37534,150,677,3756,1908,0,4,0,0,0,6858,6858
83.,54588,171,402,2693,37508,138,675,3825,1903,0,1,0,0,0,6874,6874
84.,54586,182,404,2730,37411,121,664,3902,1876,1,7,0,0,0,6930,6929
85.,54437,164,412,2790,37463,128,664,3942,1854,0,3,0,0,0,6881,6881
86.,54390,159,421,2813,37411,128,645,4033,1847,0,4,0,1,0,6899,6898
87.,54316,171,412,2884,37376,122,643,4076,1845,0,3,0,0,0,6913,6911
88.,54259,178,409,2932,37328,138,632,4124,1851,0,3,0,0,0,6879,6878
89.,54080,170,406,2979,37421,131,618,4195,1887,0,2,1,1,0,6851,6851
90.,54087,155,408,3030,37333,122,614,4251,1835,0,1,0,0,0,6844,6838
91.,54016,153,399,3058,37310,128,617,4319,1826,1,1,0,0,0,6872,6870
92.,53977,157,384,3108,37256,117,633,4368,1814,0,5,1,0,0,6898,6898
93.,53900,153,387,3149,37239,121,625,4426,1844,0,3,0,0,0,6897,6894
94.,53808,149,387,3204,37238,116,629,4469,1845,0,3,0,0,0,6910,6908
95.,53585,147,387,3237,37374,108,638,4524,1840,0,3,1,0,0,6874,6872
96.,53561,152,373,3289,37301,116,650,4558,1851,2,6,0,0,0,6911,6910
97.,53546,148,383,3328,37234,111,638,4612,1832,0,1,0,0,0,6890,6890
98.,53381,150,395,3375,37296,116,620,4667,1841,0,3,0,0,0,6871,6870
99.,53197,162,384,3407,37378,119,618,4735,1850,0,6,0,0,0,6867,6866
100.,53035,159,384,3456,37438,126,628,4774,1848,0,4,0,0,0,6881,6880
101.,53060,155,384,3483,37326,114,624,4854,1868,0,2,0,0,0,6838,6836
102.,52880,156,376,3563,37417,120,610,4878,1884,0,1,2,0,1,6893,6891
103.,52937,152,370,3583,37280,118,603,4957,1898,1,4,1,1,0,6903,6902
