# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '5' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-77-5.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '76' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '500.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "46273860"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99397,1,7,0,592,0,3,0,260,1,1,0,0,6,490,0
2.,98791,0,5,0,1198,0,6,0,493,0,1,0,0,1,1035,0
3.,98251,4,5,0,1734,0,6,0,647,0,3,2,0,0,1529,0
4.,97733,4,4,0,2252,0,7,0,803,1,2,2,0,0,2040,0
5.,97208,5,6,0,2773,0,8,0,926,0,4,4,0,0,2557,0
6.,96685,6,6,0,3294,0,8,1,1061,0,5,4,0,0,3081,0
7.,96167,6,9,1,3807,0,9,1,1177,0,9,4,0,0,3542,0
8.,95629,6,10,1,4343,0,10,1,1260,0,6,6,0,0,4036,0
9.,95133,6,12,1,4837,0,9,2,1339,0,5,6,1,1,4543,0
10.,94670,7,12,2,5296,0,10,3,1386,0,7,3,2,0,5050,0
11.,94271,8,12,2,5693,0,11,3,1414,1,5,6,3,0,5552,0
12.,93739,10,17,1,6217,1,11,4,1468,0,9,7,3,0,6035,0
13.,93249,12,18,1,6700,1,14,5,1559,0,9,10,3,0,6556,0
14.,92840,12,20,1,7102,1,19,5,1578,1,9,9,2,0,7030,0
15.,92451,17,21,2,7479,3,20,7,1597,0,12,6,2,0,7551,0
16.,92010,17,21,2,7913,5,21,11,1624,0,11,6,2,0,8077,0
17.,91540,17,20,4,8378,2,26,13,1664,0,10,5,3,0,8565,0
18.,91114,21,26,4,8789,3,29,14,1689,0,18,3,2,1,9074,0
19.,90575,25,32,4,9311,4,29,20,1728,0,20,1,2,0,9553,0
20.,90080,16,40,5,9794,9,35,21,1777,0,14,6,1,0,10020,0
21.,89477,21,37,8,10379,13,43,22,1794,0,11,3,0,0,10563,0
22.,89047,23,36,12,10798,14,45,25,1781,0,11,0,0,0,11058,0
23.,88648,22,38,15,11184,16,51,26,1764,0,10,0,0,0,11567,0
24.,88215,26,33,19,11604,15,58,30,1788,0,9,1,1,0,12075,0
25.,87751,25,38,22,12057,17,55,35,1816,0,8,3,0,0,12566,0
26.,87266,27,46,23,12521,20,54,43,1839,1,12,0,0,0,13086,0
27.,86820,27,53,25,12950,15,62,48,1846,0,14,0,0,0,13558,0
28.,86333,27,55,27,13420,15,66,57,1862,0,13,2,0,0,14058,0
29.,85801,34,60,31,13915,21,73,65,1844,0,17,1,0,0,14559,0
30.,85346,40,56,38,14339,26,84,71,1850,0,11,3,0,0,15064,0
31.,84788,41,61,44,14871,31,89,75,1849,0,12,1,1,0,15558,0
32.,84358,41,58,50,15282,33,100,78,1838,0,11,0,1,0,16050,0
33.,83988,40,62,55,15635,29,105,86,1820,1,9,0,0,0,16560,0
34.,83568,40,70,56,16029,26,112,99,1840,0,9,0,0,0,17041,0
35.,83033,39,75,66,16542,28,106,111,1850,1,9,1,0,0,17533,0
36.,82509,41,76,76,17038,34,111,115,1874,0,10,1,0,0,18057,0
37.,82087,49,71,89,17431,29,120,124,1882,0,7,1,0,0,18587,0
38.,81573,53,73,96,17922,28,120,135,1965,0,8,0,1,0,19101,0
39.,81112,51,81,104,18351,34,124,143,1942,0,12,1,0,0,19592,0
40.,80700,48,85,112,18740,36,123,156,1924,0,7,2,0,0,20103,0
41.,80161,60,94,123,19243,30,122,167,1930,1,14,0,0,0,20581,0
42.,79660,53,98,133,19711,42,130,173,1975,0,5,2,0,0,21074,0
43.,79147,58,95,148,20193,41,124,194,1973,0,6,1,1,0,21582,0
44.,78698,63,94,158,20607,38,131,211,1976,0,7,0,0,0,22085,0
45.,78280,56,98,166,20995,40,140,225,1932,0,7,0,0,0,22555,0
46.,77833,57,107,175,21399,46,141,242,1942,0,10,0,0,0,23075,0
47.,77403,51,107,185,21803,46,140,265,1958,0,6,0,0,1,23555,0
48.,76929,52,112,191,22243,47,144,282,1949,0,4,0,0,0,24058,0
49.,76502,57,109,209,22632,49,155,287,1945,0,1,0,0,0,24562,0
50.,76092,57,115,233,23002,49,163,289,1950,0,9,0,0,0,25068,0
51.,75683,55,119,252,23370,53,161,307,1962,0,8,0,0,0,25561,0
52.,75232,61,116,275,23770,57,170,319,1951,0,9,0,0,0,26081,0
53.,74914,62,114,290,24062,49,176,333,1913,0,3,1,1,0,26545,0
54.,74540,62,122,296,24389,59,179,353,1879,0,9,1,0,0,27088,0
55.,74166,62,127,304,24719,62,189,371,1876,1,6,0,0,0,27591,0
56.,73776,68,124,318,25064,66,203,381,1851,0,10,0,0,0,28105,0
57.,73452,71,133,328,25340,62,208,406,1869,0,3,0,0,0,28634,0
58.,72988,71,141,337,25763,57,214,429,1866,2,3,0,1,0,29129,0
59.,72587,69,140,357,26124,55,219,449,1846,0,3,0,0,0,29623,0
60.,72087,82,138,376,26573,58,227,459,1850,0,9,0,0,0,30100,0
61.,71704,78,147,397,26908,66,231,469,1831,0,5,0,0,0,30625,0
62.,71350,73,151,412,27208,70,234,502,1858,1,5,0,0,0,31133,0
63.,70999,77,153,427,27516,62,246,520,1899,0,5,0,1,0,31625,0
64.,70529,77,165,433,27938,58,244,556,1896,0,3,0,0,0,32133,0
65.,70056,95,169,448,28359,59,235,579,1897,0,7,0,0,0,32645,0
66.,69663,84,167,477,28686,78,246,599,1861,0,4,1,1,0,33144,0
67.,69373,76,166,497,28937,73,253,625,1798,0,3,1,0,1,33641,0
68.,69044,80,162,520,29220,63,260,651,1827,0,7,0,1,0,34146,0
69.,68839,82,153,534,29384,65,264,679,1812,0,4,0,1,0,34669,0
70.,68622,80,163,553,29553,58,273,698,1779,0,3,0,0,0,35175,0
71.,68326,83,163,567,29793,70,270,728,1807,0,6,0,0,0,35644,0
72.,67993,74,168,587,30084,69,263,762,1822,0,5,0,0,0,36181,0
73.,67658,76,156,602,30375,57,276,800,1894,0,7,1,1,0,36652,0
74.,67458,72,162,616,30534,59,262,837,1879,0,4,0,0,0,37120,0
75.,67135,76,162,642,30812,60,261,852,1855,0,6,0,0,0,37606,0
76.,66859,80,171,668,31033,63,261,865,1846,0,9,0,0,0,38099,0
77.,66516,78,168,683,31318,79,251,907,1851,0,4,0,0,0,38567,0
78.,66328,78,167,705,31452,77,261,932,1818,0,5,0,0,0,39048,0
79.,66073,73,161,720,31657,80,259,977,1834,0,3,0,0,0,39506,0
80.,65877,77,163,737,31808,71,272,995,1840,0,4,0,1,0,40048,0
81.,65716,81,158,763,31930,66,271,1015,1859,0,1,0,0,0,40547,0
82.,65510,82,162,784,32096,55,268,1043,1876,0,4,0,0,0,41092,0
83.,65372,73,167,802,32176,71,273,1066,1875,0,4,0,0,0,41584,0
84.,65078,77,166,815,32412,74,276,1102,1885,1,5,0,1,0,42078,0
85.,64859,78,178,834,32585,66,276,1124,1893,0,5,0,0,0,42564,0
86.,64474,82,179,852,32916,64,289,1144,1882,1,4,0,0,0,43057,0
87.,64191,81,187,862,33135,78,285,1181,1893,0,4,0,0,0,43544,0
88.,63920,87,197,884,33347,76,274,1215,1878,0,5,0,0,0,44054,0
89.,63580,81,196,907,33626,87,274,1249,1854,1,2,2,0,0,44555,0
90.,63358,95,192,939,33797,81,278,1260,1860,1,8,0,1,0,45052,0
91.,63058,92,182,963,34048,73,294,1290,1854,0,2,0,0,0,45560,0
92.,62912,85,189,980,34136,72,309,1317,1875,0,4,0,0,0,46096,0
93.,62671,89,192,992,34324,81,295,1356,1859,0,1,0,0,0,46582,0
94.,62428,96,179,1027,34514,79,299,1378,1862,0,4,0,0,0,47095,0
95.,62202,98,179,1053,34684,81,296,1407,1863,0,1,0,0,0,47608,0
96.,62010,111,182,1072,34823,67,297,1438,1864,0,3,0,0,0,48089,0
97.,61767,98,199,1096,35012,67,305,1456,1873,0,4,0,0,0,48644,0
98.,61440,94,204,1106,35282,71,314,1489,1870,0,1,0,0,0,49152,0
99.,61109,94,223,1119,35539,72,325,1519,1882,0,4,0,0,0,49629,0
100.,60831,98,226,1142,35760,72,328,1543,1882,0,4,0,0,0,50165,0
101.,60469,95,218,1166,36071,75,324,1582,1878,0,4,1,0,0,50649,0
102.,60193,93,222,1191,36282,83,318,1618,1852,0,3,0,0,0,51162,0
103.,59960,95,216,1206,36462,79,324,1658,1850,0,9,1,1,0,51661,0
104.,59666,90,213,1229,36705,67,339,1691,1871,0,1,0,0,0,52128,0
105.,59443,97,204,1240,36875,67,345,1729,1898,0,2,0,0,0,52639,0
106.,59244,95,206,1269,37015,68,340,1763,1883,0,4,0,0,0,53137,0
107.,58993,80,219,1294,37216,73,343,1782,1882,0,2,0,0,0,53613,0
108.,58832,82,214,1317,37321,72,334,1828,1870,0,2,0,0,0,54111,0
109.,58641,79,209,1354,37466,67,343,1841,1848,0,4,0,0,0,54612,0
110.,58509,86,196,1377,37546,57,358,1871,1851,0,3,0,0,0,55095,0
111.,58440,86,189,1404,37568,61,350,1902,1818,0,5,0,0,0,55582,0
112.,58286,87,192,1406,37668,73,331,1957,1835,0,6,0,0,0,56053,0
113.,58207,88,190,1453,37693,72,326,1971,1825,0,2,0,0,0,56553,0
114.,58146,93,200,1445,37702,65,313,2036,1833,0,0,0,0,0,57019,0
115.,58017,81,210,1468,37792,61,319,2052,1832,0,4,0,0,0,57495,0
116.,57817,89,205,1496,37941,62,316,2074,1829,0,3,0,0,0,58033,0
117.,57768,84,202,1518,37936,70,307,2115,1835,0,2,0,0,0,58543,0
118.,57537,83,202,1549,38110,69,305,2145,1871,0,1,0,0,0,59041,0
