# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '8' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-38-8.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '37' '-var' 'INIT_I' '100.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "231381372"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98213,41,90,0,1640,0,16,0,240,28,37,7,0,13,9929,260
2.,96427,72,86,0,3382,0,33,0,483,11,54,29,1,10,19857,556
3.,94368,74,84,3,5406,5,60,0,663,5,54,34,8,7,29838,792
4.,92423,77,85,4,7322,11,76,2,840,4,51,30,9,8,39909,1004
5.,90224,72,103,5,9470,22,101,3,972,4,60,22,11,8,49808,1207
6.,88156,74,106,7,11499,28,121,9,1115,3,58,19,12,3,59731,1404
7.,86125,71,108,13,13489,28,152,14,1222,7,48,11,11,5,69636,1594
8.,84114,76,118,15,15459,30,162,26,1343,1,47,12,9,0,79400,1749
9.,82249,76,114,22,17283,42,173,41,1456,4,39,4,8,0,89439,1919
10.,80629,74,129,30,18855,46,185,52,1496,3,40,4,3,3,99239,2020
11.,79081,74,135,36,20367,44,192,71,1576,1,28,7,3,1,109141,2137
12.,77744,89,141,50,21647,43,205,81,1601,1,39,4,0,5,119109,2185
13.,76617,86,141,60,22722,52,225,97,1587,0,29,5,2,1,128933,2230
14.,75573,92,147,70,23704,64,232,118,1619,0,34,3,1,1,138695,2313
15.,74502,87,143,91,24730,68,252,127,1667,1,21,1,2,2,148545,2420
16.,73414,99,147,98,25761,70,258,153,1721,3,28,2,1,1,158466,2488
17.,72631,91,135,118,26504,69,283,169,1801,3,11,0,0,0,168346,2586
18.,71815,94,149,130,27254,71,296,191,1812,1,22,3,1,3,178085,2648
19.,71132,93,144,153,27888,65,316,209,1785,1,21,0,0,2,187844,2666
20.,70630,81,151,167,28343,72,325,231,1816,2,15,1,0,1,197431,2732
21.,70162,84,149,185,28768,69,339,244,1844,1,20,0,0,3,207060,2768
22.,69581,84,151,196,29300,65,346,277,1849,1,18,0,0,1,216878,2811
23.,69057,95,151,210,29777,63,347,300,1865,1,16,0,1,0,226732,2821
24.,68687,89,165,230,30097,68,334,330,1849,1,16,0,0,0,236381,2821
