# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '17' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-82-17.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '81' '-var' 'INIT_I' '10.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "874218365"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99881,1,10,0,107,0,1,0,234,110,1,0,0,728,10163,245
2.,99750,1,11,0,236,0,2,0,452,241,2,1,0,2683,20248,489
3.,99650,5,13,0,330,0,2,0,623,351,6,3,0,5491,30045,720
4.,99519,6,15,0,457,0,3,0,804,506,8,4,1,8830,40089,954
5.,93109,12,13,0,6860,0,5,1,978,300,10,8,0,6523,49920,1190
6.,87546,13,14,0,12418,0,8,1,1089,155,8,9,1,4526,59940,1360
7.,83654,13,14,0,16305,2,11,1,1204,105,11,10,2,3967,69794,1537
8.,79788,13,14,2,20166,4,11,2,1263,82,12,13,3,3091,79673,1670
9.,77235,18,16,2,22712,2,12,3,1326,86,16,9,4,2748,89548,1813
10.,74699,19,19,2,25244,2,11,4,1410,80,12,14,5,2309,99581,1920
11.,71999,19,22,2,27937,2,15,4,1452,46,13,15,6,1454,109313,2066
12.,70076,21,24,5,29852,1,16,5,1465,50,13,17,5,1117,119276,2155
13.,68633,21,21,5,31291,2,20,7,1523,40,14,17,6,864,129056,2254
14.,67452,17,22,5,32469,2,25,8,1591,29,10,17,9,760,138876,2339
15.,66369,20,25,7,33543,4,22,10,1610,31,14,17,11,779,148742,2428
16.,65447,18,26,9,34461,4,24,11,1609,30,14,18,13,679,158528,2502
17.,64732,20,23,10,35170,2,27,16,1621,34,11,15,16,684,168209,2535
18.,64083,18,27,14,35809,4,26,19,1661,29,14,20,15,666,177937,2592
19.,63455,16,30,16,36432,4,29,18,1685,33,14,18,18,624,187702,2657
20.,62941,19,23,18,36942,2,36,19,1708,24,11,21,18,552,197324,2741
21.,62623,22,25,20,37255,1,32,22,1704,16,9,19,17,604,207031,2799
22.,62264,27,21,21,37606,3,31,27,1711,20,12,15,18,503,216916,2818
23.,62134,28,28,21,37724,2,33,30,1737,26,16,16,20,664,226819,2898
24.,61794,24,35,23,38056,3,32,33,1755,35,21,13,16,586,236572,2930
