# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '15' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-84-15.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '83' '-var' 'INIT_I' '10.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "410959880"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99862,5,7,0,123,0,3,0,228,102,3,1,0,782,10132,249
2.,99732,4,12,0,251,0,1,0,471,211,4,1,0,2825,20253,554
3.,99633,8,14,0,343,0,2,0,662,327,7,3,0,6011,30219,815
4.,99019,11,16,0,952,0,2,0,831,327,7,6,0,7346,39990,3422
5.,98857,18,18,0,1104,1,2,0,970,339,16,6,0,8365,49575,6961
6.,98708,17,23,2,1246,1,3,0,1070,374,17,10,0,9435,59049,10545
7.,97743,25,24,3,2195,1,9,0,1144,149,23,13,1,3480,68108,20538
8.,97997,30,33,3,1925,1,11,0,1240,100,24,18,3,1876,76637,26489
9.,97857,33,40,3,2050,0,16,1,1340,104,24,22,7,1579,84654,31110
10.,97928,34,35,8,1969,0,21,5,1416,42,22,24,9,876,92275,35578
11.,97893,36,37,11,1988,0,29,6,1453,30,25,26,13,659,99537,39251
12.,97835,40,45,12,2032,1,29,6,1509,45,32,25,14,678,106592,42457
13.,97762,47,55,14,2084,1,30,7,1556,49,35,28,16,637,113422,45344
14.,97691,52,62,21,2130,0,36,8,1590,43,45,28,18,547,120147,48060
15.,97594,57,67,25,2204,1,43,9,1612,58,48,36,18,454,126488,50457
16.,97714,67,76,29,2050,2,48,14,1600,35,58,45,19,458,132761,52475
17.,97596,79,86,33,2131,4,52,19,1638,40,67,50,22,350,138947,54219
18.,97392,96,96,48,2288,1,56,23,1680,47,65,60,30,329,145065,56057
19.,97376,96,113,60,2262,2,67,24,1709,36,78,56,32,282,151052,57610
20.,97252,112,127,66,2332,1,78,32,1712,48,71,82,30,302,156798,59091
21.,97176,132,136,84,2345,2,90,35,1766,35,93,79,36,204,162513,60213
22.,97058,159,151,100,2396,2,91,43,1766,38,106,88,32,212,168116,61272
23.,96980,166,168,108,2418,1,101,58,1780,32,98,98,31,175,173692,62305
24.,96890,190,181,130,2426,5,122,56,1803,36,129,94,38,170,179134,63123
25.,96866,205,196,149,2370,9,132,73,1810,31,121,96,44,133,184440,63880
26.,96735,222,210,167,2422,5,153,86,1821,27,126,86,41,143,189932,64734
27.,96592,245,231,191,2466,8,168,99,1779,29,129,93,30,114,195083,65275
28.,96512,282,246,221,2438,8,186,107,1804,27,137,99,32,96,200499,65808
29.,96357,288,272,248,2486,17,205,127,1825,34,125,85,31,99,205960,66572
30.,96155,323,313,290,2547,8,227,137,1802,30,164,66,33,71,211426,67234
31.,96006,376,366,326,2525,12,229,160,1781,25,171,73,31,51,216570,67664
32.,95741,378,432,381,2632,13,252,171,1789,27,163,71,35,70,221784,68300
33.,95508,423,463,429,2688,18,282,189,1790,37,162,53,27,56,226771,68923
34.,95296,451,534,486,2689,26,315,203,1789,33,177,55,21,68,231960,69792
35.,95032,500,565,557,2737,30,360,219,1780,33,152,49,37,58,236758,70451
36.,94712,576,635,615,2808,31,382,241,1791,27,168,41,22,60,241814,71231
37.,94434,659,652,697,2812,34,444,268,1784,34,164,32,27,41,246833,71975
38.,93978,734,779,801,2929,43,467,269,1794,35,187,35,28,38,251608,72575
39.,93533,772,852,868,3069,51,547,308,1836,34,137,32,24,48,256198,73569
40.,93048,901,936,995,3155,57,577,331,1830,34,148,21,22,30,261134,74615
41.,92553,973,1096,1085,3240,56,610,387,1816,39,144,24,29,34,265680,75594
42.,92110,1067,1221,1190,3202,82,704,424,1815,50,137,33,33,24,270071,76643
43.,91293,1175,1362,1354,3512,66,781,457,1819,31,131,31,27,20,274552,77809
44.,90761,1263,1493,1536,3503,92,845,507,1801,34,118,34,43,19,279030,78796
45.,89923,1425,1645,1705,3686,107,935,574,1836,32,102,33,33,17,283361,79839
46.,89235,1557,1819,1925,3671,108,1065,620,1795,32,107,23,26,13,287796,80952
47.,88359,1692,2005,2146,3822,126,1146,704,1820,35,97,25,33,12,291886,82167
48.,87269,1933,2166,2418,4058,128,1244,784,1832,34,97,25,27,16,296020,83251
49.,86290,2116,2377,2673,4127,173,1374,870,1799,42,102,29,36,13,300013,84120
50.,85178,2283,2644,2960,4280,166,1525,964,1806,35,116,35,33,11,303923,85029
51.,84025,2438,2910,3330,4378,203,1676,1040,1801,39,92,18,28,10,307987,85848
52.,82779,2599,3092,3646,4576,209,1894,1205,1852,37,77,33,33,6,311730,86677
53.,81465,2720,3350,4061,4772,229,2101,1302,1862,25,75,27,23,9,315473,87503
54.,80058,2854,3682,4467,4925,277,2277,1460,1859,36,57,27,29,10,319199,88411
55.,78663,3093,3951,4895,4970,319,2492,1617,1848,36,79,16,26,7,322970,89210
56.,77160,3367,4184,5407,5053,317,2739,1773,1831,35,65,22,25,5,326516,89789
57.,75557,3576,4406,5957,5161,369,3040,1934,1851,32,59,20,45,10,329927,90434
58.,73974,3773,4807,6555,5214,353,3217,2107,1841,38,51,20,32,7,333683,90980
59.,72201,3918,5086,7174,5394,386,3488,2353,1836,31,54,12,24,6,337027,91400
60.,70412,4076,5492,7812,5521,418,3681,2588,1809,26,52,22,30,3,340431,91967
61.,68766,4247,5721,8580,5468,439,3954,2825,1776,41,39,22,20,2,344014,92385
62.,67012,4461,5979,9331,5422,454,4240,3101,1735,28,52,26,25,5,347370,92659
63.,65141,4530,6395,10125,5528,491,4395,3395,1748,21,44,16,20,9,350598,92967
64.,63221,4711,6674,10914,5591,522,4695,3672,1773,30,42,12,32,2,354050,93356
65.,61425,4828,6937,11832,5469,518,5040,3951,1778,29,42,18,38,5,357312,93592
66.,59463,4886,7202,12761,5533,544,5306,4305,1798,27,41,19,17,1,360527,93798
67.,57656,4903,7548,13610,5423,565,5559,4736,1788,26,39,21,22,1,363694,93924
68.,55800,4957,7771,14730,5349,572,5803,5018,1806,27,41,23,24,3,366993,94109
69.,53842,4994,7893,15834,5392,613,6073,5359,1768,23,30,19,24,0,370347,94333
70.,52311,5016,8054,16938,5078,581,6355,5667,1784,25,35,15,21,2,373454,94494
71.,50357,4978,8171,18130,5204,605,6539,6016,1814,24,41,12,19,3,376837,94587
72.,48644,4881,8249,19331,5078,647,6714,6456,1853,20,32,16,7,3,380273,94738
73.,46929,4838,8439,20569,5001,625,6703,6896,1822,20,29,11,16,2,383479,94704
74.,45464,4869,8374,21836,4682,617,6964,7194,1850,21,21,12,13,3,386830,94774
75.,43861,4760,8498,23108,4535,613,7105,7520,1863,19,22,15,18,2,390027,94819
76.,42392,4580,8477,24363,4437,571,7201,7979,1863,19,28,11,19,2,393390,94911
77.,40979,4479,8402,25720,4301,529,7326,8264,1874,20,20,8,11,1,396521,94779
78.,39660,4352,8308,27092,4114,525,7306,8643,1925,20,22,8,16,3,399536,94730
79.,38477,4239,8119,28390,3849,493,7415,9018,1930,16,29,10,18,1,402665,94764
80.,37203,4059,8020,29957,3806,465,7323,9167,1880,24,20,9,13,2,405905,94654
