# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '22' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-59-22.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '58' '-var' 'INIT_I' '100.0' '-var' 'k_result' '12' '-var' 'm' '500.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "800129154"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99736,26,100,0,131,0,7,0,249,1102,26,6,1,692,498,243
2.,99591,39,109,0,251,0,10,0,455,2008,36,14,2,2680,989,522
3.,98930,66,105,1,873,0,24,1,661,2635,55,29,2,4781,1410,1401
4.,96539,74,123,2,3224,1,34,3,829,2676,69,43,7,5746,1795,1794
5.,93562,94,135,3,6149,3,49,5,982,2661,94,55,10,5588,2176,2176
6.,90659,116,162,7,8988,5,57,6,1103,2653,101,83,14,4934,2520,2520
7.,88200,139,179,11,11380,4,75,12,1242,2757,123,92,22,4406,2832,2831
8.,85567,145,195,19,13950,11,96,17,1354,2615,130,112,31,3631,3132,3130
9.,83083,178,226,29,16340,11,108,25,1391,2469,168,132,39,2796,3453,3453
10.,81123,200,260,34,18207,9,131,36,1488,2552,193,150,46,2168,3669,3669
11.,79165,224,276,53,20069,8,162,43,1545,2452,195,171,61,1613,3920,3920
12.,77664,243,297,75,21477,6,183,55,1582,2327,181,212,76,1278,4159,4158
13.,76241,275,316,96,22787,2,208,75,1622,2257,226,226,93,1147,4363,4362
14.,75093,321,346,129,23794,5,222,90,1691,2468,257,274,105,1055,4549,4548
15.,73720,331,385,155,25047,7,241,114,1699,2429,257,307,126,949,4752,4751
16.,72181,331,442,189,26460,14,254,129,1731,2355,285,324,145,834,4888,4888
17.,70680,367,490,231,27803,12,272,145,1777,2359,316,354,188,665,5056,5055
18.,69350,407,511,267,28973,9,307,176,1808,2339,356,392,209,697,5182,5182
19.,67988,418,543,309,30176,16,350,200,1823,2297,342,459,230,589,5309,5307
20.,66805,434,590,355,31190,20,373,233,1834,2344,366,497,274,576,5426,5425
21.,65459,453,627,407,32357,24,405,268,1822,2133,392,532,300,462,5545,5545
22.,64300,474,675,472,33326,21,429,303,1852,2177,428,553,340,426,5612,5612
23.,63022,497,692,526,34403,20,485,355,1862,2157,468,594,362,397,5708,5708
24.,61895,491,704,590,35367,28,536,389,1875,1865,454,637,432,338,5772,5772
25.,60868,496,731,672,36200,31,564,438,1849,1799,470,683,466,276,5860,5859
26.,59942,533,736,738,36928,28,606,489,1862,1666,487,690,548,263,5920,5918
27.,59111,537,754,818,37565,36,652,527,1914,1646,501,711,587,213,6010,6007
28.,58267,571,776,909,38180,36,682,579,1933,1615,547,716,630,223,6015,6015
29.,57599,590,826,989,38628,40,694,634,1891,1743,564,744,702,244,6082,6081
30.,56727,586,854,1067,39306,40,709,711,1887,1630,561,794,739,220,6108,6108
31.,55893,565,844,1141,39958,34,776,789,1907,1594,547,829,776,259,6165,6164
32.,55321,557,837,1222,40348,45,799,871,1908,1547,521,827,820,250,6197,6197
33.,54737,588,843,1330,40704,48,807,943,1860,1398,538,829,861,209,6254,6253
34.,54265,611,868,1413,40950,53,844,996,1876,1401,557,856,877,172,6312,6311
35.,53843,599,918,1488,41162,47,864,1079,1880,1295,555,846,919,174,6341,6341
36.,53463,596,919,1570,41305,59,913,1175,1888,1256,576,845,954,164,6392,6390
37.,52950,604,901,1677,41590,59,949,1270,1866,1196,570,864,976,152,6437,6436
38.,52677,585,898,1733,41657,52,998,1400,1848,1090,565,855,940,113,6445,6445
39.,52486,585,883,1835,41642,55,1011,1503,1870,1000,575,825,883,140,6532,6530
40.,52040,602,903,1916,41853,59,997,1630,1886,1069,585,802,850,147,6541,6540
41.,51724,597,911,2006,41953,51,1025,1733,1914,1059,581,795,880,133,6513,6512
42.,51580,575,909,2095,41905,57,1041,1838,1941,980,564,768,887,126,6539,6537
43.,51296,582,913,2204,41977,55,1049,1924,1946,976,557,764,907,128,6561,6559
44.,51028,614,923,2244,42027,53,1045,2066,1942,926,573,764,866,124,6563,6563
45.,50808,606,942,2322,42019,66,1046,2191,1949,891,552,776,837,105,6568,6567
46.,50592,608,903,2435,42036,58,1077,2291,1926,926,540,760,795,94,6610,6609
47.,50371,594,931,2537,42054,59,1079,2375,1887,811,510,741,818,107,6668,6666
48.,50128,580,948,2651,42100,65,1060,2468,1852,825,486,754,795,107,6655,6652
49.,50089,570,933,2788,41933,56,1084,2547,1889,884,513,739,750,109,6643,6643
50.,50035,563,931,2883,41783,56,1093,2656,1857,854,545,723,783,93,6652,6652
51.,50037,567,921,3011,41569,68,1073,2754,1855,922,526,712,776,92,6648,6647
52.,49813,529,946,3135,41585,65,1095,2832,1860,912,531,731,807,116,6663,6662
53.,49661,551,954,3242,41499,60,1091,2942,1875,940,549,740,802,99,6649,6647
54.,49533,552,952,3336,41427,53,1113,3034,1889,917,506,737,798,107,6668,6667
55.,49329,584,977,3415,41383,58,1111,3143,1872,880,543,707,772,109,6705,6699
56.,48993,595,984,3522,41503,64,1095,3244,1881,934,545,741,790,88,6744,6742
57.,48806,560,983,3646,41484,73,1109,3339,1877,810,523,751,810,103,6764,6763
58.,48656,570,953,3749,41420,70,1103,3479,1868,811,534,725,820,127,6763,6762
59.,48575,565,965,3855,41280,78,1103,3579,1861,803,519,696,819,108,6809,6809
60.,48532,549,931,3960,41127,63,1143,3695,1834,768,506,666,808,97,6795,6794
61.,48397,545,914,4107,41074,56,1161,3746,1836,814,495,669,795,94,6803,6802
62.,48135,517,907,4186,41126,74,1194,3861,1866,702,497,649,736,79,6854,6854
63.,48178,523,912,4247,40892,76,1153,4019,1842,662,473,672,685,107,6867,6867
64.,48236,524,877,4387,40647,74,1152,4103,1869,680,455,628,700,86,6898,6897
65.,48361,542,853,4540,40345,74,1096,4189,1842,746,449,635,661,106,6927,6927
66.,48389,534,867,4626,40138,65,1076,4305,1835,642,448,599,647,75,6897,6897
67.,48487,499,872,4779,39863,63,1088,4349,1853,620,445,605,596,81,6902,6901
68.,48538,505,863,4900,39625,62,1068,4439,1905,643,475,587,605,81,6867,6867
