# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '10' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-39-10.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '38' '-var' 'INIT_I' '100.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "988484002"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98369,41,87,0,1485,0,18,0,278,18,38,8,0,9,10133,1731
2.,97258,49,89,2,2569,2,31,0,530,7,43,21,3,8,19906,3680
3.,96289,67,90,2,3499,5,48,0,708,6,54,26,1,7,29640,5793
4.,95326,85,102,2,4421,5,56,3,873,2,54,35,4,6,39225,8260
5.,94605,81,106,7,5109,10,76,6,1000,2,54,30,10,2,48745,10800
6.,93908,83,108,10,5766,19,89,17,1097,4,46,25,12,2,57864,13361
7.,93230,82,133,14,6396,24,98,23,1210,4,40,22,11,6,66813,16125
8.,92602,100,149,17,6970,24,110,28,1278,1,46,8,10,3,75585,18819
9.,91997,131,160,25,7503,28,120,36,1343,4,54,10,7,5,83950,21619
10.,91360,149,170,34,8067,36,141,43,1453,0,48,8,4,2,92496,24338
11.,90939,164,186,53,8416,38,155,49,1545,0,47,5,4,8,100546,26943
12.,90318,171,214,58,8958,42,180,59,1591,4,49,5,3,9,108600,29617
13.,89864,180,224,74,9313,62,207,76,1600,0,37,3,5,5,116205,32242
14.,89308,198,271,86,9758,54,226,99,1674,4,45,4,2,1,123897,35036
15.,88828,209,279,118,10137,59,256,114,1705,2,48,3,1,4,131329,37751
16.,88429,204,308,145,10442,69,273,130,1702,6,33,6,1,3,138591,40337
17.,88100,239,316,179,10662,49,316,139,1712,3,30,3,3,7,145674,42714
18.,87770,254,365,198,10862,64,323,164,1737,5,36,4,3,3,152681,45001
19.,87354,293,383,229,11129,62,367,183,1740,7,34,4,5,3,159615,47193
20.,87076,322,428,275,11238,67,381,213,1779,2,36,3,4,3,166201,49277
21.,86752,347,449,328,11388,80,427,229,1806,4,27,3,0,6,172572,51243
22.,86403,391,494,375,11549,84,439,265,1830,3,40,4,3,6,178750,53110
23.,85905,393,551,421,11861,89,490,290,1814,7,35,5,2,3,184955,55102
24.,85604,429,617,484,11934,100,523,309,1827,1,42,2,4,5,190860,56846
25.,85109,498,650,552,12186,95,561,349,1827,10,36,7,3,2,196784,58623
26.,84464,518,730,633,12563,109,609,374,1828,6,39,4,6,2,202460,60504
27.,84150,566,763,713,12616,108,675,409,1808,3,23,1,4,4,207998,62230
28.,83619,605,814,800,12857,126,712,467,1814,4,24,6,4,4,213480,63813
29.,83003,678,880,878,13134,131,765,531,1871,13,39,4,4,3,218721,65596
30.,82553,717,989,984,13249,140,790,578,1866,5,31,5,8,4,223814,67120
31.,82120,801,1041,1113,13290,176,826,633,1863,6,27,12,3,5,228982,68517
32.,81692,866,1148,1243,13294,177,910,670,1811,6,34,8,4,4,233859,69960
33.,81300,931,1225,1385,13273,159,991,736,1832,5,24,10,4,2,238908,71333
34.,80759,983,1307,1519,13321,218,1063,830,1823,7,47,1,6,3,244024,72679
35.,80077,1055,1404,1700,13508,201,1150,905,1869,9,24,8,6,4,248720,74032
36.,79448,1082,1511,1880,13627,232,1223,997,1902,10,32,4,5,1,253432,75149
37.,78740,1121,1593,2051,13823,246,1339,1087,1854,11,40,5,6,5,258042,76324
38.,78140,1262,1675,2271,13826,253,1428,1145,1840,10,23,10,8,2,262730,77414
39.,77502,1350,1822,2474,13898,216,1473,1265,1876,11,22,6,11,3,267177,78399
40.,76872,1435,1918,2676,13873,258,1590,1378,1878,13,37,10,4,6,271518,79328
41.,76173,1535,2039,2953,13882,281,1653,1484,1847,21,30,8,5,3,275684,80178
42.,75472,1556,2154,3198,13963,274,1772,1611,1879,11,23,7,6,0,279795,81032
43.,74896,1647,2253,3446,13841,286,1873,1758,1901,11,32,2,7,2,284017,81718
44.,74135,1734,2373,3756,13861,291,1996,1854,1913,15,31,12,11,1,288165,82378
45.,73277,1856,2508,4088,13898,313,2081,1979,1925,13,29,9,10,0,291939,82957
46.,72408,1916,2659,4370,13936,338,2231,2142,1924,12,36,13,8,3,295725,83490
47.,71475,2011,2699,4774,14007,358,2383,2293,1958,12,34,9,14,2,299770,84456
48.,70567,2130,2871,5117,13981,373,2537,2424,1903,12,24,11,12,9,303695,85064
49.,69744,2182,3064,5476,13881,387,2670,2596,1905,13,25,7,9,0,307542,85706
50.,69025,2256,3193,5873,13690,388,2796,2779,1900,14,29,10,10,2,311258,86189
51.,68121,2300,3336,6277,13641,402,2904,3019,1889,9,20,7,17,1,315011,86632
52.,67231,2390,3470,6766,13545,408,3033,3157,1870,12,16,4,17,4,318658,87055
53.,66483,2410,3584,7247,13275,430,3217,3354,1878,16,26,6,3,3,322376,87449
54.,65267,2494,3781,7733,13420,440,3309,3556,1880,14,21,9,16,3,325910,87744
55.,64230,2570,3935,8131,13372,469,3414,3879,1890,19,28,7,11,3,329623,88225
56.,63281,2668,4076,8700,13200,469,3546,4060,1899,12,28,9,11,3,333274,88532
57.,62184,2711,4136,9306,13136,531,3733,4263,1913,21,25,9,12,2,337093,88954
58.,61012,2858,4313,9844,13108,511,3796,4558,1925,25,20,7,12,2,340606,89239
