# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '2' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-65-2.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '64' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "31041510"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99755,4,9,0,231,0,1,0,245,87,4,0,0,249,10016,0
2.,99482,9,7,0,499,0,3,0,471,159,7,0,1,552,20004,0
3.,99219,12,9,0,757,0,3,0,662,260,10,1,1,788,30010,0
4.,98987,7,14,0,987,1,4,0,805,382,9,3,1,945,40091,0
5.,98743,17,15,1,1219,1,4,0,957,506,12,9,1,1105,49987,0
6.,98518,20,16,1,1440,1,4,0,1062,600,12,7,2,1282,59926,0
7.,98277,23,17,3,1673,0,7,0,1174,705,14,8,3,1458,69991,0
8.,98037,32,21,3,1898,0,9,0,1280,858,22,13,3,1598,79938,0
9.,97862,35,21,4,2065,0,12,1,1311,977,23,17,5,1722,90039,0
10.,97662,29,30,6,2258,0,12,3,1383,1116,16,23,5,1849,100022,0
11.,97476,32,36,7,2432,0,14,3,1408,1321,22,19,9,1884,109984,0
12.,97266,39,44,12,2618,0,18,3,1492,1631,30,24,11,2009,120033,0
13.,97046,51,50,16,2812,0,23,2,1572,1972,44,27,12,2131,129976,0
14.,96833,58,58,22,3000,0,24,5,1635,2293,41,35,16,2236,140064,0
15.,96671,55,58,29,3145,0,35,7,1663,2624,42,33,18,2266,150049,0
16.,96498,56,63,37,3296,0,38,12,1723,2990,45,40,19,2308,160060,0
17.,96336,66,70,40,3432,0,38,18,1716,3295,49,44,18,2347,170250,0
18.,96173,69,87,47,3560,0,45,19,1737,3728,53,49,20,2472,180185,0
19.,96043,81,94,53,3651,1,54,23,1750,4241,60,62,23,2574,190186,0
20.,95856,95,98,60,3802,2,54,33,1775,4800,66,74,27,2603,200362,0
21.,95757,103,107,63,3866,2,65,37,1742,5340,66,81,33,2631,210422,0
22.,95601,113,125,70,3977,1,70,43,1764,5858,71,78,47,2612,220366,0
23.,95453,123,141,83,4077,0,76,47,1768,6551,85,82,54,2648,230439,0
24.,95320,133,152,97,4152,1,88,57,1761,7309,98,97,57,2631,240360,0
25.,95147,144,170,108,4264,2,100,65,1800,8175,115,111,54,2669,250211,0
26.,95007,163,189,126,4329,2,116,68,1814,9058,133,125,64,2670,260166,0
27.,94875,181,212,144,4388,1,121,78,1809,10049,141,129,76,2693,270323,0
28.,94733,207,237,161,4441,2,135,84,1805,11243,159,163,84,2705,280348,0
29.,94603,231,252,187,4483,2,149,93,1774,12324,176,174,99,2695,290572,0
30.,94408,264,289,217,4555,2,156,109,1811,13608,205,203,115,2793,300529,0
31.,94267,271,315,251,4592,2,171,131,1848,15077,215,219,133,2781,310553,0
32.,94076,314,355,279,4636,2,193,145,1860,16608,264,261,138,2846,320685,0
33.,93864,367,386,315,4687,1,218,162,1849,18439,305,314,156,2812,330791,0
34.,93620,430,417,354,4759,1,241,178,1857,20356,339,372,185,2771,340928,0
35.,93384,454,478,397,4824,1,258,204,1906,22588,371,388,231,2876,350922,0
36.,93165,500,523,453,4838,1,291,229,1894,25053,417,440,269,2851,361067,0
37.,92862,556,602,504,4900,1,315,260,1895,27837,484,501,329,2868,371131,0
38.,92565,619,661,567,4939,3,350,296,1913,31056,558,564,378,2894,381205,0
39.,92317,669,733,639,4927,3,384,328,1855,34378,612,674,441,2809,391218,0
40.,92011,728,833,711,4920,3,442,352,1832,38196,674,772,522,2823,401191,0
41.,91614,831,931,786,4953,3,495,387,1851,42637,768,889,635,2793,411312,0
42.,91145,957,1029,908,4990,3,552,416,1858,47495,901,1062,725,2813,421171,0
43.,90690,1055,1163,1018,4999,7,601,467,1860,52730,1028,1249,886,2783,431059,0
44.,90181,1182,1282,1128,5011,10,685,521,1865,58526,1207,1452,1108,2822,441131,0
45.,89687,1304,1409,1260,4968,11,766,595,1849,65087,1327,1711,1317,2820,451020,0
46.,89033,1448,1590,1413,5007,10,832,667,1839,72257,1585,2031,1578,2786,460955,0
47.,88370,1537,1807,1560,5015,16,956,739,1857,80184,1805,2401,1881,2865,470910,0
48.,87694,1676,1983,1738,5007,16,1042,844,1879,88677,1985,2825,2252,2839,480915,0
49.,86918,1869,2149,1954,4995,16,1160,939,1867,98218,2277,3296,2732,2794,490958,0
