# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '8' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-31-8.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '30' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '12' '-var' 'm' '500.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "264708321"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,88924,310,807,0,9704,16,239,0,241,128,300,124,9,2,481,481
2.,82713,339,664,0,15633,136,514,1,472,32,294,96,19,4,946,944
3.,78576,293,609,3,19544,247,717,11,676,14,143,17,23,0,1337,1337
4.,75242,312,631,12,22646,277,861,19,820,14,75,7,25,0,1687,1686
5.,72430,320,656,16,25268,257,1004,49,965,7,47,9,15,0,2036,2036
6.,70044,318,691,36,27450,238,1130,93,1049,6,35,5,5,0,2380,2379
7.,67819,322,720,63,29460,260,1205,151,1165,1,46,7,1,0,2689,2689
8.,65597,340,752,99,31430,287,1289,206,1248,10,39,6,2,0,3000,2999
9.,63738,356,774,142,33066,293,1382,249,1321,3,36,5,0,0,3256,3254
10.,62117,338,810,176,34477,296,1457,329,1390,8,30,2,1,0,3537,3536
11.,60584,353,815,240,35792,295,1528,393,1443,7,32,2,4,0,3800,3799
12.,59204,338,834,284,36948,305,1605,482,1525,4,23,1,4,0,4059,4059
13.,58003,348,853,333,37936,305,1639,583,1536,4,18,5,3,0,4238,4237
14.,56929,360,875,385,38790,280,1697,684,1596,3,19,1,1,0,4433,4433
15.,56033,347,898,432,39503,263,1741,783,1605,5,28,4,3,0,4604,4603
16.,55163,322,908,477,40155,276,1814,885,1632,4,16,0,3,0,4785,4785
17.,54434,336,915,527,40663,286,1827,1012,1688,3,15,0,0,0,4924,4924
18.,53728,330,947,602,41141,290,1825,1137,1720,2,20,1,1,0,5091,5091
19.,53135,333,935,666,41527,285,1849,1270,1734,1,14,2,1,0,5251,5250
20.,52539,333,942,720,41903,292,1853,1418,1760,3,8,2,0,0,5392,5391
21.,51914,345,963,783,42298,275,1883,1539,1757,4,10,1,1,0,5507,5507
22.,51391,333,988,842,42602,275,1878,1691,1764,1,10,2,1,0,5604,5602
23.,50977,346,962,910,42808,259,1890,1848,1786,2,13,3,1,0,5661,5660
24.,50558,345,956,992,43008,291,1888,1962,1816,1,7,1,2,1,5735,5733
