# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '8' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-35-8.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '34' '-var' 'INIT_I' '100.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "553112252"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99616,28,90,0,248,0,18,0,280,1112,24,10,0,338,9975,293
2.,99328,49,89,0,504,0,29,1,483,1930,38,18,3,1071,19895,635
3.,98703,83,110,0,1069,1,33,1,667,2444,63,39,5,2156,29819,1442
4.,97425,88,127,1,2316,1,41,1,847,2798,71,50,8,3470,39565,3379
5.,95260,91,148,2,4441,5,52,1,993,2591,81,58,17,4230,49330,6938
6.,92202,122,145,6,7438,8,75,4,1101,1728,106,71,25,3455,58500,12628
7.,90162,129,176,16,9415,9,86,7,1198,1111,115,97,26,2689,67357,18321
8.,88995,157,179,26,10512,11,107,13,1281,785,133,94,33,1839,75817,23736
9.,88578,185,209,36,10843,14,119,16,1388,662,157,107,47,1557,84072,28329
10.,88043,202,242,47,11288,14,139,25,1478,511,164,138,62,1228,91796,32900
11.,87674,203,257,65,11575,13,183,30,1558,429,168,158,68,869,99454,37189
12.,87637,224,273,83,11524,15,191,53,1618,440,185,167,79,869,106581,40978
13.,87336,244,294,108,11716,19,212,71,1671,328,217,167,84,736,113728,44722
14.,87064,254,331,123,11884,23,235,86,1701,291,221,183,101,625,120436,48119
15.,86886,285,372,148,11926,21,249,113,1697,318,252,209,117,585,126738,51249
16.,86756,312,403,192,11917,25,274,121,1727,312,283,232,127,475,133148,54319
17.,86748,338,422,237,11771,26,317,141,1754,284,310,246,141,454,139086,56816
18.,86721,360,447,267,11637,33,374,161,1764,244,314,282,144,434,144782,59061
19.,86694,403,472,309,11471,46,420,185,1806,220,341,296,160,384,150485,60998
20.,86573,431,530,358,11397,49,443,219,1781,227,372,284,181,342,156014,62805
21.,86476,496,551,415,11270,52,484,256,1794,240,372,302,193,311,161681,64427
22.,86131,532,632,480,11386,55,493,291,1833,241,368,298,207,280,166967,66017
23.,85909,569,649,550,11381,55,564,323,1851,212,389,279,201,262,172149,67488
24.,85521,593,708,645,11516,62,584,371,1895,198,415,279,183,273,177219,69004
25.,85183,652,765,720,11568,60,624,428,1884,193,417,296,187,210,182412,70303
26.,84889,696,823,811,11560,65,700,456,1919,198,440,280,171,206,187354,71498
27.,84485,732,880,925,11619,97,762,500,1899,178,452,262,158,172,192205,72716
28.,84246,786,907,1047,11542,109,811,552,1903,196,440,260,170,169,196954,73594
29.,83852,814,994,1164,11583,127,854,612,1879,198,447,254,154,167,201703,74490
30.,83400,872,1090,1270,11637,116,938,677,1886,228,486,208,150,161,206353,75355
31.,82829,967,1165,1415,11769,127,994,734,1907,207,524,215,166,140,210885,76266
32.,82410,1010,1267,1594,11751,139,1080,749,1928,231,522,203,151,136,215444,77078
33.,81823,1075,1325,1757,11864,149,1169,838,1943,204,494,176,153,113,219947,77907
34.,81138,1127,1429,1941,12056,163,1256,890,1957,216,522,174,155,100,224355,78837
35.,80512,1221,1561,2125,12122,177,1309,973,1936,222,501,186,167,117,228523,79665
36.,79921,1271,1649,2328,12144,196,1424,1067,1977,192,490,135,181,87,232851,80548
37.,79266,1324,1743,2567,12212,213,1528,1147,1957,173,471,166,174,79,236968,81293
38.,78522,1447,1894,2768,12289,245,1573,1262,1916,199,470,157,183,81,241234,82095
39.,77817,1555,2028,2986,12311,252,1667,1384,1903,192,451,152,163,71,245284,82664
40.,76928,1607,2194,3270,12497,259,1751,1494,1880,184,464,142,154,58,249258,83445
41.,76460,1688,2345,3549,12212,274,1859,1613,1861,233,415,140,175,50,253387,84017
42.,75476,1788,2420,3899,12409,306,1983,1719,1867,175,401,155,189,71,257399,84704
43.,74855,1866,2535,4186,12206,332,2121,1899,1828,209,385,138,158,56,261319,85212
44.,73865,2022,2692,4480,12304,329,2265,2043,1835,192,436,160,157,53,264990,85794
45.,73053,2147,2822,4864,12197,355,2419,2143,1828,182,388,142,154,52,268845,86340
46.,72047,2255,2971,5250,12290,366,2545,2276,1850,190,390,130,184,50,272578,86880
47.,71038,2332,3136,5664,12322,376,2719,2413,1822,168,364,128,168,44,276091,87279
48.,70259,2407,3308,6059,12064,422,2879,2602,1806,171,328,109,163,31,279876,87828
49.,69040,2546,3492,6549,12238,413,2939,2783,1796,192,373,118,156,31,283456,88234
50.,68095,2537,3650,7022,12108,452,3134,3002,1805,196,353,131,150,44,287235,88671
51.,66813,2682,3824,7552,12225,456,3290,3158,1810,192,294,111,158,25,290917,89137
52.,65960,2732,4014,7997,11955,489,3445,3408,1867,178,330,141,157,35,294587,89412
53.,64785,2785,4126,8604,12002,488,3629,3581,1899,181,301,106,157,35,298343,89734
54.,63578,2894,4272,9236,11968,519,3783,3750,1901,184,302,107,150,36,302080,90215
55.,62368,2968,4442,9787,11955,536,3923,4021,1858,183,291,123,145,29,305489,90645
56.,61486,2988,4612,10458,11642,534,4044,4236,1821,156,286,123,185,25,309317,90914
57.,60316,3086,4734,11094,11495,541,4189,4545,1823,160,285,108,132,32,312870,91093
58.,59090,3106,4874,11739,11464,565,4312,4850,1850,163,243,100,140,26,316300,91326
59.,58137,3112,4998,12496,11159,560,4501,5037,1871,147,269,119,138,29,319925,91622
60.,56928,3154,5075,13208,11126,556,4654,5299,1868,155,262,93,141,36,323180,91780
61.,55827,3227,5094,13886,10965,570,4782,5649,1856,145,287,102,122,19,326566,91845
62.,54924,3257,5136,14654,10636,581,4856,5956,1844,142,256,108,130,15,330020,91901
63.,53779,3228,5184,15454,10544,618,4984,6209,1879,162,191,88,133,25,333348,91907
64.,52857,3158,5272,16318,10274,584,5083,6454,1867,136,247,77,119,19,336886,92022
65.,51588,3125,5397,17093,10289,576,5144,6788,1876,142,237,95,119,18,340127,92027
66.,50654,3074,5364,17892,10035,581,5316,7084,1863,138,206,97,104,31,343723,92152
67.,49699,3098,5360,18786,9778,572,5385,7322,1894,141,224,69,119,24,347085,92215
68.,48794,3046,5379,19702,9538,537,5434,7570,1891,137,193,84,112,27,350349,92102
69.,47657,3033,5358,20499,9527,541,5464,7921,1869,121,190,91,120,12,353761,92199
70.,47078,2985,5302,21381,9041,492,5555,8166,1838,118,177,91,110,15,357335,92213
