# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '1' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-25-1.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '24' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '12' '-var' 'm' '500.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "708322481"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98397,332,864,0,218,0,189,0,226,10760,311,173,7,242,502,0
2.,97773,558,846,2,468,1,352,0,424,18997,516,362,35,483,992,0
3.,97123,717,940,10,729,3,473,5,613,26726,663,609,78,738,1491,0
4.,96444,900,1079,27,952,3,575,20,756,34407,849,825,148,928,1963,0
5.,95770,1030,1225,63,1179,3,690,40,905,42705,988,1023,266,1132,2502,0
6.,95003,1215,1389,98,1410,7,809,69,1011,51846,1200,1293,370,1304,3033,0
7.,94206,1366,1644,157,1602,8,904,113,1127,61776,1458,1645,487,1457,3545,0
8.,93265,1611,1862,237,1822,8,1039,156,1198,72822,1686,2137,661,1632,4046,0
9.,92273,1874,2093,321,2021,9,1182,227,1285,84758,2037,2696,874,1780,4551,0
10.,91177,2091,2442,443,2194,9,1343,301,1370,97760,2395,3421,1151,1947,5093,0
11.,89962,2351,2796,576,2359,12,1544,400,1436,112655,2920,4220,1611,2039,5583,0
12.,88654,2664,3147,760,2503,13,1717,542,1483,128375,3543,5242,2126,2108,6085,0
13.,87266,3047,3430,1001,2639,14,1900,703,1487,144877,4107,6465,2824,2149,6594,0
14.,85612,3435,3840,1293,2809,21,2127,863,1544,162461,5012,7932,3680,2194,7082,0
15.,83996,3722,4322,1613,2929,25,2368,1025,1594,181583,5825,9575,4818,2258,7628,0
16.,82164,4156,4793,1975,3034,27,2664,1187,1611,201702,6945,11749,6229,2338,8143,0
17.,80328,4504,5284,2407,3088,23,2954,1412,1618,222629,8024,14247,8009,2365,8662,0
18.,78265,4882,5881,2866,3146,24,3238,1698,1650,244457,9285,17245,10271,2446,9185,0
19.,76065,5306,6491,3345,3239,29,3541,1984,1683,267839,10738,20887,13222,2472,9666,0
20.,73738,5761,7086,3904,3300,33,3918,2260,1690,291598,12380,24825,16720,2572,10178,0
21.,71269,6133,7736,4552,3373,40,4251,2646,1733,315172,14063,29626,21112,2617,10648,0
22.,68709,6464,8387,5322,3460,48,4597,3013,1778,339743,16226,35038,26619,2720,11120,0
23.,66199,6737,8888,6158,3496,46,4997,3479,1778,363392,17970,40627,33127,2800,11619,0
24.,63544,7026,9452,7063,3528,50,5472,3865,1777,384571,19786,46978,40679,2863,12108,0
25.,60805,7338,10021,8028,3550,48,5881,4329,1782,404216,21685,53741,49210,2976,12615,0
26.,58094,7498,10616,9124,3541,56,6254,4817,1751,421961,23701,60802,59513,3057,13103,0
27.,55412,7600,11152,10284,3526,52,6656,5318,1778,438126,25393,67988,71068,3195,13595,0
28.,52731,7701,11493,11537,3559,50,7050,5879,1790,451206,26954,75301,84127,3276,14077,0
29.,50021,7744,11972,12871,3571,59,7384,6378,1781,461900,28107,82494,98575,3376,14525,0
30.,47455,7793,12278,14242,3561,48,7716,6907,1796,469436,29384,88863,114451,3519,15042,0
31.,44934,7730,12689,15682,3501,48,7908,7508,1800,473956,30264,95621,131699,3574,15559,0
32.,42518,7583,12899,17203,3464,52,8280,8001,1830,475896,30951,102023,149903,3687,16076,0
33.,40113,7518,13042,18762,3397,54,8475,8639,1840,475796,31287,107849,168711,3826,16622,0
34.,37836,7382,13122,20408,3350,60,8562,9280,1854,472528,31393,112551,188620,3845,17105,0
35.,35630,7227,13172,22142,3290,62,8751,9726,1859,466647,31139,116454,209361,3948,17592,0
36.,33675,6905,13197,23942,3198,59,8754,10270,1843,458128,30449,119156,230437,4049,18026,0
37.,31925,6526,13075,25710,3127,76,8806,10755,1855,447791,29646,121438,252227,4167,18544,0
38.,30192,6176,13008,27488,3059,73,8788,11216,1853,435439,28316,122051,273340,4186,19041,0
39.,28502,5935,12668,29364,2974,70,8803,11684,1854,422085,26773,121515,294140,4330,19540,0
40.,27038,5505,12410,31201,2892,59,8789,12106,1847,406139,25210,120304,313289,4437,19981,0
41.,25718,5126,12108,33035,2805,58,8674,12476,1820,389590,23517,117709,331757,4577,20465,0
42.,24511,4789,11667,34880,2750,53,8464,12886,1834,372441,21827,114057,348222,4785,20973,0
43.,23366,4467,11236,36778,2658,44,8231,13220,1807,354714,19994,109549,362942,4930,21485,0
44.,22358,4107,10780,38632,2557,39,8060,13467,1848,336970,18350,104460,376578,5139,21991,0
45.,21390,3766,10319,40483,2506,36,7880,13620,1867,319372,16289,98875,386930,5287,22461,0
46.,20530,3507,9849,42188,2414,27,7638,13847,1880,301836,14756,93148,395953,5401,22925,0
47.,19753,3201,9447,43901,2340,32,7344,13982,1919,284135,13265,87281,402559,5632,23439,0
48.,19010,2968,8985,45538,2256,30,7025,14188,1913,266947,11851,81043,407665,5721,23952,0
49.,18317,2747,8491,47234,2198,31,6797,14185,1896,250277,10657,74813,410278,5899,24503,0
50.,17765,2530,7992,48833,2115,22,6448,14295,1867,234293,9378,68546,411407,6151,25002,0
51.,17240,2281,7520,50457,2053,22,6112,14315,1873,219257,8192,62772,409928,6500,25489,0
52.,16703,2121,7023,52027,2002,20,5816,14288,1895,204632,7250,56920,406522,6740,25980,0
53.,16282,1972,6616,53535,1925,19,5512,14139,1894,190328,6322,51554,401470,7026,26478,0
54.,15883,1805,6167,55026,1857,12,5255,13995,1883,177397,5459,46605,394530,7281,26958,0
55.,15512,1646,5806,56412,1799,11,4970,13844,1933,164801,4766,41907,386846,7537,27444,0
56.,15183,1485,5443,57776,1753,12,4704,13644,1959,153020,4150,37507,377812,7809,27973,0
57.,14901,1317,5137,59011,1697,13,4486,13438,1956,141698,3616,33479,368463,8036,28479,0
58.,14622,1202,4807,60263,1659,15,4245,13187,1954,131721,3115,29629,358197,8341,28981,0
59.,14381,1082,4508,61318,1614,14,4014,13069,1951,121923,2750,26215,347882,8579,29443,0
60.,14189,994,4221,62339,1556,13,3782,12906,1970,112643,2409,23290,337490,8944,29934,0
61.,13992,908,3908,63440,1519,11,3605,12617,1957,104506,2116,20581,325842,9335,30401,0
62.,13808,858,3618,64563,1469,10,3383,12291,1936,96707,1834,18105,313579,9639,30909,0
63.,13633,767,3347,65517,1427,8,3260,12041,1949,89295,1556,15887,301118,9979,31430,0
64.,13488,682,3165,66402,1381,8,3061,11813,1950,82419,1333,14043,288380,10234,31945,0
65.,13353,641,2993,67196,1332,4,2883,11598,1929,76160,1198,12349,276287,10550,32423,0
66.,13231,599,2799,68004,1279,9,2713,11366,1933,70607,1065,10889,264594,10798,32890,0
67.,13098,562,2611,68804,1267,8,2570,11080,1935,65427,917,9524,252442,11209,33385,0
68.,13020,516,2432,69530,1217,9,2423,10853,1927,60497,804,8307,241015,11531,33873,0
69.,12917,479,2270,70226,1198,9,2289,10612,1945,55892,716,7350,229599,11789,34368,0
70.,12810,441,2161,70865,1184,9,2168,10362,1962,51830,635,6385,218996,12182,34859,0
71.,12738,400,2046,71510,1143,10,2051,10102,1962,48095,580,5626,208290,12454,35363,0
72.,12651,384,1905,72049,1127,7,1940,9937,1957,44718,524,4970,197587,12674,35884,0
73.,12563,363,1829,72594,1108,6,1824,9713,1938,41387,472,4403,187831,12914,36405,0
