# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '6' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-38-6.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '37' '-var' 'INIT_I' '100.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "859889942"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98287,32,85,0,1574,0,22,0,248,27,33,4,0,14,10021,285
2.,96572,51,84,0,3254,2,37,0,473,13,47,19,0,3,20180,539
3.,94637,55,84,0,5161,6,56,1,669,3,38,25,4,6,30190,783
4.,92646,55,91,0,7123,10,73,2,842,4,42,20,4,4,40123,1012
5.,90506,59,94,3,9225,13,96,4,1008,3,50,20,5,6,49984,1225
6.,88435,58,101,4,11267,14,110,11,1142,4,51,16,6,7,60029,1396
7.,86584,56,87,6,13084,31,135,17,1262,1,37,9,3,4,69916,1584
8.,84771,61,94,10,14864,29,145,26,1333,1,36,10,4,2,79729,1707
9.,83084,52,120,12,16511,40,145,36,1378,2,36,6,6,2,89546,1826
10.,81624,64,110,23,17930,38,170,41,1408,0,36,3,5,2,99559,1888
11.,80375,70,108,31,19134,49,184,49,1462,0,34,6,4,2,109545,1966
12.,79183,71,114,36,20291,46,194,65,1487,0,26,3,3,3,119269,2058
13.,78187,69,116,43,21255,42,209,79,1555,0,25,2,2,0,129257,2159
14.,77095,77,122,47,22299,44,223,93,1584,1,31,3,3,1,139080,2259
15.,76084,85,125,58,23253,50,238,107,1608,2,29,0,0,1,148815,2310
16.,75038,81,126,68,24257,64,241,125,1654,0,20,0,0,2,158558,2376
17.,74135,96,135,80,25107,51,248,148,1668,0,22,1,1,2,168423,2435
18.,73264,94,149,84,25919,62,257,171,1730,1,31,3,1,2,178222,2503
19.,72372,93,162,95,26759,66,269,184,1764,1,28,2,1,2,188118,2543
20.,71417,101,168,111,27653,78,269,203,1780,2,23,1,3,4,198043,2571
21.,70772,99,175,127,28254,72,277,224,1766,1,21,0,1,3,207743,2618
22.,70080,103,173,143,28890,71,301,239,1768,1,22,1,0,1,217437,2628
23.,69487,100,183,166,29420,77,316,251,1819,2,18,0,0,0,227158,2671
24.,68793,86,190,184,30069,69,334,275,1847,1,13,0,0,2,236856,2682
25.,68178,86,200,202,30629,70,330,305,1850,3,20,1,0,1,246797,2717
26.,67800,89,201,224,30950,73,341,322,1823,3,14,2,0,0,256550,2744
27.,67435,97,214,237,31243,82,345,347,1835,0,16,1,0,1,266412,2751
28.,67045,107,216,246,31557,89,362,378,1836,1,29,0,1,0,276305,2768
29.,66703,107,208,277,31818,102,387,398,1843,1,18,0,0,3,286166,2791
30.,66400,94,228,298,32055,103,399,423,1822,2,17,1,1,2,295810,2797
31.,65885,112,233,312,32496,98,405,459,1817,1,17,1,0,1,305525,2812
32.,65547,103,243,336,32770,100,404,497,1853,1,13,0,0,1,315245,2839
33.,65094,104,242,372,33143,100,413,532,1903,0,17,1,0,1,325106,2880
34.,64687,121,241,401,33479,90,423,558,1925,0,21,1,0,1,334859,2861
35.,64458,111,235,421,33660,81,444,590,1925,1,11,0,0,0,344538,2872
36.,64292,112,233,472,33760,86,443,602,1926,1,12,0,0,2,354301,2853
37.,64079,115,229,487,33908,94,449,639,1940,0,7,0,1,1,364035,2889
38.,63827,138,226,505,34079,89,443,693,1883,0,10,2,1,0,373847,2864
39.,63636,125,245,529,34204,89,443,729,1900,0,13,0,0,1,383746,2903
40.,63501,119,255,561,34280,80,443,761,1864,0,8,0,0,0,393529,2887
41.,63190,106,264,593,34516,92,429,810,1893,0,8,0,0,0,403252,2890
42.,62831,115,259,625,34788,100,435,847,1904,1,15,0,1,1,412991,2889
43.,62479,103,273,657,35075,100,435,878,1862,2,13,1,0,1,422707,2899
44.,62252,111,266,685,35240,89,443,914,1857,2,14,1,0,1,432448,2905
45.,62171,100,252,710,35266,96,447,958,1867,1,12,0,2,1,442214,2937
46.,62017,113,251,730,35344,93,456,996,1875,2,12,1,0,1,452044,2924
47.,61800,111,233,765,35499,102,466,1024,1874,2,5,1,0,0,461721,2896
48.,61741,120,243,810,35498,87,450,1051,1864,1,13,1,0,0,471622,2908
49.,61520,100,255,837,35652,96,449,1091,1902,1,7,0,0,0,481479,2939
50.,61417,106,256,858,35670,98,464,1131,1893,2,11,0,0,0,491286,2965
51.,61297,116,248,902,35728,82,478,1149,1879,0,9,0,0,0,501121,2979
52.,61315,102,246,942,35641,88,471,1195,1871,0,12,0,1,0,511000,2987
53.,61288,108,243,989,35605,90,481,1196,1903,2,12,1,0,0,520792,2943
