# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '10' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-17-10.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '16' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "790732118"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98396,328,868,1,221,0,186,0,230,10685,315,152,7,236,10022,0
2.,97746,555,882,1,491,0,325,0,457,19009,547,323,37,522,19881,0
3.,97118,745,942,11,728,1,450,5,645,26766,714,540,74,765,29934,0
4.,96446,915,1082,27,957,0,554,19,800,34502,876,766,126,940,40008,0
5.,95715,1079,1270,53,1191,4,650,38,942,43198,1089,1039,207,1107,49951,0
6.,94882,1292,1479,87,1421,5,762,72,1069,52790,1322,1355,336,1348,59770,0
7.,93998,1460,1677,147,1667,7,933,111,1190,63112,1546,1780,474,1527,69812,0
8.,93015,1718,1917,220,1880,7,1073,170,1271,74272,1901,2284,672,1665,79879,0
9.,91986,1936,2225,308,2067,9,1207,262,1342,86290,2238,2858,909,1788,89971,0
10.,90865,2210,2498,442,2257,14,1348,366,1430,99711,2675,3601,1194,1922,99996,0
11.,89653,2496,2825,615,2416,13,1518,464,1485,114609,3167,4460,1586,1966,109853,0
12.,88307,2804,3167,822,2605,13,1703,579,1553,130399,3631,5592,2146,2028,119905,0
13.,86790,3162,3620,1030,2736,20,1930,712,1591,147617,4333,6812,2930,2082,129810,0
14.,85179,3455,4118,1299,2888,21,2166,874,1606,167224,5300,8379,3819,2140,139709,0
15.,83542,3782,4570,1619,2984,21,2409,1073,1607,187094,6115,10398,5041,2189,149648,0
16.,81709,4174,4998,1965,3117,24,2719,1294,1665,208987,7239,12810,6624,2305,159720,0
17.,79802,4483,5517,2397,3228,26,3026,1521,1675,230615,8423,15251,8588,2367,169728,0
18.,77779,4870,6027,2897,3317,29,3312,1769,1641,253542,9635,18368,11170,2420,179750,0
19.,75545,5256,6601,3454,3396,29,3656,2063,1692,276354,10962,21871,14285,2445,189944,0
20.,73186,5694,7210,4031,3435,35,4018,2391,1704,299130,12554,25909,18121,2478,200001,0
21.,70781,6139,7754,4716,3475,32,4316,2787,1737,322638,14261,30458,22616,2510,210156,0
22.,68289,6456,8410,5458,3499,35,4695,3158,1754,345612,16098,35935,28001,2526,220065,0
23.,65639,6809,9050,6281,3551,43,5106,3521,1753,368185,18234,41651,34518,2507,230100,0
24.,62953,7197,9646,7174,3595,52,5440,3943,1789,389702,20348,48009,42100,2588,240096,0
25.,60266,7440,10227,8158,3606,57,5879,4367,1810,409975,22227,54784,51158,2668,250157,0
26.,57477,7689,10837,9188,3628,60,6283,4838,1852,427738,24580,61772,61317,2725,260246,0
27.,54727,7921,11360,10298,3625,59,6700,5310,1875,443539,26588,69745,73028,2738,270362,0
28.,52006,7992,11915,11521,3584,57,7053,5872,1866,456736,28772,77359,86669,2824,280379,0
29.,49263,7999,12418,12805,3577,53,7405,6480,1835,467295,30188,85745,101499,2868,290520,0
30.,46691,7972,12751,14176,3541,53,7783,7033,1818,475607,31319,93708,118113,2916,300651,0
31.,44133,7932,13020,15690,3524,48,7987,7666,1831,480836,32108,101194,136300,2967,310538,0
32.,41804,7713,13212,17327,3449,52,8250,8193,1801,482512,32572,107880,155192,3111,320654,0
33.,39497,7582,13162,18974,3431,52,8526,8776,1790,480960,32530,113126,175034,3184,330693,0
34.,37219,7321,13361,20699,3372,53,8632,9343,1793,476652,32348,117504,195455,3228,340545,0
35.,35184,7035,13299,22466,3282,54,8786,9894,1759,469854,31644,120820,216596,3338,350327,0
36.,33274,6732,13266,24166,3190,63,8911,10398,1806,460345,30708,123439,238307,3424,360241,0
37.,31481,6457,13070,25986,3098,63,8956,10889,1833,448515,29552,124552,259921,3503,370177,0
38.,29762,6149,12833,27876,3036,63,8956,11325,1833,434958,28277,123972,280374,3686,380300,0
39.,28184,5847,12479,29734,2975,58,8923,11800,1853,420314,26768,122668,300092,3800,390467,0
40.,26698,5458,12266,31554,2933,52,8817,12222,1852,403716,25162,120728,318654,4012,400355,0
41.,25357,5085,11937,33389,2866,52,8648,12666,1872,386716,23302,117755,336362,4231,410445,0
42.,24168,4734,11586,35165,2778,53,8449,13067,1856,368784,21614,113771,352610,4464,420370,0
43.,23084,4415,11072,37027,2698,42,8311,13351,1842,351042,19657,109007,367157,4658,430451,0
44.,22086,4115,10581,38854,2626,39,7997,13702,1878,332820,17737,103303,378961,4817,440447,0
45.,21202,3747,10200,40690,2551,36,7714,13860,1867,314911,16027,97288,389753,4893,450339,0
46.,20326,3471,9719,42518,2481,25,7485,13975,1820,297406,14487,91097,398001,5018,460381,0
47.,19593,3192,9271,44288,2369,30,7236,14021,1820,280088,12965,84883,403808,5192,470343,0
48.,18892,2961,8788,46007,2286,32,6959,14075,1796,263537,11508,78565,407904,5478,480376,0
49.,18265,2738,8297,47597,2219,34,6688,14162,1810,246998,10181,72651,409188,5725,490432,0
50.,17717,2528,7774,49203,2142,35,6380,14221,1832,231095,9005,66430,409540,5981,500350,0
51.,17232,2245,7392,50817,2061,30,6069,14154,1824,215840,7911,60457,407585,6239,510425,0
52.,16728,2060,7001,52281,1994,26,5825,14085,1820,201183,6980,54936,403906,6523,520557,0
53.,16297,1931,6534,53760,1923,18,5561,13976,1872,187606,5987,49825,398776,6760,530598,0
54.,15899,1755,6187,55116,1877,18,5253,13895,1880,174673,5275,44774,392526,7112,540691,0
55.,15557,1562,5853,56500,1811,13,4958,13746,1911,162234,4585,40334,384862,7427,550745,0
56.,15259,1442,5430,57880,1746,10,4691,13542,1909,150778,3853,36370,376872,7668,560621,0
57.,14954,1338,5034,59146,1688,10,4477,13353,1913,140063,3483,32332,367282,7954,570625,0
58.,14687,1255,4743,60267,1618,11,4237,13182,1946,129876,3124,28717,356792,8350,580652,0
59.,14434,1140,4470,61436,1563,11,3949,12997,1969,120243,2736,25630,345824,8660,590641,0
60.,14211,1069,4144,62507,1528,11,3770,12760,1991,111573,2470,22778,334465,9056,600642,0
61.,13983,1022,3863,63573,1489,10,3545,12515,1984,103263,2204,20140,322385,9314,610739,0
62.,13814,949,3594,64516,1437,7,3304,12379,1974,95638,1919,17742,310138,9588,620752,0
63.,13660,836,3407,65483,1390,11,3109,12104,1966,88542,1671,15726,298240,9939,630822,0
64.,13522,742,3231,66351,1355,7,2939,11853,1991,81983,1440,13840,286502,10263,640650,0
65.,13353,713,3024,67164,1309,8,2804,11625,1985,76194,1273,12239,275552,10560,650599,0
66.,13223,658,2820,67951,1266,7,2678,11397,1997,70440,1075,10819,264090,10814,660507,0
67.,13088,636,2659,68708,1221,5,2511,11172,1981,65267,976,9524,252453,11032,670268,0
68.,12989,580,2505,69448,1173,3,2394,10908,1957,60615,892,8391,241423,11218,680070,0
69.,12876,540,2381,70167,1150,2,2274,10610,1956,56269,804,7397,230778,11479,689977,0
70.,12766,499,2242,70868,1132,3,2162,10328,1962,52025,717,6582,220543,11761,699932,0
71.,12658,458,2107,71449,1125,3,2052,10148,1972,48297,619,5840,210474,12149,709869,0
72.,12594,417,1987,72049,1089,2,1939,9923,1963,44893,579,5132,200585,12409,719940,0
73.,12511,391,1849,72666,1075,1,1856,9651,1965,41759,505,4576,191119,12683,729985,0
74.,12443,340,1767,73223,1053,1,1756,9417,1967,38900,475,4123,182311,12916,739939,0
75.,12393,294,1671,73661,1029,0,1683,9269,1994,36317,401,3679,173452,13240,750026,0
76.,12333,270,1581,74127,1018,0,1602,9069,2003,33793,351,3251,165437,13470,760043,0
77.,12274,263,1494,74591,1000,0,1542,8836,2013,31563,319,2905,157879,13782,770254,0
78.,12209,244,1431,75021,988,0,1487,8620,2035,29416,284,2595,150452,14007,780258,0
79.,12138,240,1360,75465,981,0,1441,8375,1985,27404,260,2345,143150,14202,790362,0
80.,12078,242,1287,75817,965,0,1369,8242,1986,25662,254,2073,136333,14167,800299,0
81.,12027,236,1238,76185,939,0,1308,8067,1997,24104,250,1857,130054,14521,810077,0
82.,11987,218,1204,76520,917,1,1266,7887,1981,22564,213,1690,124108,14640,820072,0
83.,11944,205,1146,76819,904,3,1247,7732,2039,21230,191,1519,118661,14934,830021,0
84.,11907,194,1090,77113,894,4,1199,7599,2038,19977,184,1361,113520,15208,839997,0
85.,11858,198,1058,77351,870,4,1169,7492,2033,18847,210,1218,108470,15442,850033,0
86.,11804,195,1031,77639,858,3,1157,7313,2032,17731,196,1159,103838,15769,860069,0
87.,11767,189,993,77878,850,3,1136,7184,2063,16801,174,1066,99711,15923,870114,0
88.,11716,160,997,78075,848,4,1096,7104,2059,15876,170,986,95999,16120,880247,0
89.,11669,160,978,78313,832,4,1075,6969,2068,15042,174,923,92524,16321,890243,0
90.,11619,162,941,78525,833,3,1053,6864,2056,14397,168,864,89304,16409,900212,0
91.,11593,148,896,78726,828,2,1044,6763,2035,13734,144,814,86101,16670,910159,0
92.,11585,123,887,78873,806,3,1037,6686,2070,13182,128,754,82950,17041,920169,0
93.,11556,125,857,79040,800,2,997,6623,2077,12682,120,701,80326,17007,930222,0
94.,11539,126,840,79251,779,1,978,6486,2072,12088,117,660,77844,17042,940375,0
95.,11509,133,825,79446,761,1,963,6362,2051,11606,125,648,75483,17211,950445,0
96.,11502,125,808,79616,734,1,950,6264,2074,11068,119,627,73285,17354,960441,0
97.,11470,128,769,79712,733,1,944,6243,2128,10729,112,586,70841,17661,970195,0
98.,11439,122,771,79862,723,2,923,6158,2112,10302,108,553,68588,17791,980143,0
99.,11418,122,761,79996,705,2,907,6089,2136,9900,107,525,66964,17783,990003,0
100.,11384,125,736,80149,706,1,906,5993,2119,9555,102,515,65437,17826,1000192,0
101.,11350,117,735,80302,705,0,896,5895,2106,9193,112,483,63851,17884,1010150,0
102.,11324,111,729,80444,694,0,901,5797,2053,8938,103,463,62534,18058,1020196,0
103.,11297,103,730,80556,685,0,897,5732,2049,8719,100,446,61432,18122,1030323,0
104.,11253,105,735,80615,685,1,885,5721,2057,8518,101,443,60527,18208,1040425,0
105.,11214,109,722,80706,688,1,878,5682,2061,8279,101,432,59764,18445,1050416,0
106.,11179,109,703,80823,688,0,874,5624,2067,8093,91,428,58973,18664,1060349,0
107.,11134,121,702,80916,690,0,868,5569,2068,7976,91,435,58020,18648,1070331,0
108.,11110,111,707,80995,677,0,863,5537,2059,7959,89,436,57323,18575,1080363,0
109.,11088,102,710,81116,669,1,850,5464,2044,7824,86,405,56776,18638,1090379,0
110.,11049,107,708,81198,675,2,844,5417,2060,7673,91,406,56166,18728,1100380,0
111.,10999,109,717,81245,682,2,847,5399,2065,7528,98,372,55460,18724,1110394,0
112.,10961,102,720,81298,689,2,842,5386,2047,7414,85,394,55165,18746,1120359,0
113.,10939,98,715,81339,679,2,843,5385,2071,7387,83,389,54941,18751,1130273,0
114.,10920,92,698,81463,665,1,838,5323,2059,7347,85,399,54787,18830,1140268,0
115.,10887,90,688,81554,668,1,837,5275,2067,7283,87,391,54431,18890,1150285,0
116.,10842,101,682,81611,671,1,840,5252,2044,7158,101,391,54032,19053,1160447,0
117.,10834,99,683,81685,653,1,835,5210,2036,7078,94,384,53566,19207,1170487,0
118.,10824,95,669,81766,639,1,838,5168,2012,7042,94,378,53107,19400,1180372,0
119.,10815,86,664,81850,628,1,828,5128,2003,6992,94,381,52541,19512,1190313,0
120.,10785,88,654,81867,629,1,821,5155,2035,6827,97,343,52358,19394,1200313,0
121.,10745,94,661,81907,629,1,819,5144,2040,6667,94,334,51731,19466,1210380,0
122.,10721,100,669,81963,616,1,819,5111,2013,6593,91,326,51543,19578,1220363,0
123.,10698,88,678,82018,609,0,820,5089,2008,6564,86,332,51542,19780,1230283,0
124.,10668,93,659,82104,605,0,815,5056,2023,6470,82,344,51313,19953,1240268,0
125.,10648,88,660,82150,595,0,816,5043,2005,6376,90,353,51084,19974,1250277,0
126.,10632,77,655,82179,586,1,813,5057,2025,6364,74,362,51025,20017,1260090,0
127.,10587,88,640,82251,595,0,820,5019,1991,6343,73,352,50897,19931,1269988,0
128.,10547,99,636,82293,600,0,815,5010,1994,6258,81,342,50435,20065,1279957,0
129.,10519,100,633,82343,593,1,811,5000,2006,6163,88,338,50068,20058,1289669,0
130.,10477,98,642,82387,603,2,816,4975,2021,6070,80,359,50015,20134,1299643,0
131.,10445,87,642,82424,611,2,821,4968,2044,6047,65,350,49792,20341,1309620,0
132.,10414,92,641,82489,611,2,821,4930,2021,6021,79,332,49527,20344,1319694,0
