# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '16' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-17-16.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '16' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "953314382"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98349,320,895,0,264,1,171,0,270,10907,313,135,7,232,10080,0
2.,97703,558,877,1,529,1,327,4,491,19493,550,338,18,477,20322,0
3.,97085,708,941,13,789,2,452,10,670,27051,689,559,51,684,30390,0
4.,96389,917,1057,25,1023,3,560,26,840,34747,847,822,105,905,40379,0
5.,95641,1088,1246,49,1260,5,665,46,986,42973,1056,1039,208,1091,50550,0
6.,94817,1258,1460,90,1496,3,797,79,1122,52323,1289,1349,307,1252,60528,0
7.,93971,1438,1668,145,1717,5,931,125,1202,62435,1500,1748,455,1408,70516,0
8.,93082,1627,1904,229,1906,8,1071,173,1297,73982,1790,2198,646,1553,80517,0
9.,92039,1860,2176,317,2116,18,1214,260,1419,86107,2161,2790,875,1782,90507,0
10.,90904,2119,2463,446,2338,11,1356,363,1514,99272,2568,3492,1198,1956,100464,0
11.,89625,2421,2815,612,2532,13,1518,464,1542,113893,3074,4404,1561,1986,110499,0
12.,88286,2726,3148,816,2684,16,1732,592,1591,129650,3671,5545,2053,2128,120487,0
13.,86908,2971,3585,1036,2820,18,1934,728,1606,146745,4242,6745,2792,2155,130566,0
14.,85268,3421,3971,1330,2971,18,2131,890,1681,164807,5115,8240,3771,2204,140606,0
15.,83534,3779,4413,1644,3137,23,2374,1096,1705,184078,6215,10025,4934,2279,150668,0
16.,81726,4176,4883,2031,3238,25,2634,1287,1709,204327,7239,12244,6507,2331,160680,0
17.,79809,4604,5314,2463,3334,26,2949,1501,1756,225608,8347,14720,8407,2403,170753,0
18.,77841,4893,5900,2924,3398,36,3264,1744,1763,247691,9518,17732,10766,2463,180614,0
19.,75650,5357,6458,3406,3474,34,3579,2042,1796,269479,10870,21266,13642,2559,190731,0
20.,73407,5684,7045,4013,3528,33,3967,2323,1819,292174,12346,25234,17384,2570,200596,0
21.,70967,6103,7627,4676,3587,36,4302,2702,1852,315074,14085,29570,21783,2628,210554,0
22.,68427,6407,8308,5415,3630,36,4683,3094,1824,338418,15862,34703,26918,2670,220557,0
23.,65805,6813,8858,6245,3677,38,5101,3463,1852,361433,17957,40235,33285,2674,230613,0
24.,63223,7064,9465,7169,3680,37,5465,3897,1850,382594,19856,46483,40542,2684,240816,0
25.,60463,7377,10104,8167,3697,34,5823,4335,1823,402324,22056,53253,49302,2706,250824,0
26.,57805,7583,10539,9258,3693,39,6232,4851,1821,420649,23643,60333,59697,2748,260596,0
27.,55085,7774,10968,10413,3695,39,6724,5302,1823,435815,25449,67102,71174,2787,270572,0
28.,52417,7821,11488,11662,3673,46,7067,5826,1806,448101,26910,74427,84075,2845,280473,0
29.,49752,7922,11936,12917,3638,56,7359,6420,1794,458798,28489,81834,98356,2913,290683,0
30.,47268,7808,12446,14244,3584,58,7643,6949,1805,466797,29666,88950,114443,3023,300945,0
31.,44725,7761,12770,15682,3541,59,7921,7541,1787,472679,30885,96249,131692,3101,310905,0
32.,42277,7678,12980,17297,3494,56,8133,8085,1790,475457,31495,102984,149993,3196,320886,0
33.,39989,7472,13154,18913,3429,55,8404,8584,1793,475600,31613,109055,169949,3245,331081,0
34.,37827,7240,13171,20582,3371,51,8594,9164,1792,471996,31341,113678,190487,3383,340998,0
35.,35793,6941,13248,22241,3299,55,8744,9679,1834,465728,30925,117262,211424,3534,351051,0
36.,33803,6690,13228,23963,3211,54,8780,10271,1815,457673,30244,120509,232376,3654,361043,0
37.,31945,6403,13176,25724,3153,47,8770,10782,1803,447196,29265,122600,253625,3727,371115,0
38.,30160,6165,12994,27518,3088,44,8697,11334,1861,435559,28123,123335,274749,3899,381100,0
39.,28533,5843,12739,29392,3031,41,8702,11719,1880,421763,26492,122506,295357,3992,391179,0
40.,27044,5480,12382,31368,2958,45,8578,12145,1865,406176,25220,120571,314167,4078,401409,0
41.,25749,5109,11972,33264,2879,46,8444,12537,1845,389406,23491,117858,331967,4275,411490,0
42.,24434,4794,11612,35131,2808,40,8297,12884,1869,372233,21764,114127,348704,4436,421630,0
43.,23316,4397,11228,37023,2754,43,8112,13127,1874,354115,19973,109583,363746,4575,431852,0
44.,22302,4006,10879,38791,2670,37,7883,13432,1848,336182,18046,104751,377311,4771,441783,0
45.,21341,3707,10393,40594,2601,40,7707,13617,1820,318618,16271,98832,388800,4949,451666,0
46.,20482,3456,9886,42421,2521,38,7431,13765,1841,300747,14614,93016,397364,5138,461523,0
47.,19671,3222,9346,44209,2445,36,7210,13861,1833,282985,13082,86934,404092,5443,471656,0
48.,18972,2980,8877,45958,2344,35,6928,13906,1840,265674,11708,80827,408865,5737,481781,0
49.,18320,2736,8443,47528,2273,28,6627,14045,1858,249208,10353,74585,411712,5995,491662,0
50.,17755,2499,8036,49100,2212,22,6344,14032,1821,233356,8997,68554,412519,6238,501528,0
51.,17223,2324,7575,50670,2151,18,6014,14025,1850,218357,7946,62675,411726,6452,511563,0
52.,16722,2172,7141,52205,2064,18,5761,13917,1860,203710,7121,56938,408896,6686,521638,0
53.,16291,2001,6703,53672,1980,19,5464,13870,1861,189876,6285,51777,404195,7051,531582,0
54.,15866,1843,6285,55149,1907,19,5208,13723,1845,176770,5595,46687,398411,7283,541502,0
55.,15475,1701,5857,56483,1839,16,4992,13637,1865,164148,4993,41837,390987,7586,551449,0
56.,15177,1506,5529,57715,1787,16,4734,13536,1868,152801,4333,37558,381962,7950,561509,0
57.,14894,1367,5168,58944,1716,15,4488,13408,1906,141913,3673,33613,372670,8267,571360,0
58.,14607,1275,4825,60099,1656,17,4266,13255,1949,131631,3240,29975,362276,8634,581357,0
59.,14368,1142,4514,61246,1606,17,4046,13061,1951,121791,2805,26660,351193,9093,591352,0
60.,14159,1022,4246,62291,1545,19,3787,12931,1962,112993,2407,23746,340032,9335,601178,0
61.,13978,896,3985,63342,1496,19,3595,12689,1958,104732,2116,20997,328126,9532,611236,0
62.,13824,799,3751,64301,1450,12,3403,12460,1970,96867,1796,18399,316228,9874,621246,0
63.,13623,749,3523,65274,1414,9,3163,12245,1999,89851,1622,16259,304075,10166,631101,0
64.,13454,720,3286,66153,1370,9,2967,12041,2021,83282,1457,14443,292425,10479,641116,0
65.,13326,653,3032,67013,1340,4,2810,11822,1984,77169,1244,12799,280505,10724,651091,0
66.,13200,587,2887,67858,1303,7,2642,11516,1959,71659,1093,11234,268625,11028,661131,0
