# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '2' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-8-2.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '7' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "975237367"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,89536,361,879,0,9026,21,177,0,241,228,341,132,11,6,9599,9547
2.,85719,399,773,1,12530,146,429,3,438,58,336,123,24,5,18398,18343
3.,84598,470,740,9,13340,211,621,11,644,37,192,39,26,2,26705,26334
4.,84134,512,796,25,13526,212,767,28,811,28,102,21,31,7,34510,32682
5.,83344,567,911,44,14011,216,857,50,975,13,82,10,26,5,41974,38724
6.,82368,697,1001,75,14600,188,976,95,1106,19,87,10,17,3,49070,44536
7.,81710,738,1143,120,14872,232,1046,139,1213,20,65,15,10,3,55540,49978
8.,81124,842,1209,184,15064,221,1165,191,1338,17,65,13,10,5,61931,54935
9.,80563,873,1350,254,15203,236,1271,250,1390,16,69,13,10,3,67851,59550
10.,79805,940,1508,348,15431,263,1409,296,1459,20,55,11,13,0,73570,63808
11.,79241,1065,1607,445,15433,265,1554,390,1502,10,46,7,8,2,78575,67416
12.,78725,1174,1760,595,15367,286,1627,466,1520,9,45,10,13,6,83558,70688
13.,78184,1337,1852,741,15280,269,1785,552,1556,13,51,17,9,1,88276,73590
14.,77833,1416,2018,900,14946,330,1906,651,1620,15,53,11,6,2,93050,75995
15.,77237,1598,2190,1055,14771,318,2031,800,1652,18,37,6,19,5,97556,78056
16.,76433,1701,2417,1248,14810,307,2185,899,1687,14,43,12,15,4,101985,80010
17.,75561,1792,2626,1473,14851,355,2300,1042,1724,21,48,12,19,3,106324,81829
18.,74742,1878,2845,1737,14816,390,2431,1161,1759,21,35,11,13,4,110527,83534
19.,74098,2005,3078,2017,14501,400,2577,1324,1747,22,41,13,15,3,114491,84692
20.,72905,2138,3233,2279,14726,447,2756,1516,1789,13,40,2,14,3,118407,85877
21.,72079,2274,3421,2644,14494,480,2937,1671,1776,13,30,13,14,2,122351,86928
22.,71257,2497,3631,3010,14147,487,3121,1850,1798,20,30,20,17,2,126211,87633
