# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '13' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-83-13.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '82' '-var' 'INIT_I' '10.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "1045071966"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99851,5,7,0,134,0,3,0,246,112,3,0,0,688,9998,249
2.,99753,5,9,0,229,0,4,0,460,203,3,3,0,2753,19941,513
3.,99665,6,12,0,315,0,2,0,662,295,3,3,1,5823,29807,791
4.,99555,10,12,0,418,0,5,0,852,369,6,5,1,9610,39858,1061
5.,99275,12,15,1,692,0,5,0,1000,476,9,6,1,13560,49628,1776
6.,99222,14,19,1,741,0,3,0,1125,573,9,5,5,17089,59422,2937
7.,98757,16,19,2,1199,0,7,0,1229,663,14,5,4,19997,69156,4991
8.,98617,19,25,2,1330,0,7,0,1315,732,17,4,6,20980,78688,8644
9.,98286,21,26,2,1654,0,10,1,1430,792,18,9,5,22160,88048,12494
10.,97337,27,28,5,2589,1,12,1,1536,696,23,13,6,19215,96980,19795
11.,97472,31,28,8,2444,2,14,1,1609,550,18,22,6,15148,105200,27534
12.,97284,39,24,10,2617,1,24,1,1630,365,23,16,10,11258,113142,34409
13.,97272,36,30,10,2619,0,30,3,1628,200,20,26,10,6954,120113,40640
14.,97747,39,39,13,2126,0,33,3,1639,243,29,22,13,5486,127453,44369
15.,97543,42,45,16,2311,1,36,6,1696,268,42,21,14,4882,134291,47333
16.,97488,48,36,20,2349,0,49,10,1699,184,40,29,14,3786,140794,50218
17.,97619,40,50,27,2203,0,50,11,1716,166,32,41,15,3252,147067,52485
18.,97519,47,46,32,2286,0,56,14,1763,152,33,45,12,2862,153382,54434
19.,97521,55,50,38,2262,0,50,24,1771,154,40,37,19,2737,159363,55946
20.,97429,55,56,45,2336,1,49,29,1796,189,36,39,24,2498,165431,57347
21.,97474,72,59,53,2255,0,52,35,1782,143,54,45,29,2414,171205,58410
22.,97366,81,81,61,2324,0,52,35,1805,191,65,51,31,2276,176972,59553
23.,97406,84,89,65,2253,0,61,42,1790,188,59,61,37,2118,182574,60635
24.,97350,99,99,81,2266,5,55,45,1793,244,82,61,38,2043,188556,61191
25.,97291,122,99,87,2276,4,68,53,1809,179,99,71,39,1772,194170,62022
26.,97171,137,111,101,2346,1,71,62,1795,199,94,84,41,1648,199793,62656
27.,97164,139,127,119,2306,2,80,63,1785,224,90,100,49,1471,205295,63192
28.,96968,151,158,138,2434,3,84,64,1833,218,117,97,52,1396,210830,63676
29.,96971,162,162,159,2371,6,103,66,1831,221,128,114,54,1274,216286,64274
30.,96879,184,189,172,2385,3,111,77,1823,214,144,132,68,1127,221742,64850
31.,96727,204,194,212,2454,5,125,79,1814,249,153,151,75,1023,227069,65194
32.,96666,220,226,243,2425,6,127,87,1780,253,168,175,95,981,232118,65541
33.,96544,240,256,270,2452,5,137,96,1775,232,183,196,106,876,237419,65860
34.,96330,282,275,294,2550,3,157,109,1815,213,203,214,106,814,242654,66284
35.,96270,299,291,320,2506,5,195,114,1828,243,228,201,129,664,247873,66837
36.,96165,321,328,353,2490,7,210,126,1843,218,239,221,141,662,252865,67144
37.,95953,339,351,400,2578,9,236,134,1875,212,234,236,143,624,258132,67857
38.,95745,356,394,438,2642,7,270,148,1869,215,256,228,150,536,262963,68409
39.,95508,393,434,493,2699,9,296,168,1831,210,315,250,150,472,268303,69167
40.,95284,429,468,546,2734,14,332,193,1875,187,335,253,155,424,273404,69894
41.,95011,463,529,606,2796,16,365,214,1883,198,363,275,159,380,278207,70477
42.,94718,516,555,675,2866,17,413,240,1909,206,381,289,156,381,283127,71269
43.,94577,570,588,739,2785,24,445,272,1912,184,367,309,182,302,288190,72134
44.,94091,627,654,798,3017,27,479,307,1925,210,390,272,203,266,293155,72818
45.,93847,700,712,911,2972,28,496,334,1932,193,442,276,187,256,298047,73397
46.,93478,764,792,1009,3041,20,547,349,1917,215,449,288,167,256,302776,74161
47.,93010,854,882,1107,3123,44,608,372,1899,218,502,288,180,232,307176,74903
48.,92584,924,957,1219,3180,44,670,422,1893,225,507,234,166,210,311821,75614
49.,92120,983,1078,1346,3248,37,716,472,1881,190,486,232,187,185,316271,76409
50.,91678,1097,1150,1506,3220,57,793,499,1853,191,484,253,167,158,320707,77119
51.,91130,1168,1261,1618,3295,57,879,592,1861,224,496,203,186,144,325133,77907
52.,90327,1244,1431,1779,3564,79,942,634,1862,214,517,195,165,146,329292,78700
53.,89714,1351,1604,1972,3606,58,990,705,1907,223,512,187,153,127,333571,79715
54.,88959,1432,1706,2191,3731,93,1116,772,1897,240,491,169,168,109,337917,80775
55.,88014,1584,1911,2407,3921,121,1198,844,1927,208,550,178,156,94,342167,81854
56.,87085,1690,2123,2673,4086,111,1332,900,1920,224,507,176,186,106,346255,82695
57.,85958,1914,2315,2976,4319,126,1442,950,1944,221,537,191,186,91,350410,83848
58.,85258,2077,2449,3258,4150,144,1621,1043,1969,223,470,160,173,83,354394,84904
59.,84083,2212,2657,3575,4447,139,1751,1136,1957,215,456,176,212,71,358398,85634
60.,82929,2344,2969,3924,4542,187,1875,1230,1940,238,480,173,187,75,362271,86530
61.,81809,2537,3199,4270,4580,198,2039,1368,1936,259,460,165,235,82,365938,87129
62.,80503,2759,3366,4737,4720,216,2230,1469,1914,225,428,163,198,64,369635,87902
63.,79130,2982,3595,5187,4843,237,2451,1575,1889,249,434,181,187,61,373367,88611
64.,77804,3079,3890,5661,4885,281,2647,1753,1899,219,405,155,178,52,376911,89122
65.,76324,3334,4140,6179,4994,272,2825,1932,1877,201,401,156,179,48,380643,89731
66.,74776,3446,4400,6742,5161,357,2985,2133,1918,204,360,161,192,38,384135,90247
67.,73256,3595,4767,7335,5201,373,3173,2300,1939,225,360,156,194,37,387860,90804
68.,71494,3830,5048,7926,5384,371,3440,2507,1938,207,346,149,167,37,391351,91419
69.,69934,3969,5320,8592,5348,411,3694,2732,1953,201,363,138,189,32,394844,91998
70.,68205,4055,5612,9312,5466,405,3962,2983,1937,210,353,129,143,25,398461,92206
71.,66562,4237,5847,10058,5383,446,4205,3262,1945,192,281,140,171,36,401737,92450
72.,64619,4306,6244,10887,5595,470,4347,3532,1955,195,297,129,165,27,405371,92847
73.,62933,4388,6524,11705,5554,493,4576,3827,1930,206,260,148,170,24,408496,92992
74.,61237,4556,6699,12689,5458,484,4881,3996,1900,185,295,117,152,24,411856,93245
75.,59603,4633,6812,13581,5289,502,5216,4364,1893,188,241,99,147,23,415178,93566
76.,57681,4739,7033,14570,5394,528,5395,4660,1882,180,251,127,142,20,418438,93652
77.,55931,4825,7280,15517,5287,533,5589,5038,1864,201,248,106,156,16,421689,93757
78.,54092,4862,7501,16601,5244,580,5753,5367,1880,178,265,100,133,20,424971,93993
79.,52534,4812,7578,17694,5036,617,5999,5730,1911,171,233,110,165,21,428320,94049
80.,50744,4754,7852,18799,5044,570,6224,6013,1875,159,233,102,124,14,431825,94408
81.,49041,4685,8001,19893,4978,592,6461,6349,1877,163,212,105,133,15,435239,94612
82.,47442,4637,8021,21196,4884,571,6622,6627,1899,151,212,81,135,17,438540,94601
83.,45901,4659,8184,22296,4694,531,6581,7154,1883,158,198,103,125,19,441806,94583
84.,44444,4474,8093,23602,4515,569,6851,7452,1884,139,169,86,114,14,444978,94697
85.,43054,4421,8145,24939,4329,556,6850,7706,1908,128,186,91,110,11,448298,94728
86.,41696,4308,8136,26225,4147,526,6894,8068,1879,134,215,93,123,14,451575,94637
87.,40448,4145,8002,27596,3938,486,7064,8321,1877,106,177,72,93,14,454684,94622
