# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '9' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-8-9.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '7' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "30426963"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,89485,308,884,2,9125,18,177,1,263,159,311,135,6,9,9717,9655
2.,85853,353,759,5,12447,136,445,2,504,62,305,130,22,7,18570,18493
3.,84760,407,755,9,13244,192,622,11,678,36,186,33,22,0,27121,26241
4.,84168,470,823,21,13542,195,767,14,815,27,121,17,23,4,35069,32528
5.,83441,553,923,32,13966,185,853,47,967,18,87,13,18,4,42579,38511
6.,82560,631,1016,66,14500,175,968,84,1119,25,105,11,16,5,49713,44430
7.,82057,701,1068,109,14635,211,1093,126,1217,30,66,6,12,0,56396,49549
8.,81454,793,1148,160,14876,211,1189,169,1305,13,50,7,13,0,62629,54344
9.,80732,877,1299,220,15155,209,1275,233,1364,6,61,6,13,3,68360,58690
10.,80197,983,1422,309,15174,239,1375,301,1406,22,56,5,6,6,74045,62726
11.,79579,1031,1579,397,15276,253,1505,380,1435,16,64,12,10,4,79369,66536
12.,79023,1153,1725,514,15257,273,1610,445,1479,15,58,13,13,1,84652,69966
13.,78412,1257,1862,651,15267,277,1740,534,1540,20,45,12,7,8,89877,72851
14.,77882,1412,2011,818,15091,326,1835,625,1573,22,56,10,10,7,94439,75291
15.,77288,1485,2200,986,14988,351,1960,742,1598,19,50,10,14,1,98932,77633
16.,76582,1630,2389,1171,14923,336,2079,890,1616,12,41,4,14,4,103337,79628
17.,75888,1775,2564,1393,14778,351,2244,1007,1606,22,39,12,10,4,107522,81407
18.,75059,1886,2825,1653,14704,382,2364,1127,1636,22,54,13,10,1,111644,82998
19.,74201,2037,3011,1943,14615,393,2541,1259,1691,27,44,12,20,7,115632,84382
20.,73265,2210,3144,2239,14557,418,2722,1445,1714,18,45,9,11,2,119431,85637
21.,72312,2320,3406,2574,14486,454,2845,1603,1730,12,43,14,22,2,123288,86569
22.,71562,2457,3606,2906,14103,515,3054,1797,1726,17,37,10,18,4,126906,87286
