# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '20' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-3-20.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '2' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "18200175"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98388,342,878,1,227,0,164,0,275,10728,332,151,8,332,9958,437
2.,96857,582,952,3,1344,3,256,3,473,18646,580,339,40,1095,20016,1887
3.,89867,756,1090,10,7918,14,338,7,666,19491,763,565,88,1814,29501,10555
4.,76459,880,1201,30,20889,36,488,17,825,6622,929,792,156,935,37895,30689
5.,75312,962,1310,61,21615,57,633,50,948,1718,1017,978,237,373,45301,42090
6.,76496,1011,1372,103,19981,109,851,77,1082,978,1054,1030,328,271,52053,49681
7.,77328,1032,1384,153,18673,175,1124,131,1162,601,990,946,400,168,58254,56192
8.,78116,1011,1421,227,17411,245,1381,188,1230,401,802,650,420,132,64010,61346
9.,78617,1067,1487,335,16429,250,1574,241,1299,318,686,408,392,110,69562,65813
10.,78919,1174,1601,450,15578,243,1693,342,1336,255,644,279,342,102,74721,69492
11.,78774,1305,1763,557,15096,248,1784,473,1437,253,638,233,251,102,79781,72575
12.,78304,1406,1949,683,14917,254,1911,576,1496,244,604,198,196,77,84402,75376
13.,77751,1516,2121,864,14748,283,2042,675,1549,200,548,196,160,69,89233,77958
14.,77285,1665,2313,1058,14445,303,2130,801,1564,228,499,167,154,69,93849,80140
15.,76663,1758,2529,1260,14288,299,2276,927,1601,220,492,179,160,57,98146,82030
16.,75988,1877,2759,1492,14051,345,2407,1081,1632,249,506,176,164,64,102240,83547
17.,75214,1996,2942,1788,13904,378,2548,1230,1680,237,501,165,189,47,106242,84775
18.,74251,2180,3189,2071,13851,374,2706,1378,1707,236,470,161,173,43,110246,86043
19.,73176,2401,3342,2410,13772,416,2947,1536,1737,217,466,165,173,49,114192,87005
20.,72063,2528,3675,2725,13734,456,3024,1795,1744,251,450,174,181,39,118029,87999
21.,71034,2649,3902,3144,13630,504,3201,1936,1748,227,411,134,190,32,121741,88811
22.,70060,2788,4160,3580,13382,479,3420,2131,1734,224,444,194,180,42,125281,89370
23.,68782,2989,4354,4057,13311,527,3636,2344,1758,222,426,154,213,27,128885,89940
24.,67617,3208,4650,4526,13052,524,3815,2608,1774,235,368,171,169,33,132410,90402
25.,66239,3325,4857,5114,13023,590,4051,2801,1776,245,392,162,192,38,136092,90868
26.,64975,3428,5143,5644,12832,604,4291,3083,1770,228,348,155,179,25,139466,91271
27.,63358,3527,5468,6235,12929,650,4488,3345,1780,206,330,153,153,30,143045,91689
28.,62060,3565,5642,6882,12724,645,4819,3663,1784,198,317,131,161,23,146367,92039
29.,60663,3658,5930,7539,12554,683,5045,3928,1819,213,321,139,159,20,149900,92390
30.,59182,3791,6187,8340,12398,726,5174,4202,1826,207,354,143,169,20,153180,92637
31.,57702,3800,6360,9013,12302,755,5444,4624,1843,200,278,127,186,17,156605,92901
32.,56141,3819,6609,9763,12209,792,5716,4951,1849,220,265,136,172,26,159982,93114
33.,54803,3881,6701,10643,11929,798,5950,5295,1894,170,313,130,158,18,163293,93431
34.,53282,4040,6828,11488,11769,808,6064,5721,1891,170,270,124,163,17,166769,93655
35.,51930,4010,6934,12451,11578,800,6265,6032,1885,187,243,135,161,17,170087,93751
36.,50811,4041,6960,13397,11200,732,6448,6411,1896,179,252,129,138,19,173563,93920
37.,49586,3984,7124,14320,10904,765,6512,6805,1896,163,255,127,121,9,176912,93884
38.,48623,3919,7138,15367,10439,707,6672,7135,1895,158,218,96,147,14,180165,93891
39.,47198,3836,7215,16290,10303,774,6772,7612,1900,152,231,87,128,10,183332,93916
40.,45766,3791,7263,17263,10221,753,6856,8087,1908,175,229,97,131,19,186569,94021
41.,44695,3721,7312,18271,9845,748,6860,8548,1926,138,223,89,139,13,189775,94081
42.,43511,3715,7259,19372,9629,723,6898,8893,1934,136,216,92,123,11,193178,94095
