# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '4' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-15-4.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '14' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '0.5' '-var' 'm' '500.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "838970437"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,88362,307,850,0,10242,17,222,0,258,124,305,125,2,3,454,453
2.,81613,310,713,1,16712,155,496,0,446,19,274,90,13,0,906,906
3.,77376,273,624,6,20740,263,711,7,609,21,133,31,12,2,1385,1385
4.,74221,280,617,10,23710,271,873,18,774,16,70,13,13,0,1733,1733
5.,71516,309,621,18,26194,260,1034,48,930,9,73,6,10,0,2128,2128
6.,69141,334,650,36,28339,264,1149,87,1058,7,44,3,7,0,2465,2464
7.,66890,335,704,53,30363,283,1242,130,1197,3,33,6,5,0,2741,2740
8.,64949,349,737,80,32077,278,1344,186,1251,7,34,4,3,0,3021,3021
9.,63088,337,801,122,33709,281,1418,244,1343,6,37,3,3,1,3275,3275
10.,61446,341,814,153,35137,295,1494,320,1428,3,23,3,1,0,3548,3548
11.,60034,353,831,191,36346,288,1546,411,1472,3,30,4,3,0,3757,3756
12.,58565,339,855,239,37603,292,1606,501,1519,7,24,4,1,0,3996,3995
13.,57422,356,848,291,38528,295,1636,624,1560,5,25,3,3,0,4188,4187
14.,56335,358,873,352,39366,311,1680,725,1590,3,24,2,0,1,4363,4363
15.,55482,348,879,432,40027,290,1709,833,1647,2,19,2,1,0,4594,4594
16.,54639,320,913,482,40654,299,1727,966,1677,3,22,4,0,0,4749,4748
17.,53879,334,920,566,41178,277,1775,1071,1694,1,17,1,3,0,4908,4905
18.,53180,340,940,628,41646,293,1790,1183,1748,7,14,3,4,0,5033,5032
19.,52480,353,917,691,42124,306,1829,1300,1755,0,22,0,2,0,5175,5174
20.,51924,342,931,780,42448,326,1824,1425,1802,3,12,1,1,0,5305,5304
21.,51521,320,960,856,42646,318,1835,1544,1778,3,12,0,0,1,5405,5404
22.,51117,337,938,932,42820,325,1895,1636,1791,2,14,0,0,0,5509,5509
23.,50758,354,957,1012,42952,316,1904,1747,1804,4,12,0,1,0,5560,5559
24.,50331,361,968,1085,43147,297,1951,1860,1780,2,9,0,1,0,5691,5691
25.,49984,370,977,1136,43281,285,1946,2021,1816,3,8,2,1,0,5770,5768
26.,49556,362,1001,1209,43493,281,1958,2140,1803,0,11,0,2,0,5858,5857
27.,49041,353,1010,1248,43799,299,1982,2268,1803,1,9,2,5,0,5945,5945
28.,48647,344,1045,1342,43972,309,1945,2396,1787,2,13,1,0,0,6001,5998
29.,48169,327,1062,1403,44230,297,1960,2552,1787,1,10,1,0,1,6103,6102
30.,47896,312,1062,1470,44298,300,1971,2691,1818,2,11,0,2,0,6151,6151
31.,47601,341,1025,1530,44358,309,2007,2829,1816,1,9,2,2,0,6269,6267
32.,47386,342,1045,1592,44356,297,1991,2991,1809,5,9,0,0,0,6315,6315
33.,47033,339,1024,1675,44502,291,2009,3127,1805,1,10,0,0,0,6421,6421
34.,47027,362,988,1766,44295,284,2031,3247,1828,1,9,1,1,0,6424,6424
35.,46983,361,983,1833,44141,292,2015,3392,1837,3,12,0,0,0,6514,6514
36.,46931,341,979,1890,43968,315,2013,3563,1863,1,3,2,1,0,6509,6507
37.,46696,352,980,1985,43987,298,2011,3691,1855,1,4,2,3,0,6556,6556
38.,46657,352,968,2089,43817,312,1994,3811,1845,0,8,3,2,0,6532,6532
39.,46522,353,975,2150,43759,306,1966,3969,1828,3,12,0,0,0,6547,6547
40.,46393,354,980,2222,43683,302,1984,4082,1848,0,8,0,3,0,6549,6548
41.,46213,341,979,2279,43675,305,1979,4229,1873,0,7,1,1,1,6529,6528
42.,45920,364,974,2330,43772,279,1981,4380,1849,3,7,1,1,0,6577,6575
43.,45693,348,989,2399,43800,271,1946,4554,1829,0,5,0,0,0,6621,6618
44.,45561,319,1005,2504,43715,293,1958,4645,1815,2,6,0,2,0,6600,6598
45.,45544,321,954,2563,43535,289,1973,4821,1805,0,6,0,0,0,6626,6624
46.,45444,317,941,2640,43458,270,1959,4971,1795,1,7,1,1,0,6659,6658
47.,45312,308,930,2722,43408,273,1950,5097,1780,1,5,1,0,0,6677,6676
48.,45150,317,920,2794,43384,268,1939,5228,1813,1,7,0,1,0,6655,6655
49.,45091,324,892,2862,43261,271,1934,5365,1806,2,2,2,0,0,6635,6635
50.,44864,305,935,2944,43297,276,1876,5503,1828,5,3,1,0,0,6705,6705
51.,44884,318,911,3008,43103,255,1879,5642,1837,0,4,1,1,0,6693,6693
52.,44810,307,927,3108,42993,264,1843,5748,1828,1,5,0,1,0,6711,6707
53.,44778,294,918,3184,42841,261,1850,5874,1856,0,2,0,1,0,6722,6720
54.,44776,292,913,3259,42669,241,1868,5982,1874,1,6,0,1,0,6769,6769
55.,44676,294,920,3303,42596,228,1836,6147,1881,1,10,0,1,1,6806,6805
56.,44527,308,901,3382,42554,235,1847,6246,1864,1,5,3,0,0,6764,6763
57.,44507,307,876,3439,42400,246,1844,6381,1907,3,4,0,2,0,6782,6780
58.,44374,303,878,3472,42351,255,1849,6518,1908,2,3,1,1,0,6818,6812
