# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '4' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-77-4.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '76' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '500.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "485396538"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99377,2,12,0,608,0,1,0,254,2,3,1,0,5,522,0
2.,98720,6,12,0,1260,0,2,0,472,2,7,1,0,3,1045,0
3.,98098,9,13,0,1877,0,2,1,649,1,9,4,0,5,1574,0
4.,97450,11,14,0,2518,0,6,1,787,2,11,6,0,0,2057,0
5.,96845,11,16,1,3118,1,6,2,933,1,11,6,0,0,2540,0
6.,96217,14,20,3,3737,1,6,2,1071,0,13,9,0,0,3045,0
7.,95618,16,22,5,4328,2,7,2,1164,1,11,12,0,0,3556,0
8.,95038,15,24,6,4901,3,11,2,1268,0,9,9,3,0,4087,0
9.,94403,20,32,6,5520,4,13,2,1339,1,20,8,4,1,4588,0
10.,93702,22,32,6,6210,4,17,7,1444,0,26,2,5,0,5083,0
11.,93137,24,33,9,6761,6,21,9,1478,0,27,7,4,0,5558,0
12.,92493,33,37,9,7380,9,25,14,1526,1,33,5,4,2,6034,0
13.,91803,27,43,9,8050,19,32,17,1588,0,24,4,2,1,6545,0
14.,91226,25,41,10,8615,22,40,21,1598,0,12,3,1,1,7028,0
15.,90658,25,45,15,9170,15,47,25,1627,1,17,1,2,0,7529,0
16.,90050,28,51,17,9757,14,53,30,1649,0,20,4,2,0,8019,0
17.,89504,30,48,25,10282,15,67,29,1706,0,14,6,1,0,8514,0
18.,89064,28,46,27,10705,15,81,34,1709,0,15,1,0,0,9022,0
19.,88593,30,46,31,11159,16,83,42,1697,0,20,0,0,1,9493,0
20.,88097,31,46,33,11637,16,92,48,1699,0,16,0,0,0,9989,0
21.,87632,40,51,35,12077,19,84,62,1738,0,18,2,0,0,10509,0
22.,87174,28,58,38,12517,27,86,72,1740,0,15,2,0,0,10941,0
23.,86712,32,57,45,12957,25,94,78,1738,1,9,1,0,0,11427,0
24.,86190,39,61,52,13458,18,96,86,1764,0,9,1,0,1,11932,0
25.,85618,41,62,57,14011,24,89,98,1810,0,9,1,0,0,12436,0
26.,85053,37,70,69,14551,27,91,102,1864,0,12,0,0,0,12946,0
27.,84573,33,67,72,15007,35,101,112,1864,0,8,1,0,0,13431,0
28.,84046,35,72,75,15511,36,99,126,1910,0,13,0,0,0,13918,0
29.,83638,45,60,81,15886,39,115,136,1897,0,17,1,0,0,14398,0
30.,83232,46,71,90,16264,37,111,149,1915,0,10,0,0,1,14902,0
31.,82914,41,63,99,16571,27,132,153,1925,1,4,0,0,0,15398,0
32.,82553,48,68,110,16903,30,127,161,1923,0,13,0,0,0,15913,0
33.,82198,49,75,113,17231,31,134,169,1942,0,14,0,0,0,16453,0
34.,81809,49,86,123,17580,38,131,184,1951,1,11,0,0,0,16979,0
35.,81262,46,87,133,18091,43,141,197,1933,1,4,0,0,0,17461,0
36.,80733,46,101,143,18587,31,146,213,1940,0,12,0,1,0,17908,0
37.,80111,50,109,145,19167,43,152,223,1916,0,11,0,0,0,18401,0
38.,79562,65,112,164,19656,55,164,222,1916,0,15,1,0,0,18901,0
39.,79013,63,110,176,20172,57,168,241,1928,0,7,1,0,0,19388,0
40.,78389,60,129,184,20757,57,162,262,1943,0,9,0,0,0,19919,0
41.,77736,74,128,194,21350,68,162,288,1938,1,8,0,0,0,20410,0
42.,77161,74,127,205,21878,67,175,313,1948,0,6,0,1,0,20912,0
43.,76592,71,139,218,22399,63,190,328,1935,1,4,0,0,0,21420,0
44.,76084,75,134,248,22860,54,206,339,1946,0,6,0,2,1,21933,0
45.,75573,77,137,261,23322,67,204,359,1911,1,6,0,0,0,22438,0
46.,75139,84,127,271,23704,68,225,382,1903,0,4,0,0,0,22925,0
47.,74825,82,135,281,23982,56,243,396,1917,0,9,1,0,0,23412,0
48.,74354,77,145,301,24408,56,236,423,1898,2,3,0,0,0,23914,0
49.,73852,69,150,320,24863,55,238,453,1927,0,9,0,0,0,24409,0
50.,73392,64,152,335,25278,61,242,476,1926,1,5,0,0,0,24883,0
51.,73017,72,155,354,25605,59,246,492,1902,0,11,0,0,0,25367,0
52.,72590,73,143,364,25982,74,246,528,1897,1,4,0,0,0,25889,0
53.,72137,77,146,390,26394,57,249,550,1947,1,5,0,0,0,26373,0
54.,71743,77,151,398,26741,59,249,582,1953,0,2,0,0,0,26835,0
55.,71398,76,163,414,27039,57,237,616,1926,0,5,1,0,0,27357,0
56.,71070,84,157,441,27310,59,254,625,1898,0,9,0,0,0,27920,0
57.,70796,82,161,452,27540,59,257,653,1893,0,4,0,0,0,28387,0
58.,70403,78,163,477,27880,66,259,674,1895,0,3,0,0,0,28920,0
59.,70079,89,152,504,28151,68,252,705,1906,0,1,0,0,0,29424,0
60.,69792,87,158,534,28384,73,250,722,1923,0,4,0,0,0,29934,0
61.,69551,97,148,556,28566,69,271,742,1908,0,4,0,0,0,30419,0
62.,69397,97,158,575,28664,63,270,776,1908,0,4,0,0,0,30896,0
63.,69147,95,167,592,28854,71,275,799,1875,0,6,1,1,0,31407,0
