# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '2' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-2-2.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '1' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "253934443"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,97648,359,894,0,940,3,156,0,277,10012,337,151,12,394,9940,466
2.,86141,579,931,2,12088,3,256,0,527,7549,549,328,34,575,19912,878
3.,72969,691,1009,10,24908,41,363,9,703,969,663,544,65,146,29828,1144
4.,66556,707,1016,32,31016,91,563,19,868,436,658,625,115,96,39491,1391
5.,61865,665,1020,54,35400,169,790,37,1005,251,618,532,158,65,49485,1608
6.,58382,585,981,81,38613,238,1049,71,1109,182,514,390,176,42,59288,1755
7.,55625,506,973,99,41130,276,1249,142,1206,103,414,249,173,33,69046,1917
8.,53757,461,911,145,42784,290,1440,212,1297,72,297,125,137,23,78935,2083
9.,52145,413,897,189,44179,299,1582,296,1382,52,237,83,97,23,88741,2219
10.,50907,391,913,248,45203,288,1665,385,1441,67,192,52,77,14,98524,2299
11.,49734,407,893,276,46158,263,1747,522,1506,44,200,55,50,15,108442,2442
12.,48925,374,884,326,46770,290,1769,662,1572,37,174,42,26,19,118268,2530
13.,48336,347,856,392,47194,272,1841,762,1614,36,152,30,29,12,128036,2640
14.,47927,353,862,476,47407,262,1827,886,1632,41,160,34,24,10,137950,2717
15.,47438,360,907,561,47687,264,1825,958,1644,37,182,37,29,9,147731,2821
16.,46948,347,892,647,47984,265,1866,1051,1653,26,151,33,28,20,157344,2848
17.,46641,303,910,733,48120,274,1847,1172,1658,25,120,26,23,12,167239,2875
18.,46488,323,886,807,48094,237,1891,1274,1677,27,139,21,26,5,177081,2928
19.,46232,330,888,904,48158,226,1874,1388,1705,35,154,27,32,11,186824,2970
