# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '19' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-49-19.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '48' '-var' 'INIT_I' '100.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "292781524"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99608,39,89,0,249,0,15,0,261,1064,38,4,1,255,10057,0
2.,99308,56,90,0,515,0,30,1,479,1920,51,22,2,476,20187,0
3.,99019,71,94,0,765,0,50,1,664,2766,67,33,5,746,30151,0
4.,98765,81,117,0,975,0,60,2,798,3588,76,43,12,898,40127,0
5.,98443,115,127,2,1233,0,75,5,948,4550,103,65,17,1118,50025,0
6.,98132,127,158,4,1486,0,84,9,1081,5539,97,91,21,1258,60027,0
7.,97831,164,177,12,1712,0,91,13,1188,6717,118,102,31,1493,69909,0
8.,97530,186,200,20,1937,1,109,17,1273,7941,141,120,41,1631,79750,0
9.,97198,211,238,36,2166,2,131,18,1358,9464,172,152,51,1801,89719,0
10.,96858,237,265,55,2405,3,148,29,1460,11015,206,168,56,1928,99650,0
11.,96575,280,305,77,2559,4,159,41,1504,12724,232,199,69,2008,109737,0
12.,96244,320,374,101,2722,3,191,45,1517,14730,289,244,77,2106,119891,0
13.,95877,414,424,123,2886,5,204,67,1572,17210,368,282,106,2171,129914,0
14.,95533,478,470,157,3035,6,240,81,1629,20165,420,350,140,2273,139752,0
15.,95176,509,529,189,3206,5,280,106,1667,23039,440,407,172,2324,149853,0
16.,94815,558,598,229,3345,6,306,143,1709,26125,477,460,218,2384,159808,0
17.,94388,644,663,290,3493,3,340,179,1745,29389,560,536,266,2487,169911,0
18.,93999,690,765,342,3601,4,382,217,1786,33485,586,688,313,2522,179789,0
19.,93562,789,841,413,3698,4,447,246,1803,37966,707,799,369,2602,189640,0
20.,93089,881,947,498,3781,5,512,287,1790,42806,804,947,452,2607,199585,0
21.,92598,957,1082,577,3884,8,560,334,1817,47728,926,1108,581,2604,209637,0
22.,92104,1047,1214,665,3940,9,637,384,1814,53979,1037,1283,730,2622,219665,0
23.,91461,1213,1363,776,4032,9,713,433,1867,60930,1228,1559,913,2641,229648,0
24.,90761,1386,1502,920,4129,9,772,521,1881,67919,1435,1808,1144,2721,239717,0
25.,90092,1543,1688,1045,4163,9,866,594,1886,75812,1611,2134,1365,2735,249792,0
26.,89280,1783,1866,1227,4212,10,964,658,1862,84248,1904,2485,1680,2690,259729,0
27.,88439,1955,2119,1416,4249,14,1065,743,1830,93665,2185,3030,2008,2676,269834,0
28.,87521,2134,2387,1642,4264,18,1195,839,1824,104805,2551,3712,2436,2720,279858,0
29.,86521,2329,2660,1854,4322,12,1370,932,1813,116411,3005,4345,3052,2770,289802,0
30.,85442,2543,2930,2121,4351,14,1520,1079,1822,129473,3369,5239,3916,2703,299962,0
31.,84202,2815,3312,2379,4377,16,1688,1211,1824,143263,3912,6219,4898,2688,310020,0
32.,82892,3091,3617,2697,4391,17,1934,1361,1834,158319,4555,7531,6021,2712,320068,0
33.,81437,3373,4006,3049,4449,19,2101,1566,1817,173612,5283,8928,7436,2674,330240,0
34.,79964,3633,4355,3473,4486,18,2315,1756,1827,190184,5972,10669,9149,2641,340485,0
35.,78356,3914,4756,3957,4509,22,2506,1980,1867,207108,6690,12539,11205,2661,350582,0
36.,76622,4264,5208,4441,4528,14,2720,2203,1889,224777,7482,14608,13558,2735,360694,0
37.,74765,4667,5671,4972,4501,22,2972,2430,1871,242647,8744,16985,16630,2779,370727,0
38.,72869,4877,6224,5555,4497,26,3221,2731,1827,261882,10049,20098,20037,2773,380859,0
39.,70808,5249,6675,6210,4502,38,3525,2993,1845,280792,11145,23563,24203,2853,390891,0
