# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '20' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-26-20.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '25' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '12' '-var' 'm' '500.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "304202801"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,95449,335,929,0,3152,1,134,0,262,8103,326,156,9,486,514,393
2.,80108,501,950,0,18161,22,258,0,490,1931,501,356,31,359,991,736
3.,71260,583,971,6,26680,81,415,4,664,350,570,467,63,111,1434,992
4.,65386,567,937,17,32275,159,640,19,853,171,516,437,94,45,1886,1252
5.,61169,483,851,31,36250,256,916,44,997,85,396,227,105,36,2284,1497
6.,57938,423,842,47,39267,289,1104,90,1138,73,298,129,104,26,2694,1690
7.,55470,409,790,72,41523,281,1301,154,1206,43,247,67,97,25,3101,1831
8.,53599,389,806,100,43187,290,1408,221,1321,38,205,50,86,34,3491,1965
9.,51982,384,856,123,44599,272,1479,305,1411,34,161,63,62,22,3842,2085
10.,50587,388,847,167,45787,260,1577,387,1462,37,163,45,38,22,4160,2232
11.,49436,354,872,210,46743,277,1629,479,1519,31,150,35,30,22,4540,2346
12.,48379,343,869,250,47601,282,1672,604,1564,28,145,26,20,13,4855,2467
13.,47572,356,897,305,48207,254,1715,694,1591,28,150,27,18,14,5159,2564
14.,46695,326,879,363,48911,273,1758,795,1623,28,108,23,16,14,5458,2659
15.,46291,304,868,439,49140,241,1822,895,1717,26,121,21,14,11,5777,2763
16.,45878,310,855,498,49383,218,1842,1016,1727,29,107,13,13,14,6045,2833
17.,45574,287,862,580,49528,204,1845,1120,1728,18,107,21,18,11,6389,2913
18.,45305,298,842,656,49645,206,1832,1216,1702,21,119,20,11,10,6676,2943
19.,45103,300,849,708,49680,213,1809,1338,1716,23,121,22,15,11,6973,2993
20.,44785,288,864,790,49839,202,1760,1472,1736,22,124,24,7,12,7262,3042
21.,44664,289,846,888,49790,212,1764,1547,1741,22,116,16,14,10,7549,3102
22.,44637,277,817,981,49679,206,1751,1652,1741,18,98,23,20,11,7811,3134
23.,44613,284,820,1046,49536,211,1728,1762,1745,18,115,15,11,18,8070,3145
24.,44468,285,809,1135,49526,214,1720,1843,1763,14,104,28,12,9,8332,3178
25.,44388,273,826,1200,49449,215,1713,1936,1785,13,103,16,16,13,8624,3197
26.,44243,291,833,1294,49411,217,1700,2011,1799,21,112,19,18,10,8880,3227
27.,44362,300,810,1370,49131,210,1712,2105,1811,25,98,22,16,11,9058,3236
28.,44216,280,839,1470,49114,225,1669,2187,1823,20,104,16,19,13,9349,3269
29.,44161,289,809,1529,48995,242,1684,2291,1837,19,120,19,17,11,9591,3296
30.,44124,289,837,1644,48856,230,1668,2352,1827,12,135,18,17,14,9814,3322
31.,44098,286,822,1727,48707,228,1699,2433,1798,19,125,23,11,13,10110,3389
32.,43857,289,838,1776,48779,224,1704,2533,1801,25,114,20,20,18,10358,3389
33.,43887,290,803,1867,48605,226,1706,2616,1800,21,103,16,13,16,10618,3404
34.,43872,289,776,1945,48484,209,1716,2709,1785,20,106,13,19,19,10841,3376
35.,43934,275,785,2004,48254,215,1701,2832,1798,13,100,16,18,21,11062,3388
36.,43903,262,830,2058,48127,223,1644,2953,1807,29,102,13,15,14,11340,3387
37.,43852,285,812,2142,48004,201,1665,3039,1828,25,120,22,13,17,11633,3422
38.,43798,272,793,2226,47892,209,1721,3089,1806,29,119,18,17,12,11910,3445
39.,43683,273,805,2299,47852,210,1709,3169,1827,19,91,19,11,12,12190,3460
40.,43614,299,781,2364,47765,196,1728,3253,1844,9,109,14,12,10,12434,3484
41.,43552,296,797,2442,47670,189,1719,3335,1817,15,122,16,12,10,12713,3505
42.,43376,296,815,2521,47674,199,1689,3430,1846,20,121,15,22,17,13017,3529
43.,43237,264,817,2608,47668,201,1717,3488,1847,24,105,20,18,13,13279,3530
44.,43055,255,852,2689,47703,186,1686,3574,1847,19,112,22,28,13,13507,3519
45.,42790,253,847,2746,47784,206,1693,3681,1856,14,120,20,21,14,13753,3549
46.,42748,264,837,2819,47659,215,1685,3773,1848,27,119,14,28,4,14021,3571
47.,42662,278,816,2870,47582,202,1707,3883,1878,13,114,21,27,11,14242,3549
48.,42779,286,780,2970,47302,199,1724,3960,1844,26,113,15,16,16,14536,3579
49.,42781,261,788,3043,47155,198,1707,4067,1850,10,99,24,13,16,14720,3553
50.,42905,259,759,3126,46892,199,1712,4148,1861,12,103,14,13,23,14974,3587
51.,42930,259,776,3208,46722,194,1679,4232,1877,23,93,16,19,12,15213,3595
52.,42896,271,764,3278,46601,196,1670,4324,1858,11,114,13,25,14,15457,3597
53.,42835,238,763,3337,46518,209,1680,4420,1849,18,94,15,19,16,15658,3589
54.,42844,259,763,3446,46370,185,1684,4449,1832,19,105,18,20,15,15913,3587
55.,42717,263,733,3505,46366,192,1655,4569,1838,13,101,16,15,7,16163,3570
56.,42718,256,716,3629,46235,193,1667,4586,1823,18,101,17,17,12,16460,3580
57.,42852,249,706,3750,45968,189,1675,4611,1849,20,101,18,17,12,16695,3588
58.,42809,235,715,3830,45860,182,1692,4677,1836,14,106,16,16,11,16945,3570
59.,42843,248,709,3873,45691,170,1668,4798,1851,18,112,14,17,14,17184,3564
