# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '6' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-72-6.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '71' '-var' 'INIT_I' '10.0' '-var' 'k_result' '0.5' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "1028789241"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99471,0,8,0,518,0,3,0,235,3,1,0,0,13,9875,625
2.,98719,5,8,0,1264,0,4,0,466,1,6,1,0,10,19836,1700
3.,97995,8,9,1,1984,0,3,0,638,1,8,3,0,7,29706,3019
4.,97207,8,11,1,2769,0,4,0,834,2,8,3,1,8,39525,4677
5.,96456,9,15,1,3513,2,4,0,973,0,10,7,1,8,49028,6569
6.,95766,13,14,1,4194,2,10,0,1137,2,13,7,3,4,58600,8580
7.,95126,14,19,1,4829,1,10,0,1239,0,10,7,4,5,67972,10707
8.,94493,20,19,3,5454,1,10,0,1340,3,10,9,4,4,77011,12922
9.,94063,27,12,4,5876,1,17,0,1394,1,9,10,2,10,86053,15053
10.,93581,22,19,5,6353,1,15,4,1460,0,11,7,4,10,95008,17253
11.,93261,15,24,5,6665,4,22,4,1460,1,10,8,4,8,103558,19332
12.,92987,22,23,5,6926,4,26,7,1513,0,18,6,5,3,112053,21359
13.,92680,29,25,9,7218,2,29,8,1583,0,18,9,4,3,120453,23342
14.,92541,32,23,12,7345,5,31,11,1589,0,20,7,6,1,128944,25176
15.,92390,34,28,14,7485,5,30,14,1584,0,16,7,4,9,137008,26810
16.,92227,33,38,15,7629,5,35,18,1633,0,22,9,2,4,145023,28551
17.,92071,32,43,18,7771,6,39,20,1675,0,20,8,3,2,152815,30084
18.,91750,24,51,24,8077,7,44,23,1685,1,19,6,2,4,160537,31694
19.,91544,32,49,26,8265,8,48,28,1734,1,21,5,4,7,168077,33273
20.,91406,38,53,29,8378,8,54,34,1747,0,24,7,3,1,175673,34612
21.,91339,43,52,36,8425,9,53,43,1722,0,21,9,4,3,183096,35957
22.,91260,54,45,46,8475,15,61,44,1716,0,24,7,2,4,190511,37164
23.,91183,57,52,53,8528,17,61,49,1711,1,23,6,0,2,197616,38265
24.,91094,63,66,63,8596,10,53,55,1708,2,16,6,0,2,204854,39316
25.,90927,53,81,66,8738,10,69,56,1727,1,18,4,0,5,212270,40365
26.,90829,59,82,76,8810,10,66,68,1767,0,20,3,2,5,219512,41372
27.,90664,65,79,88,8946,9,76,73,1784,0,26,4,1,4,226334,42514
28.,90453,60,89,101,9135,10,76,76,1776,0,22,6,0,4,233230,43559
29.,90332,70,88,111,9226,10,79,84,1804,1,28,5,1,1,240016,44415
30.,90222,73,88,124,9297,15,92,89,1807,1,16,4,1,3,246755,45340
31.,90367,79,105,141,9109,15,93,91,1779,1,27,2,0,12,253411,46115
32.,90245,80,101,163,9194,23,95,99,1796,1,22,4,1,13,260069,46931
33.,90133,87,114,181,9261,20,107,97,1844,0,27,3,3,5,266712,47700
34.,89946,100,126,192,9405,15,110,106,1842,1,25,2,0,3,273289,48423
35.,89857,98,146,205,9444,21,112,117,1849,2,13,4,1,7,279750,49336
36.,89651,124,139,226,9591,16,130,123,1864,2,32,9,1,4,286311,50192
37.,89445,134,151,254,9728,29,136,123,1926,0,30,2,1,5,292782,50934
38.,89420,141,169,275,9690,23,142,140,1929,0,22,2,2,8,299077,51667
39.,89115,133,203,297,9933,22,152,145,1908,1,32,1,0,2,305313,52498
40.,88957,157,198,319,10007,28,178,156,1923,5,33,2,0,6,311503,53362
41.,88654,160,218,349,10245,26,186,162,1935,1,22,7,2,2,317666,54153
42.,88421,175,251,380,10372,38,197,166,1949,3,45,3,2,6,323758,54946
43.,88163,216,248,395,10528,33,225,192,1943,3,28,4,0,5,329888,55900
44.,87971,229,283,424,10617,33,238,205,1949,3,34,3,2,4,335609,56653
45.,87851,235,309,468,10624,42,260,211,1917,3,28,5,4,2,341359,57496
46.,87572,267,315,516,10783,52,268,227,1906,6,33,5,4,5,347288,58400
47.,87520,278,343,556,10712,53,288,250,1909,4,31,2,3,6,353044,59022
48.,87315,300,363,601,10789,49,310,273,1904,4,25,6,3,8,358758,59766
49.,87168,318,391,654,10779,64,333,293,1891,1,35,2,3,5,364501,60535
50.,86939,338,434,718,10859,66,344,302,1908,3,31,1,3,3,370145,61224
51.,86679,380,457,771,10944,63,368,338,1919,7,40,3,3,5,375860,61945
52.,86223,406,490,832,11217,76,396,360,1904,2,31,5,10,3,381305,62814
53.,85984,411,533,895,11274,88,420,395,1923,2,27,3,6,4,387023,63766
54.,85856,469,566,957,11177,94,457,424,1886,5,49,4,2,7,392532,64422
55.,85395,512,600,1022,11400,95,509,467,1887,3,35,4,1,4,397777,65144
56.,84917,540,646,1144,11644,95,538,476,1873,3,39,3,4,4,402988,65894
57.,84495,555,743,1213,11804,104,567,519,1863,10,33,1,4,3,408177,66886
58.,83964,593,775,1307,12040,121,644,556,1867,9,34,0,5,10,413491,67993
59.,83558,637,862,1408,12149,115,688,583,1874,10,39,3,8,4,418562,68877
60.,83255,706,939,1498,12095,129,741,637,1876,5,40,3,5,4,423707,69760
61.,82770,742,1002,1610,12257,127,803,689,1849,9,40,5,4,9,428750,70767
62.,82060,815,1100,1725,12585,134,859,722,1868,7,43,5,12,3,433538,71942
63.,81526,853,1155,1894,12720,156,922,774,1875,7,33,5,3,6,438286,72932
64.,81060,906,1213,2040,12758,189,985,849,1844,8,25,5,7,3,443033,74006
65.,80584,980,1285,2215,12790,173,1064,909,1852,10,39,9,7,6,447650,74812
66.,80137,1053,1347,2424,12751,193,1146,949,1824,6,28,5,8,4,452150,75629
67.,79338,1090,1481,2540,13035,215,1237,1064,1878,12,32,7,6,3,456810,76778
68.,78729,1165,1602,2696,13120,239,1291,1158,1890,8,40,6,6,4,461076,77694
69.,78192,1258,1659,2895,13122,227,1402,1245,1919,6,31,8,11,4,465366,78393
70.,77557,1276,1769,3124,13203,245,1498,1328,1939,12,28,11,12,0,469811,79447
71.,76830,1384,1811,3435,13346,223,1587,1384,1921,12,36,11,9,4,473901,80314
72.,76196,1416,1969,3636,13349,266,1626,1542,1935,7,31,11,13,5,478134,81023
73.,75817,1514,2020,3888,13048,252,1796,1665,1921,8,29,6,10,2,482434,81694
74.,74996,1615,2165,4165,13174,241,1859,1785,1903,19,36,10,14,2,486699,82374
75.,74116,1703,2248,4466,13289,298,1970,1910,1933,8,34,9,17,7,490619,83115
76.,73251,1771,2464,4724,13376,320,2004,2090,1936,8,44,10,13,5,494738,83789
77.,72509,1856,2557,5091,13287,324,2154,2222,1902,6,34,6,6,3,498635,84470
78.,71505,1919,2700,5409,13441,363,2257,2406,1922,10,34,6,16,4,502636,85079
79.,70736,2089,2783,5784,13313,369,2360,2566,1891,16,33,7,7,2,506435,85674
80.,69900,2138,2932,6230,13254,356,2503,2687,1868,15,28,17,11,1,510372,86231
81.,69026,2152,3115,6580,13209,391,2674,2853,1900,14,24,8,8,4,514261,86683
82.,68090,2238,3298,6999,13199,378,2784,3014,1900,19,22,7,17,1,518119,87243
83.,67184,2340,3417,7424,13097,410,2919,3209,1878,11,32,11,16,1,521775,87655
84.,66297,2385,3512,7908,13012,405,3100,3381,1885,11,29,6,16,1,525415,88161
85.,65408,2447,3650,8341,12863,417,3240,3634,1858,18,32,12,11,1,529117,88489
86.,64297,2509,3761,8940,12933,438,3352,3770,1852,17,30,11,11,4,532703,88829
87.,63455,2590,3838,9467,12704,462,3486,3998,1836,12,36,7,6,1,536476,89144
88.,62512,2649,4002,9930,12572,444,3558,4333,1834,15,25,16,18,1,540080,89401
89.,61574,2685,4109,10478,12412,459,3721,4562,1820,11,31,11,12,4,543578,89572
90.,60328,2748,4250,11020,12485,497,3812,4860,1817,15,26,13,11,0,547214,90041
91.,59338,2802,4397,11584,12294,539,3904,5142,1810,18,32,13,14,1,550923,90410
92.,58231,2868,4512,12238,12241,512,4041,5357,1824,16,25,3,15,2,554283,90701
93.,57370,2908,4625,12916,11913,499,4169,5600,1855,13,25,11,18,1,557780,90808
94.,56264,2856,4751,13707,11860,512,4301,5749,1892,10,28,10,15,2,561238,90855
95.,55107,2896,4760,14391,11778,563,4454,6051,1906,13,23,8,8,3,564691,91105
96.,54211,2961,4796,15171,11483,533,4556,6289,1894,12,27,6,10,2,568360,91278
97.,53296,2996,4812,15879,11219,544,4647,6607,1906,21,31,14,11,1,571772,91284
98.,52270,3015,4917,16584,11054,524,4698,6938,1878,14,29,6,19,0,575399,91369
99.,51340,2933,5016,17419,10875,512,4750,7155,1891,10,23,3,19,2,578806,91418
100.,50301,2928,5059,18165,10803,506,4838,7400,1926,10,28,5,15,4,582179,91598
101.,49474,2945,5022,18981,10529,489,4880,7680,1949,18,32,2,12,4,585660,91601
102.,48580,2840,4975,19648,10404,511,4966,8076,1972,17,18,9,10,0,589168,91716
103.,47708,2768,4927,20459,10215,525,4984,8414,1963,9,29,6,5,1,592734,91918
104.,46948,2751,4947,21347,9945,513,4928,8621,1959,12,20,6,9,1,596259,91715
105.,46042,2752,4882,22158,9799,489,4988,8890,1980,8,26,9,13,1,599825,91694
106.,45166,2743,4813,23098,9673,500,4915,9092,1974,4,24,8,12,1,603084,91505
107.,44400,2682,4850,23910,9456,465,4880,9357,1985,12,13,7,17,0,606454,91427
108.,43775,2613,4816,24676,9144,453,4889,9634,1982,10,17,7,17,0,609808,91435
109.,42752,2613,4675,25557,9153,474,4904,9872,1968,10,19,7,7,3,613522,91500
110.,42263,2532,4694,26433,8768,430,4849,10031,1950,10,33,6,17,3,617041,91423
111.,41583,2401,4542,27226,8656,422,4903,10267,1958,6,19,6,10,2,620579,91350
112.,41095,2305,4501,28097,8375,391,4824,10412,1990,14,22,9,11,0,623813,91167
113.,40330,2220,4399,28835,8350,377,4772,10717,2021,10,15,6,13,2,627224,91072
114.,39934,2178,4257,29607,7980,363,4758,10923,2063,12,16,8,7,1,630643,90980
115.,39353,2168,4163,30492,7838,341,4581,11064,2038,7,20,7,8,3,634121,90812
116.,38714,2139,4078,31339,7753,306,4499,11172,2039,11,7,7,11,1,637689,90727
117.,38256,2032,3975,32138,7557,289,4378,11375,2025,10,15,5,13,0,641257,90488
118.,37672,1954,3875,33060,7426,340,4264,11409,2010,20,18,7,15,2,644833,90391
119.,37291,1857,3840,33800,7159,343,4172,11538,1980,9,22,10,11,2,648441,90173
120.,36832,1798,3709,34548,6980,331,4094,11708,1964,9,12,2,6,3,651751,90010
121.,36416,1701,3609,35341,6846,289,4010,11788,1970,10,19,9,8,1,655255,89894
122.,35832,1654,3536,36209,6819,271,3990,11689,1992,6,9,5,2,0,658749,89558
123.,35425,1600,3429,36894,6668,258,3909,11817,1984,8,11,4,3,5,662338,89416
124.,35005,1516,3349,37697,6579,207,3818,11829,1973,11,18,3,6,5,665882,89238
125.,34751,1400,3264,38405,6326,216,3737,11901,1981,8,18,6,12,0,669680,88996
126.,34398,1330,3112,39141,6199,213,3649,11958,2010,8,13,1,5,1,673196,88792
127.,34075,1287,3063,39854,6044,206,3485,11986,2018,5,20,6,7,0,676805,88478
128.,33653,1258,2915,40622,6017,197,3387,11951,1991,7,14,2,9,4,680425,88292
129.,33383,1238,2790,41451,5874,178,3247,11839,1982,6,12,2,9,0,684216,87973
130.,33114,1174,2659,42157,5753,181,3161,11801,1965,3,8,5,9,1,687939,87584
131.,32717,1137,2564,42866,5735,169,3092,11720,1981,7,24,2,6,2,691719,87363
132.,32510,1079,2399,43585,5613,172,3026,11616,1979,7,22,5,4,3,695668,87107
133.,32469,1028,2246,44193,5345,153,2919,11647,1999,7,15,2,11,3,699446,86560
134.,32264,928,2144,44795,5270,153,2793,11653,2034,6,14,3,10,4,703426,86236
135.,31948,910,2081,45342,5288,128,2663,11640,2007,4,14,1,10,1,707180,85678
136.,31875,860,1964,45937,5079,139,2588,11558,1972,7,16,3,7,3,710957,85160
137.,31648,807,1925,46557,5032,122,2474,11435,1987,10,18,5,6,2,715098,84853
138.,31406,759,1799,47190,5009,122,2401,11314,1993,6,21,6,6,4,718956,84497
139.,31243,711,1781,47721,4924,124,2267,11229,2020,9,26,3,8,0,722873,84081
140.,31210,714,1651,48351,4721,108,2196,11049,2013,2,11,1,7,2,726820,83667
141.,31068,668,1660,48812,4625,92,2080,10995,2002,5,10,3,2,3,730719,83308
142.,30789,669,1534,49236,4666,94,2030,10982,2010,3,17,3,6,4,734795,82867
143.,30636,633,1504,49700,4597,93,1919,10918,1980,6,19,4,5,5,738889,82539
144.,30574,580,1433,50121,4493,86,1858,10855,1971,6,13,3,6,0,742924,81999
145.,30512,534,1387,50515,4379,88,1764,10821,1988,10,14,1,3,4,747089,81645
146.,30317,508,1295,50932,4425,65,1680,10778,2035,5,15,1,5,3,751356,81374
147.,30189,515,1211,51371,4376,55,1600,10683,2032,4,18,2,6,2,755583,81008
148.,30180,487,1152,51863,4232,62,1537,10487,2029,8,15,5,4,0,759811,80513
149.,30132,456,1102,52259,4133,55,1475,10388,2001,5,15,3,2,1,764092,80022
