# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '20' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-10-20.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '9' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '0.5' '-var' 'm' '500.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "57685831"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98351,347,904,0,228,2,168,0,262,10890,372,155,8,350,515,381
2.,89568,544,929,3,8655,8,293,0,510,11832,563,332,37,720,998,751
3.,73268,661,1020,9,24613,23,402,4,726,1797,677,504,80,258,1400,1055
4.,66442,659,1017,20,31135,77,631,19,879,441,677,552,126,86,1803,1288
5.,61888,567,1004,44,35414,157,880,46,1010,179,589,482,159,31,2205,1494
6.,58546,498,954,79,38468,232,1138,85,1139,118,487,277,195,29,2607,1718
7.,55954,446,889,105,40820,287,1337,162,1264,70,334,170,184,20,2989,1882
8.,53996,411,903,129,42558,276,1488,239,1308,59,257,94,145,21,3334,2000
9.,52490,379,903,186,43847,282,1595,318,1409,76,237,64,109,10,3697,2123
10.,51309,393,910,252,44810,265,1652,409,1475,54,235,55,73,17,4008,2229
11.,50029,365,920,298,45903,253,1724,508,1561,50,199,50,46,19,4326,2351
12.,48984,369,944,378,46742,247,1756,580,1613,47,207,47,35,17,4669,2468
13.,48281,354,908,452,47249,251,1812,693,1672,43,189,32,34,10,4960,2532
14.,47561,360,944,529,47764,258,1788,796,1728,41,174,32,36,12,5267,2628
15.,47112,329,936,597,48029,253,1832,912,1767,44,148,36,20,10,5528,2696
16.,46607,333,933,683,48335,251,1844,1014,1780,37,156,32,20,15,5834,2765
17.,46360,326,899,758,48403,236,1853,1165,1766,28,148,28,26,10,6122,2810
18.,46006,329,904,853,48583,215,1842,1268,1758,37,152,25,26,10,6400,2865
19.,45817,318,885,933,48596,235,1812,1404,1749,20,142,38,29,14,6690,2913
20.,45804,320,884,1026,48413,250,1801,1502,1752,27,146,20,20,12,6960,2993
21.,45621,340,860,1111,48413,232,1803,1620,1795,26,138,30,25,14,7238,3049
22.,45358,317,872,1198,48486,263,1779,1727,1801,28,133,36,26,14,7502,3096
23.,45260,285,879,1275,48427,255,1791,1828,1840,30,121,32,28,17,7773,3138
24.,45256,283,855,1329,48269,230,1830,1948,1842,31,124,21,17,8,8057,3187
25.,45220,295,852,1428,48130,221,1796,2058,1847,27,131,17,21,10,8325,3213
26.,45069,301,837,1543,48131,209,1771,2139,1882,20,134,13,21,13,8584,3227
27.,45023,312,844,1646,47976,227,1749,2223,1893,40,147,29,22,19,8885,3251
28.,45117,297,852,1733,47732,209,1744,2316,1881,29,141,20,20,8,9139,3272
29.,45034,295,834,1786,47644,238,1752,2417,1898,17,118,29,18,10,9410,3280
30.,44973,303,841,1872,47553,194,1754,2510,1877,29,136,22,32,15,9674,3267
31.,44885,280,852,1948,47494,202,1751,2588,1886,18,113,24,23,5,9945,3296
32.,44802,289,848,2036,47420,191,1726,2688,1846,26,131,34,17,14,10211,3318
33.,44860,304,803,2154,47205,197,1711,2766,1839,27,137,25,22,17,10537,3347
34.,44810,316,825,2244,47065,203,1677,2860,1858,23,128,24,23,13,10795,3376
35.,44723,296,823,2354,46982,215,1698,2909,1824,24,121,24,24,13,11073,3391
36.,44606,327,828,2434,46901,205,1695,3004,1816,33,155,16,13,12,11335,3413
37.,44617,298,852,2534,46739,185,1709,3066,1815,27,139,27,19,8,11650,3400
38.,44572,295,811,2606,46629,194,1706,3187,1853,25,145,19,25,12,11894,3420
39.,44410,262,806,2701,46670,193,1705,3253,1818,18,113,21,20,9,12116,3460
40.,44294,242,804,2824,46632,191,1713,3300,1842,24,121,10,15,12,12362,3478
41.,44173,251,796,2885,46595,185,1704,3411,1885,14,124,22,13,21,12600,3490
42.,44175,247,790,2996,46423,189,1708,3472,1938,22,129,22,26,6,12861,3511
43.,44100,275,766,3081,46333,187,1724,3534,1923,17,141,25,18,7,13105,3549
44.,44068,270,735,3162,46222,203,1714,3626,1936,10,106,25,30,10,13353,3565
45.,44248,272,717,3245,45911,196,1714,3697,1903,18,104,20,23,8,13579,3544
46.,44315,287,744,3300,45671,176,1688,3819,1930,20,131,28,27,10,13833,3581
47.,44119,263,770,3361,45710,208,1668,3901,1951,23,108,17,24,11,14055,3599
