# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '11' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-28-11.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '27' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '12' '-var' 'm' '500.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "4910916"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,96526,366,940,0,2055,2,111,0,263,9028,340,192,10,616,473,470
2.,85580,580,925,0,12641,13,258,3,482,7369,546,368,43,759,946,946
3.,75992,673,985,4,21919,19,401,7,693,4161,635,546,85,401,1341,1341
4.,69558,738,1031,15,28004,38,599,17,895,3059,730,734,139,268,1714,1714
5.,64409,770,1108,29,32839,49,744,52,1042,1979,765,864,217,128,2103,2102
6.,60574,732,1167,69,36395,71,915,77,1160,1122,769,920,285,84,2438,2437
7.,57687,727,1192,120,38994,97,1057,126,1238,857,773,919,330,66,2744,2744
8.,55592,725,1184,155,40807,117,1230,190,1322,723,748,898,390,46,3068,3068
9.,53753,740,1175,215,42325,149,1362,281,1360,674,753,797,426,44,3322,3322
10.,52461,707,1146,285,43338,170,1530,363,1411,553,683,704,441,47,3592,3592
11.,51395,704,1176,353,44108,179,1620,465,1464,454,660,645,469,22,3805,3805
12.,50549,699,1170,432,44638,183,1754,575,1529,352,639,536,460,16,4053,4052
13.,49825,646,1151,483,45115,196,1871,713,1591,283,589,433,385,22,4257,4256
14.,49282,613,1124,543,45411,214,1934,879,1613,225,510,335,310,12,4432,4432
15.,48906,580,1134,632,45528,221,2007,992,1651,207,476,260,248,19,4585,4584
16.,48509,557,1130,730,45674,232,2055,1113,1714,183,455,219,211,15,4728,4728
17.,48083,542,1146,829,45855,212,2085,1248,1718,192,454,200,181,12,4857,4856
18.,47954,510,1101,938,45769,227,2135,1366,1776,136,409,152,134,9,5013,5011
19.,47817,485,1129,1048,45659,244,2134,1484,1786,126,369,136,102,13,5148,5143
20.,47684,487,1131,1174,45551,238,2122,1613,1777,138,365,124,119,12,5312,5311
21.,47589,483,1130,1283,45393,250,2117,1755,1744,108,326,131,109,10,5443,5443
22.,47549,479,1145,1420,45217,233,2111,1846,1759,116,321,134,107,6,5576,5574
23.,47343,495,1112,1555,45190,215,2109,1981,1737,96,353,110,80,10,5718,5718
24.,47275,472,1113,1682,45012,249,2090,2107,1755,90,311,103,92,6,5795,5794
25.,47355,453,1083,1795,44734,245,2125,2210,1769,94,260,107,74,9,5910,5909
26.,47200,474,1083,1920,44655,237,2122,2309,1748,96,307,102,68,12,5981,5979
27.,47169,484,1113,2069,44449,232,2081,2403,1744,99,299,105,86,8,6039,6037
28.,47030,460,1093,2194,44376,232,2093,2522,1730,84,293,114,91,4,6099,6099
29.,46936,457,1091,2340,44235,236,2073,2632,1764,97,296,108,102,11,6124,6124
30.,46896,470,1110,2470,44058,223,2034,2739,1775,100,295,100,111,12,6190,6190
31.,46736,445,1102,2596,44023,229,2018,2851,1782,95,274,93,92,8,6216,6215
32.,46566,442,1074,2700,43974,217,2046,2981,1798,109,276,102,90,7,6255,6254
33.,46537,477,1070,2827,43753,226,2024,3086,1819,91,298,98,94,9,6356,6356
34.,46622,480,1106,2926,43436,219,2011,3200,1800,105,305,125,86,9,6420,6420
35.,46407,479,1107,3046,43421,209,2014,3317,1830,103,318,107,105,8,6497,6493
36.,46220,445,1119,3186,43375,217,2017,3421,1859,86,309,107,90,10,6494,6494
37.,46229,437,1084,3292,43140,215,2067,3536,1855,94,289,101,79,12,6529,6528
38.,46184,464,1071,3368,42941,235,2049,3688,1855,81,310,85,105,14,6583,6583
39.,46076,447,1064,3460,42852,223,2045,3833,1832,112,296,89,89,8,6588,6585
40.,45948,452,1041,3618,42768,234,2035,3904,1843,115,294,86,95,12,6633,6632
41.,45954,420,1046,3769,42591,211,2007,4002,1813,87,263,96,95,14,6683,6682
42.,45790,430,1085,3885,42519,192,2013,4086,1844,113,294,107,107,7,6787,6787
43.,45648,415,1059,3995,42469,193,2011,4210,1826,103,279,100,111,6,6774,6772
44.,45550,440,1095,4102,42357,187,1953,4316,1866,110,315,104,91,16,6798,6798
45.,45460,448,1059,4162,42239,199,1945,4488,1860,106,299,106,87,14,6789,6788
46.,45477,453,1032,4282,42020,198,1951,4587,1877,108,287,120,82,10,6796,6795
47.,45471,455,1029,4432,41811,191,1962,4649,1840,100,305,96,95,13,6861,6861
48.,45497,433,1033,4559,41574,195,1992,4717,1818,90,275,105,105,11,6849,6849
49.,45337,436,1006,4668,41522,204,1970,4857,1860,98,272,102,80,10,6899,6895
50.,45351,430,1009,4805,41303,207,1959,4936,1858,83,288,90,85,17,6921,6920
51.,45269,425,999,4930,41177,209,1965,5026,1867,106,272,104,96,13,6894,6894
52.,45243,429,1011,5057,40993,209,1949,5109,1883,108,275,94,68,9,6876,6874
53.,45178,438,1030,5204,40850,199,1951,5150,1877,89,271,91,91,8,6889,6889
54.,45050,455,1011,5289,40778,194,1963,5260,1851,76,262,101,73,8,6881,6881
55.,44926,418,1009,5421,40699,209,1966,5352,1846,82,245,88,101,7,6894,6894
56.,45058,400,1022,5531,40374,200,1957,5458,1827,92,241,90,86,9,6885,6882
57.,44932,407,1009,5645,40293,186,1965,5563,1860,105,276,82,76,14,6874,6873
58.,44839,409,1017,5763,40194,185,1934,5659,1880,92,287,81,110,10,6931,6930
59.,44784,421,1006,5887,40055,178,1933,5736,1922,99,284,86,89,4,6952,6951
60.,44678,442,988,5996,39956,174,1907,5859,1880,100,297,105,83,12,6898,6898
61.,44583,397,1024,6150,39858,188,1843,5957,1916,86,294,102,83,11,6914,6914
62.,44642,423,976,6256,39603,181,1871,6048,1908,97,288,85,82,14,6929,6927
63.,44538,405,978,6393,39521,180,1862,6123,1903,116,257,111,108,20,6930,6929
64.,44548,439,988,6520,39294,165,1848,6198,1873,98,297,106,103,17,6950,6950
65.,44430,443,1005,6663,39207,168,1806,6278,1902,100,309,102,120,17,6924,6922
66.,44272,413,994,6750,39182,179,1831,6379,1905,95,272,107,82,14,6937,6937
67.,44170,411,1039,6876,39076,170,1799,6459,1906,92,295,103,112,7,6943,6943
68.,44091,410,1037,6978,38941,173,1835,6535,1903,104,297,96,106,12,6929,6927
69.,43819,422,1013,7020,39014,180,1848,6684,1905,95,306,100,94,16,6923,6923
70.,43727,389,976,7131,38935,185,1867,6790,1967,84,277,97,83,10,6953,6951
71.,43588,402,994,7270,38873,178,1851,6844,1995,80,283,91,74,15,6948,6946
72.,43452,423,992,7382,38806,166,1840,6939,2029,98,290,89,103,11,6971,6971
73.,43345,408,975,7462,38717,189,1851,7053,2018,104,269,100,99,9,6980,6979
74.,43333,399,974,7618,38561,160,1865,7090,2024,95,256,79,84,12,6963,6962
75.,43156,407,971,7678,38542,163,1858,7225,1985,85,277,100,83,10,6916,6915
76.,43140,411,963,7829,38355,169,1862,7271,1955,89,294,99,81,4,6889,6888
77.,43170,409,950,7946,38135,170,1858,7362,1959,92,293,122,102,13,6881,6881
78.,43242,406,933,8033,37875,166,1868,7477,1953,94,268,96,89,17,6931,6929
79.,43366,361,950,8105,37584,179,1836,7619,1937,98,245,104,102,12,6886,6885
80.,43192,375,936,8230,37588,167,1819,7693,1938,98,252,77,117,14,6919,6918
81.,43065,372,967,8341,37508,178,1813,7756,1910,99,264,117,101,15,6995,6995
82.,42950,371,971,8472,37456,163,1802,7815,1911,78,273,92,82,13,6918,6918
83.,43019,406,948,8574,37169,166,1806,7912,1906,96,289,95,103,13,6937,6937
84.,42925,423,943,8646,37073,169,1792,8029,1925,83,282,85,87,15,7001,7000
85.,42751,405,935,8767,37067,160,1786,8129,1921,86,277,75,108,14,6969,6966
86.,42695,380,925,8908,36966,164,1790,8172,1931,99,253,96,94,13,7031,7031
87.,42627,368,893,9056,36890,157,1791,8218,1915,81,230,108,94,11,7045,7044
88.,42633,379,902,9169,36712,138,1767,8300,1953,114,269,98,118,16,7056,7056
89.,42598,383,907,9227,36569,125,1769,8422,1886,104,279,105,114,11,7037,7035
90.,42609,391,913,9376,36380,124,1745,8462,1879,100,285,107,112,13,7003,7003
91.,42635,370,911,9419,36205,131,1756,8573,1871,96,266,127,95,22,6983,6980
92.,42473,382,917,9528,36189,139,1730,8642,1910,119,270,121,92,18,6961,6961
93.,42634,371,930,9697,35866,141,1710,8651,1855,111,248,105,91,11,7010,7008
94.,42379,396,926,9800,35937,144,1691,8727,1890,119,270,124,121,15,6949,6948
95.,42096,432,921,9916,36015,136,1693,8791,1882,104,276,118,102,14,6922,6920
96.,41982,408,941,10088,35977,132,1648,8824,1836,111,285,101,97,12,6913,6912
97.,41806,407,937,10168,35967,138,1661,8916,1872,121,298,123,111,13,6891,6891
98.,41781,395,954,10292,35805,153,1642,8978,1897,97,304,120,127,12,6929,6928
99.,41646,388,926,10389,35760,161,1675,9055,1924,118,281,126,101,14,6943,6941
100.,41588,375,902,10516,35665,140,1710,9104,1927,93,255,105,90,13,6969,6969
101.,41481,365,913,10591,35582,145,1708,9215,1897,110,269,89,100,12,7000,7000
102.,41465,337,921,10668,35438,154,1707,9310,1910,102,244,112,102,19,7000,7000
103.,41464,373,941,10742,35253,139,1678,9410,1857,87,265,113,107,9,7020,7018
104.,41334,370,933,10785,35183,156,1707,9532,1880,108,267,132,89,23,7023,7022
105.,41248,355,938,10865,35117,149,1710,9618,1886,102,250,118,92,16,7030,7027
106.,41283,335,897,10923,34943,138,1729,9752,1909,95,237,94,101,13,7033,7031
