# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '15' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-61-15.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '60' '-var' 'INIT_I' '100.0' '-var' 'k_result' '12' '-var' 'm' '500.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.0' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "799957150"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,98306,38,91,0,1548,1,16,0,261,28,32,10,0,7,470,0
2.,96826,51,90,0,3000,3,30,0,453,10,41,16,1,2,959,0
3.,95334,68,97,3,4447,10,41,0,630,6,56,27,2,0,1437,0
4.,93999,69,96,3,5748,17,67,1,805,5,47,25,5,0,1913,0
5.,92854,61,93,6,6868,18,92,8,955,1,40,15,5,1,2426,0
6.,91642,61,99,10,8041,19,117,11,1079,0,40,9,5,1,2941,0
7.,90558,72,97,14,9082,25,134,18,1171,1,46,3,5,0,3415,0
8.,89569,75,105,16,10026,31,147,31,1268,2,42,3,6,0,3883,0
9.,88584,69,109,23,10967,45,163,40,1332,0,36,7,4,0,4404,0
10.,87585,74,122,31,11909,50,183,46,1363,1,36,6,1,0,4934,0
11.,86613,75,134,38,12834,49,197,60,1411,3,33,1,1,0,5441,0
12.,85493,84,144,51,13889,58,209,72,1441,1,39,3,0,1,5937,0
13.,84337,85,154,59,14983,66,226,90,1528,2,23,3,0,0,6439,0
14.,83330,90,167,66,15922,79,245,101,1558,1,22,3,0,0,6915,0
15.,82368,90,177,80,16834,80,255,116,1601,2,11,0,0,0,7422,0
16.,81319,102,187,93,17820,65,269,145,1630,1,29,0,1,0,7938,0
17.,80370,105,193,104,18704,72,286,166,1637,1,20,1,1,0,8411,0
18.,79372,106,202,123,19634,81,290,192,1682,0,19,2,0,0,8921,0
