# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '20' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-83-20.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '82' '-var' 'INIT_I' '10.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '0.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '0.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "449887982"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99990,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,99848,3,9,1,138,0,1,0,266,124,4,0,0,797,9863,258
2.,99739,6,9,1,244,0,1,0,469,229,6,1,0,2852,19838,529
3.,99639,4,11,1,341,0,4,0,652,313,6,3,0,5805,29767,769
4.,99435,6,12,1,542,0,4,0,839,394,8,2,1,8984,39732,1552
5.,99214,8,16,2,757,0,3,0,984,480,10,5,1,12464,49621,2671
6.,98799,16,12,2,1163,0,8,0,1072,499,15,8,0,14164,59347,5655
7.,98569,21,18,2,1383,0,6,1,1181,525,19,11,0,15083,68596,9477
8.,98321,25,27,2,1618,0,6,1,1269,528,23,15,1,15329,77678,14058
9.,98308,27,39,2,1615,1,5,3,1323,645,24,18,3,15219,86443,18345
10.,97979,37,39,4,1928,0,9,4,1406,653,26,22,3,13838,95010,23632
11.,97489,48,39,6,2396,1,16,5,1403,507,29,33,4,10219,103114,30268
12.,97573,52,40,7,2293,0,29,6,1498,353,32,40,5,6757,110964,36172
13.,97605,51,38,11,2254,1,30,10,1618,226,25,31,9,4492,118065,41147
14.,97529,56,49,17,2306,0,33,10,1670,200,34,37,9,4028,124813,44642
15.,97609,52,60,22,2209,1,34,13,1703,254,36,41,14,4065,131391,47646
16.,97544,56,69,31,2246,0,38,16,1738,247,48,43,17,3763,137979,50261
17.,97510,66,78,36,2251,1,40,18,1724,308,54,52,14,3130,144361,52615
18.,97429,84,93,43,2284,3,45,19,1724,289,82,51,18,3158,150755,54553
19.,97337,99,108,53,2328,1,46,28,1747,291,95,59,26,2789,156758,56342
20.,97315,84,130,66,2320,5,48,32,1736,352,88,75,27,2410,162559,57775
21.,97206,113,146,76,2368,2,49,40,1798,304,105,79,38,2291,168418,59146
22.,97053,124,153,89,2464,6,69,42,1821,328,112,92,39,1928,174142,60546
23.,97041,148,161,106,2412,6,79,47,1804,290,123,114,44,1638,179751,61605
24.,96894,159,178,124,2498,5,94,48,1808,268,128,126,59,1469,185275,62669
25.,96954,172,194,144,2367,6,110,53,1773,248,119,147,69,1311,190754,63513
26.,96823,185,215,163,2422,5,123,64,1799,240,153,146,76,1100,196008,64271
27.,96723,204,237,184,2436,1,142,73,1807,259,167,155,85,972,201616,65080
28.,96553,220,261,216,2503,1,163,83,1817,270,176,191,87,899,206947,65704
29.,96433,263,299,249,2493,4,162,97,1832,262,218,204,105,857,212517,66349
30.,96145,282,323,284,2658,6,193,109,1854,257,259,217,121,688,217598,67130
31.,96011,299,371,325,2654,5,217,118,1883,244,283,223,143,669,222606,67884
32.,95795,349,393,362,2715,11,250,125,1877,237,298,233,146,603,227725,68628
33.,95618,403,437,413,2716,11,262,140,1864,255,314,275,149,570,233035,69178
34.,95347,430,497,458,2805,11,278,174,1887,240,336,298,165,481,238084,69954
35.,95130,491,537,505,2803,10,328,196,1900,238,361,337,170,407,243201,70716
36.,94848,556,578,577,2857,8,369,207,1891,233,382,332,169,397,248190,71382
37.,94545,602,663,655,2905,13,390,227,1905,246,416,321,202,359,253163,72214
38.,94249,667,733,707,2897,24,456,267,1890,229,465,333,184,298,257843,72868
39.,93832,740,792,804,2993,21,542,276,1889,232,500,328,176,260,262487,73698
40.,93412,794,884,899,3073,35,579,324,1901,226,520,310,187,287,267071,74434
41.,92966,893,944,1001,3135,43,646,372,1884,209,546,276,188,251,271533,75217
42.,92526,981,1029,1117,3181,39,710,417,1898,222,517,267,193,220,275975,75975
43.,92013,1038,1146,1233,3258,61,779,472,1901,202,494,248,184,166,280561,76809
44.,91369,1178,1279,1381,3384,56,838,515,1921,209,533,238,193,185,285250,77880
45.,90671,1298,1437,1541,3490,64,910,589,1910,247,551,231,185,161,289641,78826
46.,89969,1431,1583,1729,3580,83,984,641,1873,238,567,237,189,131,294243,79952
47.,88977,1588,1769,1933,3862,95,1056,720,1894,248,571,210,196,126,298485,80840
48.,88182,1719,1944,2124,3946,109,1190,786,1871,215,569,209,190,103,302868,81982
49.,87316,1842,2127,2385,4052,120,1299,859,1878,267,480,177,182,111,307128,83120
50.,86340,2024,2307,2645,4143,141,1445,955,1917,227,497,179,191,95,311308,83936
51.,85235,2157,2521,2925,4348,152,1615,1047,1943,243,498,180,191,76,315296,84913
52.,84239,2337,2768,3286,4339,174,1759,1098,1956,234,436,140,215,101,319117,85739
53.,83017,2530,3042,3558,4495,192,1925,1241,1929,268,456,172,228,78,322964,86638
54.,81584,2699,3349,3928,4779,229,2077,1355,1899,216,471,174,208,55,326861,87526
55.,80359,2965,3559,4394,4749,250,2244,1480,1903,255,434,177,183,61,330619,88400
56.,78892,3147,3890,4842,4882,284,2433,1630,1877,242,438,148,178,52,334282,88963
57.,77290,3294,4189,5320,5131,290,2701,1785,1873,264,427,159,205,44,338138,89651
58.,75835,3441,4489,5805,5192,331,2912,1995,1879,215,404,158,186,32,341927,90316
59.,74307,3653,4754,6379,5229,331,3194,2153,1839,220,374,149,189,38,345414,90746
60.,72621,3924,5116,6932,5286,365,3371,2385,1840,212,369,173,187,32,349106,91257
61.,70855,4092,5358,7641,5388,414,3666,2586,1804,224,325,149,181,33,352534,91702
62.,69057,4195,5778,8355,5552,420,3826,2817,1812,223,330,141,164,25,355861,92099
63.,67345,4417,6049,9127,5457,447,4103,3055,1809,238,317,168,173,32,358911,92400
64.,65442,4607,6307,9923,5535,472,4410,3304,1818,208,299,134,159,26,362329,92757
65.,63479,4637,6641,10724,5619,536,4712,3652,1828,179,294,123,189,33,365578,93179
66.,61552,4802,6951,11638,5600,542,5026,3889,1830,192,284,136,176,19,368967,93492
67.,59597,4871,7213,12530,5657,579,5284,4269,1830,190,257,130,150,20,372216,93795
68.,57845,4972,7426,13524,5481,553,5614,4585,1816,206,270,109,161,25,375226,93941
69.,55973,4885,7677,14602,5527,592,5851,4893,1822,188,251,111,147,15,378420,94168
70.,54128,4947,7856,15635,5512,558,6095,5269,1825,200,249,114,147,19,381699,94244
71.,52464,4953,7992,16781,5263,619,6334,5594,1869,153,229,102,150,11,385045,94379
72.,50606,5039,8103,17848,5228,594,6562,6020,1863,180,223,107,131,19,388359,94537
73.,49019,4911,8216,19067,5066,588,6762,6371,1872,169,220,91,144,16,391681,94602
74.,47287,4795,8378,20217,5028,615,6920,6760,1886,162,216,111,115,16,394853,94577
75.,45711,4765,8342,21388,4822,601,7158,7213,1885,138,181,94,135,13,398145,94707
76.,44139,4656,8449,22766,4650,599,7177,7564,1879,130,213,97,150,12,401416,94727
77.,42766,4613,8315,24158,4412,528,7307,7901,1924,149,194,85,121,12,404236,94732
78.,41394,4473,8305,25425,4228,508,7332,8335,1933,136,201,85,120,14,407419,94646
