# Output of 'KaSim' '-mode' 'batch' '-u' 'time' '-p' '1' '--no-log' '-seed' '5' '-o' '/work/e661/e661/wwaites/rule-based-models//data/traj/lmic-case-24-5.dat' '-l' '365' '-var' 'N' '100000' '-var' 'case' '23' '-var' 'INIT_I' '1000.0' '-var' 'k_result' '12' '-var' 'm' '10000.0' '-var' 'thetaD' '1.0' '-var' 'thetaI' '0.142857142857' '-var' 'thetaT' '1.0' '/work/e661/e661/wwaites/rule-based-models//models/policies.ka'
# "uuid" : "1013372490"
"[T]","Sn","En","In","Rn","Sy","Ey","Iy","Ry","F","Cs","Ce","Ci","Cr","Cf","T","Tbusy"
0.,99000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0
1.,95153,337,918,0,3449,12,131,0,282,629,323,136,7,97,9612,9568
2.,93054,557,922,2,5169,41,255,0,518,188,516,205,26,46,18625,18608
3.,91535,655,984,9,6296,109,408,4,710,107,470,224,42,22,26988,26972
4.,90506,726,1060,25,6924,159,578,22,864,66,294,110,48,18,34974,34956
5.,89799,863,1197,51,7210,140,702,38,1000,52,190,46,42,18,42187,42171
6.,88789,1008,1375,85,7680,166,827,70,1123,46,158,31,40,13,48928,48914
7.,88269,1163,1554,149,7642,158,944,121,1229,44,130,37,33,14,55093,55074
8.,87671,1309,1725,238,7604,180,1087,186,1300,46,106,34,23,5,60976,60951
9.,87227,1516,2012,338,7253,226,1190,238,1374,38,118,36,24,14,66508,66491
10.,87211,1774,2192,469,6442,200,1391,321,1459,36,87,24,21,12,71558,71527
11.,87071,1947,2505,630,5680,212,1543,412,1506,38,90,20,20,6,76351,76293
12.,86679,2256,2837,826,4984,196,1712,510,1571,29,79,18,23,8,80728,80358
13.,85653,2518,3162,1043,4890,213,1875,646,1587,33,89,29,33,13,85006,82940
14.,83966,2810,3534,1293,5261,229,2143,764,1617,43,74,34,24,7,88857,84988
15.,82527,3056,3818,1629,5367,306,2414,883,1658,34,59,33,17,6,92790,86749
16.,80810,3321,4270,2005,5603,355,2586,1050,1706,34,62,32,33,7,96559,88160
17.,78953,3613,4744,2431,5890,357,2835,1177,1738,38,69,29,30,8,100300,89341
18.,77125,3949,5160,2939,6018,411,3029,1369,1764,24,56,19,26,7,103867,90250
19.,75001,4223,5610,3428,6338,452,3354,1594,1795,41,50,24,22,5,107394,90978
20.,72958,4521,6032,4025,6408,493,3781,1782,1814,30,57,19,26,4,110796,91509
21.,70872,4759,6539,4650,6476,541,4078,2085,1790,35,55,28,27,2,114096,92116
22.,68623,5007,7015,5387,6571,586,4473,2338,1802,34,54,16,21,4,117476,92670
23.,66523,5209,7335,6119,6558,619,4994,2643,1789,40,43,18,25,6,121141,93221
24.,64282,5387,7856,6992,6613,684,5287,2899,1758,21,40,17,28,3,124543,93477
25.,62130,5586,8242,7850,6529,694,5699,3270,1779,26,34,19,28,6,127894,93791
